"CCUS ID";"MT ID";"Name";"Address";"City";"State";"zip";;;;
147615;14560;"Buena Ventura KinderCare";"1197 S. Victoria Ave.";"Ventura";"CA";93003;"(877) 959-6679";;;
147614;15468;"Highgrove KinderCare";"1080 Highgrove St.";"Corona";"CA";92882;"(877) 959-6679";;;
147613;15872;"Terra Vista KinderCare";"11249 Base Line Rd.";"Rancho Cucamonga";"CA";91730;"(877) 959-6679";;;
147612;15473;"Winchester KinderCare";"40295 Winchester Rd.";"Temecula";"CA";92591;"(877) 959-6679";;;
147611;6602;"El Dorado Hills KinderCare";"3959 Park Dr.";"El Dorado Hills";"CA";95762;"(877) 959-6679";;;
147610;6367;"De Anza Blvd. KinderCare";"1515 South De Anza Blvd.";"Cupertino";"CA";95014;"(877) 959-6679";;;
147609;15874;"Yucaipa KinderCare";"33788 Yucaipa Blvd.";"Yucaipa";"CA";92399;"(877) 959-6679";;;
147607;12484;"Valencia KinderCare";"28180 Mcbean Pkwy";"Valencia";"CA";91355;"(877) 959-6679";;;
147606;14165;"Petaluma KinderCare";"1485 North McDowell Blvd.";"Petaluma";"CA";94954;"(877) 959-6679";;;
147605;12485;"San Fernando KinderCare";"2100 Frank Modugno Dr.";"San Fernando";"CA";91340;"(877) 959-6679";;;
147604;15871;"Higgins Ranch KinderCare";"15928 Los Serranos Country Club Dr.";"Chino Hills";"CA";91709;"(877) 959-6679";;;
147603;9248;"West Granite Bay KinderCare";"8765 Sierra College Blvd.";"Roseville";"CA";95661;"(877) 959-6679";;;
147601;15869;"Rialto KinderCare";"960 Bloomington Ave.";"Bloomington";"CA";92316;"(877) 959-6679";;;
147600;15868;"Fontana KinderCare";"16149 Foothill Blvd.";"Fontana";"CA";92335;"(877) 959-6679";;;
147599;15867;"Redlands KinderCare";"10451 Commerce St.";"Redlands";"CA";92374;"(877) 959-6679";;;
147598;14561;"Camarillo KinderCare";"2360 Pickwick Dr.";"Camarillo";"CA";93010;"(877) 959-6679";;;
147595;13542;"Irvine KinderCare";"5396 Walnut Ave.";"Irvine";"CA";92604;"(877) 959-6679";;;
147594;15469;"Perris KinderCare";"610 E. Nuevo Rd.";"Perris";"CA";92571;"(877) 959-6679";;;
147593;15459;"Hidden Valley KinderCare";"1655 Hidden Valley Pkwy";"Corona";"CA";92879;"(877) 959-6679";;;
147592;15870;"Heritage Village KinderCare";"13523 Baseline Ave.";"Fontana";"CA";92336;"(877) 959-6679";;;
147591;6601;"Francisco Drive KinderCare";"2220 Francisco Dr.";"El Dorado Hills";"CA";95762;"(877) 959-6679";;;
147590;5654;"Lone Tree Way KinderCare";"4108 Lone Tree Way";"Antioch";"CA";94509;"(877) 959-6679";;;
147589;15472;"Mission Grove KinderCare";"7897 Mission Grove Pkwy S.";"Riverside";"CA";92508;"(877) 959-6679";;;
147587;15471;"Red Hawk KinderCare";"31935 Via Rio Temecula Rd.";"Temecula";"CA";92592;"(877) 959-6679";;;
147584;8977;"Pleasanton KinderCare";"3760 Brockton Dr.";"Pleasanton";"CA";94588;"(877) 959-6679";;;
147583;15864;"South Ridge KinderCare";"14750 Live Oak Ave.";"Fontana";"CA";92337;"(877) 959-6679";;;
147582;15876;"Rancho Cucamonga KinderCare";"10191 Foothill Blvd.";"Rancho Cucamonga";"CA";91730;"(877) 959-6679";;;
147581;15875;"Ontario KinderCare";"2140 South Euclid Ave.";"Ontario";"CA";91762;"(877) 959-6679";;;
147580;15877;"Colton KinderCare";"1730 East Washington St.";"Colton";"CA";92324;"(877) 959-6679";;;
147579;15865;"Highland KinderCare";"7221 Church St.";"Highland";"CA";92346;"(877) 959-6679";;;
147578;15464;"Canyon Crest KinderCare";"5445 Canyon Crest Dr.";"Riverside";"CA";92507;"(877) 959-6679";;;
147577;15463;"Hemet KinderCare";"42111 E. Florida Ave.";"Hemet";"CA";92544;"(877) 959-6679";;;
147576;15462;"Moreno Valley KinderCare";"11961 Perris Blvd.";"Moreno Valley";"CA";92557;"(877) 959-6679";;;
147575;15461;"Olivewood KinderCare";"23301 Olive Wood Plaza Dr.";"Moreno Valley";"CA";92553;"(877) 959-6679";;;
147574;12486;"Chatsworth KinderCare";"10036 Old Depot Plaza Rd.";"Chatsworth";"CA";91311;"(877) 959-6679";;;
147573;15866;"Barton Road KinderCare";"1609 Calvary Circle";"Redlands";"CA";92373;"(877) 959-6679";;;
147572;15467;"Magnolia KinderCare";"1187 Magnolia Ave.";"Corona";"CA";92879;"(877) 959-6679";;;
147571;15466;"Murrieta KinderCare";"24369 Skyview Ridge Dr.";"Murrieta";"CA";92562;"(877) 959-6679";;;
147569;14559;"Moorpark KinderCare";"3987 Spring Rd.";"Moorpark";"CA";93021;"(877) 959-6679";;;
147567;6390;"Camino Ramon KinderCare";"909 Camino Ramon";"Danville";"CA";94526;"(877) 959-6679";;;
147562;14056;"Fairfield KinderCare";"1611 Woodcreek Dr.";"Fairfield";"CA";94534;"(877) 959-6679";;;
147561;14054;"Vacaville KinderCare";"581 Peabody Rd.";"Vacaville";"CA";95687;"(877) 959-6679";;;
147560;14057;"Vallejo KinderCare";"35 Rotary Way";"Vallejo";"CA";94591;"(877) 959-6679";;;
147559;14166;"Rohnert Park KinderCare";"6150 State Farm Dr.";"Rohnert Park";"CA";94928;"(877) 959-6679";;;
147558;14563;"Thousand Oaks KinderCare";"2425 Oak Brook Dr.";"Thousand Oaks";"CA";91362;"(877) 959-6679";;;
147557;14055;"Benicia KinderCare";"1101 Rose Dr.";"Benicia";"CA";94510;"(877) 959-6679";;;
147556;10024;"Evergreen KinderCare";"3320 San Felipe Rd.";"San Jose";"CA";95135;"(877) 959-6679";;;
147555;10023;"Foxworthy KinderCare";"1081 Foxworthy Ave.";"San Jose";"CA";95118;"(877) 959-6679";;;
147554;8470;"Morgan Hill KinderCare";"605 East Dunne Ave.";"Morgan Hill";"CA";95037;"(877) 959-6679";;;
147553;8497;"Mountain View KinderCare";"2065 W. El Camino";"Mountain View";"CA";94040;"(877) 959-6679";;;
147550;6552;"El Cajon KinderCare";"1470 Jamacha Rd.";"El Cajon";"CA";92019;"(877) 959-6679";;;
147548;10311;"Santee KinderCare";"9735 Cuyamaca St.";"Santee";"CA";92071;"(877) 959-6679";;;
147546;8755;"Oceanside KinderCare";"3536 College Blvd.";"Oceanside";"CA";92056;"(877) 959-6679";;;
147541;12482;"Castaic KinderCare";"28040 Halsey Canyon Rd.";"Castaic";"CA";91384;"(877) 959-6679";;;
147540;11131;"Belmont Shore KinderCare";"5251 East Las Lomas St.";"Long Beach";"CA";90815;"(877) 959-6679";;;
147539;13539;"Beacon Hill KinderCare";"25189 Beacon Hill Way";"Laguna Niguel";"CA";92677;"(877) 959-6679";;;
147526;11127;"Cerritos KinderCare";"18727 Carmenita Rd.";"Cerritos";"CA";90703;"(877) 959-6679";;;
147525;11126;"Merced KinderCare";"830 West Merced Ave.";"West Covina";"CA";91790;"(877) 959-6679";;;
147523;11124;"Covina KinderCare";"4514 North Lark Ellen Ave.";"Covina";"CA";91722;"(877) 959-6679";;;
147522;11123;"San Dimas-Foothill KinderCare";"455 East Foothill Blvd.";"San Dimas";"CA";91773;"(877) 959-6679";;;
147521;11122;"West Covina KinderCare";"3443 S. Nogales St.";"West Covina";"CA";91792;"(877) 959-6679";;;
147520;12478;"Granada Hills KinderCare";"17730 Rinaldi St.";"Granada Hills";"CA";91344;"(877) 959-6679";;;
147519;11121;"Via Verde KinderCare";"1175 North Via Verde Rd.";"San Dimas";"CA";91773;"(877) 959-6679";;;
145599;5604;"Discovery Time KinderCare";"406 S. Second St.";"Alhambra";"CA";91801;"(877) 959-6679";;;
128082;216981;"Downtown KinderCare";"3800 North Central Ave.";"Phoenix";"AZ";85012;"(877) 959-6679";;;
127887;216901;"Pima Street KinderCare";"3107 E. Pima St.";"Tucson";"AZ";85716;"(877) 959-6679";;;
127885;216921;"Golf Links KinderCare";"8277 E Golf Links Rd.";"Tucson";"AZ";85730;"(877) 959-6679";;;
127880;216891;"Desert Trail KinderCare";"8425 E. Old Spanish Trail";"Tucson";"AZ";85710;"(877) 959-6679";;;
127879;216811;"Ina KinderCare";"7277 N. Old Father";"Tucson";"AZ";85741;"(877) 959-6679";;;
127717;216991;"Tempe KinderCare";"1773 East McNair Dr.";"Tempe";"AZ";85283;"(877) 959-6679";;;
127659;217101;"Surprise KinderCare";"15415 West Bell Rd.";"Surprise";"AZ";85374;"(877) 959-6679";;;
127563;216851;"McDowell Mtn Ranch KinderCare";"10409 E McDowell Mountain Ranch";"Scottsdale";"AZ";85255;"(877) 959-6679";;;
127562;216751;"Scottsdale KinderCare";"16605 N. 56th St.";"Scottsdale";"AZ";85254;"(877) 959-6679";;;
127311;217021;"Black Canyon KinderCare";"10653 N 25th Ave.";"Phoenix";"AZ";85029;"(877) 959-6679";;;
127309;217061;"Anthem KinderCare";"3720 West Shadow Glen Way";"Phoenix";"AZ";85086;"(877) 959-6679";;;
127306;216831;"Mountain Park Ranch KinderCare";"4120 E. Ranch Circle North Dr.";"Phoenix";"AZ";85044;"(877) 959-6679";;;
127112;216971;"67th/Peoria KinderCare";"6835 West Peoria Ave.";"Peoria";"AZ";85345;"(877) 959-6679";;;
126978;216861;"Recker-McDowell KinderCare";"6037 E McDowell Rd.";"Mesa";"AZ";85215;"(877) 959-6679";;;
126976;216941;"Mesa KinderCare";"1810 East Southern Ave.";"Mesa";"AZ";85204;"(877) 959-6679";;;
126975;217001;"McKellips KinderCare";"1063 East McKellips Rd.";"Mesa";"AZ";85203;"(877) 959-6679";;;
126910;239301;"Laveen KinderCare";"7755 51st Ave.";"Laveen";"AZ";85339;"(877) 959-6679";;;
126850;217041;"Goodyear KinderCare";"13746 West McDowell Rd.";"Goodyear";"AZ";85338;"(877) 959-6679";;;
126805;217011;"Arrowhead KinderCare";"20245 North 67th Ave.";"Glendale";"AZ";85308;"(877) 959-6679";;;
126802;216961;"Union Hills KinderCare";"3524 West Union Hills Dr.";"Glendale";"AZ";85308;"(877) 959-6679";;;
126739;217031;"Val Vista Lakes KinderCare";"1545 North Parkway Dr.";"Gilbert";"AZ";85234;"(877) 959-6679";;;
126738;216761;"Gilbert Road KinderCare";"500 S. Gilbert Rd.";"Gilbert";"AZ";85296;"(877) 959-6679";;;
126737;216871;"Sonoran Vista KinderCare";"135 S Val Vista Dr.";"Gilbert";"AZ";85296;"(877) 959-6679";;;
126588;217051;"McQueen KinderCare";"900 North McQueen Rd.";"Chandler";"AZ";85225;"(877) 959-6679";;;
126587;217071;"South Chandler KinderCare";"1955 South Alma School Rd.";"Chandler";"AZ";85286;"(877) 959-6679";;;
126586;216771;"North Elm KinderCare";"150 N. Elm St.";"Chandler";"AZ";85226;"(877) 959-6679";;;
126585;216841;"Queen Creek KinderCare";"1919 West Queen Creek Rd.";"Chandler";"AZ";85248;"(877) 959-6679";;;
86448;28223;"Addison KinderCare";"5080 Spectrum Dr.";"Addison";"TX";75001;"(877) 959-6679";;;
86447;28222;"Browning KinderCare";"2225 Browning Dr.";"Arlington";"TX";76010;"(877) 959-6679";;;
86445;28225;"Spring Valley Road KinderCare";"3710 Spring Valley Rd.";"Addison";"TX";75001;"(877) 959-6679";;;
86444;28220;"Irving KinderCare";"3501 N. Story Rd.";"Irving";"TX";75062;"(877) 959-6679";;;
86443;28224;"Parkwood Hill KinderCare";"7900 Parkwood Hill Blvd.";"Fort Worth";"TX";76137;"(877) 959-6679";;;
86442;28219;"Friendswood KinderCare";"2550 W. Bay Area Blvd.";"Friendswood";"TX";77546;"(877) 959-6679";;;
86431;28211;"Pinebrook KinderCare";"4422 Clear Lake City Blvd.";"Houston";"TX";77059;"(877) 959-6679";;;
86428;28206;"Allen Knowledge Beginnings";"1216 East Bethany Rd.";"Allen";"TX";75002;"(877) 959-6679";;;
86427;28207;"Katy Knowledge Beginnings";"6130 South Fry Rd.";"Katy";"TX";77494;"(877) 959-6679";;;
86330;28101;"Timber Forest KinderCare";"19151 Timber Forest Dr.";"Humble";"TX";77346;"(877) 959-6679";;;
86329;28100;"Rosenberg KinderCare";"4305 Mustang Ave.";"Rosenberg";"TX";77471;"(877) 959-6679";;;
86328;28099;"Euless KinderCare";"2440 Fuller-Wiser Rd.";"Euless";"TX";76039;"(877) 959-6679";;;
86327;28098;"Forest Lane KinderCare";"9131 Forest Lane";"Dallas";"TX";75243;"(877) 959-6679";;;
86326;28097;"Rowlett KinderCare";"3316 Lakeview Pkwy";"Rowlett";"TX";75088;"(877) 959-6679";;;
86325;28096;"Tyler KinderCare";"2524 McDonald Rd.";"Tyler";"TX";75701;"(877) 959-6679";;;
86324;28095;"Toepperwein Road KinderCare";"11501 Toepperwein Rd.";"San Antonio";"TX";78233;"(877) 959-6679";;;
86323;28094;"Frankford Road West KinderCare";"1300 E. Frankford Rd.";"Carrollton";"TX";75007;"(877) 959-6679";;;
86321;28074;"South Congress KinderCare";"6434 S. Congress Ave.";"Austin";"TX";78745;"(877) 959-6679";;;
86320;28064;"Silverlake KinderCare";"2325 County Rd. 90";"Pearland";"TX";77584;"(877) 959-6679";;;
86319;28062;"Mansfield KinderCare";"2120 Man Ave.";"Mansfield";"TX";76063;"(877) 959-6679";;;
86318;28055;"Walnut Bend KinderCare";"2625 Walnut Bend Ln.";"Houston";"TX";77042;"(877) 959-6679";;;
86317;28075;"Sharpstown KinderCare";"6767 Rookin St.";"Houston";"TX";77074;"(877) 959-6679";;;
86316;28067;"Oakmont KinderCare";"7901 Oakmont Blvd.";"Fort Worth";"TX";76132;"(877) 959-6679";;;
86313;28073;"Spring Creek KinderCare";"15610 Spring Creek Rd.";"Dallas";"TX";75248;"(877) 959-6679";;;
86312;28072;"Bellfort Street KinderCare";"7828 Bellfort St.";"Houston";"TX";77061;"(877) 959-6679";;;
86311;28093;"Northwest Highway KinderCare";"1321 Northwest Highway";"Garland";"TX";75041;"(877) 959-6679";;;
86310;28092;"Culebra KinderCare";"8031 Culebra Rd.";"San Antonio";"TX";78251;"(877) 959-6679";;;
86309;28083;"Fry Road KinderCare";"2202 Fry Rd.";"Houston";"TX";77084;"(877) 959-6679";;;
86308;28059;"Spring Branch KinderCare";"10170 Emnora Lane";"Houston";"TX";77080;"(877) 959-6679";;;
86307;28082;"Westcreek KinderCare";"6017 WestCreek Dr.";"Fort Worth";"TX";76133;"(877) 959-6679";;;
86306;28081;"South Hulen KinderCare";"7224 Kingswood Dr.";"Fort Worth";"TX";76133;"(877) 959-6679";;;
86305;28084;"The Bear Creek KinderCare";"17527 West Little York Rd.";"Houston";"TX";77084;"(877) 959-6679";;;
86304;28086;"Beamer Road KinderCare";"12002 Beamer Rd.";"Houston";"TX";77089;"(877) 959-6679";;;
86302;28061;"Preston Meadow KinderCare";"6900 Preston Meadow Dr.";"Plano";"TX";75024;"(877) 959-6679";;;
86301;28077;"Campbell Rd KinderCare";"511 West Campbell Rd.";"Richardson";"TX";75080;"(877) 959-6679";;;
86300;28076;"Twin Creeks KinderCare";"210 North Alma Rd.";"Allen";"TX";75013;"(877) 959-6679";;;
86299;28069;"Missouri City KinderCare";"1531 Texas Pkwy";"Missouri City";"TX";77489;"(877) 959-6679";;;
86298;28087;"Copperfield KinderCare";"18035 Forest Heights Dr.";"Houston";"TX";77095;"(877) 959-6679";;;
86294;28085;"Emerald Wood KinderCare";"610 Emerald Wood Dr.";"Austin";"TX";78745;"(877) 959-6679";;;
86293;28065;"Bunker Hill KinderCare";"937 Bunker Hill Rd.";"Houston";"TX";77024;"(877) 959-6679";;;
86291;28080;"Wood River KinderCare";"2911 Wood River Dr.";"Spring";"TX";77373;"(877) 959-6679";;;
86290;28056;"Creek Valley KinderCare";"4052 Huffines Blvd.";"Carrollton";"TX";75010;"(877) 959-6679";;;
86289;28060;"Parliament KinderCare";"11814 Parliament Dr.";"San Antonio";"TX";78216;"(877) 959-6679";;;
86288;28058;"Nacogdoches KinderCare";"13030 Nacogdoches Rd.";"San Antonio";"TX";78217;"(877) 959-6679";;;
86286;28089;"Heimer KinderCare";"14230 Cross Canyon Rd.";"San Antonio";"TX";78232;"(877) 959-6679";;;
86284;28070;"Aldine Westfield KinderCare";"2349 Fm 1960 East";"Houston";"TX";77073;"(877) 959-6679";;;
86283;28071;"Bedford KinderCare";"2309 Central Dr.";"Bedford";"TX";76021;"(877) 959-6679";;;
86282;28078;"Greatwood KinderCare";"903 Greatwood Glen Dr.";"Sugar Land";"TX";77479;"(877) 959-6679";;;
86280;28053;"Kelly Boulevard KinderCare";"2210 Kelly Blvd.";"Carrollton";"TX";75006;"(877) 959-6679";;;
86279;28052;"Frankford Road East KinderCare";"4025 Frankford Rd.";"Dallas";"TX";75287;"(877) 959-6679";;;
86277;28049;"Big Springs KinderCare";"3349 Big Springs";"Garland";"TX";75044;"(877) 959-6679";;;
86276;28048;"Southlake-Grapevine KinderCare";"3115 East Southlake Blvd.";"Southlake";"TX";76092;"(877) 959-6679";;;
86275;28047;"Valley Ranch KinderCare";"504 Ranch Trail";"Irving";"TX";75063;"(877) 959-6679";;;
86274;28046;"Antoine KinderCare";"8703 Antoine Dr.";"Houston";"TX";77088;"(877) 959-6679";;;
86273;28045;"South Synott KinderCare";"8610 Synott Rd.";"Houston";"TX";77083;"(877) 959-6679";;;
86272;28044;"Burnham Rd KinderCare";"1325 Burnham Rd.";"Plano";"TX";75093;"(877) 959-6679";;;
86271;28043;"Matlock KinderCare";"5225 Matlock Rd.";"Arlington";"TX";76018;"(877) 959-6679";;;
86270;28042;"Marquita KinderCare";"3700 Marquita Dr.";"Fort Worth";"TX";76116;"(877) 959-6679";;;
86269;28041;"Bedford Harwood KinderCare";"2616 Harwood Rd.";"Bedford";"TX";76021;"(877) 959-6679";;;
86268;28040;"Green Oaks KinderCare";"4141 SW Green Oaks Blvd.";"Arlington";"TX";76017;"(877) 959-6679";;;
86267;28051;"North Custer KinderCare";"6525 Custer Rd.";"Plano";"TX";75023;"(877) 959-6679";;;
86266;28039;"South Collins KinderCare";"2710 South Collins St.";"Arlington";"TX";76014;"(877) 959-6679";;;
86265;28038;"North Arlington KinderCare";"1608 Candler Dr.";"Arlington";"TX";76011;"(877) 959-6679";;;
86264;28037;"Summerfields KinderCare";"3800 Basswood Blvd.";"Fort Worth";"TX";76137;"(877) 959-6679";;;
86263;28036;"Vista Del Sol KinderCare";"11022 Vista Del Sol Dr.";"El Paso";"TX";79935;"(877) 959-6679";;;
86262;28035;"Millridge KinderCare";"10711 Millridge North Dr.";"Houston";"TX";77070;"(877) 959-6679";;;
86261;28034;"Fairbanks KinderCare";"7702 Fairbanks North Houston Rd.";"Houston";"TX";77040;"(877) 959-6679";;;
86260;28033;"Cinco Ranch KinderCare";"2650 South Peek Rd.";"Katy";"TX";77450;"(877) 959-6679";;;
86259;28032;"Katy KinderCare";"19510 Clay Rd.";"Katy";"TX";77449;"(877) 959-6679";;;
86258;28031;"West Kingsland KinderCare";"22129 Kingsland Blvd.";"Katy";"TX";77450;"(877) 959-6679";;;
86256;28027;"Fountain Park KinderCare";"103 North Fountain Park Dr.";"Allen";"TX";75002;"(877) 959-6679";;;
86255;28026;"Oakhurst Drive KinderCare";"24717 Oakhurst Dr.";"Spring";"TX";77386;"(877) 959-6679";;;
86254;28028;"Brimhurst KinderCare";"1407 Parkway Plaza Dr.";"Houston";"TX";77077;"(877) 959-6679";;;
86253;28030;"Kingwood KinderCare";"2728 Ben's Branch Dr.";"Kingwood";"TX";77339;"(877) 959-6679";;;
86245;28015;"South Willis KinderCare";"2309 South Willis St.";"Abilene";"TX";79605;"(877) 959-6679";;;
86244;28014;"Wallisville KinderCare";"14614 Wallisville Rd.";"Houston";"TX";77049;"(877) 959-6679";;;
86243;28013;"Westside KinderCare";"6923 Enid Court";"El Paso";"TX";79912;"(877) 959-6679";;;
86242;28012;"East Montwood Drive KinderCare";"10614 East Montwood Dr.";"El Paso";"TX";79935;"(877) 959-6679";;;
86240;28010;"Las Colinas KinderCare";"1121 Greenway Circle";"Irving";"TX";75038;"(877) 959-6679";;;
86239;28009;"Baytown KinderCare";"3410 Garth Rd.";"Baytown";"TX";77521;"(877) 959-6679";;;
86238;28008;"Mossrock KinderCare";"2711 Mossrock Dr.";"San Antonio";"TX";78230;"(877) 959-6679";;;
86237;28007;"Fairmont KinderCare";"3602 Fairmont Pkwy";"Pasadena";"TX";77504;"(877) 959-6679";;;
86236;28006;"Patricia KinderCare";"1127 Patricia Dr.";"San Antonio";"TX";78213;"(877) 959-6679";;;
86235;28005;"Judson At Stahl KinderCare";"15170 Judson Rd.";"San Antonio";"TX";78247;"(877) 959-6679";;;
86234;28004;"Royal Street KinderCare";"110 Royal St.";"Bryan";"TX";77801;"(877) 959-6679";;;
86233;27995;"Acushnet KinderCare";"4040 Acushnet Dr.";"Corpus Christi";"TX";78413;"(877) 959-6679";;;
86232;27994;"Everhart KinderCare";"6826 Everhart  Rd.";"Corpus Christi";"TX";78413;"(877) 959-6679";;;
86231;27993;"Rodd Field Road KinderCare";"1354 Rodd Field Rd.";"Corpus Christi";"TX";78412;"(877) 959-6679";;;
86230;27992;"Lakewood KinderCare";"13025 Louetta Rd.";"Cypress";"TX";77429;"(877) 959-6679";;;
86227;27987;"Hebron KinderCare";"4241 Marsh Lane";"Carrollton";"TX";75007;"(877) 959-6679";;;
86226;27990;"South Shore KinderCare";"106 Meadow Pkwy";"League City";"TX";77573;"(877) 959-6679";;;
86224;27986;"Balcones KinderCare";"937 Balcones Dr.";"College Station";"TX";77840;"(877) 959-6679";;;
86223;27985;"Carter Creek KinderCare";"4351 Carter Creek Pkwy";"Bryan";"TX";77802;"(877) 959-6679";;;
86222;27984;"Village Drive KinderCare";"1711 Village Dr.";"College Station";"TX";77840;"(877) 959-6679";;;
86221;339651;"Deer Park KinderCare";"602 S Pasadena Blvd.";"Deer Park";"TX";77536;"(877) 959-6679";;;
86220;27982;"Boone Road KinderCare";"7019 Boone Rd.";"Houston";"TX";77072;"(877) 959-6679";;;
86218;27980;"Timber Path KinderCare";"8787 Timber Path";"San Antonio";"TX";78250;"(877) 959-6679";;;
86217;27979;"Guilbeau KinderCare";"8980 Guilbeau Rd.";"San Antonio";"TX";78250;"(877) 959-6679";;;
84456;25646;"First Baptist Kids";"225 Keller Parkway";"Keller";"TX";76248;"(877) 959-6679";;;
83403;24569;"Childrens Village Development Center";"9759 Forest Ln Ste 450";"Dallas";"TX";75243;"(877) 959-6679";;;
83210;24358;"Childcare Network #182";"1400 Caplin Street";"Arlington";"TX";76018;"(877) 959-6679";;;
83209;24357;"Childcare Network #173";"5900 Matlock Road South";"Arlington";"TX";76018;"(877) 959-6679";;;
83208;24356;"Childcare Network #172";"240 East Beltline Road";"Cedar Hill";"TX";75104;"(877) 959-6679";;;
83207;24355;"Childcare Network #170";"2020 South MacArthur Boulevard";"Irving";"TX";75060;"(877) 959-6679";;;
83206;24354;"Childcare Network #171";"703 South Cedar Ridge";"Duncanville";"TX";75137;"(877) 959-6679";;;
56817;218251;"Richardson Road KinderCare";"4225 Richardson Rd.";"Independence";"KY";41051;"(877) 959-6679";;;
56538;218231;"Zorn KinderCare";"730 Zorn Ave.";"Louisville";"KY";40206;"(877) 959-6679";;;
56537;218191;"Shelbyville KinderCare";"8016 Shelbyville Rd.";"Louisville";"KY";40222;"(877) 959-6679";;;
56536;218211;"Newburg KinderCare";"2990 Newburg Rd.";"Louisville";"KY";40205;"(877) 959-6679";;;
56535;218201;"Herr Lane KinderCare";"2013 Herr Lane";"Louisville";"KY";40222;"(877) 959-6679";;;
56533;218241;"Klondike KinderCare";"3804 Klondike Lane";"Louisville";"KY";40218;"(877) 959-6679";;;
56313;218181;"Lyndon Lane KinderCare";"1100 Lyndon Lane";"Louisville";"KY";40222;"(877) 959-6679";;;
55941;218221;"Wellington KinderCare";"628 Wellington Way";"Lexington";"KY";40503;"(877) 959-6679";;;
55846;218261;"Lexington KinderCare";"2611 Wilhite Dr.";"Lexington";"KY";40503;"(877) 959-6679";;;
55845;218271;"Custer KinderCare";"3199 Custer Dr.";"Lexington";"KY";40517;"(877) 959-6679";;;
55833;218171;"Appian Way KinderCare";"3600 Appian Way";"Lexington";"KY";40517;"(877) 959-6679";;;
1009399;215781;"Sullivan KinderCare";"205 South Sullivan Rd.";"Veradale";"WA";99037;"(877) 959-6679";;;
989727;219711;"Torrey Pines KinderCare Las Vegas";"4050 South Torrey Pines Dr.";"Las Vegas";"NV";89103;"(877) 959-6679";;;
989726;219691;"The Lakes KinderCare Las Vegas";"2600 Lake Sahara Dr.";"Las Vegas";"NV";89117;"(877) 959-6679";;;
982014;216731;"Riverchase KinderCare";"1820 Southpark Dr.";"Birmingham";"AL";35244;"(877) 959-6679";;;
903657;341001;"Tigard Knowledge Beginnings";"10751 SW 130th Ave.";"Portland";"OR";97223;"(877) 959-6679";;;
903655;220061;"Scholls Ferry Road KinderCare";"12658 SW North Dakota St.";"Portland";"OR";97223;"(877) 959-6679";;;
897298;219651;"Summerlin KinderCare Las Vegas";"3085 Desert Marigold Lane";"Las Vegas";"NV";89135;"(877) 959-6679";;;
897297;219741;"Warm Springs KinderCare Las Vegas";"1655 East Warm Springs Rd.";"Las Vegas";"NV";89119;"(877) 959-6679";;;
894548;219441;"West A Street KinderCare Lincoln NE";"1460 West A St.";"Lincoln";"NE";68522;"(877) 959-6679";;;
894165;219521;"Pioneers Boulevard KinderCare Lincoln NE";"5601 Pioneers Blvd.";"Lincoln";"NE";68506;"(877) 959-6679";;;
883566;220961;"Premier Lane KinderCare";"W 180 N 9410 Premier Lane";"Menomonee Falls";"WI";53051;"(877) 959-6679";;;
881868;220671;"St. Francis KinderCare";"4692 S. Whitnall Ave.";"Milwaukee";"WI";53235;"(877) 959-6679";;;
881841;220551;"South 108th Street KinderCare";"3370 S. 108th St.";"Milwaukee";"WI";53227;"(877) 959-6679";;;
881597;220841;"West Allis KinderCare";"11423 West Cleveland Ave.";"Milwaukee";"WI";53227;"(877) 959-6679";;;
848393;221051;"Rooney Ranch KinderCare";"13990 W Bates Ave.";"Denver";"CO";80228;"(877) 959-6679";;;
834938;220231;"Powell KinderCare";"3053 Staffordshire Blvd.";"Powell";"TN";37849;"(877) 959-6679";;;
823713;4493;"West Carrollton KinderCare";"1410 South Elm St.";"Dayton";"OH";45449;"(877) 959-6679";;;
823707;2943;"Sawbury KinderCare";"2680 Sawbury Blvd.";"Columbus";"OH";43235;"(877) 959-6679";;;
823683;608;"Symmes Township KinderCare";"11737 Seven Gables Rd.";"Cincinnati";"OH";45249;"(877) 959-6679";;;
823677;2942;"Worthington KinderCare";"77 Caren Ave.";"Columbus";"OH";43085;"(877) 959-6679";;;
813237;188521;"St. Louis Park KinderCare";"4732 Excelsior Blvd.";"Minneapolis";"MN";55426;"(877) 959-6679";;;
813121;188461;"Woodbury Knowledge Beginnings";"8445 Seasons Pkwy";"Saint Paul";"MN";55125;"(877) 959-6679";;;
812909;188411;"Rockford KinderCare";"15755 Rockford Rd.";"Minneapolis";"MN";55446;"(877) 959-6679";;;
812840;188361;"Ramsey KinderCare";"14100 St Francis Blvd.";"Anoka";"MN";55303;"(877) 959-6679";;;
812812;188341;"Woodbury KinderCare";"8400 City Centre Dr.";"Saint Paul";"MN";55125;"(877) 959-6679";;;
812750;188321;"University Avenue KinderCare";"10790 University Ave. NW";"Minneapolis";"MN";55448;"(877) 959-6679";;;
812287;188211;"Valley Pond KinderCare";"14185 Essex Ave.";"Saint Paul";"MN";55124;"(877) 959-6679";;;
812286;188201;"Shoreview KinderCare";"4650 Hodgson Rd.";"Saint Paul";"MN";55126;"(877) 959-6679";;;
812285;188191;"Xerxes Avenue KinderCare";"7964 Xerxes Ave. North";"Minneapolis";"MN";55444;"(877) 959-6679";;;
