"school ID";"ChildcareCenterus ID";"schood name";"addr";"addr2";"city";"state";"zip";"county";"area_code";"phone";"LocationPhone";"Email";"Director Name";"days open";"time_open";"time_close";"URL";"welcome message/school description";" programs available (200 chars max)";"Age Range";"License No";"Capacity";"Accept Subsidy (Y/N)";"Any Accreditation";"Logo url";"schools served"
"0147";656923;"The Goddard School";"494 Washington Street";;"Auburn";"MA";"01501";"WORCESTER";508;"8327400";5088327400;"AuburnMA@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/boston/auburn-washington-street-ma";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0424";657641;"The Goddard School";"6 S. Maple Street";;"Bellingham";"MA";"02019";"NORFOLK";508;"9664844";5089664844;"BellinghamMA@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/boston/bellingham-maple-street-ma";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0511";90010;"The Goddard School";"4076 Gattis School Road";;"Round Rock";"TX";"78664";;512;"2516116";5122516116;"RoundRock1TX@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/austin/round-rock-gattis-school-road-tx";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0429";84839;"The Goddard School";"1905 El Salido Parkway";;"Cedar Park";"TX";"78613";;512;"2585292";5122585292;"CedarParkTX@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/austin/cedar-park-el-salido-parkway-tx";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0558";90014;"The Goddard School";"2111 Frate Barker Road";;"Austin";"TX";"78748";;512;"2801713";5122801713;"AustinTX@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/austin/austin-frate-barker-road-tx";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0627";1024427;"The Goddard School";"4001 Sandy Brook Drive";;"Round Rock";"TX";"78665";;512;"3419959";5123419959;"RoundRock2TX@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/austin/round-rock-sandy-brook-drive-tx";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0781";84840;"The Goddard School";"1730 Union Street";;"Leander";"TX";"78641";;512;"5281918";5125281918;"LeanderTX@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/austin/leander-union-street-tx";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0723";1137017;"The Goddard School";"301 Medical Parkway";;"Lakeway";"TX";"78738";;512;"6431222";5126431222;"LakewayTX@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/austin/lakeway-medical-parkway-tx";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0806";90015;"The Goddard School";"1040 E. Wells Branch Parkway";;"Pflugerville";"TX";"78660";;512;"6705034";5126705034;"PflugervilleTX@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/austin/pflugerville-wells-branch-parkway-tx";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0724";1137016;"The Goddard School";"5145 North FM 620";"Building H";"Austin";"TX";"78732";;512;"9108456";5129108456;"SteinerRanchTX@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/austin/steiner-ranch-north-fm-620-tx";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0513";825271;"The Goddard School";"4430 Red Bank Expressway";;"Cincinnati";"OH";"45227";;513;"2716311";5132716311;"CincinnatiOH@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/cincinnati/cincinnati-red-bank-expressway-oh";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0042";825260;"The Goddard School";"754 Reading Road";;"Mason";"OH";"45040";;513;"3982777";5133982777;"Mason1OH@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/cincinnati/mason-route-42-oh";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0585";825252;"The Goddard School";"1280 Nagel Road";;"Cincinnati";"OH";"45255";;513;"4745292";5134745292;"AndersonTwpOH@goddardschools.com";;"Monday - Friday";"7:00 AM";6:00 PM;"http://www.goddardschool.com/cincinnati/anderson-township-nagel-road-oh";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0254";825263;"The Goddard School";"59 Vista Ridge Drive";;"South Lebanon";"OH";"45065";;513;"4941228";5134941228;"SouthLebanonOH@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/cincinnati/south-lebanon-vista-ridge-drive-oh";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0788";825275;"The Goddard School";"3613 Socialville-Foster Road";;"Mason";"OH";"45040";;513;"5739132";5135739132;"Mason2OH@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/cincinnati/mason-deerfield-township-oh";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
"0051";825276;"The Goddard School";"782 Loveland Miamiville Road";;"Loveland";"OH";"45140";;513;"6979663";5136979663;"LovelandOH@goddardschools.com";;"Monday - Friday";"6:30 AM";6:30 PM;"http://www.goddardschool.com/cincinnati/loveland-miamiville-road-oh";"The Goddard School uses the most current, academically endorsed methods to ensure that children have fun while learning the skills they need for long-term success in school and in life. Our talented teachers also collaborate with parents to nurture children into respectful, confident and joyful learners.";"infant, toddler, preschool, pre-k, kindergarten, before- & after-school; summer camp";"6 Weeks - 6 Years";;;;;"http://www.goddardschool.com/images/icon.jpg";
