"Id";"Date";"Notes";"Link"
"KLF001";"08/18/2020";"No deficiencies were cited on this date.";
"KLF001";"01/23/2020";"No deficiencies were cited on this date.";
"KLF001";"01/23/2020";"No deficiencies were cited on this date.";
"KLF001";"09/16/2019";"Click Here *";
"KLF001";"08/26/2019";"No deficiencies were cited on this date.";
"KLF001";"04/02/2019";"No deficiencies were cited on this date.";
"KLF001";"01/14/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01142019_50115_611625.pdf"
"KLF001";"08/23/2018";"No deficiencies were cited on this date.";
"KLF001";"03/28/2018";"No deficiencies were cited on this date.";
"KLF001";"12/14/2017";"No deficiencies were cited on this date.";
"KLF001";"11/13/2017";"No deficiencies were cited on this date.";
"KLF001";"08/08/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08082017_50115_578283.pdf"
"KLF001";"01/31/2017";"No deficiencies were cited on this date.";
"KLF001";"08/10/2016";"No deficiencies were cited on this date.";
"EE-8386";"11/17/2020";"No deficiencies were cited on this date.";
"EE-8386";"12/16/2019";"No deficiencies were cited on this date.";
"EE-8386";"08/19/2019";"No deficiencies were cited on this date.";
"EE-8386";"06/13/2019";"No deficiencies were cited on this date.";
"EE-8386";"02/25/2019";"No deficiencies were cited on this date.";
"EE-8386";"01/24/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01242019_8386_610991.pdf"
"EE-8386";"07/24/2018";"No deficiencies were cited on this date.";
"EE-8386";"05/10/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05102018_8386_596856.pdf"
"EE-8386";"04/18/2017";"Click Here *";
"EE-8386";"01/18/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01182017_8386_529511.pdf"
"EE-8386";"08/09/2016";"No deficiencies were cited on this date.";
"EE-8386";"06/07/2016";"Click Here *";
"EE-8386";"05/13/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05132016_8386_515080.pdf"
"EE-8386";"03/17/2016";"No deficiencies were cited on this date.";
"EE-8386";"06/01/2015";"No deficiencies were cited on this date.";
"EE-51827";"06/22/2020";"No deficiencies were cited on this date.";
"EE-51620";"02/04/2021";"No deficiencies were cited on this date.";
"EE-51620";"08/21/2020";"No deficiencies were cited on this date.";
"EE-51620";"02/10/2020";"No deficiencies were cited on this date.";
"EE-897";"02/25/2021";"No deficiencies were cited on this date.";
"EE-897";"09/11/2020";"No deficiencies were cited on this date.";
"EE-897";"02/17/2020";"No deficiencies were cited on this date.";
"EE-897";"08/28/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08282019_897_639879.pdf"
"EE-897";"08/28/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08282019_897_641805.pdf"
"EE-897";"06/06/2019";"No deficiencies were cited on this date.";
"EE-897";"03/14/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03142019_897_634560.pdf"
"EE-897";"03/12/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03122018_897_591496.pdf"
"EE-897";"03/16/2017";"No deficiencies were cited on this date.";
"EE-897";"09/26/2016";"No deficiencies were cited on this date.";
"EE-897";"02/22/2016";"No deficiencies were cited on this date.";
"EE-897";"12/08/2015";"No deficiencies were cited on this date.";
"EE-897";"03/03/2015";"No deficiencies were cited on this date.";
"EE-897";"03/11/2014";"No deficiencies were cited on this date.";
"EE-897";"09/24/2013";"No deficiencies were cited on this date.";
"KSV001";"09/28/2020";"No deficiencies were cited on this date.";
"KSV001";"01/09/2020";"No deficiencies were cited on this date.";
"KSV001";"12/10/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12102019_1682_639155.pdf"
"KSV001";"05/14/2019";"No deficiencies were cited on this date.";
"KSV001";"04/08/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04082019_1682_635532.pdf"
"KSV001";"04/10/2018";"No deficiencies were cited on this date.";
"KSV001";"10/03/2017";"No deficiencies were cited on this date.";
"KSV001";"03/29/2017";"No deficiencies were cited on this date.";
"KSV001";"01/05/2017";"No deficiencies were cited on this date.";
"KSV001";"10/05/2016";"No deficiencies were cited on this date.";
"KSV001";"04/06/2016";"No deficiencies were cited on this date.";
"KSV001";"03/17/2015";"No deficiencies were cited on this date.";
"KSV001";"09/03/2014";"No deficiencies were cited on this date.";
"KSV001";"04/07/2014";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04072014_1682_275332.pdf"
"KSV001";"02/06/2014";"Click Here *";
"K92001";"01/21/2021";"No deficiencies were cited on this date.";
"K92001";"11/04/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11042020_1657_693960.pdf"
"K92001";"09/21/2020";"No deficiencies were cited on this date.";
"K92001";"12/19/2019";"No deficiencies were cited on this date.";
"K92001";"10/01/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10012019_1657_638764.pdf"
"K92001";"10/01/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_10012019_1657_642772.pdf"
"K92001";"05/07/2019";"No deficiencies were cited on this date.";
"K92001";"04/01/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04012019_1657_635531.pdf"
"K92001";"01/22/2019";"No deficiencies were cited on this date.";
"K92001";"10/29/2018";"Report is not available on-line. You may contact Licensing for a hard copy.";
"K92001";"10/29/2018";"Report is not available on-line. You may contact Licensing for a hard copy.";
"K92001";"03/08/2018";"No deficiencies were cited on this date.";
"K92001";"09/19/2017";"No deficiencies were cited on this date.";
"K92001";"04/05/2017";"No deficiencies were cited on this date.";
"K92001";"10/18/2016";"No deficiencies were cited on this date.";
"EE-6624";"01/14/2021";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01142021_6624_692763.pdf"
"EE-6624";"01/14/2021";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01142021_6624_696372.pdf"
"EE-6624";"09/02/2020";"No deficiencies were cited on this date.";
"EE-6624";"09/02/2020";"No deficiencies were cited on this date.";
"EE-6624";"05/27/2020";"No deficiencies were cited on this date.";
"EE-6624";"11/20/2019";"No deficiencies were cited on this date.";
"EE-6624";"11/20/2019";"No deficiencies were cited on this date.";
"EE-6624";"07/11/2019";"No deficiencies were cited on this date.";
"EE-6624";"05/06/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05062019_6624_636167.pdf"
"EE-6624";"07/12/2018";"No deficiencies were cited on this date.";
"EE-6624";"05/24/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05242018_6624_596618.pdf"
"EE-6624";"03/13/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03132018_6624_596008.pdf"
"EE-6624";"11/07/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11072017_6624_593331.pdf"
"EE-6624";"10/26/2017";"No deficiencies were cited on this date.";
"EE-6624";"05/10/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05102017_6624_556018.pdf"
"KLI001";"02/25/2021";"No deficiencies were cited on this date.";
"KLI001";"08/19/2020";"No deficiencies were cited on this date.";
"KLI001";"06/10/2020";"No deficiencies were cited on this date.";
"KLI001";"02/03/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02032020_50611_643319.pdf"
"KLI001";"10/08/2019";"No deficiencies were cited on this date.";
"KLI001";"07/10/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07102019_50611_639002.pdf"
"KLI001";"07/26/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07262018_50611_608916.pdf"
"KLI001";"04/17/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04172018_50611_590994.pdf"
"KLI001";"07/13/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07132017_50611_578312.pdf"
"KLI001";"02/06/2017";"No deficiencies were cited on this date.";
"KLI001";"10/31/2016";"No deficiencies were cited on this date.";
"KLI001";"09/08/2016";"No deficiencies were cited on this date.";
"K48001";"09/23/2020";"No deficiencies were cited on this date.";
"K48001";"08/03/2020";"No deficiencies were cited on this date.";
"K48001";"01/07/2020";"No deficiencies were cited on this date.";
"K48001";"09/18/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09182019_802_640690.pdf"
"K48001";"03/15/2019";"No deficiencies were cited on this date.";
"K48001";"09/27/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09272018_802_609783.pdf"
"K48001";"06/27/2018";"No deficiencies were cited on this date.";
"K48001";"03/28/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03282018_802_593214.pdf"
"K48001";"09/28/2017";"No deficiencies were cited on this date.";
"K48001";"09/22/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09222016_802_528808.pdf"
"K48001";"10/08/2015";"No deficiencies were cited on this date.";
"K48001";"07/14/2015";"No deficiencies were cited on this date.";
"K48001";"02/18/2015";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02182015_802_500552.pdf"
"K48001";"02/18/2015";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02182015_802_503184.pdf"
"K48001";"10/13/2014";"No deficiencies were cited on this date.";
"EE-51845";"01/11/2021";"No deficiencies were cited on this date.";
"EE-51845";"09/08/2020";"No deficiencies were cited on this date.";
"EE-51845";"07/08/2020";"No deficiencies were cited on this date.";
"EE-51689";"06/09/2020";"No deficiencies were cited on this date.";
"EE-9128";"01/25/2021";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01252021_9128_696146.pdf"
"EE-9128";"12/16/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12162020_9128_680379.pdf"
"EE-9128";"07/14/2020";"No deficiencies were cited on this date.";
"EE-9128";"02/04/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02042020_9128_656187.pdf"
"EE-9128";"07/29/2019";"No deficiencies were cited on this date.";
"EE-9128";"03/27/2019";"No deficiencies were cited on this date.";
"EE-9128";"05/29/2018";"No deficiencies were cited on this date.";
"EE-9128";"03/27/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03272018_9128_591400.pdf"
"EE-9128";"09/26/2017";"No deficiencies were cited on this date.";
"EE-9128";"08/07/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08072017_9128_557334.pdf"
"EE-9128";"03/28/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03282017_9128_554350.pdf"
"EE-9128";"03/28/2017";"No deficiencies were cited on this date.";
"EE-9128";"10/12/2016";"No deficiencies were cited on this date.";
"EE-9128";"04/05/2016";"No deficiencies were cited on this date.";
"EE-9128";"02/11/2016";"No deficiencies were cited on this date.";
"KTZ001";"07/31/2020";"No deficiencies were cited on this date.";
"KTZ001";"02/20/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02202020_16135_644386.pdf"
"KTZ001";"10/31/2019";"No deficiencies were cited on this date.";
"KTZ001";"09/04/2019";"No deficiencies were cited on this date.";
"KTZ001";"09/04/2019";"No deficiencies were cited on this date.";
"KTZ001";"05/15/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05152019_16135_637416.pdf"
"KTZ001";"03/26/2019";"No deficiencies were cited on this date.";
"KTZ001";"08/13/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08132018_16135_609974.pdf"
"KTZ001";"02/26/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02262018_16135_591574.pdf"
"KTZ001";"10/02/2017";"No deficiencies were cited on this date.";
"KTZ001";"07/20/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07202017_16135_579280.pdf"
"KTZ001";"01/12/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01122017_16135_553486.pdf"
"KTZ001";"09/26/2016";"No deficiencies were cited on this date.";
"KTZ001";"09/26/2016";"No deficiencies were cited on this date.";
"KTZ001";"05/03/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05032016_16135_516236.pdf"
"K92009";"09/04/2020";"No deficiencies were cited on this date.";
"K92009";"12/18/2019";"No deficiencies were cited on this date.";
"K92009";"05/08/2019";"No deficiencies were cited on this date.";
"K92009";"11/14/2018";"No deficiencies were cited on this date.";
"K92009";"05/02/2018";"No deficiencies were cited on this date.";
"K92009";"05/10/2017";"No deficiencies were cited on this date.";
"K92009";"04/26/2016";"No deficiencies were cited on this date.";
"K92009";"05/05/2015";"Click Here *";
"K92009";"02/24/2015";"No deficiencies were cited on this date.";
"K92009";"02/24/2015";"No deficiencies were cited on this date.";
"K92009";"09/08/2014";"No deficiencies were cited on this date.";
"K92009";"05/01/2014";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05012014_14630_278467.pdf"
"K92009";"12/17/2013";"No deficiencies were cited on this date.";
"K92009";"09/25/2013";"No deficiencies were cited on this date.";
"K92009";"08/27/2013";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_08272013_14630_264732.pdf"
"EE-6831";"01/05/2021";"No deficiencies were cited on this date.";
"EE-6831";"01/07/2020";"No deficiencies were cited on this date.";
"EE-6831";"07/08/2019";"No deficiencies were cited on this date.";
"EE-6831";"02/13/2019";"No deficiencies were cited on this date.";
"EE-6831";"02/13/2019";"No deficiencies were cited on this date.";
"EE-6831";"11/28/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_11282018_6831_623171.pdf"
"EE-6831";"10/22/2018";"No deficiencies were cited on this date.";
"EE-6831";"07/10/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07102018_6831_597542.pdf"
"EE-6831";"02/26/2018";"No deficiencies were cited on this date.";
"EE-6831";"08/15/2017";"No deficiencies were cited on this date.";
"EE-6831";"05/23/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05232017_6831_556201.pdf"
"EE-6831";"03/29/2017";"No deficiencies were cited on this date.";
"EE-6831";"03/09/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03092017_6831_554968.pdf"
"EE-6831";"01/25/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01252017_6831_540530.pdf"
"EE-6831";"01/25/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01252017_6831_553319.pdf"
"KLQ001";"08/13/2020";"No deficiencies were cited on this date.";
"KLQ001";"07/11/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07112019_11725_637898.pdf"
"KLQ001";"04/09/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04092019_11725_637035.pdf"
"KLQ001";"01/30/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01302019_11725_624474.pdf"
"KLQ001";"01/30/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_01302019_11725_624475.pdf"
"KLQ001";"12/10/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_12102018_11725_623295.pdf"
"KLQ001";"11/19/2018";"Report is not available on-line. You may contact Licensing for a hard copy.";
"KLQ001";"07/19/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07192018_11725_609610.pdf"
"KLQ001";"06/20/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06202018_11725_597331.pdf"
"KLQ001";"03/13/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03132018_11725_593874.pdf"
"KLQ001";"10/04/2017";"No deficiencies were cited on this date.";
"KLQ001";"06/12/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06122017_11725_556373.pdf"
"KLQ001";"09/22/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_09222016_11725_539980.pdf"
"KLQ001";"07/07/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07072016_11725_515511.pdf"
"KLQ001";"04/29/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04292016_11725_515977.pdf"
"K8C001";"03/09/2021";"No deficiencies were cited on this date.";
"K8C001";"09/02/2020";"No deficiencies were cited on this date.";
"K8C001";"02/27/2020";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02272020_50241_645359.pdf"
"K8C001";"10/15/2019";"No deficiencies were cited on this date.";
"K8C001";"07/10/2019";"No deficiencies were cited on this date.";
"K8C001";"05/13/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05132019_50241_636634.pdf"
"K8C001";"02/26/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_02262019_50241_634637.pdf"
"K8C001";"03/08/2018";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03082018_50241_591584.pdf"
"K8C001";"07/20/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_07202017_50241_579666.pdf"
"K8C001";"05/08/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_05082017_50241_557137.pdf"
"K8C001";"03/09/2017";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_03092017_50241_553498.pdf"
"K8C001";"06/28/2016";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_06282016_50241_514168.pdf"
"K8C001";"02/02/2016";"Report is not available on-line. You may contact Licensing for a hard copy.";
"EE-51858";"08/12/2020";"No deficiencies were cited on this date.";
"EE-51700";"06/16/2020";"No deficiencies were cited on this date.";
"EE-9260";"11/04/2020";"No deficiencies were cited on this date.";
"EE-9260";"06/09/2020";"No deficiencies were cited on this date.";
"EE-9260";"11/04/2019";"No deficiencies were cited on this date.";
"EE-9260";"05/06/2019";"No deficiencies were cited on this date.";
"EE-9260";"04/30/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04302019_9260_637611.pdf"
"EE-9260";"04/08/2019";"Click Here";"http://carefacility.doe.louisiana.gov/BlasPDF/SOD_04082019_9260_636306.pdf"
