"Id";"Letter Grade";"Name";"School Type";"Street";"City";"State";"Zip";"Phone";"Email";"Mon";"Tue";"Wed";"Thu";"Fri";"Website";"Twitter";"Facebook";"District Name";"Principal";"License Type";"License Number";"Transportation";"Before Care";"After Care";"CCAP";"Star Rating";"Grades Available";"Enrollment";"Capacity";"Academic Offerings";"Music Art";"Opportunities & Clubs";"Sports"
40027;"F";"North Bayou Rapides Elementary";"Traditional public school";"5500 England Drive";"Alexandria";"LA";71303;"318-445-4260";;;;;;;"http://www.rpsb.us/NorthBayou/";;"http://www.facebook.com/North-Bayou-Rapides-Elementary-3720147862975-73";"Rapides Parish";"Alyson Smith";;;;;;;;"Grade 1, Grade 2, Grade 3";423;;;"Art";;
35008;"B";"Marthaville Elementary & Junior High School";"Traditional public school";"10800 Hwy. 120";"Marthaville";"LA";71450;"318-472-6141";;;;;;;"http://npsb.la/marthaville-elementaryjr-high-school";;;"Natchitoches Parish";"Micah Nicholson";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8";284;;;"Art";"Athletics, Clubs, Honor Society, School Community Organizations, Career Focus, Other";"Football, Basketball, Softball, Baseball"
4007;"C";"Napoleonville Middle School";"Traditional public school";"4847 Hwy 1";"Napoleonville";"LA";70390;"985-369-6587";;;;;;;"http://assumptionschools.com/nms";;;"Assumption Parish";"Katherine Aucoin";;;;;;;;"Grade 5, Grade 6, Grade 7, Grade 8";318;;;"Band, Music";"Athletics, Clubs, Drama, Theater and Dance, Music, STEM, Peer Tutoring or Mentoring, Adult Mentoring, National or Statewide Leadership Associations, Politics and Government, School Community Organizations, Career Focus, Other";"Volleyball, Football, Basketball, Softball, Outdoor Track and Field, Baseball, Spirit"
345001;"D";"University View Academy, Inc. (FRM LA Connections)";"Public charter school";"1206 North Cedar Street";"Tallulah";"LA";71282;"225-421-2900";;;;;;;"http://www.universityview.academy";"http://www.twitter.com/UvaLynx";"https://www.facebook.com/UniversityViewAcademy/";"University View Academy, Inc. (FRM LA Connections)";"Pamela Schooler";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8, Grade 9, Grade 10, Grade 11, Grade 12";3244;;"Advanced Placement Details, Dual enrollment (college credit) Details, Gifted programs, Jump Start Pathways (career focused) Details";"Band Details, Music, Theatre, Art";"Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, STEM, Adult Mentoring, Business Interest, National or Statewide Leadership Associations, Honor Society, Politics and Government, Speech and Debate, Career Focus, Games and Gaming, Other";
4004;"F";"Belle Rose Primary School";"Traditional public school";"7100 Highway 308";"Belle Rose";"LA";70341;"225-473-7706";;;;;;;"http://www.assumptionschools.com/brp";;"https://www.facebook.com/Brpwildcats/";"Assumption Parish";"Miyoshi Jones-Joseph";;;;;"Yes";;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4";219;;;"Music";"Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, STEM, Peer Tutoring or Mentoring, Adult Mentoring, Honor Society, School Community Organizations, Career Focus, Other";
32041;"A";"Eastside Elementary School";"Traditional public school";"9735 Lockhart Road";"Denham Springs";"LA";70726;"225-791-8581";;;;;;;"http://app.oncoursesystems.com/school/webpage/11130081/";"http://twitter.com/eastsidepats";"https://www.facebook.com/pages/Eastside-Elementary-VIPs/694581230571136";"Livingston Parish";"Nathan Foster";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5";495;;;"Music, Art";"Athletics, Clubs, Drama, Theater and Dance, Literature and the Humanities, STEM, Peer Tutoring or Mentoring, Adult Mentoring, National or Statewide Leadership Associations, Career Focus";"Volleyball, Softball, Outdoor Track and Field"
40045;"D";"Alma Redwine Elementary";"Traditional public school";"1323 Vance Avenue";"Alexandria";"LA";71302;"318-442-3177";;;;;;;"http://www.rpsb.us/Redwine/";;;"Rapides Parish";"Kimberly Jordan";;;;;;;;"Grade 4, Grade 5";265;;;"Art";;
38002;"B";"Belle Chasse Middle School";"Traditional public school";"13476 Highway 23";"Belle Chasse";"LA";70037;"504-656-2315";;;;;;;"http://bcms.ppsb.org";;;"Plaquemines Parish";"Kayla Clark";;;;;;;;"Grade 5, Grade 6, Grade 7, Grade 8";796;;"Gifted programs";"Band Details, Music, Art";"Athletics, Clubs, Drama, Theater and Dance, STEM, Peer Tutoring or Mentoring, National or Statewide Leadership Associations, School Community Organizations, Other";"Volleyball, Cross-Country, Football, Soccer, Basketball, Softball, Outdoor Track and Field, Baseball, Other Sports"
40030;"C";"Peabody Magnet High School";"Traditional public school";"2727 Jones Avenue";"Alexandria";"LA";71302;"318-448-3457";;;;;;;"http://www.rpsb.us/PM_HS/";;;"Rapides Parish";"Jamie Henagan";;;;;;;;"Grade 9, Grade 10, Grade 11, Grade 12";697;;"Advanced Placement Details, Jump Start Pathways (career focused) Details";"Band Details, Music, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, STEM, Peer Tutoring or Mentoring, Adult Mentoring, Affinity Associations, Business Interest, National or Statewide Leadership Associations, Politics and Government, School Community Organizations, Career Focus, Games and Gaming";"Cross-Country, Football, Soccer, Basketball, Powerlifting, Softball, Outdoor Track and Field, Baseball, Spirit"
36189;"C";"Homer A. Plessy Community School";"Public charter school";"1423 St. Philip St.";"New Orleans";"LA";70116;"504-503-0055";;;;;;;"http://www.plessyschool.org";"https://twitter.com/plessyschool?lang=en";"https://www.facebook.com/plessyschool/";"Orleans Parish";"Rachel Bernstein";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8";455;;;"Dance, Music, Theatre, Art";"Athletics";"Soccer, Spirit, Other Sports"
41010;"F";"Red River Elementary School";"Traditional public school";"1001 Ashland Road";"Coushatta";"LA";71019;"318-932-9290";;;;;;;"http://rrbulldogs.com";;;"Red River Parish";"Michael Beck";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5";744;;;;"Clubs, Literature and the Humanities, Adult Mentoring, School Community Organizations, Career Focus";
35006;;"Fairview-Alpha Elementary & Junior High School";"Traditional public school";"1439 Highway 71";"Campti";"LA";71411;"318-476-4616";;;;;;;"http://npsb.la/fairview-alpha-elementaryjr-high-school";;;"Natchitoches Parish";"Brooke Williams";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6";256;;;;"Clubs, STEM, School Community Organizations, Career Focus, Other";
40068;;"Lee Head Start";"Traditional public school";"3001 Lee Street";"Alexandria";"LA";71301;"N/A";;;;;;;;;;"Rapides Parish";"Information Coming Soon!";;;"No";;;;3;"PK (ages 3-4)";;;;;;
32050;"B";"Live Oak Junior High";"Traditional public school";"35086 HWY 16 Spur";"Watson";"LA";70786;"225-667-4195";;;;;;;"http://app.oncoursesystems.com/school/webpage/14347819";"http://twitter.com/liveoakjuniorhigh";"http://www.facebook.com/liveoakjuniohigheagles";"Livingston Parish";"Williams Hawkins";;;;;;;;"Grade 7, Grade 8";735;;;"Band Details, Music, Art";"Athletics, Clubs, Drama, Theater and Dance, Literature and the Humanities, STEM, Peer Tutoring or Mentoring, Affinity Associations, National or Statewide Leadership Associations, Politics and Government, School Community Organizations, Career Focus, Games and Gaming";"Cross-Country, Football, Wrestling, Soccer, Basketball, Softball, Outdoor Track and Field, Baseball, Spirit"
40049;"B";"Tioga Junior High School";"Traditional public school";"1150 Tioga Road";"Pineville";"LA";71360;"318-640-9412";;;;;;;"http://www.rpsb.us/TJHS/";;;"Rapides Parish";"Rebecca Pippen";;;;;;;;"Grade 7, Grade 8";566;;"Gifted programs";"Band Details, Music, Theatre, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, STEM, Peer Tutoring or Mentoring, Adult Mentoring, Affinity Associations, Business Interest, National or Statewide Leadership Associations, School Community Organizations, Career Focus, Games and Gaming, Other";"Swimming, Football, Soccer, Basketball, Softball, Golf, Outdoor Track and Field, Baseball, Spirit, Other Sports"
38013;"B";"South Plaquemines High School";"Traditional public school";"34121 Highway 23";"Buras";"LA";70041;"504-595-6435";;;;;;;"http://sphs.ppsb.org";;;"Plaquemines Parish";"Lori Gagnon";;;;;;;;"Grade 7, Grade 8, Grade 9, Grade 10, Grade 11, Grade 12";436;;"Dual enrollment (college credit) Details, Jump Start Pathways (career focused) Details";"Band Details, Music, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, STEM, Peer Tutoring or Mentoring, Adult Mentoring, Affinity Associations, Business Interest, National or Statewide Leadership Associations, Honor Society, Politics and Government, School Community Organizations, Career Focus, Other";"Volleyball, Football, Wrestling, Basketball, Softball, Outdoor Track and Field, Baseball, Spirit, Other Sports"
40036;"B";"Poland Junior High School";"Traditional public school";"3348 Highway 457";"Alexandria";"LA";71302;"318-445-9224";;;;;;;"http://www.rpsb.us/Poland";;;"Rapides Parish";"Bob Stevens";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8";375;;;"Music, Art";"Athletics, Clubs, Peer Tutoring or Mentoring, Affinity Associations, National or Statewide Leadership Associations, Other";"Basketball, Softball, Outdoor Track and Field, Baseball, Spirit, Other Sports"
36198;"C";"Rooted School";"Public charter school";"4225 Pitt St.";"New Orleans";"LA";70115;"504-208-6571";;;;;;;"http://www.rootedschool.org/";"https://twitter.com/rootedschool";"https://www.facebook.com/pages/Rooted-School/266915703432643";"Orleans Parish";"Jonathan Johnson";;;;;;;;"Grade 9, Grade 10, Grade 11, Grade 12";159;;"Dual enrollment (college credit) Details, Jump Start Pathways (career focused) Details";"Art";;
42006;"B";"Mangham High School";"Traditional public school";"810 Main Street";"Mangham";"LA";71259;"318-248-2485";;;;;;;"http://www.richland.k12.la.us/schools/mhs";;;"Richland Parish";"Bobbye Futch";;;;;;;;"Grade 9, Grade 10, Grade 11, Grade 12";264;;"Dual enrollment (college credit) Details, Jump Start Pathways (career focused) Details";"Music, Art";"Athletics, Clubs, Literature and the Humanities, Affinity Associations, Business Interest, National or Statewide Leadership Associations, Honor Society, Politics and Government, School Community Organizations, Career Focus";"Football, Basketball, Softball, Outdoor Track and Field, Baseball, Spirit"
35017;"B";"Provencal Elementary & Junior High School";"Traditional public school";"132 Cherry Street";"Provencal";"LA";71468;"318-472-6174";;;;;;;"http://npsb.la/provencal-elementaryjr-high-school";;;"Natchitoches Parish";"Jennifer Martin";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8";504;;;;"Athletics, Clubs, Peer Tutoring or Mentoring, Affinity Associations, Career Focus";"Football, Basketball, Softball, Baseball, Spirit"
41002;"B";"Red River High School";"Traditional public school";"915 East Carroll";"Coushatta";"LA";71019;"318-932-4913";;;;;;;"http://rrbulldogs.com";"https://twitter.com/rrppsofla";;"Red River Parish";"John Charles Dickey Iii";;;;;;;;"Grade 9, Grade 10, Grade 11, Grade 12";351;;"Advanced Placement Details, Jump Start Pathways (career focused) Details";"Art";"Athletics, Clubs, Music, Visual Arts, Literature and the Humanities, Peer Tutoring or Mentoring, Adult Mentoring, Affinity Associations, Business Interest, National or Statewide Leadership Associations, School Community Organizations, Career Focus, Games and Gaming, Other";"Cross-Country, Football, Soccer, Basketball, Powerlifting, Softball, Outdoor Track and Field, Baseball, Spirit, Other Sports"
346001;"C";"Lake Charles Charter Academy";"Public charter school";"3160 Power Center Parkway";"Lake Charles";"LA";70607;"337-475-7900";;;;;;;"http://www.lakecharlescharter.org";;;"Lake Charles Charter Academy Foundation, Inc.";"Dr. Pam Quebodeaux";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8";959;;;"Band, Music, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, STEM, Adult Mentoring, National or Statewide Leadership Associations, School Community Organizations, Speech and Debate, Career Focus, Other";"Football, Basketball, Outdoor Track and Field, Spirit"
40054;;"Rapides Training Academy";"Traditional public school";"4020 Aaron Street";"Alexandria";"LA";70302;"318-445-7017";;;;;;;"http://www.rpsb.us";;;"Rapides Parish";"Deidra Anderson";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8, Grade 9, Grade 10, Grade 11, Grade 12";79;;;"Music";"Clubs, Career Focus";
382002;"C";"G W Carver High School";"Public charter school";"3059 Higgins Blvd";"New Orleans";"LA";70126;"504-256-9561";;;;;;;"http://www.carvercollegiate.org";;;"Orleans Parish";"Jerel Bryant";;;;;;;;"Grade 9, Grade 10, Grade 11, Grade 12";779;;"Advanced Placement Details";"Band Details, Music, Art";"Athletics, Clubs, Drama, Theater and Dance, Visual Arts, Literature and the Humanities, School Community Organizations";"Volleyball, Cross-Country, Football, Indoor Track and Field, Soccer, Basketball, Softball, Golf, Outdoor Track and Field, Baseball, Other Sports"
40047;"C";"Tioga Elementary School";"Traditional public school";"4310 Pardue Road";"Ball";"LA";71405;"318-640-9494";;;;;;;"http://www.rpsb.us/TES_rpsb/";;;"Rapides Parish";"Crystal Furniss";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6";519;;"Gifted programs";"Band Details, Music";"Athletics, Clubs, National or Statewide Leadership Associations, Other";"Basketball, Spirit"
369003;"D";"ReNEW Dolores T. Aaron Elementary";"Public charter school";"10200 Curran Blvd";"New Orleans";"LA";70127;"504-570-6354";;;;;;;"http://www.renewschools.org/";"https://twitter.com/DtaRenew";"https://www.facebook.com/dolorestaaron";"Orleans Parish";"Tiffany Robinson-Brown";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8";763;;;"Band, Dance, Music, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, Peer Tutoring or Mentoring, School Community Organizations, Other";"Football, Soccer, Basketball, Spirit"
43006;"A";"Many High School";"Traditional public school";"100 Tiger Drive";"Many";"LA";71449;"318-256-2114";;;;;;;"http://www.edline.net/pages/Many_High";;"https://www.facebook.com/Sabine-Parish-School-Board-653341028080907/";"Sabine Parish";"Moses Curtis";;;;;;;;"Grade 9, Grade 10, Grade 11, Grade 12";331;;"Dual enrollment (college credit) Details, Jump Start Pathways (career focused) Details";"Band Details, Dance, Music, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Visual Arts, Literature and the Humanities, Peer Tutoring or Mentoring, Adult Mentoring, Affinity Associations, Business Interest, National or Statewide Leadership Associations, School Community Organizations, Speech and Debate, Career Focus, Other";"Volleyball, Cross-Country, Football, Indoor Track and Field, Basketball, Softball, Golf, Outdoor Track and Field, Baseball, Spirit"
36088;"D";"McDonogh #35 College Preparatory School";"Traditional public school";"4000 Cadillac Street";"New Orleans";"LA";70122;"504-324-7600";;;;;;;"http://mcdonogh.la.opc.schoolinsites.com/";"https://twitter.com/McDonogh35";"https://www.facebook.com/pages/McDonogh-35-High-School/107515252611888?fref=mentions";"Orleans Parish";"Lee Green";;;;;;;;"Grade 9, Grade 10, Grade 11, Grade 12";218;;;"Band Details, Music, Art";"Athletics, Clubs, Music, Literature and the Humanities, STEM, Adult Mentoring, Affinity Associations, Honor Society, School Community Organizations, Speech and Debate, Career Focus";"Volleyball, Football, Basketball, Softball, Outdoor Track and Field, Baseball, Spirit"
42005;"B";"Mangham Elementary School";"Traditional public school";"419 Hixon St.";"Mangham";"LA";71259;"318-248-2575";;;;;;;"http://www.richland.k12.la.us/schools/mes";;;"Richland Parish";"Sandra G. Jones";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5";439;;;"Music, Art";"Clubs, Career Focus";
35005;"F";"East Natchitoches Elementary & Middle School";"Traditional public school";"1001 East Fifth Street";"Natchitoches";"LA";71457;"318-352-4516";;;;;;;"http://npsb.la/east-natchitoches-elementarymiddle-school";;;"Natchitoches Parish";"Chrystal Davis";;;;;;;;"Grade 5, Grade 6";410;;;;"Athletics, Clubs, Music, Literature and the Humanities, STEM, Other";"Basketball, Spirit"
4006;"C";"Labadieville Primary School";"Traditional public school";"3045 Highway 1";"Labadieville";"LA";70372;"985-526-8220";;;;;;;"http://www.assumptionschools.com/lps";;"http://www.facebook.com/LabadievillePrimarySchool/";"Assumption Parish";"Brandee Gros";;;;;;;;"PK (ages 3-4), Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4";283;;;"Dance, Music, Theatre, Art";"Clubs, Visual Arts, STEM, Peer Tutoring or Mentoring, Other";
385002;"F";"Walter L. Cohen College Prep";"Public charter school";"2301 Marengo";"New Orleans";"LA";70115;"504-335-0404";;;;;;;"http://www.cohencollegeprep.org/";"https://twitter.com/nolacollegeprep";"https://www.facebook.com/WalterLCohenCollegePrep/";"Orleans Parish";"Darren Lewis";;;;;;;;"Grade 9, Grade 10, Grade 11, Grade 12";244;;"Advanced Placement Details, Jump Start Pathways (career focused) Details";"Band Details, Music, Art";"Athletics, Clubs, Drama, Theater and Dance, Music, Literature and the Humanities, STEM, Peer Tutoring or Mentoring, Affinity Associations, Politics and Government, School Community Organizations, Games and Gaming";"Volleyball, Cross-Country, Football, Indoor Track and Field, Basketball, Softball, Outdoor Track and Field, Baseball, Spirit, Other Sports"
