"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";;;;;"bad url?";
56431;"Whitehall Day Care Center";"2633 Whitehall Terrace";"Louisville";"KY";40220;"JEFFERSON";"502-459-7733";;;;;;;;;;;;;;;;;;;;;"Y";
56427;"Beulah Preschool";"6704 Bardstown Road";"Louisville";"KY";40291;"JEFFERSON";"502-239-3231";;;;;;;;;;;;;;;;;;;;;"Y";
56424;"Georgia Chaffee Westport Teenage Parent Program Co";"8800 Westport Road";"Louisville";"KY";40242;"JEFFERSON";"502-244-7971";;;;;;;;;;;;;;;;;;;;;"Y";
56422;"St. Lawrence Child Enrichment Center";"1925 Lewiston Drive";"Louisville";"KY";40216;"JEFFERSON";"502-449-4021";"http://www.archlou.org/schools/preschools-and-day-cares/st-lawrence-child-care-enrichment-center/";"s.stewart@ndasaints.org";;"http://www.archlou.org/schools/preschools-and-day-cares/st-lawrence-child-care-enrichment-center/";;"6:30 a.m. – 6:00 p.m.";;;;"n";"n";"y";"y";"y";"y";;;;;;;
56420;"Harambee Pre-School Academy";"300 North 42nd Street";"Louisville";"KY";40212;"JEFFERSON";"502-774-5260";;;;;;;;;;;;;;;;;;;;;"Y";
56410;"Johnson's After School Activities Program";"Our Lady of Mt. Carmel School 7333 Southside Drive";"Louisville";"KY";40214;"JEFFERSON";"502-361-3700";;;;;;;;;;;;;;;;;;;;;"Y";
56408;"Fern Creek Baptist Child Development Center";"5920 Bardstown Road";"Louisville";"KY";40291;"JEFFERSON";"502-239-8952";"http://www.ferncreekbaptist.org/cdc.php";;"Welcome to the Fern Creek Baptist Child Development Center! Since 1960 we have been privileged to partner with families in nurturing and stimulating children in the areas of spiritual awareness, intellectual ability, emotional stability, and social interaction. Thank you to those of you who have entrusted your children to our care. We are grateful to be a part of your children's lives.";"http://www.ferncreekbaptist.org/cdc.php";;"Monday through Friday, 9:00 a.m. - 3:00 p.m.";;"http://www.ferncreekbaptist.org/pdfs/cdcEnrollmentForm.pdf";;"n";"n";"y";"y";"n";"n";;;;;;;
56403;"Buechel Day Care & PreSchool";"2119 Old Shepherdsville Road";"Louisville";"KY";40218;"JEFFERSON";"502-459-4403";"http://www.qualitychildcares.com/contact-us.html";"info@qualitychildcares.com";"""Where Children, Care, and Quality Come Together""

Quality Child Cares has 11 facilities and has been serving Metro Louisville for over 25 years.

Like our motto says, we provide a truly high quality, caring and loving experience for your child. We offer great hours for moms and dads with the busy work schedules to meet the needs of any family. We also have video monitoring your child’s safety, as well as, very experienced staff members at each of our locations.
";"http://www.qualitychildcares.com/contact-us.html";"https://www.facebook.com/pages/Blue-Lick-Child-Care/105282012847277?sk=info&tab=page_info";"6am-8pm";;;;"y";"y";"y";"y";"y";"y";"http://qualitychildcares.com/images/quality%20child%20cares%20logo-u5712.png";;;;;;
56402;"Rainbow Nursery School";"8420 Six Mile Lane";"Louisville";"KY";40220;"JEFFERSON";"502-495-2489";"http://www.westbroadwaybaptist.org/rns.html";"rnspreschool@gmail.com";"Rainbow Nursery School offers a variety of programs for children ages 2-5. Our curriculum has an emphasis on Biblical teaching.

Our Mission: We believe that learning begins from the moment a child is born and that parents are their child’s first teachers. RNS nurtures children in the joy of learning through Christian education, socialization, and life skills development supported by the families we serve.";"http://www.westbroadwaybaptist.org/rns.html";;"9:00-12:00";;"http://www.westbroadwaybaptist.org/uploads/3/2/0/8/32087487/rns__registration_forms_1-2015.pdf";;"n";"y";"y";"y";"n";"n";"http://www.westbroadwaybaptist.org/uploads/3/2/0/8/32087487/792739819_orig.png";;;;;;
56401;"Care-A-Lot Day Care Center";"4701 Fegenbush Lane";"Louisville";"KY";40228;"JEFFERSON";"502-499-8394";"http://www.carealot-childcare.com/";"carealotnorth@yahoo.com";"We understand that children learn best through hands-on, active participation that is fun. We offer activity choices with a theme approach to learning that excites and motivates children to become educationally curious.  Partnering with families to provide peace of mind while their children are in a safe, CARING, fun, and engaging learning environment.";"http://www.carealot-childcare.com/";"https://www.facebook.com/pages/Care-a-lot-Child-Care/98510533361?sk=info&tab=page_info";;;;;"y";"y";"y";"y";"y";"y";"http://gator2022.hostgator.com/~carealot/wp-content/uploads/2013/08/Logo1.png";;;;;;
56398;"Kids Time";"4600 Lynnbrook Drive";"Louisville";"KY";40220;"JEFFERSON";"502-473-7769";;;;;;;;;;;;;;;;;;;;;"Y";
56396;"Playworld Child Development Center";"7200 Peppermill Lane";"Louisville";"KY";40228;"JEFFERSON";"502-231-4900";"https://www.facebook.com/pages/Playworld-Child-Development/139533292760362";;;"https://www.facebook.com/pages/Playworld-Child-Development/139533292760362";"https://www.facebook.com/pages/Playworld-Child-Development/139533292760362";"Mon - Fri: 6:30 am - 6:00 pm";;;;"y";"y";"y";"y";"y";"y";;;;;;;
56395;"New Salem Child Care & Development Center";"6408 Bethany Lane";"Louisville";"KY";40272;"JEFFERSON";"502-937-7378";;;;;;;;;;;;;;;;;;;;;"Y";
56392;"Early Head Start Program";"3610 Bohne Avenue";"Louisville";"KY";40211;"JEFFERSON";"502-485-3558";;;;;;;;;;;;;;;;;;;;;"Y";
56385;"St. Stephen Martyr Out of School Program";"3015 Greenup Avenue";"Louisville";"KY";40217;"JEFFERSON";"502-635-3505";;;;;;;;;;;;;;;;;;;;;"Y";
56383;"Mary Queen of Peace After School & PreKindergarten";"4007 Dixie Highway";"Louisville";"KY";40216;"JEFFERSON";"502-447-0760";;;;;;;;;;;;;;;;;;;;;"Y";
56378;"Carl Nussbaum Jr. Child Development Center";"225 South Shelby Street";"Louisville";"KY";40206;"JEFFERSON";"(502) 584-3711";;;;;;;;;;;;;;;;;;;;;"Y";
56370;"Christ Church Preschool and Kindergarten";"4614 Brownsboro Road";"Louisville";"KY";40207;"JEFFERSON";"502-897-3657";"http://www.ccum.net/school";"colleen@ccum.net";"Since 1957, Christ Church School has been walking alongside children and parents, providing a safe environment where children can learn, grow, and make friends. As an outreach ministry of Christ Church United Methodist, everything we do - including opening every morning with prayer - flows from our understanding of Christ's love, providing a nurturing Christian atmosphere for children to develop and flourish.


We are committed to helping your child grow and progress over time. Following the Kentucky Early Childhood Standards, our curriculum invites children to learn, explore, and thrive. Even at the youngest ages, we create spaces that pique their curiosity and spark their desire to learn. The combination of age-appropriate educational elements and a loving, Christian environment ensure that your child will be well prepared for their next phase of growth when they are ready to leave Christ Church School.

Curriculum includes thematic units with hands-on exploration. Teachers incorporate art, music and movement, learning centers, circle time and story time. We provide physical education in our full size gym and play time on our courtyard enclosed playgrounds. ""Handwriting without Tears"" is used to teach children proper letter formation to establish good habits with writing. In addition we have a computer lab and foreign language.

All children from infancy through kindergarten are welcome at Christ Church School. We have flexible options in our school hours to meet your family's needs. Early Bird programming begins at 7:30 am. Our Core Program begins at 8:50 and ends at 11:50 am. You may choose our Extended Learning Program that provides an afternoon of fun, structure and additional science exploration.  We are open until 5:30 pm.";"http://www.ccum.net/school";"https://www.facebook.com/pages/Christ-Church-School/135398559889279";"7:30 am-5:30 pm";;;;"n";"n";"y";"y";"y";"y";"http://www.ccum.net/clientimages/45010/school/christchurchschoollogostacked.jpg";;;;;;
56369;"Georgia Chaffee Teenage Parent Program at South Pa";"1010 Neighborhood Place";"Fairdale";"KY";40118;"JEFFERSON";"502-485-8748";;;;;;;;;;;;;;;;;;;;;"Y";
56365;"Taylor Tots Learning Center";"4301 Taylor Boulevard";"Louisville";"KY";40215;"JEFFERSON";"502-368-3737";;;;;;;;;;;;;;;;;;;;;"Y";
56362;"Strathmoor Education Center";"2201 Hawthorne Avenue";"Louisville";"KY";40205;"JEFFERSON";"502-458-6585";"http://strathmoorpresbyterian.org/19701.html";"strathmoor@bellsouth.net";"For the past 60 years, Strathmoor Preschool Education Center has ministered to the education of the children in this area. It is a Christian preschool that welcomes children and families regardless of race, color, gender,national origin, creed, or religious affiliation. ";"http://strathmoorpresbyterian.org/19701.html";;"Monday through Friday from 9:00 a.m. To 12:00 noon";;;;"n";"y";"y";"y";"n";"n";"http://strathmoorpresbyterian.org/templates/Lucent/img/logo.gif";;;;;;
56361;"Mosaic United Methodist Child Development Center";"8008 St. Andrews Church Road";"Louisville";"KY";40258;"JEFFERSON";"502-933-4581";"http://mosaiclovesyou.org/Mosaiclovesyou/Home.html";"RLHARM@aol.com";"Mosaic is a place where you can be accepted as you are. This is not our idea. It is God’s. We simply confess in our name that we love people of all races the way God does. We love you. We know that everyone is different, unique, and special. Join us in this effort to love people to change our lives and communities.";"http://mosaiclovesyou.org/Mosaiclovesyou/Home.html";"https://www.facebook.com/www.mosaiclovesyou.org";;;;;"not mentioned";"not mentioned";"not mentioned";"not mentioned";"not mentioned";"not mentioned";"http://mosaiclovesyou.org/Mosaiclovesyou/Connect_files/mosaic.png";;;;;;
56359;"Kids Academy I";"5121 Mile of Sunshine Drive";"Louisville";"KY";40219;"JEFFERSON";"502-968-2487";"http://kidsacademylouisville.com/";"info@kidsacademylouisville.com";"Kids Academy believes that each child carries with them the full potential of the adult they will too soon become.We are continually upgrading programs to ensure that the best interest of each family be met and that is our number one goal.

Kids Academy opened in August 1993, as a professional, educational childcare center. Our goal was to meet the physical, emotional, social and intellectual needs of each child enrolled at our facility. Our desire is for your child to spend a happy and productive day everyday.

Our center is opened Monday through Friday 6:00am-6:00pm year round, except holidays. Kids Academy is licensed childcare by the state of Kentucky. We provide the children with nutritious snacks and meals each day while they are at Kids Academy.";"http://kidsacademylouisville.com/";;"Monday thru Friday 6am to 6pm";;;"http://kidsacademylouisville.com/parentinfo";"y";"y";"y";"y";"y";"y";;;;;;;
56353;"Moore's Day Care Center";"5057-8 Poplar Level Road";"Louisville";"KY";40219;"JEFFERSON";"502-966-3226";;;;;;;;;;;;;;;;;;;;;"Y";
56352;"Frederick Law Olmsted Academy- South Childcare Enr";"5650 Southern Parkway";"Louisville";"KY";40214;"JEFFERSON";"502-485-8270";;;;;;;;;;;;;;;;;;;;;"Y";
56347;"Brown School Childcare Enrichment Program";"546 South First Street";"Louisville";"KY";40202;"JEFFERSON";"502-485-8216";;;;;;;;;;;;;;;;;;;;;"Y";
56345;"Evangel Creative Learning Center";"5400 Minors Lane";"Louisville";"KY";40219;"JEFFERSON";"502-968-5451";"http://worldprayercenter.org/ministries/creative-learning-center";"cathy.berry@ewpc.us";"The mission of ECLC is to provide an excellent education in a safe environment integrated with the Christian view of God. We believe that the ultimate responsibility for the education of the child rests with the parent, but there must be a partnership between parent and school, each supporting and reinforcing the other.";"http://worldprayercenter.org/ministries/creative-learning-center";;;;;;"y";"y";"y";"y";"n";"n";;;;;;;
56340;"Stuart Middle Childcare Enrichment Program";"4601 Valley Station Road";"Louisville";"KY";40272;"JEFFERSON";"502-933-9622";;;;;;;;;;;;;;;;;;;;;"Y";
56333;"Kids & Fun";"105 Buechel Terrace";"Louisville";"KY";40218;"JEFFERSON";"502-491-5437";;;;;;;;;;;;;;;;;;;;;"Y";
56332;"St. Matthews Area Ministries Child Development Pro";"8025 New LaGrange Road";"Louisville";"KY";40222;"JEFFERSON";"502-426-3663";"http://www.stmam.com/childcare.php";"julieabbott@stmam.com";"St. Matthews Area Ministries child care program is a year-round, non-denominational, non-profit, child development program for children ages 6 weeks through the 5 years of age. The child development program is sponsored by St. MAM. We at St. MAM Child Development Center feel that the program provides not only fun and educational activities, but also a chance for your child to learn social skills in a multi-aged context. The children come first.";"http://www.stmam.com/childcare.php";"https://www.facebook.com/stmamcdc?ref=hl";"Monday through Friday, 7am - 6pm";;;;"y";"y";"y";"y";"n";"n";"http://www.stmam.com/images/banner.jpg";;;;;;
56331;"Holy Spirit Child Care";"3308 & 3315 Richard Avenue & 322 Cannons Lane";"Louisville";"KY";40206;"JEFFERSON";"502-893-0392";"http://www.hspiritschool.org/After-School-Care-Summer-Camp";"HSCC@aol.com";"Holy Spirit Child Care is a parish program designed for school-age children whose parents need child care beyond school hours.  The program is open to children in grades K through 7 at Holy Spirit School.  Our mission is to provide children with opportunities to be in a safe, supervised, nurturing environment, develop friendships, grow physically, emotionally and intellectually, and to have FUN!";"http://www.hspiritschool.org/After-School-Care-Summer-Camp";;"2:30 - 6:00 pm";;"http://www.hspiritschool.org/Registration-Packet-Forms";;"n";"n";"n";"n";"y";"y";"http://www.hspiritschool.org/uploads/de831e239ab06d9f2e73e4ba080f040a75fa85ae/qi7ms0nkrx4zrbd1wf8jnm8qvql.jpg";;;;;;
56330;"Southwest Christian Academy & Child Care Center";"5000 Valley Station Road";"Louisville";"KY";40272;"JEFFERSON";"502-933-4181";;;;;;;;;;;;;;;;;;;;;"Y";
56324;"Kiddie Kampus Day Care";"3685 Poplar Level Road";"Louisville";"KY";40213;"JEFFERSON";"502-454-0093";"http://www.plcog.org/daycare";;"The Church of God, with U.S. offices in Anderson, Indiana, began in 1881 as a movement emphasizing the unity of God’s people and holy living. Daniel S. Warner and several associates sought to forsake denominational hierarchies and formal creeds, trusting solely in the Holy Spirit as their overseer and the Bible as their statement of belief. These individuals saw themselves at the forefront of a movement to restore unity and holiness to the church. Their aim was not to establish another denomination but to promote primary allegiance to Jesus Christ so as to transcend denominational loyalties.
 
This movement is not historically related to the several Church of God bodies rooted in the holiness revival of Tennessee and the Carolinas in the late nineteenth century. Although it shares their holiness commitment, it does not emphasize the charismatic gift of speaking in tongues generally associated with Pentecostal churches.
 
Deeply influenced by Wesleyan theology and Pietism, the church’s generally accepted teachings include the divine inspiration of Scripture; forgiveness of sin through the atonement of Jesus Christ and repentance of the believer; the experience of holiness; the personal return of Christ, unconnected with any millennial reign; the kingdom of God as established here and now; the resurrection of the dead; and a final judgment in which there will be reward for the righteous and punishment for the wicked.
 
Within the church, baptism by immersion is viewed as a witness to the new believer’s regeneration in Christ and inclusion in the family of God. The Lord’s Supper reminds participants of the grace experienced in the life of the believer. Foot washing is practiced in acknowledgement and acceptance of the servant ministry of all Christians to each other and to the world. These symbolic acts are understood to be affirmative reminders of what God has done in Christ. None of these practices, termed ordinances, are considered mandatory conditions of Christian experience or fellowship.
 
There is no formal membership. Individuals are assumed to be members on the basis of personal conversion and conduct that supports that conversion experience. This is consistent with the church’s understanding of how Christian unity is to be achieved—a unity based on spiritual experience rather than creedal agreement.
 
The Church of God is congregational in its government. Each local congregation is autonomous. Ministers meet in voluntary state, regional, and national assemblies, and other associations. In North America, the General Assembly, composed primarily of ministers but also including lay congregational delegates, meets in connection with the movement’s annual North American Convention held in Anderson, Indiana.
 
In 1996 and 1997, the General Assembly initiated a restructuring of the work of the national ministries of the Church of God within the United States. The result was the formation of Church of God Ministries Inc. Priorities for the work of this organization are identified by representatives selected from the grassroots church.
 
In 1891, the movement’s first missionary was sent to Mexico. Since those early days, the Church of God has continued to grow into a multinational community of faith. At present, the largest concentrations of U.S. churches are in the Midwest, along the Pacific Coast, and in western Pennsylvania. Average weekend attendance in the congregations of the United States and Canada totals approximately 250,000. There are approximately 2,300 congregations in the United States and Canada. Worldwide, the movement has work in eighty-nine countries and territories representing approximately 7,300 churches and more than 750,000 believers.";"http://www.plcog.org/daycare";;;;;;"y";"y";"y";"y";"n";"n";"http://plcog.org/images/library/daycare_logo.jpg";;;;;;
