"ProviderID";"Name";"Type";"PTQ Level";"State";"County";"City";"ZIP";"Address";"Status";"License Start Date";"License End Date";"License Status";"Child Care Ages";"Capacity";"Accreditations";"Programs";"Applicants";"Phone";"Sunday";"Monday";"Tuesday";"Wednesday";"Thursday";"Friday";"Saturday"
426989;"Van Buren Elementary Preschool";"Unlicensed CCDF Certified Center/School";3;"IN";"BROWN";"Nashville";47448;"4045 State Road 135 South";"Open";"6/10/2021";"6/30/2022";"CCDF Certified";;;;"CCDF Provider; On My Way Pre-K";"Brown County Schools";"812-988-6658";;"7:45 AM-3:15 PM";"7:45 AM-3:15 PM";"7:45 AM-3:15 PM";"7:45 AM-3:15 PM";"7:45 AM-3:15 PM";
167415;"Brownstown Christian Church Early Learning Ministry";"Unlicensed Registered Ministry";;"IN";"JACKSON";"Brownstown";47220;"702 West Spring Street ";"Open";"7/1/2020";"6/30/2022";"Registration";;;;"CCDF Provider";"Brownstown Christian Church";"812-358-1702";;"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";
170164;"God's Lil Blessings, LLC";"Licensed Home";1;"IN";"JACKSON";;47220;;"Open";"1/1/2021";"12/31/2022";"Regular";"Infant-Twelve";16;;"CCDF Provider";"Lisa Gastineau";"812-569-1348";;"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";
167622;"God's Lil Blessings, LLC";"Licensed Home";1;"IN";"JACKSON";;47220;;"Open";"4/1/2021";"3/31/2023";"Regular";"Infant-Twelve";16;;"CCDF Provider";"Rhonda Thomas";"812-528-3151";;"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";
581950;"St. Peter's Child Care Ministry";"Unlicensed Registered Ministry";;"IN";"JACKSON";"Brownstown";47220;"421 W. Bridge Street";"Open";"10/14/2020";"6/30/2022";"Registration";;;;;"St. Peter's Lutheran";"812-358-7034";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
165864;"DAYTIME FRIENDS";"Licensed Home";;"IN";"JACKSON";;47220;;"Open";"4/1/2021";"3/31/2023";"Regular";"Infant-Twelve";12;;"CCDF Provider";"PEGGY HEHMAN";"812-525-1564";;"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";
168371;"Medora Stem Academy";"Unlicensed CCDF Certified Center/School";3;"IN";"JACKSON";"Medora";47260;"82 S George St. ";"Open";"3/26/2021";"3/31/2022";"CCDF Certified";;;;"CCDF Provider; On My Way Pre-K";"Medora Community Schools";"812-966-2201";;"8:00 AM-11:30 AM";"8:00 AM-11:30 AM";"8:00 AM-11:30 AM";"8:00 AM-11:30 AM";"8:00 AM-11:30 AM";
366234;"CCN Preschool - Brownstown Elem";"Licensed Center";3;"IN";"JACKSON";"Brownstown";47220;"612 S Base Rd";"Open";"7/1/2020";"6/30/2022";"Regular";"Three-Five";25;;"CCDF Provider; On My Way Pre-K";"Megan Mullins";"812-524-2585";;"8:00 AM-4:00 PM";"8:00 AM-4:00 PM";"8:00 AM-4:00 PM";"8:00 AM-4:00 PM";"8:00 AM-4:00 PM";
472237;"Kids Klub Brownstown Elementary";"Unlicensed CCDF Certified Center/School";;"IN";"JACKSON";"Brownstown";47274;"612 S Base Rd (B)";"Open";"8/25/2020";"9/30/2021";"CCDF Certified";;;;"CCDF Provider";"Child Care Network, Inc.";"812-498-0056";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
426984;"Helmsburg Elementary Preschool";"Unlicensed CCDF Certified Center/School";3;"IN";"BROWN";"Morgantown";46160;"5378 Helmsburg School Rd.";"Open";"6/3/2021";"6/30/2022";"CCDF Certified";;;;"CCDF Provider; On My Way Pre-K";"Brown County Schools";"812-988-6651";;"7:45 AM-3:15 PM";"7:45 AM-3:15 PM";"7:45 AM-3:15 PM";"7:45 AM-3:15 PM";"7:45 AM-3:15 PM";
426985;"Sprunica Elementary Preschool";"Unlicensed CCDF Certified Center/School";3;"IN";"BROWN";"Nineveh";46164;"3611 Sprunica Rd.";"Open";"6/8/2021";"6/30/2022";"CCDF Certified";;;;"CCDF Provider; On My Way Pre-K";"Brown County Schools";"812-988-6625";;"7:45 AM-3:00 PM";"7:45 AM-3:00 PM";"7:45 AM-3:00 PM";"7:45 AM-3:00 PM";"7:45 AM-3:00 PM";
169825;"Unionville Elementary - Early Learning";"Unlicensed CCDF Certified Center/School";3;"IN";"MONROE";"Bloomington";47468;"8144 East SR 45 (B)";"Open";"11/12/2020";"12/31/2021";"CCDF Certified";;;;"CCDF Provider; On My Way Pre-K";"Monroe County Community School Corporation";"812-330-7753";;"8:45 AM-3:45 PM";"8:45 AM-3:45 PM";"8:45 AM-3:45 PM";"8:45 AM-3:45 PM";"8:45 AM-3:45 PM";
167162;"Unionville Elementary School";"Unlicensed CCDF Certified Center/School";;"IN";"MONROE";"Unionville";47468;"8144 E SR 45 (A)";"Open";"4/27/2021";"6/30/2022";"CCDF Certified";;;;"CCDF Provider";"Monroe County Community School Corporation";"812-330-7702";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
168550;"Imagination Daycare & Preschool";"Licensed Home";1;"IN";"JENNINGS";;47273;;"Open";"1/1/2020";"12/31/2021";"Regular";"Infant-Twelve";16;;"CCDF Provider";"Annalee Alexander";"812-392-2200";;"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";
414101;"Imagination Daycare & Preschool, Inc";"Licensed Home";3;"IN";"JENNINGS";;47273;;"Open";"7/1/2021";"6/30/2023";"Regular";"Infant-Twelve";16;;"CCDF Provider; On My Way Pre-K";"Annalee Alexander";"812-392-2200";;"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";
414102;"Imagination Daycare & Preschool, Inc";"Licensed Home";1;"IN";"JENNINGS";;47273;;"Open";"10/1/2019";"9/30/2021";"Regular";"Infant-Twelve";16;;"CCDF Provider";"Annalee McClintock";"812-392-2200";;"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";
166000;"Imagination Daycare & Preschool";"Licensed Home";3;"IN";"JENNINGS";;47273;;"Open";"5/31/2020";"3/31/2022";"Regular";"Infant-Twelve";16;;"CCDF Provider; On My Way Pre-K";"Annalee Alexander";"812-392-2200";;"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";
606860;"Toddler Town";"Licensed Home";;"IN";"JACKSON";;47274;;"Open";"3/10/2021";"9/30/2021";"Provisional";"Infant-Thirteen";12;;"CCDF Provider";"Keighana Thomas";"812-707-7765";;"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";
186160;"Little Angels Daycare";"Unlicensed Registered Ministry";3;"IN";"JACKSON";"Seymour";47274;"5707 North Sandy Creek Drive";"Open";"7/1/2020";"6/30/2022";"Registration";;;;"CCDF Provider; On My Way Pre-K";"Apostolic Pentecostal Tabernacle, Inc.";"812-522-7687";;"12:00 AM-12:00 AM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"12:00 AM-12:00 AM";"6:00 AM-6:00 PM";
609878;"Teddie Creech";"Licensed Home";;"IN";"JACKSON";;47274;;"Open";"4/9/2021";"9/30/2021";"Provisional";"Infant-Twelve";12;;"CCDF Provider";"Teddie Creech";"812-216-4315";;"5:45 AM-5:45 PM";"5:45 AM-5:45 PM";"5:45 AM-5:45 PM";"5:45 AM-5:45 PM";"5:45 AM-5:45 PM";
167719;"Tiny Tots Playhouse";"Licensed Home";1;"IN";"JACKSON";;47274;;"Open";"7/1/2020";"3/31/2022";"Regular";"Infant-Twelve";10;;"CCDF Provider";"Melissa Brewer";"812-522-8341";;"6:00 AM-4:45 PM";"6:00 AM-4:45 PM";"6:00 AM-4:45 PM";"6:00 AM-4:45 PM";"6:00 AM-4:45 PM";
166921;"CCN Preschool - Redding";"Licensed Center";3;"IN";"JACKSON";"Seymour";47274;"1700 N Ewing St";"Open";"7/1/2021";"6/30/2023";"Regular";"Three-Five";22;;"CCDF Provider; On My Way Pre-K";"Megan Mullins";"812-524-2585";;"8:30 AM-2:45 PM";"8:30 AM-2:45 PM";"8:30 AM-2:45 PM";"8:30 AM-2:45 PM";"8:30 AM-2:45 PM";
167901;"Kids Klub Redding Elementary";"Unlicensed CCDF Certified Center/School";;"IN";"JACKSON";"Seymour";47274;"1700 North Ewing (A)";"Open";"2/24/2021";"3/31/2022";"CCDF Certified";;;;"CCDF Provider";"Child Care Network, Inc.";"812-522-5621";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
168554;"Kids Klub Brown Elementary";"Unlicensed CCDF Certified Center/School";1;"IN";"JACKSON";"Seymour";47274;"550 Miller Ln (A)";"Open";"3/29/2021";"3/31/2022";"CCDF Certified";;;;"CCDF Provider";"Child Care Network, Inc.";"812-498-2515";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"12:00 AM-11:59 PM";"6:00 AM-6:00 PM";
168267;"CCN Preschool - Brown Elem";"Licensed Center";3;"IN";"JACKSON";"Seymour";47274;"550 Miller Lane";"Open";"7/1/2020";"6/30/2022";"Regular";"Four-Five";15;;"CCDF Provider; On My Way Pre-K";"Megan Mullins";"812-524-2585";;"8:00 AM-4:00 PM";"8:00 AM-4:00 PM";"8:00 AM-4:00 PM";"8:00 AM-4:00 PM";"8:00 AM-4:00 PM";
365920;"Laugh + Learn Childcare Littles";"Licensed Home";3;"IN";"JACKSON";;47274;;"Open";"10/1/2020";"9/30/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider; On My Way Pre-K";"April Pagel";"812-569-6262";;"5:00 AM-5:00 PM";"5:00 AM-5:00 PM";"5:00 AM-5:00 PM";"5:00 AM-5:00 PM";"5:00 AM-5:00 PM";
616535;"Rhonda O'Neal";"Unlicensed CCDF Certified Center/School";;"IN";"JACKSON";"Seymour";47274;"414 N Chestnut Street";"Open";"7/15/2021";"5/26/2022";"CCDF Certified";;;;"CCDF Provider";"Rhonda ONeal";"812-524-2585";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
458676;"Laugh & Learn Littles Preschool";"Licensed Home";3;"IN";"JACKSON";;47274;;"Open";"5/7/2021";"6/30/2022";"Regular";"Infant-Thirteen";16;;"CCDF Provider";"April Pagel";"812-569-6262";;"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";
167432;"CCN Preschool - Emerson Elem";"Licensed Center";3;"IN";"JACKSON";"Seymour";47274;"500 Emerson Drive";"Open";"7/1/2021";"6/30/2023";"Regular";"Three-Five";18;;"CCDF Provider; On My Way Pre-K";"Megan Mullins";"812-524-2585";;"8:30 AM-2:45 PM";"8:30 AM-2:45 PM";"8:30 AM-2:45 PM";"8:30 AM-2:45 PM";"8:30 AM-2:45 PM";
166952;"Kids Klub Emerson Elementary";"Unlicensed CCDF Certified Center/School";;"IN";"JACKSON";"Seymour";47274;"500 Emerson Dr (a)";"Open";"2/24/2021";"3/31/2022";"CCDF Certified";;;;"CCDF Provider";"Child Care Network, Inc.";"812-498-1037";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
166254;"Immanuel Lutheran Child Care";"Unlicensed Registered Ministry";;"IN";"JACKSON";"Seymour";47274;"520 South Chestnut Street";"Open";"7/1/2020";"6/30/2022";"Registration";;;;"CCDF Provider";"Immanuel Lutheran Church";"812-522-3118";;"6:30 AM-5:30 PM";"6:30 AM-5:30 PM";"6:30 AM-5:30 PM";"6:30 AM-5:30 PM";"6:30 AM-5:30 PM";
167489;"Kids Klub Immanuel Elementary";"Unlicensed CCDF Certified Center/School";;"IN";"JACKSON";"Seymour";47274;"520 South Chestnut Street (A)";"Open";"3/29/2021";"3/31/2022";"CCDF Certified";;;;"CCDF Provider";"Child Care Network, Inc.";"812-498-0851";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
167098;"Immanuel Lutheran Child Care Ministry";"Unlicensed Registered Ministry";1;"IN";"JACKSON";"Seymour";47274;"605 South Walnut Street";"Open";"7/1/2020";"6/30/2022";"Registration";;;;"CCDF Provider";"Immanuel Lutheran Church";"812-522-3118";;"6:30 AM-5:30 PM";"6:30 AM-5:30 PM";"6:30 AM-5:30 PM";"6:30 AM-5:30 PM";"6:30 AM-5:30 PM";
169183;"Little Friends Day Care";"Licensed Home";;"IN";"JACKSON";;47274;;"Open";"5/31/2020";"3/31/2022";"Regular";"Infant-Twelve";16;;"CCDF Provider";"Jane Gray";"812-524-8177";;"7:30 AM-4:45 PM";"7:30 AM-4:45 PM";"7:30 AM-4:45 PM";"7:30 AM-4:45 PM";"7:30 AM-4:45 PM";
166086;"Dream A Little Dream";"Licensed Home";1;"IN";"JENNINGS";;47265;;"Open";"1/1/2021";"12/31/2022";"Regular";"Infant-Twelve";16;;"CCDF Provider";"Andrea South";"812-592-8086";;"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";
168043;"Terri's Playhouse";"Licensed Home";3;"IN";"JACKSON";;47274;;"Open";"4/1/2021";"3/31/2023";"Regular";"Infant-Thirteen";12;;"CCDF Provider";"Teresa Anderson";"812-523-5197";;"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";
167308;"Jennings County Head Start";"Licensed Center";3;"IN";"JENNINGS";"North Vernon";47265;"3040 North Highway 3";"Open";"1/1/2021";"12/31/2022";"Regular";"Three-Five";50;;;"Melanie Harrell";"812-346-8965";;"8:00 AM-4:00 PM";"8:00 AM-4:00 PM";"8:00 AM-4:00 PM";"8:00 AM-4:00 PM";"8:00 AM-4:00 PM";
612344;"Imagination Daycare & Preschool, Inc.";"Licensed Center";;"IN";"JENNINGS";"North Vernon";47265;"600 Henry Street";"Open";"5/2/2021";"10/31/2021";"Provisional";"Two-Twelve";66;;"CCDF Provider";"Annalee Alexander";"812-346-0080";;"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";
168268;"Zion Lutheran School Extend Care";"Unlicensed Registered Ministry";;"IN";"JACKSON";"Seymour";47274;"1501 Gaiser Drive ";"Open";"7/1/2020";"6/30/2022";"Registration";;;;"CCDF Provider";"Zion Lutheran Church";"812-522-5911";;"5:30 AM-6:00 PM";"5:30 AM-6:00 PM";"6:30 AM-6:00 PM";"5:30 AM-6:00 PM";"6:30 AM-6:00 PM";
169624;"Learn by Heart";"Licensed Home";4;"IN";"BARTHOLOMEW";;47236;;"Open";"10/1/2020";"9/30/2022";"Regular";"Infant-Twelve";12;"National Association for Family Child Care (NAFCC)";"CCDF Provider; On My Way Pre-K";"Phebe West";"812-603-3132";;"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";"7:00 AM-5:00 PM";
169966;"RAINBOW CHILD CARE";"Licensed Home";1;"IN";"JACKSON";;47274;;"Open";"7/1/2020";"3/31/2022";"Regular";"Infant-Fourteen";12;;"CCDF Provider";"MELISSA RUDDICK";"812-524-8373";;"5:30 AM-5:00 PM";"5:30 AM-5:00 PM";"5:30 AM-5:00 PM";"5:30 AM-5:00 PM";"5:30 AM-5:00 PM";
167741;"Lord's Lambs Preschool";"Unlicensed Registered Ministry";3;"IN";"JACKSON";"Seymour";47274;"1088 Sarasota Drive";"Open";"7/1/2020";"6/30/2022";"Registration";;;;"CCDF Provider; On My Way Pre-K";"Cornerstone Community Church";"812-216-0502";;"8:45 AM-3:00 PM";"8:45 AM-3:00 PM";"8:45 AM-3:00 PM";"8:45 AM-3:00 PM";"8:45 AM-3:00 PM";
167202;"Kids Klub Jackson Elementary";"Unlicensed CCDF Certified Center/School";;"IN";"JACKSON";"Seymour";47274;"508 B Ave";"Open";"2/26/2021";"3/31/2022";"CCDF Certified";;;;"CCDF Provider";"Child Care Network, Inc.";"812-522-5709";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
167334;"Central Christian Church Daycare Ministry";"Unlicensed Registered Ministry";;"IN";"JACKSON";"Seymour";47274;"1434 West 2nd Street";"Open";"7/1/2020";"6/30/2022";"Registration";;;;"CCDF Provider";"Central Christian Church";"812-523-5557";;"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";"6:00 AM-5:30 PM";
581951;"Kiddie Korner";"Unlicensed CCDF Certified Home";;"IN";"JENNINGS";;47265;;"Open";"10/16/2020";"12/31/2021";"CCDF Certified";;;;"CCDF Provider";"Christina Manning";"812-352-7606";;"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";"6:00 AM-5:00 PM";
169278;"Dream a Little Dream III";"Licensed Home";1;"IN";"JENNINGS";;47265;;"Open";"10/1/2020";"9/30/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Andrea South";"812-953-3951";;"5:30 AM-5:30 PM";"12:00 PM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";
169012;"Imagination Daycare & Preschool";"Licensed Home";3;"IN";"JENNINGS";;47265;;"Open";"4/1/2021";"3/31/2023";"Regular";"Infant-Twelve";16;;"CCDF Provider; On My Way Pre-K";"Annalee McClintock";"812-346-6790";;"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-12:00 PM";"5:00 AM-5:00 PM";"5:00 AM-5:30 PM";
170143;"Imagination Daycare & Preschool";"Licensed Home";1;"IN";"JENNINGS";;47265;;"Open";"5/31/2020";"3/31/2022";"Regular";"Infant-Twelve";16;;"CCDF Provider";"Annalee Alexander";"812-346-6790";;"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";
167904;"Imagination Daycare & Preschool";"Licensed Home";1;"IN";"JENNINGS";;47265;;"Open";"10/1/2020";"9/30/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Annalee McClintock";"812-346-6790";;"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";
166466;"Imagination Daycare & Preschool";"Licensed Home";3;"IN";"JENNINGS";;47265;;"Open";"1/1/2021";"12/31/2022";"Regular";"Infant-Twelve";16;;"CCDF Provider; On My Way Pre-K";"Annalee McClintock";"812-767-1342";;"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";
578771;"Imagination Daycare & Preschool, Inc.";"Unlicensed CCDF Certified Center/School";;"IN";"JENNINGS";"North Vernon";47265;"214 4th Street";"Open";"9/30/2020";"9/30/2021";"CCDF Certified";;;;"CCDF Provider";"Annalee Alexander";"812-352-6119";;"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";
169203;"Imagination Daycare and Preschool, Inc.";"Licensed Home";1;"IN";"JENNINGS";;47265;;"Open";"10/1/2019";"9/30/2021";"Regular";"Infant-Twelve";15;;"CCDF Provider";"Annalee Alexander";"812-953-5164";;"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";
496907;"Fonda's Fun Center";"Licensed Home";;"IN";"JENNINGS";;47265;;"Open";"7/1/2021";"6/30/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Fonda Wilcher";"812-592-3292";;"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";
168594;"Imagination Daycare and Preschool";"Licensed Home";1;"IN";"JENNINGS";;47265;;"Open";"7/1/2021";"6/30/2023";"Regular";"Infant-Twelve";16;;"CCDF Provider";"Annalee Alexander";"812-953-5164";;"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";"5:00 AM-5:30 PM";
182008;"Kidz R Kidz Daycare";"Licensed Home";1;"IN";"JACKSON";;47274;;"Open";"10/1/2020";"9/30/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Belinda Davis";"812-525-1019";;"7:30 AM-5:00 PM";"7:30 AM-5:00 PM";"7:30 AM-5:00 PM";"7:30 AM-5:00 PM";"7:30 AM-5:00 PM";
165851;"Dream A Little Dream Child Care";"Licensed Home";1;"IN";"JENNINGS";;47265;;"Open";"7/1/2020";"6/30/2022";"Regular";"Infant-Twelve";16;;"CCDF Provider";"Andrea South";"812-592-8086";;"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";
365946;"Dream A Little Dream Child Care";"Licensed Home";;"IN";"JENNINGS";;47265;;"Open";"7/1/2020";"6/30/2022";"Regular";"Infant-Thirteen";16;;"CCDF Provider";"Andrea South";"812-592-8086";;"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";
366107;"Little Rascals Childcare";"Licensed Home";1;"IN";"JENNINGS";;47265;;"Open";"4/1/2021";"3/31/2023";"Regular";"Infant-Twelve";16;;"CCDF Provider";"Rachel Watts";"812-953-3119";;"5:15 AM-5:30 PM";"5:15 AM-5:30 PM";"5:15 AM-5:30 PM";"5:15 AM-5:30 PM";"5:15 AM-5:30 PM";
366120;"Little Rascals Childcare";"Licensed Home";1;"IN";"JENNINGS";;47265;;"Open";"3/1/2021";"9/30/2022";"Regular";"Infant-Twelve";16;;"CCDF Provider";"Rachael Watts";"812-352-7417";;"5:15 PM-6:00 PM";"5:15 PM-6:00 PM";"5:15 PM-6:00 PM";"5:15 PM-6:00 PM";"5:15 PM-6:00 PM";
165806;"HSI Seymour Head Start";"Licensed Center";3;"IN";"JACKSON";"Seymour";47274;"1058 ""A"" Avenue";"Open";"1/1/2021";"12/31/2022";"Regular";"Three-Five";40;;;"Rhonda Snow";"812-372-8407";;"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";"7:30 AM-5:30 PM";
366487;"Kids Klub Cortland Elementary";"Unlicensed CCDF Certified Center/School";;"IN";"JACKSON";"Seymour";47274;"6687 N. County Road 400 E.";"Open";"8/25/2020";"9/30/2021";"CCDF Certified";;;;"CCDF Provider";"Child Care Network, Inc.";"812-498-1759";;"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";"6:00 AM-6:00 PM";
169211;"Little Rascals Childcare";"Licensed Home";3;"IN";"JENNINGS";;47265;;"Open";"10/1/2019";"9/30/2021";"Regular";"Infant-Twelve";16;;"CCDF Provider; On My Way Pre-K";"Rachael Watts";"812-767-4889";;"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";
166750;"Little Rascals Childcare";"Licensed Home";1;"IN";"JENNINGS";;47265;;"Open";"1/1/2020";"12/31/2021";"Regular";"Infant-Twelve";16;;"CCDF Provider";"Rachael Watts";"812-767-4889";;"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";"5:30 AM-5:30 PM";
425049;"Columbus Signature Academy - Fodrea Campus PreK";"Unlicensed CCDF Certified Center/School";3;"IN";"BARTHOLOMEW";"Columbus";47201;"2775 Illinois Ave";"Open";"5/3/2021";"6/30/2022";"CCDF Certified";;;;"CCDF Provider; On My Way Pre-K";"Bartholomew Consolidated School Corporation";"812-376-4321";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
507052;"Southside Elementary PreK";"Unlicensed CCDF Certified Center/School";3;"IN";"BARTHOLOMEW";"Columbus";47201;"1320 W 200 S";"Open";"5/3/2021";"6/30/2022";"CCDF Certified";;;;"CCDF Provider; On My Way Pre-K";"Bartholomew Consolidated School Corporation";"812-376-4423";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
507041;"Clifty Creek Elementary - Legado";"Unlicensed CCDF Certified Center/School";1;"IN";"BARTHOLOMEW";"Columbus";47203;"4625 E 50 N";"Open";"5/3/2021";"6/30/2022";"CCDF Certified";;;;"CCDF Provider";"Bartholomew Consolidated School Corporation";"812-376-4342";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
446089;"Sunny Trails Child Care";"Licensed Home";3;"IN";"BARTHOLOMEW";;47201;;"Open";"7/1/2020";"6/30/2022";"Regular";"Infant-Twelve";12;;"CCDF Provider";"Alisia Jordan Lortz";"812-603-4548";;"7:30 AM-5:15 PM";"7:30 AM-5:15 PM";"7:30 AM-5:15 PM";"7:30 AM-5:15 PM";"7:30 AM-5:15 PM";
167345;"Bright Beginnings Early Learning Center";"Licensed Center";;"IN";"BARTHOLOMEW";"Columbus";47201;"2700 McKinley Ave";"Open";"7/1/2020";"3/31/2022";"Regular";"Infant; Toddler; Two-Three";46;;"CCDF Provider";"Kristin Marshall";"812-418-4102";;"7:00 AM-4:00 PM";"7:00 AM-4:00 PM";"7:00 AM-4:00 PM";"7:00 AM-4:00 PM";"7:00 AM-4:00 PM";
166614;"Children, Inc";"Licensed Center";4;"IN";"BARTHOLOMEW";"Columbus";47201;"715 McClure Rd";"Open";"4/1/2021";"3/31/2023";"Regular";"Infant; Toddler-Two; Two-Twelve";224;"National Early Childhood Program Accreditation (NECPA)";"CCDF Provider; On My Way Pre-K";"Jill Hammer";"812-379-2319";;"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";"6:30 PM-6:00 PM";"6:30 AM-6:00 PM";"6:30 AM-6:00 PM";
