"ID";"DocumentType";"DocumentDate";"DocumentURL"
1054231;"Correction Order";"2/21/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454085"
1075534;"License Review Report";"11/22/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451622"
1080548;"License Review Report";"3/4/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_452889"
1041366;"Fine Order";"7/21/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464448"
1003090;"Correction Order";"12/12/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454300"
1036683;"License Review Report";"11/19/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451521"
1014830;"Correction Order";"3/5/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453833"
800184;"Correction Order";"5/20/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454147"
1098104;"Fine Order";"2/2/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_461669"
1080554;"Fine Order";"7/12/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464392"
1080554;"Correction Order";"1/27/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454045"
800376;"Correction Order";"12/17/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454496"
1001317;"Correction Order";"3/10/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454248"
1077315;"Correction Order";"3/4/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454203"
1084850;"Correction Order";"12/10/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454534"
1078336;"Maltreatment Investigative Memorandum";"8/23/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464670"
1078336;"Reconsideration Response Correction Order";"4/6/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463936"
1078336;"Correction Order";"3/5/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454164"
1086313;"Correction Order";"10/22/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454457"
1045504;"Correction Order";"10/31/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454557"
1015880;"Fine Order";"1/18/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463443"
1015880;"Correction Order";"5/20/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454145"
800748;"Correction Order";"1/13/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454179"
830311;"Fine Order";"2/13/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_452662"
1109542;"Fine Order";"10/21/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463031"
801057;"Correction Order";"12/4/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454610"
1063603;"Correction Order";"1/23/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453926"
1053682;"Maltreatment Investigative Memorandum";"12/11/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_459197"
1014210;"Correction Order";"2/25/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=DHS-330061"
1091896;"Correction Order";"11/15/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454520"
1086688;"Correction Order";"3/11/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454144"
831012;"Maltreatment Investigative Memorandum";"8/23/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464667"
831012;"Correction Order";"5/11/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453866"
1106057;"Maltreatment Investigative Memorandum";"2/24/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463642"
1106438;"Fine Order";"5/1/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464001"
1106438;"Reconsideration Response Correction Order";"4/25/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462134"
1106438;"Fine Order";"12/10/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_461367"
807399;"Correction Order";"10/28/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454316"
800456;"Maltreatment Investigative Memorandum";"5/6/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462145"
800456;"Fine Order";"5/6/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462208"
800456;"Maltreatment Determination and Fine Order";"11/1/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451295"
800456;"Correction Order";"11/1/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451326"
800456;"Maltreatment Investigative Memorandum";"11/1/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451327"
800468;"Maltreatment Investigative Memorandum";"12/3/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_461307"
801254;"Correction Order";"2/21/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454089"
801286;"Correction Order";"2/13/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454113"
830317;"Maltreatment Investigative Memorandum";"1/26/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_461626"
1053423;"Correction Order";"11/27/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454683"
1102042;"Fine Order";"12/17/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_461405"
1011983;"Maltreatment Investigative Memorandum";"1/15/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_459379"
1011983;"Maltreatment Determination and Fine Order";"1/15/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_459382"
1011983;"Maltreatment Investigative Memorandum";"2/3/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_452518"
1095339;"Fine Order";"4/22/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462070"
1080972;"Correction Order";"12/10/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454436"
1102020;"Fine Order";"7/19/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464446"
1102020;"Fine Order";"6/9/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464203"
1102020;"Maltreatment Investigative Memorandum";"9/2/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462774"
1102020;"Fine Order";"6/30/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_460285"
1062917;"Correction Order";"1/15/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453975"
1088274;"Maltreatment Investigative Memorandum";"7/12/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464378"
1088274;"Maltreatment Investigative Memorandum";"3/16/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453040"
1088274;"Correction Order";"2/21/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453910"
1000961;"Fine Order";"5/8/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453305"
801568;"Correction Order";"3/2/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454199"
1101595;"Maltreatment Investigative Memorandum";"11/19/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_461223"
801666;"Correction Order";"1/16/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453887"
801667;"Correction Order";"2/13/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454114"
801671;"Maltreatment Investigative Memorandum";"12/3/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_461310"
801671;"Fine Order";"2/10/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_459496"
801671;"Maltreatment Investigative Memorandum";"2/10/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_459507"
807019;"License Review Report";"2/13/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_452623"
808906;"Maltreatment Investigative Memorandum";"9/1/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_460697"
808906;"Maltreatment Investigative Memorandum";"1/6/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_459320"
1046297;"Correction Order";"2/13/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454115"
1046297;"Maltreatment Investigative Memorandum";"11/1/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451332"
1041376;"Reconsideration Response Correction Order";"8/5/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_458484"
1041376;"Correction Order";"5/20/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454149"
1079346;"Reconsideration Response Correction Order";"8/17/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462699"
1054015;"Correction Order";"1/15/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453976"
1088945;"Correction Order";"3/16/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454177"
1103664;"Fine Order";"7/12/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464397"
1103664;"Conditional License";"4/25/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462093"
1103664;"Fine Order";"4/20/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462078"
808005;"Correction Order";"1/16/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453886"
1074720;"Correction Order";"10/29/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454376"
1081623;"Maltreatment Investigative Memorandum";"1/12/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_461537"
1110511;"Reconsideration Response Correction Order";"7/27/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464515"
1021758;"Correction Order";"3/10/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453947"
1078834;"Correction Order";"1/23/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453929"
1000968;"Correction Order";"5/20/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454146"
1086068;"Correction Order";"11/21/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454575"
1051073;"Fine Order";"10/27/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_461105"
1051073;"Correction Order";"1/15/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453999"
809414;"Correction Order";"1/28/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454010"
1094554;"Correction Order";"12/3/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454422"
1001384;"Correction Order";"1/23/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453928"
830418;"Conditional License";"3/24/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463793"
830418;"Correction Order";"10/22/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454459"
1048783;"Fine Order";"2/15/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463600"
1048783;"Fine Order";"10/24/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_451211"
1078233;"Correction Order";"11/12/2019";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454462"
1110729;"Reconsideration Response Correction Order";"4/5/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_463911"
1065444;"Reconsideration Response Correction Order";"9/13/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462818"
1065444;"Order Rescinding Fine";"3/23/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_461890"
802541;"Correction Order";"2/6/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_454121"
810112;"Maltreatment Investigative Memorandum";"8/18/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464645"
808374;"Correction Order";"1/14/2020";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_453989"
1112279;"Maltreatment Investigative Memorandum";"5/12/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464074"
1062797;"Fine Order";"9/26/2023";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_464844"
1093880;"Fine Order";"6/8/2022";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_462325"
1093880;"Fine Order";"9/17/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_460796"
1093880;"Fine Order";"4/7/2021";"http://www.dhs.state.mn.us/main/idcplg?IdcService=GET_DYNAMIC_CONVERSION&RevisionSelectionMethod=LatestReleased&dDocName=LLO_459761"
