"PID";"LID";"Date";"Type";"InspectionForm";"InspectionResult"
14512311;26060;"08/02/18";"Facility Safety Inspection";"014512311_2018-08-02_InspectionForm.pdf";"014512311_2018-08-02_InspectionResults.pdf"
14512311;26060;"04/26/18";"Program Inspection";"014512311_2018-04-26_InspectionForm.pdf";"014512311_2018-04-26_InspectionResults.pdf"
14512311;26060;"04/23/18";"Facility Safety Inspection";"014512311_2018-04-23_InspectionForm.pdf";"014512311_2018-04-23_InspectionResults.pdf"
19004549;30257;"06/05/20";"Program Inspection";"019004549_2020-06-05_InspectionForm.pdf";"019004549_2020-06-05_InspectionResults.pdf"
19004549;30257;"12/17/19";"Program Inspection";"019004549_2019-12-17_InspectionForm.pdf";"019004549_2019-12-17_InspectionResults.pdf"
19004549;30257;"10/04/18";"Program Inspection";"019004549_2018-10-04_InspectionForm.pdf";"019004549_2018-10-04_InspectionResults.pdf"
14512413;30366;"08/11/20";"Facility Safety Inspection";"014512413_2020-08-11_InspectionForm.pdf";"014512413_2020-08-11_InspectionResults.pdf"
14512413;30366;"01/29/20";"Program Inspection";"014512413_2020-01-29_InspectionForm.pdf";"014512413_2020-01-29_InspectionResults.pdf"
14512413;30366;"09/23/19";"Facility Safety Inspection";"014512413_2019-09-23_InspectionForm.pdf";"014512413_2019-09-23_InspectionResults.pdf"
14512413;30366;"05/02/19";"Complaint Inspection";;"014512413_2019-05-02_InspectionResults.pdf"
14512413;30366;"03/19/19";"Program Inspection";"014512413_2019-03-19_InspectionForm.pdf";"014512413_2019-03-19_InspectionResults.pdf"
14512413;30366;"02/26/19";"Self-reported incident";;"014512413_2019-02-26_InspectionResults.pdf"
14512413;30366;"10/01/18";"Facility Safety Inspection";"014512413_2018-10-01_InspectionForm.pdf";"014512413_2018-10-01_InspectionResults.pdf"
14507851;29429;"08/05/19";"Program Inspection";"014507851_2019-08-05_InspectionForm.pdf";"014507851_2019-08-05_InspectionResults.pdf"
14507851;29429;"12/12/18";"Program Inspection";"014507851_2018-12-12_InspectionForm.pdf";"014507851_2018-12-12_InspectionResults.pdf"
14508263;31320;"10/15/20";"Program Inspection";"014508263_2020-10-15_InspectionForm.pdf";"014508263_2020-10-15_InspectionResults.pdf"
14508263;31320;"08/08/19";"Compliance Monitoring";;"014508263_2019-08-08_InspectionResults.pdf"
14508263;31320;"07/29/19";"Program Inspection";"014508263_2019-07-29_InspectionForm.pdf";"014508263_2019-07-29_InspectionResults.pdf"
14508263;31320;"10/25/18";"Program Inspection";"014508263_2018-10-25_InspectionForm.pdf";"014508263_2018-10-25_InspectionResults.pdf"
11509518;16990;"08/15/19";"Program Inspection";"011509518_2019-08-15_InspectionForm.pdf";"011509518_2019-08-15_InspectionResults.pdf"
11509518;16990;"12/17/18";"Program Inspection";"011509518_2018-12-17_InspectionForm.pdf";"011509518_2018-12-17_InspectionResults.pdf"
14511918;23189;"07/29/20";"Program Inspection";"014511918_2020-07-29_InspectionForm.pdf";"014511918_2020-07-29_InspectionResults.pdf"
14511918;23189;"11/01/19";"Program Inspection";"014511918_2019-11-01_InspectionForm.pdf";"014511918_2019-11-01_InspectionResults.pdf"
14511918;23189;"10/02/18";"Program Inspection";"014511918_2018-10-02_InspectionForm.pdf";"014511918_2018-10-02_InspectionResults.pdf"
18040734;29730;"06/22/20";"Program Inspection";"018040734_2020-06-22_InspectionForm.pdf";"018040734_2020-06-22_InspectionResults.pdf"
18040734;29730;"09/24/19";"Program Inspection";"018040734_2019-09-24_InspectionForm.pdf";"018040734_2019-09-24_InspectionResults.pdf"
18040734;29730;"08/06/18";"Program Inspection";"018040734_2018-08-06_InspectionForm.pdf";"018040734_2018-08-06_InspectionResults.pdf"
19517496;22086;"08/12/20";"Program Inspection";"019517496_2020-08-12_InspectionForm.pdf";"019517496_2020-08-12_InspectionResults.pdf"
19517496;22086;"09/05/19";"Program Inspection";"019517496_2019-09-05_InspectionForm.pdf";"019517496_2019-09-05_InspectionResults.pdf"
19517496;22086;"08/07/18";"Program Inspection";"019517496_2018-08-07_InspectionForm.pdf";"019517496_2018-08-07_InspectionResults.pdf"
14511763;30153;"08/11/20";"Facility Safety Inspection";"014511763_2020-08-11_InspectionForm.pdf";"014511763_2020-08-11_InspectionResults.pdf"
14511763;30153;"06/16/20";"Program Inspection";"014511763_2020-06-16_InspectionForm.pdf";"014511763_2020-06-16_InspectionResults.pdf"
14511763;30153;"08/16/19";"Facility Safety Inspection";"014511763_2019-08-16_InspectionForm.pdf";"014511763_2019-08-16_InspectionResults.pdf"
14511763;30153;"02/28/19";"Program Inspection";"014511763_2019-02-28_InspectionForm.pdf";"014511763_2019-02-28_InspectionResults.pdf"
14511763;30153;"07/12/18";"Program Inspection";"014511763_2018-07-12_InspectionForm.pdf";"014511763_2018-07-12_InspectionResults.pdf"
14511763;30153;"04/23/18";"Facility Safety Inspection";"014511763_2018-04-23_InspectionForm.pdf";"014511763_2018-04-23_InspectionResults.pdf"
14511422;30300;"09/24/19";"Program Inspection";"014511422_2019-09-24_InspectionForm.pdf";"014511422_2019-09-24_InspectionResults.pdf"
14511422;30300;"10/02/18";"Program Inspection";"014511422_2018-10-02_InspectionForm.pdf";"014511422_2018-10-02_InspectionResults.pdf"
14511746;31479;"10/15/20";"Program Inspection";"014511746_2020-10-15_InspectionForm.pdf";"014511746_2020-10-15_InspectionResults.pdf"
14511746;31479;"08/15/19";"Program Inspection";"014511746_2019-08-15_InspectionForm.pdf";"014511746_2019-08-15_InspectionResults.pdf"
14511746;31479;"07/03/18";"Program Inspection";"014511746_2018-07-03_InspectionForm.pdf";"014511746_2018-07-03_InspectionResults.pdf"
10600969;29037;"08/15/19";"Program Inspection";"010600969_2019-08-15_InspectionForm.pdf";"010600969_2019-08-15_InspectionResults.pdf"
10600969;29037;"11/14/18";"Program Inspection";"010600969_2018-11-14_InspectionForm.pdf";"010600969_2018-11-14_InspectionResults.pdf"
14511536;31322;"09/14/20";"Program Inspection";"014511536_2020-09-14_InspectionForm.pdf";"014511536_2020-09-14_InspectionResults.pdf"
14511536;31322;"12/17/19";"Program Inspection";"014511536_2019-12-17_InspectionForm.pdf";"014511536_2019-12-17_InspectionResults.pdf"
14511536;31322;"10/02/18";"Program Inspection";"014511536_2018-10-02_InspectionForm.pdf";"014511536_2018-10-02_InspectionResults.pdf"
16508658;31436;"01/14/20";"Program Inspection";"016508658_2020-01-14_InspectionForm.pdf";"016508658_2020-01-14_InspectionResults.pdf"
16508658;31436;"06/28/19";"Program Inspection";"016508658_2019-06-28_InspectionForm.pdf";"016508658_2019-06-28_InspectionResults.pdf"
16508658;31436;"10/25/18";"Program Inspection";"016508658_2018-10-25_InspectionForm.pdf";"016508658_2018-10-25_InspectionResults.pdf"
14512008;29177;"08/15/19";"Program Inspection";"014512008_2019-08-15_InspectionForm.pdf";"014512008_2019-08-15_InspectionResults.pdf"
14512008;29177;"12/05/18";"Program Inspection";"014512008_2018-12-05_InspectionForm.pdf";"014512008_2018-12-05_InspectionResults.pdf"
14512008;29177;"03/26/18";"Complaint Inspection";;"014512008_2018-03-26_InspectionResults.pdf"
10605432;20644;"10/06/20";"Facility Safety Inspection";"010605432_2020-10-06_InspectionForm.pdf";"010605432_2020-10-06_InspectionResults.pdf"
10605432;20644;"10/23/19";"Facility Safety Inspection";"010605432_2019-10-23_InspectionForm.pdf";"010605432_2019-10-23_InspectionResults.pdf"
10605432;20644;"08/28/19";"Program Inspection";"010605432_2019-08-28_InspectionForm.pdf";"010605432_2019-08-28_InspectionResults.pdf"
10605432;20644;"09/12/18";"Facility Safety Inspection";"010605432_2018-09-12_InspectionForm.pdf";"010605432_2018-09-12_InspectionResults.pdf"
10605432;20644;"05/17/18";"Program Inspection";"010605432_2018-05-17_InspectionForm.pdf";"010605432_2018-05-17_InspectionResults.pdf"
17511317;29266;"09/28/20";"Program Inspection";"017511317_2020-09-28_InspectionForm.pdf";"017511317_2020-09-28_InspectionResults.pdf"
17511317;29266;"04/27/20";"Complaint Inspection";;"017511317_2020-04-27_InspectionResults.pdf"
17511317;29266;"04/09/19";"Program Inspection";"017511317_2019-04-09_InspectionForm.pdf";"017511317_2019-04-09_InspectionResults.pdf"
17511317;29266;"03/06/19";"Complaint Inspection";;"017511317_2019-03-06_InspectionResults.pdf"
17508952;29264;"09/09/20";"Program Inspection";"017508952_2020-09-09_InspectionForm.pdf";"017508952_2020-09-09_InspectionResults.pdf"
17508952;29264;"02/25/20";"Facility Safety Inspection";"017508952_2020-02-25_InspectionForm.pdf";"017508952_2020-02-25_InspectionResults.pdf"
17508952;29264;"10/08/19";"Facility Safety Inspection";"017508952_2019-10-08_InspectionForm.pdf";"017508952_2019-10-08_InspectionResults.pdf"
17508952;29264;"09/27/19";"Complaint Inspection";;"017508952_2019-09-27_InspectionResults.pdf"
17508952;29264;"03/21/19";"Program Inspection";"017508952_2019-03-21_InspectionForm.pdf";"017508952_2019-03-21_InspectionResults.pdf"
17508952;29264;"08/15/18";"Facility Safety Inspection";"017508952_2018-08-15_InspectionForm.pdf";"017508952_2018-08-15_InspectionResults.pdf"
17508952;29264;"06/12/18";"Program Inspection";"017508952_2018-06-12_InspectionForm.pdf";"017508952_2018-06-12_InspectionResults.pdf"
11517579;26530;"10/01/20";"Facility Safety Inspection";"011517579_2020-10-01_InspectionForm.pdf";"011517579_2020-10-01_InspectionResults.pdf"
11517579;26530;"07/28/20";"Program Inspection";"011517579_2020-07-28_InspectionForm.pdf";"011517579_2020-07-28_InspectionResults.pdf"
11517579;26530;"09/17/19";"Facility Safety Inspection";"011517579_2019-09-17_InspectionForm.pdf";"011517579_2019-09-17_InspectionResults.pdf"
11517579;26530;"09/17/19";"Program Inspection";"011517579_2019-09-17_InspectionForm.pdf";"011517579_2019-09-17_InspectionResults.pdf"
10611271;31079;"02/28/20";"Program Inspection";"010611271_2020-02-28_InspectionForm.pdf";"010611271_2020-02-28_InspectionResults.pdf"
10611271;31079;"08/12/19";"Program Inspection";"010611271_2019-08-12_InspectionForm.pdf";"010611271_2019-08-12_InspectionResults.pdf"
10611271;31079;"06/18/19";"Facility Safety Inspection";"010611271_2019-06-18_InspectionForm.pdf";"010611271_2019-06-18_InspectionResults.pdf"
10611271;31079;"05/30/18";"Facility Safety Inspection";"010611271_2018-05-30_InspectionForm.pdf";"010611271_2018-05-30_InspectionResults.pdf"
10611271;31079;"04/10/18";"Program Inspection";"010611271_2018-04-10_InspectionForm.pdf";"010611271_2018-04-10_InspectionResults.pdf"
10608235;24316;"02/28/20";"Program Inspection";"010608235_2020-02-28_InspectionForm.pdf";"010608235_2020-02-28_InspectionResults.pdf"
10608235;24316;"09/09/19";"Facility Safety Inspection";"010608235_2019-09-09_InspectionForm.pdf";"010608235_2019-09-09_InspectionResults.pdf"
10608235;24316;"03/20/19";"Program Inspection";"010608235_2019-03-20_InspectionForm.pdf";"010608235_2019-03-20_InspectionResults.pdf"
10608235;24316;"10/19/18";"Program Inspection";"010608235_2018-10-19_InspectionForm.pdf";"010608235_2018-10-19_InspectionResults.pdf"
10608235;24316;"09/12/18";"Facility Safety Inspection";"010608235_2018-09-12_InspectionForm.pdf";"010608235_2018-09-12_InspectionResults.pdf"
15401867;29603;"02/26/20";"Program Inspection";"015401867_2020-02-26_InspectionForm.pdf";"015401867_2020-02-26_InspectionResults.pdf"
15401867;29603;"09/09/19";"Facility Safety Inspection";"015401867_2019-09-09_InspectionForm.pdf";"015401867_2019-09-09_InspectionResults.pdf"
15401867;29603;"08/12/19";"Program Inspection";"015401867_2019-08-12_InspectionForm.pdf";"015401867_2019-08-12_InspectionResults.pdf"
15401867;29603;"10/17/18";"Facility Safety Inspection";"015401867_2018-10-17_InspectionForm.pdf";"015401867_2018-10-17_InspectionResults.pdf"
15401867;29603;"04/10/18";"Program Inspection";"015401867_2018-04-10_InspectionForm.pdf";"015401867_2018-04-10_InspectionResults.pdf"
14510554;26035;"08/27/20";"Program Inspection";"014510554_2020-08-27_InspectionForm.pdf";"014510554_2020-08-27_InspectionResults.pdf"
14510554;26035;"10/22/19";"Program Inspection";"014510554_2019-10-22_InspectionForm.pdf";"014510554_2019-10-22_InspectionResults.pdf"
14510554;26035;"10/15/19";"Facility Safety Inspection";"014510554_2019-10-15_InspectionForm.pdf";"014510554_2019-10-15_InspectionResults.pdf"
14510554;26035;"10/31/18";"Facility Safety Inspection";"014510554_2018-10-31_InspectionForm.pdf";"014510554_2018-10-31_InspectionResults.pdf"
14510554;26035;"09/06/18";"Program Inspection";"014510554_2018-09-06_InspectionForm.pdf";"014510554_2018-09-06_InspectionResults.pdf"
11102521;30642;"07/30/20";"Program Inspection";"011102521_2020-07-30_InspectionForm.pdf";"011102521_2020-07-30_InspectionResults.pdf"
11102521;30642;"06/29/20";"Facility Safety Inspection";"011102521_2020-06-29_InspectionForm.pdf";"011102521_2020-06-29_InspectionResults.pdf"
11102521;30642;"02/21/20";"Program Inspection";"011102521_2020-02-21_InspectionForm.pdf";"011102521_2020-02-21_InspectionResults.pdf"
11102521;30642;"08/20/19";"Facility Safety Inspection";"011102521_2019-08-20_InspectionForm.pdf";"011102521_2019-08-20_InspectionResults.pdf"
11102521;30642;"08/02/19";"Program Inspection";"011102521_2019-08-02_InspectionForm.pdf";"011102521_2019-08-02_InspectionResults.pdf"
11100998;29115;"03/04/20";"Facility Safety Inspection";"011100998_2020-03-04_InspectionForm.pdf";"011100998_2020-03-04_InspectionResults.pdf"
11100998;29115;"02/28/20";"Program Inspection";"011100998_2020-02-28_InspectionForm.pdf";"011100998_2020-02-28_InspectionResults.pdf"
11100998;29115;"10/09/19";"Program Inspection";"011100998_2019-10-09_InspectionForm.pdf";"011100998_2019-10-09_InspectionResults.pdf"
11100998;29115;"08/20/19";"Facility Safety Inspection";"011100998_2019-08-20_InspectionForm.pdf";"011100998_2019-08-20_InspectionResults.pdf"
11100998;29115;"09/17/18";"Facility Safety Inspection";"011100998_2018-09-17_InspectionForm.pdf";"011100998_2018-09-17_InspectionResults.pdf"
11100998;29115;"04/17/18";"Program Inspection";"011100998_2018-04-17_InspectionForm.pdf";"011100998_2018-04-17_InspectionResults.pdf"
10605551;31448;"09/18/20";"Program Inspection";"010605551_2020-09-18_InspectionForm.pdf";"010605551_2020-09-18_InspectionResults.pdf"
10600779;31112;"07/28/20";"Program Inspection";"010600779_2020-07-28_InspectionForm.pdf";"010600779_2020-07-28_InspectionResults.pdf"
16597902;30371;"10/29/20";"Facility Safety Inspection";"016597902_2020-10-29_InspectionForm.pdf";"016597902_2020-10-29_InspectionResults.pdf"
16597902;30371;"09/15/20";"Program Inspection";"016597902_2020-09-15_InspectionForm.pdf";"016597902_2020-09-15_InspectionResults.pdf"
16597902;30371;"03/30/20";"Self-reported incident";;"016597902_2020-03-30_InspectionResults.pdf"
16597902;30371;"05/29/19";"Facility Safety Inspection";"016597902_2019-05-29_InspectionForm.pdf";"016597902_2019-05-29_InspectionResults.pdf"
16597902;30371;"02/14/19";"Complaint Inspection";;"016597902_2019-02-14_InspectionResults.pdf"
16597902;30371;"02/12/19";"Program Inspection";"016597902_2019-02-12_InspectionForm.pdf";"016597902_2019-02-12_InspectionResults.pdf"
16597902;30371;"05/23/18";"Facility Safety Inspection";"016597902_2018-05-23_InspectionForm.pdf";"016597902_2018-05-23_InspectionResults.pdf"
16597902;30371;"05/04/18";"Program Inspection";"016597902_2018-05-04_InspectionForm.pdf";"016597902_2018-05-04_InspectionResults.pdf"
97088;26971;"11/02/20";"Facility Safety Inspection";"000097088_2020-11-02_InspectionForm.pdf";"000097088_2020-11-02_InspectionResults.pdf"
97088;26971;"09/15/20";"Program Inspection";"000097088_2020-09-15_InspectionForm.pdf";"000097088_2020-09-15_InspectionResults.pdf"
97088;26971;"09/05/19";"Facility Safety Inspection";"000097088_2019-09-05_InspectionForm.pdf";"000097088_2019-09-05_InspectionResults.pdf"
97088;26971;"02/12/19";"Program Inspection";"000097088_2019-02-12_InspectionForm.pdf";"000097088_2019-02-12_InspectionResults.pdf"
97088;26971;"04/10/18";"Program Inspection";"000097088_2018-04-10_InspectionForm.pdf";"000097088_2018-04-10_InspectionResults.pdf"
16598379;30486;"09/15/20";"Program Inspection";"016598379_2020-09-15_InspectionForm.pdf";"016598379_2020-09-15_InspectionResults.pdf"
16598379;30486;"04/15/19";"Program Inspection";"016598379_2019-04-15_InspectionForm.pdf";"016598379_2019-04-15_InspectionResults.pdf"
16598379;30486;"03/02/18";"Program Inspection";"016598379_2018-03-02_InspectionForm.pdf";"016598379_2018-03-02_InspectionResults.pdf"
16598184;27011;"11/02/20";"Facility Safety Inspection";"016598184_2020-11-02_InspectionForm.pdf";"016598184_2020-11-02_InspectionResults.pdf"
16598184;27011;"09/15/20";"Program Inspection";"016598184_2020-09-15_InspectionForm.pdf";"016598184_2020-09-15_InspectionResults.pdf"
16598184;27011;"09/05/19";"Facility Safety Inspection";"016598184_2019-09-05_InspectionForm.pdf";"016598184_2019-09-05_InspectionResults.pdf"
16598184;27011;"05/10/19";"Program Inspection";"016598184_2019-05-10_InspectionForm.pdf";"016598184_2019-05-10_InspectionResults.pdf"
16598184;27011;"05/04/18";"Program Inspection";"016598184_2018-05-04_InspectionForm.pdf";"016598184_2018-05-04_InspectionResults.pdf"
16598184;27011;"04/04/18";"Facility Safety Inspection";"016598184_2018-04-04_InspectionForm.pdf";"016598184_2018-04-04_InspectionResults.pdf"
11102455;31218;"09/01/20";"Facility Safety Inspection";"011102455_2020-09-01_InspectionForm.pdf";"011102455_2020-09-01_InspectionResults.pdf"
11102455;31218;"07/09/20";"Program Inspection";"011102455_2020-07-09_InspectionForm.pdf";"011102455_2020-07-09_InspectionResults.pdf"
11102455;31218;"07/24/19";"Facility Safety Inspection";"011102455_2019-07-24_InspectionForm.pdf";"011102455_2019-07-24_InspectionResults.pdf"
11102455;31218;"07/11/19";"Program Inspection";"011102455_2019-07-11_InspectionForm.pdf";"011102455_2019-07-11_InspectionResults.pdf"
11102455;31218;"10/02/18";"Facility Safety Inspection";"011102455_2018-10-02_InspectionForm.pdf";"011102455_2018-10-02_InspectionResults.pdf"
11102455;31218;"07/16/18";"Program Inspection";"011102455_2018-07-16_InspectionForm.pdf";"011102455_2018-07-16_InspectionResults.pdf"
10604908;29582;"09/01/20";"Program Inspection";"010604908_2020-09-01_InspectionForm.pdf";"010604908_2020-09-01_InspectionResults.pdf"
