"FacilityID";"Name";"State";"County";"City";"Zip";"Address";"Phone";"Fax";"Licensee";"License Number";"Facility Type";"FacilityUrl"
"SGH11721";"DO DROP IN CHILD CARE";"AZ";"Maricopa";"PHOENIX";85040;"5625 SOUTH 11TH PLACE";"(602) 653-8398";"( ) -";"YVETTE BARRETT";"SGH-11721";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16052";"ESPERANZA MONTESSORI ACADEMY";"AZ";"Maricopa";"PHOENIX";85040;"4848 SOUTH 2ND STREET";"(602) 243-7788";"(602) 243-7799";"ESPIRITU COMMUNITY DEVELOPMENT CORPORATION";"CDC-16052";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18922";"FOUNDATIONS EARLY EDUCATION ACADEMY";"AZ";"Maricopa";"PHOENIX";85040;"1720 EAST BROADWAY ROAD";"(602) 612-3591";"( ) -";"FOUNDATIONS EARLY EDUCATION ACADEMY, LLC";"CDC-18922";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18902";"GREATER PHOENIX URBAN LEAGUE HEAD START - ASU PREP";"AZ";"Maricopa";"PHOENIX";85040;"5610 SOUTH CENTRAL AVENUE";"(602) 276-9305";"(602) 268-1544";"GREATER PHOENIX URBAN LEAGUE, INC.";"CDC-18902";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15540";"GREATER PHOENIX URBAN LEAGUE HEAD START - TRAVIS W";"AZ";"Maricopa";"PHOENIX";85040;"4732 SOUTH CENTRAL AVENUE";"(602) 276-1781";"(602) 268-1544";"GREATER PHOENIX URBAN LEAGUE, INC.";"CDC-15540";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH16380";"KIDS CLUB DAY CARE";"AZ";"Maricopa";"PHOENIX";85040;"2113 EAST GRENADINE ROAD";"(480) 619-2277";"(602) 795-5337";"MARIA D HERMOSILLO";"SGH-16380";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH8340";"LITTLE KIDS GROUP HOME";"AZ";"Maricopa";"PHOENIX";85040;"2135 EAST CORONA AVENUE";"(480) 267-7703";"( ) -";"STEPHANIE CHISLEY";"SGH-8340";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC19062";"PIKES PEAK ACADEMY DBA MEADOW OAKS ACADEMY";"AZ";"Maricopa";"PHOENIX";85040;"1903 EAST ROESER ROAD";"(602) 609-2824";"( ) -";"PIKES PEACK ACADEMY LLP";"CDC-19062";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1167";"R.E.S.D.#66 - CESAR CHAVEZ HEAD START";"AZ";"Maricopa";"PHOENIX";85040;"4001 SOUTH 3RD STREET";"(602) 232-4947";"(602) 243-2637";"ROOSEVELT ELEMENTARY SCHOOL DISTRICT #66";"CDC-1167";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC5025";"R.E.S.D.#66 - DAVIS HEAD START";"AZ";"Maricopa";"PHOENIX";85040;"6209 SOUTH 15TH AVENUE";"(602) 232-4283";"(602) 304-4209";"ROOSEVELT ELEMENTARY SCHOOL DISTRICT #66";"CDC-5025";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC9883";"R.E.S.D.#66 - KENNEDY HEAD START";"AZ";"Maricopa";"PHOENIX";85040;"6825 SOUTH 10TH STREET";"(602) 232-4220";"(602) 243-2637";"ROOSEVELT ELEMENTARY SCHOOL DISTRICT #66";"CDC-9883";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1174";"R.E.S.D.#66 - M L KING HEAD START";"AZ";"Maricopa";"PHOENIX";85040;"4615 SOUTH 22ND STREET";"(602) 232-4919";"(602) 304-3105";"ROOSEVELT ELEMENTARY SCHOOL DISTRICT #66";"CDC-1174";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17511";"SHELLIE'S EARLY START LEARNING CENTER #2";"AZ";"Maricopa";"PHOENIX";85040;"1923 EAST BROADWAY ROAD";"(602) 268-3774";"(602) 243-3460";"SHELLIE'S EARLY START LEARNING CENTER L.L.C.";"CDC-17511";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18184";"THE SALVATION ARMY RAY AND JOAN KROC COMMUNITY CEN";"AZ";"Maricopa";"PHOENIX";85040;"1375 EAST BROADWAY ROAD";"(602) 425-5000";"( ) -";"THE SALVATION ARMY";"CDC-18184";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC13852";"TUTOR TIME CHILD CARE/ LEARNING CENTERS";"AZ";"Maricopa";"PHOENIX";85040;"3316 EAST BASELINE ROAD";"(602) 437-0404";"(602) 437-2820";"TUTOR TIME LEARNING CENTERS, LLC";"CDC-13852";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC10071";"VALLEY CHILD CARE & LEARNING CENTER #1012";"AZ";"Maricopa";"PHOENIX";85040;"3920 EAST SOUTHERN AVENUE";"(602) 437-3400";"(602) 279-1903";"CACTUS PRESCHOOL ONE, L.L.C.";"CDC-10071";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18812";"ZION EARLY LEARNING ACADEMY";"AZ";"Maricopa";"PHOENIX";85040;"1522 EAST SOUTHERN AVENUE";"(602) 268-7502";"(602) 276-1773";"ZION INSTITUTE";"CDC-18812";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18710";"A VISIONARY'S LEARNING HOUSE";"AZ";"Maricopa";"PHOENIX";85041;"3234 WEST PECAN ROAD";"(623) 419-9559";"( ) -";"RONICA TAYLOR";"SGH-18710";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18874";"BRIGHT MINDS CHILDCARE CENTER LLC";"AZ";"Maricopa";"PHOENIX";85041;"4008 WEST SAINT CHARLES AVENUE";"(502) 883-5507";"( ) -";"BRIGHT MINDS CHILDCARE CENTER L.L.C.";"SGH-18874";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH10386";"CECY'S HOUSE CHILD CARE";"AZ";"Maricopa";"PHOENIX";85041;"7032 SOUTH MONTEZUMA STREET";"(602) 243-5682";"( ) -";"CECILIA CARRERA";"SGH-10386";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15433";"COMPASS EDUCATIONAL PROGRAMS";"AZ";"Maricopa";"PHOENIX";85041;"2450 WEST SOUTH MOUNTAIN AVENUE BLDG 1";"(602) 571-0960";"(602) 323-5401";"E.E.I. COMPASS EDUCATIONAL PARTNERS INC.";"CDC-15433";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16669";"GREATER PHOENIX URBAN LEAGUE HEAD START - M C CA";"AZ";"Maricopa";"PHOENIX";85041;"3851 WEST ROESER ROAD";"(602) 276-9305";"(602) 268-1544";"GREATER PHOENIX URBAN LEAGUE, INC.";"CDC-16669";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH18501";"JUS 4 ME CHILDCARE GROUP HOME";"AZ";"Maricopa";"PHOENIX";85041;"1631 WEST SUNLAND";"(480) 316-5538";"( ) -";"KENYETTA SCULLARK";"SGH-18501";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH10096";"KIDS COMFORT CORNER";"AZ";"Maricopa";"PHOENIX";85041;"618 WEST ELLIS STREET";"(602) 268-4324";"( ) -";"KIMBERLY DARRINGTON";"SGH-10096";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15938";"KINGDOM KIDS PRESCHOOL";"AZ";"Maricopa";"PHOENIX";85041;"8838 SOUTH 2ND AVENUE";"(602) 682-7968";"(602) 595-7568";"KINGDOM PREPARATORY ACADEMY";"CDC-15938";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16710";"L.E.S.D.#59 - M.C.CASH KIDS CLUB";"AZ";"Maricopa";"PHOENIX";85041;"3851 WEST ROESER ROAD";"(602) 237-9120";"(602) 237-9133";"LAVEEN ELEMENTARY SCHOOL DISTRICT #59";"CDC-16710";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14465";"MA'AM CHILDCARE AND PRESCHOOL";"AZ";"Maricopa";"PHOENIX";85041;"2710 WEST SOUTHERN AVENUE";"(602) 268-1245";"(602) 268-7066";"KID CITY, L L C";"CDC-14465";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18316";"R.E.S.D.#66 - ED PASTOR SCHOOL";"AZ";"Maricopa";"PHOENIX";85041;"2101 WEST ALTA VISTA";"(602) 304-3160";"(602) 304-3105";"ROOSEVELT ELEMENTARY SCHOOL DISTRICT #66";"CDC-18316";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18280";"R.E.S.D.#66 - I. CONCHOS";"AZ";"Maricopa";"PHOENIX";85041;"1718 WEST VINEYARD";"(602) 232-4910";"(602) 304-3105";"ROOSEVELT ELEMENTARY SCHOOL DISTRICT #66";"CDC-18280";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18019";"R.E.S.D.#66 - SOUTHWEST HEAD START";"AZ";"Maricopa";"PHOENIX";85041;"1111 WEST DOBBINS";"(602) 232-4910";"(602) 232-4933";"ROOSEVELT ELEMENTARY SCHOOL DISTRICT #66";"CDC-18019";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18911";"R.E.S.D.#66 - VALLEY VIEW";"AZ";"Maricopa";"PHOENIX";85041;"8220 SOUTH 7TH AVENUE";"(602) 243-4855";"(602) 243-4926";"ROOSEVELT ELEMENTARY SCHOOL DISTRICT #66";"CDC-18911";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC10092";"RINCON LEARNING CENTER";"AZ";"Maricopa";"PHOENIX";85041;"5643 SOUTH 7TH AVENUE";"(602) 276-3945";"(602) 276-1086";"RINCON LEARNING CENTER L.L.C.";"CDC-10092";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14823";"SMART CHILDREN LEARNING CENTER LLC";"AZ";"Maricopa";"PHOENIX";85041;"3320 WEST SOUTHERN AVENUE - SUITE 102";"(602) 276-3223";"(623) 276-3903";"SMART CHILDREN LEARNING CENTER LLC";"CDC-14823";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18413";"SUN VALLEY PRESCHOOL";"AZ";"Maricopa";"PHOENIX";85041;"2675 WEST BASELINE ROAD";"(602) 692-4914";"( ) -";"SUN VALLEY EDUCATION LLC";"CDC-18413";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18923";"SUNRISE PRESCHOOLS #329";"AZ";"Maricopa";"PHOENIX";85041;"2627 WEST SOUTHERN AVENUE";"(480) 591-8198";"(480) 591-8009";"CHILD DEVELOPMENT SCHOOLS, INC.";"CDC-18923";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18085";"1ST STEP TO GREATNESS, L.L.C.";"AZ";"Maricopa";"PHOENIX";85042;"6807 SOUTH CENTRAL AVENUE";"(602) 601-6192";"( ) -";"1ST STEP TO GREATNESS, LLC";"CDC-18085";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC9228";"ARIZONA CULTURAL ACADEMY & COLLEGE PREP. MONTESSOR";"AZ";"Maricopa";"PHOENIX";85042;"7810 SOUTH 42ND PLACE";"(602) 454-1222";"(602) 453-3222";"ARIZONA CULTURAL ACADEMY";"CDC-9228";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC8422";"AWAKENING SEED SCHOOL";"AZ";"Maricopa";"PHOENIX";85042;"6630 SOUTH 40TH STREET";"(602) 454-2606";"(602) 454-2773";"AWAKENING SEED INC";"CDC-8422";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17872";"CHAMPION SCHOOLS - SOUTH MOUNTAIN";"AZ";"Maricopa";"PHOENIX";85042;"7900 SOUTH JESSE OWENS PARKWAY";"(602) 341-6527";"(602) 341-6529";"FIT KIDS, INC.";"CDC-17872";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC10082";"DESERT MARIGOLD SCHOOL";"AZ";"Maricopa";"PHOENIX";85042;"6210 SOUTH 28TH STREET";"(602) 243-6909";"(602) 243-6933";"VALLEY OF THE SUN WALDORF EDUCATION ASSOCIATION";"CDC-10082";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH15043";"KIDZ WORLD CHILD CARE";"AZ";"Maricopa";"PHOENIX";85042;"8442 SOUTH 19TH STREET";"(602) 633-2046";"( ) -";"KIDZ WORLD CHILD CARE, L.L.C.";"SGH-15043";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12279";"R.E.S.D.#66 - BERNARD BLACK SCHOOL";"AZ";"Maricopa";"PHOENIX";85042;"6550 SOUTH 27TH AVENUE";"(602) 304-3180";"(602) 304-3105";"ROOSEVELT ELEMENTARY SCHOOL DISTRICT #66";"CDC-12279";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC5026";"R.E.S.D.#66 - BUSH HEAD START";"AZ";"Maricopa";"PHOENIX";85042;"602 EAST SIESTA DRIVE";"(602) 232-1946";"(602) 304-4209";"ROOSEVELT ELEMENTARY SCHOOL DISTRICT #66";"CDC-5026";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18315";"R.E.S.D.#66 - CAMPBELL SCHOOL";"AZ";"Maricopa";"PHOENIX";85042;"2624 EAST SOUTH MOUNTAIN";"(602) 232-4910";"(602) 304-3105";"ROOSEVELT ELEMENTARY SCHOOL DISTRICT #66";"CDC-18315";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1172";"R.E.S.D.#66 - T. G. BARR HEAD START";"AZ";"Maricopa";"PHOENIX";85042;"2041 EAST VINEYARD ROAD";"(602) 232-4900";"(602) 243-2637";"ROOSEVELT ELEMENTARY SCHOOL DISTRICT #66";"CDC-1172";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17676";"RISE AND SHINE ACADEMY LLC";"AZ";"Maricopa";"PHOENIX";85042;"7227 SOUTH CENTRAL AVENUE #1160";"(602) 243-4336";"( ) -";"RISE AND SHINE ACADEMY LLC";"CDC-17676";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17289";"SHELLIE'S EARLY START LEARNING CENTER #4";"AZ";"Maricopa";"PHOENIX";85042;"26 EAST BASELINE ROAD SUITE 116A-B";"(602) 232-6000";"(602) 232-6003";"SHELLIE'S EARLY START LEARNING CENTER L.L.C.";"CDC-17289";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17125";"SHELLIE'S EARLY START LEARNING CENTER L.L.C. #3";"AZ";"Maricopa";"PHOENIX";85042;"4616 SOUTH CENTRAL AVENUE";"(602) 243-1009";"(602) 243-2640";"SHELLIE'S EARLY START LEARNING CENTER L.L.C.";"CDC-17125";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC16682";"SKYLINE EDUCATION, INC. PRESCHOOL";"AZ";"Maricopa";"PHOENIX";85042;"7450 SOUTH 40TH STREET";"(623) 385-3580";"(602) 343-4999";"SKYLINE EDUCATION, INC.";"CDC-16682";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17714";"ST. CATHERINE OF SIENA PRESCHOOL";"AZ";"Maricopa";"PHOENIX";85042;"6413 SOUTH CENTRAL AVENUE";"(602) 276-2241";"(602) 268-7886";"ST. CATHERINE OF SIENA ROMAN CATHOLIC PARISH PHOEN";"CDC-17714";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC13100";"T.E.S.D.#3 - NEVITT T.O.T.S. PRESCHOOL";"AZ";"Maricopa";"PHOENIX";85042;"4525 EAST SAINT ANNE AVENUE";"(602) 431-6640";"(480) 230-7191";"TEMPE ELEMENTARY SCHOOL DISTRICT #3";"CDC-13100";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH13731";"THE LERNER'S PLACE DAYCARE";"AZ";"Maricopa";"PHOENIX";85042;"1508 EAST DESERT LANE";"(602) 769-1860";"( ) -";"LERNER MORRISON";"SGH-13731";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17586";"TREE OF LIFE PRESCHOOL ACADEMY, L.L.C.";"AZ";"Maricopa";"PHOENIX";85042;"7050 SOUTH 24TH STREET";"(602) 795-7721";"( ) -";"TREE OF LIFE PRESCHOOL ACADEMY, L.L.C.";"CDC-17586";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14277";"ELITE PRESCHOOL AND LEARNING CENTER";"AZ";"Maricopa";"PHOENIX";85043;"7840 WEST LOWER BUCKEYE ROAD";"(623) 907-9938";"(623) 907-2232";"CHRISTIAN FELLOWSHIP CHURCH OF PHOENIX, INC.";"CDC-14277";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14433";"F.E.S.D.#45 - FOWLER HEAD START/ WESTERN VAL CHILD";"AZ";"Maricopa";"PHOENIX";85043;"6250 WEST DURANGO STREET";"(623) 707-7263";"(623) 474-7263";"FOWLER ELEMENTARY SCHOOL DISTRICT #45";"CDC-14433";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC15330";"F.E.S.D.#45 - HEAD START AT FOWLER ELEMENTARY SCHO";"AZ";"Maricopa";"PHOENIX";85043;"6707 WEST VAN BUREN STREET";"(623) 707-2500";"(623) 707-4680";"FOWLER ELEMENTARY SCHOOL DISTRICT #45";"CDC-15330";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC12294";"F.E.S.D.#45 - HEAD START AT SUNRIDGE ELEMENTARY";"AZ";"Maricopa";"PHOENIX";85043;"6244 WEST ROOSEVELT STREET";"(623) 707-4600";"(623) 707-4360";"FOWLER ELEMENTARY SCHOOL DISTRICT #45";"CDC-12294";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17372";"F.E.S.D.#45 - PRESCHOOL DEVELOPMENT PROGRAM AT WES";"AZ";"Maricopa";"PHOENIX";85043;"6250 WEST DURANGO STREET";"(623) 707-2100";"(623) 707-2104";"FOWLER ELEMENTARY SCHOOL DISTRICT #45";"CDC-17372";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17370";"F.E.S.D.#45 - SUN CANYON PRESCHOOL";"AZ";"Maricopa";"PHOENIX";85043;"8150 WEST DURANGO STREET";"(623) 707-2000";"(623) 707-2015";"FOWLER ELEMENTARY SCHOOL DISTRICT #45";"CDC-17370";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17371";"F.E.S.D.#45 - TUSCANO PRESCHOOL";"AZ";"Maricopa";"PHOENIX";85043;"3850 SOUTH 79TH AVENUE";"(623) 707-2300";"(623) 707-2304";"FOWLER ELEMENTARY SCHOOL DISTRICT #45";"CDC-17371";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14053";"F.E.S.D.#45 - WESTERN VALLEY CHILD CARE CENTER";"AZ";"Maricopa";"PHOENIX";85043;"6250 WEST DURANGO STREET";"(623) 474-7263";"(623) 474-7260";"FOWLER ELEMENTARY SCHOOL DISTRICT #45";"CDC-14053";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC14435";"F.E.S.D.#45 - WESTERN VALLEY CHILD CARE CENTER PRE";"AZ";"Maricopa";"PHOENIX";85043;"6250 WEST DURANGO STREET";"(623) 474-7260";"(623) 474-7260";"FOWLER ELEMENTARY SCHOOL DISTRICT #45";"CDC-14435";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC11253";"F.E.S.D.#45 - WESTERN VALLEY EXTENDED DAY";"AZ";"Maricopa";"PHOENIX";85043;"6250 WEST DURANGO STREET";"(623) 707-2140";"(623) 707-2015";"FOWLER ELEMENTARY SCHOOL DISTRICT #45";"CDC-11253";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18703";"K.C.E. CHAMPIONS LLC AT SUN CANYON ELEMENTARY";"AZ";"Maricopa";"PHOENIX";85043;"8150 WEST DURANGO STREET";"(602) 245-2983";"( ) -";"KUEHG CORP.";"CDC-18703";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH16902";"MELINDA'S CHILD CARE";"AZ";"Maricopa";"PHOENIX";85043;"7720 WEST PUEBLO AVENUE";"(623) 936-3788";"(623) 936-3788";"MELINDA WILLIAMS";"SGH-16902";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17697";"R.E.S.D.#2 - RIVERSIDE ELEMENTARY SCHOOL";"AZ";"Maricopa";"PHOENIX";85043;"1414 SOUTH 51ST AVENUE";"(602) 477-8900";"(602) 477-8921";"RIVERSIDE ELEMENTARY SCHOOL DISTRICT #2";"CDC-17697";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH12610";"ROSIE'S DAY CARE";"AZ";"Maricopa";"PHOENIX";85043;"7510 WEST WOOD STREET";"(623) 478-8769";"( ) -";"ROSE ANN BURNS";"SGH-12610";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"SGH15143";"THE GIFT THAT KEEPS ON GIVING L L C";"AZ";"Maricopa";"PHOENIX";85043;"5304 WEST FULTON STREET";"(602) 369-6415";"( ) -";"THE GIFT THAT KEEPS ON GIVING L L C";"SGH-15143";"CHILD CARE SMALL GROUP HOME";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC13839";"TUTOR TIME CHILD CARE/ LEARNING CENTERS";"AZ";"Maricopa";"PHOENIX";85043;"7810 WEST LOWER BUCKEYE ROAD";"(623) 691-6705";"(623) 936-3520";"TUTOR TIME LEARNING CENTERS, LLC";"CDC-13839";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1036";"AHWATUKEE PRESCHOOL";"AZ";"Maricopa";"PHOENIX";85044;"11002 SOUTH 48TH STREET";"(480) 893-2531";"(480) 893-8318";"MOUNTAIN VIEW LUTHERAN CHURCH";"CDC-1036";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC1220";"CHILDTIME CHILDCARE";"AZ";"Maricopa";"PHOENIX";85044;"5050 EAST WARNER ROAD";"(480) 893-3330";"(480) 833-7275";"CHILDTIME CHILDCARE, INCORPORATED";"CDC-1220";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC8042";"DESERT GARDEN MONTESSORI";"AZ";"Maricopa";"PHOENIX";85044;"5130 EAST WARNER ROAD";"(480) 496-9833";"(480) 705-8579";"DESERT GARDEN MONTESSORI";"CDC-8042";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC11059";"GRACE GARDEN CHRISTIAN PRESCHOOL";"AZ";"Maricopa";"PHOENIX";85044;"10841 SOUTH 48TH STREET";"(480) 598-5600";"(480) 598-5640";"JIREH INTERNATIONAL, INC.";"CDC-11059";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC18355";"K.E.S.D.#28 - COLINA ELEMENTARY";"AZ";"Maricopa";"PHOENIX";85044;"13612 SOUTH 36TH STREET";"(480) 541-1500";"(480) 541-1501";"KYRENE ELEMENTARY SCHOOL DISTRICT #28";"CDC-18355";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC11523";"K.E.S.D.#28 - ESPERANZA ELEMENTARY";"AZ";"Maricopa";"PHOENIX";85044;"14841 SOUTH 41ST PLACE";"(480) 783-1779";"(480) 783-4051";"KYRENE ELEMENTARY SCHOOL DISTRICT #28";"CDC-11523";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC9540";"K.E.S.D.#28 - LOMAS ELEMENTARY";"AZ";"Maricopa";"PHOENIX";85044;"11820 SOUTH WARNER ELLIOT LOOP";"(480) 783-2848";"(480) 783-5766";"KYRENE ELEMENTARY SCHOOL DISTRICT #28";"CDC-9540";"CHILD CARE PUBLIC SCHOOL";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC13068";"KINDERCARE LEARNING CENTER";"AZ";"Maricopa";"PHOENIX";85044;"4120 EAST RANCH CIRCLE NORTH";"(480) 759-9879";"(480) 704-6038";"KUEHG CORP.";"CDC-13068";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
"CDC17604";"SUNRISE PRESCHOOLS #113";"AZ";"Maricopa";"PHOENIX";85044;"4111 EAST RAY ROAD";"(480) 759-4098";"(480) 759-5632";"CHILD DEVELOPMENT SCHOOLS, INC.";"CDC-17604";"CHILD CARE CENTER";"https://hsapps.azdhs.gov/ls/sod/Provider.aspx?type=CC"
