"id";"name";"address";"city";"state";"phone";"main website";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4"
127591;"SCOTTSDALE CHILD CARE & LEARNING CENTER - KIERLAND";"6440 EAST GREENWAY PARKWAY";"SCOTTSDALE";"AZ";"(480)368-1711";"http://www.scottsdaledaycare.com/locations.htm";"http://www.scottsdaledaycare.com/locations.htm";;;"http://www.scottsdaledaycare.com/joinourteam.htm";;;"y";"y";"y";"y";"n";"y";"http://www.scottsdaledaycare.com/wp-content/themes/scottsdaledaycare/images/scottsdale-child-care-and-learning-centers.jpg";"http://www.scottsdaledaycare.com/wp-content/uploads/2010/11/scottsdale-child-care-2.jpg";"http://www.scottsdaledaycare.com/wp-content/gallery/web-page-images/ricole-with-kids-in-room-10.jpg";"http://www.scottsdaledaycare.com/wp-content/gallery/infants/dsc_0221.jpg";"http://www.scottsdaledaycare.com/wp-content/gallery/pre-k/dsc_0131.jpg"
127587;"RANCHO SOLANO PRIVATE SCHOOLS";"5656 EAST GREENWAY ROAD";"SCOTTSDALE";"AZ";"602.996.7002";"http://www.ranchosolano.com/school/campuses/greenway";;;;;;;;;;;;;;;;;
127588;"RESURRECTION LUTHERAN PRESCHOOL & DAYCARE";"4930 EAST GREENWAY ROAD";"SCOTTSDALE";"AZ";"(602)485-1958";"http://www.rlc-scottsdale.org/site/cpage.asp?cpage_id=180010269&sec_id=180002366";"http://www.rlc-scottsdale.org/site/cpage.asp?cpage_id=180010269&sec_id=180002366";;"7am-6pm, Monday -Friday ";;;;"y";"y";"y";"y";"n";"n";"http://www.rlc-scottsdale.org/home/180002366/180002366/images/Resurrection%20Preschool%202011.jpg";;;;
127589;"SAGE CHILD DEVELOPMENT CENTER";"1055 East Hearn Road";"Phoenix";"AZ";"(602)485-3402";"http://www.sage-academy.org/";"http://www.sage-academy.org/";"http://www.facebook.com/pages/Sage-Academy/266447310037043";;;"http://sageacademyaz.org/enrollment/";;"n";"n";"y";"y";"n";"n";"http://sageacademyaz.org/wp-content/themes/eTravel/images/logo.png";"http://sageacademyaz.org/wp-content/uploads/2012/05/SCDC-kids-at-table1-e1337126748454.jpg";"http://sageacademyaz.org/wp-content/uploads/2012/05/SCDC-flash-cards-e1337123345985.jpg";;
127585;"RAINBOW MONTESSORI SCHOOL";"6520 EAST CACTUS ROAD";"SCOTTSDALE";"AZ";"(480)998-0024";"http://rainbowmontessoriaz.com/home/contactus/default.asp#locations";;;;;;;;;;;;;;;;;
127583;"PINNACLE PRESBYTERIAN DAY SCHOOL";"25150 NORTH PIMA ROAD";"SCOTTSDALE";"AZ";"(480)585-9448";"http://pinnaclepres.org/PinnaclePreschool/index.html";"http://pinnaclepres.org/PinnaclePreschool/index.html";;;;"http://www.pinnaclepres.org/storage/preschool/PPP_Application_2013_14.pdf";"http://www.pinnaclepres.org/storage/preschool/Parent_Handbook.pdf";"n";"n";"y";"y";"n";"n";"http://www.pinnaclepres.org/storage/images/PPP_weblogo.jpg?__SQUARESPACE_CACHEVERSION=1353115179060";"http://www.pinnaclepres.org/storage/images/10-22-08%20010.jpg?__SQUARESPACE_CACHEVERSION=1353115345898";"http://www.pinnaclepres.org/storage/images/Kenadie%20Planting%20Pic.jpg?__SQUARESPACE_CACHEVERSION=1350349137208";"http://www.pinnaclepres.org/picture/screen%20shot%202012-11-01%20at%2010.15.04%20pm.png?pictureId=16739867";"http://www.pinnaclepres.org/picture/screen%20shot%202012-11-01%20at%2010.15.52%20pm.png?pictureId=16739872"
127582;"PARADISE VALLEY COOPERATIVE SCHOOL";"6239 EAST BELL ROAD";"SCOTTSDALE";"AZ";"(480)948-3330";"http://www.pvcoopschool.com/";;;;;;;;;;;;;;;;;
127580;"NEW COVENANT LUTHERAN CHURCH CHILDREN'S MINISTRY C";"15152 NORTH FRANK LLOYD WRIGHT BLVD";"SCOTTSDALE";"AZ";"(480)391-1264";"http://www.newcovenantaz.org/preschool_about.php";"http://www.newcovenantaz.org/preschool_about.php";"http://www.facebook.com/pages/New-Covenant-Lutheran-Preschool-and-Kindergarten/159992050764467";"9:00 a.m. to 3:00 p.m. ";;"http://www.newcovenantaz.org/images/File/2013%202014%20Registration%20Form%281%29.pdf";;"n";"n";"y";"y";"n";"n";"http://www.newcovenantaz.org/images/Image/Children/logo.gif";"http://www.newcovenantaz.org/images/Image/Children/pic3.jpg";"http://www.newcovenantaz.org/images/Image/user/Girl-piano.jpg";;
127575;"MISSION MONTESSORI ON THE DESERT";"12990 EAST SHEA BOULEVARD";"SCOTTSDALE";"AZ";"(480)860-4330";"http://www.missionmontessori.com/";"http://www.missionmontessori.com/";;;;"http://www.missionmontessori.com/Admissions/NewStudentRegistration.aspx";;"y";"y";"y";"y";"y";"n";"http://www.missionmontessori.com/Portals/0/Logo.png";"http://www.missionmontessori.com/portals/0/Images/toddler_overview_01.jpg";"http://www.missionmontessori.com/portals/0/Images/campus_entrance.jpg";;
127574;"MISSION MONTESSORI NORTH";"9575 EAST LARKSPUR";"SCOTTSDALE";"AZ";"(480)840-1609";"http://www.missionmontessori.com/";"http://www.missionmontessori.com/";;;;"http://www.missionmontessori.com/Admissions/NewStudentRegistration.aspx";;"y";"y";"y";"y";"y";"n";"http://www.missionmontessori.com/Portals/0/Logo.png";"http://www.missionmontessori.com/portals/0/Images/toddler_overview_01.jpg";"http://www.missionmontessori.com/portals/0/Images/campus_entrance.jpg";;
127571;"MARICOPA COUNTY HUMAN SERVICES - PAIUTE HEAD START";"6535 EAST OSBORN ROAD";"SCOTTSDALE";"AZ";"(480)464-9669";"http://www.hsd.maricopa.gov/headstart/";"http://www.hsd.maricopa.gov/headstart/";"http://www.facebook.com/pages/Maricopa-County-Human-Services-Department/111298682241353";"8am-4pm";;;;"n";"n";"y";"y";"n";"n";"http://myhsd.maricopa.gov/getmedia/e1ddb36b-ceb6-4db7-a170-cc94daa3db59/logo.aspx";;;;
127569;"LITTLE KINGS AND QUEENS";"4136 NORTH 82ND STREET";"SCOTTSDALE";"AZ";"(480)946-8624";"http://littlekingsandqueenspreschool.lbu.com/";"http://littlekingsandqueenspreschool.lbu.com/";;"6:00am to 6:00pm";;;;"n";"n";"y";"y";"n";"n";;"http://littlekingsandqueenspreschool.lbu.com/images/08/200549608/200549608-0.jpeg";"http://littlekingsandqueenspreschool.lbu.com/images/common/daycare2.jpg";;
127566;"LA PETITE ACADEMY";"8433 EAST RAINTREE DRIVE";"SCOTTSDALE";"AZ";"(480)948-4533";"http://www.lapetite.com/our-schools/scottsdale-az-7177/";"http://www.lapetite.com/our-schools/scottsdale-az-7177/";"http://www.facebook.com/LaPetiteAcademy?ref=ts";"06:30 AM - 06:30 PM";"http://www.lapetite.com/about/careers/";"http://www.lapetite.com/enrollment/our-enrollment-process/";;"y";"y";"y";"y";"y";"y";;"http://dkqvlsfy4i18r.cloudfront.net/7177/xbeloal.jpg";"http://dkqvlsfy4i18r.cloudfront.net/7177/zrb0ua8.jpg";"http://dkqvlsfy4i18r.cloudfront.net/7177/a9u8fls.jpg";"http://dkqvlsfy4i18r.cloudfront.net/7177/vwgrdm1.jpg"
127565;"LA CASA DE CRISTO CHRISTIAN PRESCHOOL";"6300 EAST BELL ROAD";"SCOTTSDALE";"AZ";"(480)998-0866";"http://www.lacasadecristo.com/discover-lcdc/preschool";"http://www.lacasadecristo.com/discover-lcdc/preschool";;;;"http://www.lacasadecristo.com/pdf/preschool/2012-13-pre-registration.pdf";"http://www.lacasadecristo.com/discover-lcdc/preschool/parent-handbook";"n";"n";"y";"y";"n";"n";;"http://www.lacasadecristo.com/images/stories/Preschool/patriots.jpg";"http://www.lacasadecristo.com/images/stories/Preschool/preschool-2011-heading.jpg";"http://www.lacasadecristo.com/images/stories/Preschool/fall-2011-1.jpg";
127559;"INTERNATIONAL SCHOOL OF ARIZONA";"9128 EAST SAN SALVADOR";"SCOTTSDALE";"AZ";"(480)874-2326";"http://www.isaz.org/";"http://www.isaz.org/";"https://www.facebook.com/internationalschoolofarizona";;"http://www.isaz.org/careers.html";"http://www.isaz.org/admissions.html";;"n";"n";"y";"y";"y";"n";"http://www.isaz.org/images/logos/bannerlogo.gif";"http://www.isaz.org/images/banner1isa.jpg";"http://www.isaz.org/images/home_rtsidegroup.jpg";;
127561;"KIDSPARK";"4848 EAST CACTUS ROAD BUILDING 2  SUITE 200";"SCOTTSDALE";"AZ";"(602)788-2445";"http://www.kidspark.com/center/Scottsdale/welcome/";"http://www.kidspark.com/center/Scottsdale/welcome/";"http://www.facebook.com/KidsParkScottsdale";"Mon - Thu: 7:30 am - 9:30 pm
Fri: 7:30 am - 12:00 am
Sat: 10:00 am - 12:00 am
Sun: 12:00 pm - 6:00 pm";;"http://www.kidspark.com/center/Scottsdale/register/";;"n";"y";"y";"y";"y";"n";;;;;
127562;"KINDERCARE LEARNING CENTER";"16605 NORTH 56TH STREET";"SCOTTSDALE";"AZ";"(602)765-1440";"http://www.kindercare.com/our-centers/center-details/000015/";"http://www.kindercare.com/our-centers/center-details/000015/";"http://www.facebook.com/kindercare";"6:30 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"y";"http://www.kindercare.com/images/redesign/shell/logo.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg"
127563;"KINDERCARE LEARNING CENTER 2";"10409 EAST MCDOWELL MOUNTAIN RANCH";"SCOTTSDALE";"AZ";"(480)538-0411";"http://www.kindercare.com/our-centers/center-details/000577/";"http://www.kindercare.com/our-centers/center-details/000577/";"http://www.facebook.com/kindercare";"6:30 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"y";"http://www.kindercare.com/images/redesign/shell/logo.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg"
127553;"EL DORADO PRIVATE SCHOOL";"20624 NORTH 76TH STREET";"SCOTTSDALE";"AZ";"(480)502-6878";"http://www.eldoradops.com/";"http://www.eldoradops.com/";;"7:30AM - 5:30PM";;"http://www.eldoradops.com/admissions.htm";;"n";"n";"y";"y";"y";"n";"http://www.eldoradops.com/images/menu_02.jpg";"http://www.eldoradops.com/campustour.htm";;;
127554;"FIRST IMPRESSIONS PRESCHOOL";"3110 NORTH HAYDEN";"SCOTTSDALE";"AZ";"(480)941-4094";"http://firstimpressionsdayschool.com/";;;;;;;;;;;;;;;;;
127555;"FREEDOM ACADEMY";"15014 NORTH 56TH STREET";"SCOTTSDALE";"AZ";"(602)424-0771";"http://www.freedom-academy.com/joomla/";;;;;;;;;;;;;;;;;
127557;"HAR ZION EARLY CHILDHOOD CENTER";"6140 EAST THUNDERBIRD ROAD";"SCOTTSDALE";"AZ";"(480)948-5437";"http://www.harzion.org/index.php?option=com_content&task=view&id=48&Itemid=58";"http://www.harzion.org/index.php?option=com_content&task=view&id=48&Itemid=58";;;;"http://harzionecc.org/images/stories/presch-reg-form-2012-2013.pdf";;"n";"n";"y";"y";"n";"n";"http://www.harzion.org/templates/waterandstone_green/images/logo.gif";;;;
127552;"DESERT SKY MONTESSORI SCHOOL";"12850 NORTH SCOTTSDALE RD";"SCOTTSDALE";"AZ";"(480)998-7019";"http://www.desertskymontessori.com/";;;;;;;;;;;;;;;;;
127549;"CREATIVE ARTS SCHOOL FOR YOUTH";"9350 EAST CACTUS ROAD";"SCOTTSDALE";"AZ";"(480)661-1930";"http://www.casypreschool.com/";"http://www.casypreschool.com/";"http://www.facebook.com/CASY.School";"7:30 a.m. - 6:00 p.m.";;"http://www.casypreschool.com/registration.php";;"n";"n";"y";"y";"n";"n";"http://www.casypreschool.com/images/header.gif";"http://www.casypreschool.com/photos/100_0033.jpg";"http://www.casypreschool.com/photos/100_0189.jpg";"http://www.casypreschool.com/photos/100_0189.jpg";"http://www.casypreschool.com/photos/100_0090.jpg"
127550;"DESERT FOOTHILLS LUTHERAN PRESCHOOL";"29305 NORTH SCOTTSDALE ROAD";"SCOTTSDALE";"AZ";"(480)585-8007";"http://preschool.dflc.org/talktous.asp";"http://preschool.dflc.org/talktous.asp";;"9:00am to Noon
- Monday through Friday ";;"http://preschool.dflc.org/forms/Registration%20Form%2012-13.pdf";;"n";"y";"y";"y";"n";"n";"http://preschool.dflc.org/images/name.gif";"http://preschool.dflc.org/banners/IMG_6150.jpg";"http://preschool.dflc.org/banners/IMG_6129.jpg";"http://preschool.dflc.org/banners/IMG_6164.jpg";"http://preschool.dflc.org/banners/Slide4.JPG"
127545;"CHAPARRAL CHRISTIAN SCHOOL";"6451 EAST SHEA BLVD.";"SCOTTSDALE";"AZ";"(480)991-6440";"http://www.ccpk.info/";"http://www.ccpk.info/";;;;"http://www.ccpk.info/pdf/reg2013-2014.pdf";"http://www.ccpk.info/parenthandbook2012.pdf";"n";"n";"y";"y";"n";"n";"http://www.ccpk.info/wordpress/wp-content/themes/SimplePress/images/logo.png";"http://s339533721.onlinehome.us/wordpress/wp-content/uploads/2011/01/381-300x198.jpg";"http://s339533721.onlinehome.us/wordpress/wp-content/uploads/2011/01/261-300x198.jpg";"http://www.ccpk.info/wordpress/wp-content/uploads/2011/01/5.jpg";"http://s339533721.onlinehome.us/wordpress/wp-content/uploads/2010/12/18.jpg"
127546;"CHILDREN'S CHOICE - SEQUOYA ELEMENTARY";"11808 NORTH 64TH STREET";"SCOTTSDALE";"AZ";"(480)484-3208";"http://www.childrenschoicesequoya.com/";;;;;;;;;;;;;;;;;
127547;"CHILDRENS CHOICE LEARNING CENTER AT SCOTTSDALE HEA";"10028 NORTH 92ND STREET";"SCOTTSDALE";"AZ";"(480)323-4630";"http://www.childrenschoice.com/center-locator?zipcode=85206#ziplookup1.jsp?zipcode=85206";"http://www.childrenschoice.com/center-locator?zipcode=85206#ziplookup1.jsp?zipcode=85206";"http://www.facebook.com/ChildrensChoiceLearningCenters";"M-F 6:00 am - 8:00 pm";"http://www.childrenschoice.com/careers;jsessionid=9AFAC0E9CE4846304C1406753229E873";;;"y";"y";"y";"y";"y";"n";;"http://www.childrenschoice.com/image/image_gallery?uuid=44a1ab32-7e02-4864-ac7f-1402a97b6e68&groupId=12675&t=1295888524840";"http://www.childrenschoice.com/image/image_gallery?uuid=6fa4d0c6-ba2e-4147-88af-ae2ec04eaa6b&groupId=12675&t=1287155440962";"http://www.childrenschoice.com/image/image_gallery?uuid=f6b1f537-92bc-44c6-abf5-2b50bf2a0125&groupId=12675&t=1286994270470";"http://www.childrenschoice.com/image/image_gallery?uuid=444983c9-ed7c-4995-8708-69bfb527c60b&groupId=12675&t=1286479271409"
127548;"CONGREGATION BETH ISRAEL CHANEN PRESCHOOL";"10460 NORTH 56TH STREET";"SCOTTSDALE";"AZ";"(602)951-3398";"http://www.cbiaz.org/content.php?sub=14";;;;;;;;;;;;;;;;;
127543;"BLESSED SACRAMENT PRESCHOOL / KINDERGARTEN";"11300 NORTH 64TH STREET";"SCOTTSDALE";"AZ";"(480)998-9466";"http://www.blessedsacramentscotts.org/school/index.htm";;;;;;;;;;;;;;;;;
127544;"CAMELBACK DESERT SCHOOL";"9606 EAST KALIL DRIVE";"SCOTTSDALE";"AZ";"(480)451-3130";"http://camelbackdesertschool.com/index.cfm";"http://camelbackdesertschool.com/index.cfm";;"8:30am - 3:30pm (Academic Day)
7:30am - 6:00pm (Extended Day)";;"http://camelbackdesertschool.com/page.cfm?p=20811";;"n";"n";"y";"y";"y";"n";"http://camelbackdesertschool.com/uploaded/Elementary/Site_Elements/Top_Banners/CDS_Top.jpg";"http://camelbackdesertschool.com/uploaded/Camelback_Desert_Schools/401web0209.jpg";"http://camelbackdesertschool.com/uploaded/Elementary/Photos/K_Reading_Girl.jpg";"http://camelbackdesertschool.com/uploaded/Elementary/Photos/PS_Coloring_2_girls.jpg";"http://camelbackdesertschool.com/uploaded/Elementary/Photos/K_Computer_Group.jpg"
127541;"ASCENSION LUTHERAN PRESCHOOL";"7100 NORTH MOCKINGBIRD LN";"SCOTTSDALE";"AZ";"(480)951-3576";"http://ascensionparadisevalley.org/preschool.htm";"http://ascensionparadisevalley.org/preschool.htm";;"Mon./Wed./Fri. - 9:00 a.m. - 12:00 p.m. ";;"http://ascensionparadisevalley.org/preschool.htm";;"n";"n";"y";"y";"n";"n";;"http://ascensionparadisevalley.org/images/Preschool%20Class.JPG";;;
127542;"BEST PALS PRESCHOOL";"10135 E VIA LINDA # D130";"SCOTTSDALE";"AZ";"(480)314-9669";"http://bestpalspreschools.com/";"http://bestpalspreschools.com/";;"9:00 a.m. – 2:00 p.m.


";;"http://bestpalspreschools.com/registrationScottsdaleRev01.pdf";;"n";"y";"y";"y";"n";"n";"http://bestpalspreschools.com/dev/images/header.jpg";;;;
127540;"W.A.C.O.G. - SAN LUIS HEAD START";"720 WEST JUAN SANCHEZ BLVD";"San Luis";"AZ";"928-627-3981";"http://www.wacog.com/head_start_centers.html";"http://www.wacog.com/head_start_centers.html";;"Single Sessions
7:30am-1:30pm
8:15am-2:15pm
Monday-Thursday ";"http://www.wacog.com/employment.html";"http://www.wacog.com/enrollment_application.html";;"n";"n";"y";"y";"n";"n";"http://www.wacog.com/art/wacog40.jpg";"http://www.wacog.com/art/sanluis-headstartcenter.jpg";"http://www.wacog.com/art/headstart.jpg";;
127538;"CHICANOS POR LA CAUSA - SAN LUIS MIGRANT H START";"1522 WEST C STREET";"San Luis";"AZ";"(928)627-2037";"http://www.cplc.org/about-us/locations.aspx";"http://www.cplc.org/about-us/locations.aspx";;;"http://www.cplc.org/about-us/employment-opportunities.aspx";;;"n";"n";"y";"y";"n";"n";"http://www.cplc.org/Common/Img/chicanos-por-la-causa.gif";"http://www.cplc.org/Common/Img/Education%20-%20Banner.jpg";;;
127537;"CHICANOS POR LA CAUSA - SAN LUIS MIGRANT";"1770 ""D"" STREET";"San Luis";"AZ";"(928)627-7254";"http://www.cplc.org/about-us/locations.aspx";"http://www.cplc.org/about-us/locations.aspx";;;"http://www.cplc.org/about-us/employment-opportunities.aspx";;;"n";"n";"y";"y";"n";"n";"http://www.cplc.org/Common/Img/chicanos-por-la-causa.gif";"http://www.cplc.org/Common/Img/Education%20-%20Banner.jpg";;;
127532;"S.U.S.D.#30 - ANZA LINK PROGRAM";"15490 RANCHO SAHUARITA BLVD";"SAHUARITA";"AZ";"(520)625-3502";"http://www.susd30.us/anzatrail/";;;;;;;;;;;;;;;;;
127536;"CHICANOS POR LA CAUSA - ARIZONA MIGRANT & SEAS";"649 NORTH 9TH AVENUE";"San Luis";"AZ";"(928)627-5701";"http://www.cplc.org/about-us/locations.aspx";"http://www.cplc.org/about-us/locations.aspx";;;"http://www.cplc.org/about-us/employment-opportunities.aspx";;;"n";"n";"y";"y";"n";"n";"http://www.cplc.org/Common/Img/chicanos-por-la-causa.gif";"http://www.cplc.org/Common/Img/Education%20-%20Banner.jpg";;;
127529;"MULCAHY Y M C A GREAT EXPECTATIONS ACADEMY";"1466 W CAMINO ANTIGUA";"SAHUARITA";"AZ";"(520)399-2121";"http://www.geageckos.org/resources.htm";"http://www.geageckos.org/resources.htm";;"8 AM to 3 PM weekdays";;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://i634.photobucket.com/albums/uu62/frivi/GEA/geageckos-1.png";;;;
127521;"YOUNGSTER U";"20635 SOUTH ELLSWORTH";"QUEEN CREEK";"AZ";"(480)358-4900";"http://www.youngsteru.com/";"http://www.youngsteru.com/";;"Monday - Friday*
6AM - 6PM";"http://www.youngsteru.com/employment.php";"http://www.youngsteru.com/enrollment.php";;"y";"y";"y";"y";"y";"n";;"http://www.youngsteru.com/images/infants-a.jpg";"http://www.youngsteru.com/images/twos-a.jpg";"http://www.youngsteru.com/images/fours-a.jpg";"http://www.youngsteru.com/images/schoolage-a.jpg"
127515;"WONDERWISE PRESCHOOL";"4815 WEST HUNT HIGHWAY";"QUEEN CREEK";"AZ";"(480)276-1498";"http://www.wonderwisepreschool.com/";"http://www.wonderwisepreschool.com/";;;;"http://www.wonderwisepreschool.com/enroll.html";;"n";"n";"y";"y";"n";"n";"http://www.wonderwisepreschool.com/images/w_01.jpg";"http://www.wonderwisepreschool.com/images/pic1.jpg";"http://www.wonderwisepreschool.com/images/pic2.jpg";"http://www.wonderwisepreschool.com/images/pic3.jpg";"http://www.wonderwisepreschool.com/images/pic6.jpg"
127513;"SHINING STARS LEARNING CENTER";"21805 SOUTH ELLSWORTH ROAD";"QUEEN CREEK";"AZ";"(480)888-9545";"http://www.shiningstarsaz.com/";"http://www.shiningstarsaz.com/";;;;;;"y";"y";"y";"y";"n";"n";"http://www.shiningstarsaz.com/images/logo.jpg";"http://www.shiningstarsaz.com/images/facility/img.jpg";"http://www.shiningstarsaz.com/images/facility/img02.jpg";"http://www.shiningstarsaz.com/images/facility/img04.jpg";"http://www.shiningstarsaz.com/images/facility/img05.jpg"
127514;"TUTOR TIME CHILD CARE/ LEARNING CENTERS";"7255 SOUTH POWER ROAD";"QUEEN CREEK";"AZ";"(480)840-6095";"http://www.tutortime.com/our-schools/queen-creek-az-6090/";"http://www.tutortime.com/our-schools/queen-creek-az-6090/";"http://www.facebook.com/TutorTime?ref=ts";"06:30 AM - 06:30 PM ";"http://www.tutortime.com/about/careers/";"http://www.tutortime.com/enrollment/our-enrollment-process/";;"y";"y";"y";"y";"y";"y";;"http://dkqvlsfy4i18r.cloudfront.net/6090/jgwf7dc.jpg";"http://dkqvlsfy4i18r.cloudfront.net/6090/tqj1d51.jpg";"http://dkqvlsfy4i18r.cloudfront.net/6090/xfrpwyv.jpg";"http://dkqvlsfy4i18r.cloudfront.net/6090/oxp2cnh.jpg"
127511;"GROW AND LEARN PRESCHOOL";"18914 EAST SAN TAN BOULEVARD #103";"QUEEN CREEK";"AZ";"(480)279-3155";"http://growandlearnpreschool.com/";"http://growandlearnpreschool.com/";"http://www.facebook.com/growand.learnpreschool/info";"8am-4pm";;;;"n";"n";"y";"y";"n";"n";;"http://app.onlinephotofiler.com/Images/A_9/3/7/3/123739/91cad8d3f9da4646916d9c16ddf442b8.1600x1200.jpg";"http://app.onlinephotofiler.com/Images/A_9/3/7/3/123739/fa4dbf32e86046cbad43c6f09313d3da.1600x1200.jpg";"http://app.onlinephotofiler.com/Images/A_9/3/7/3/123739/6a6316008a1d4625933efbec75b3f209.1600x1200.jpg";"http://app.onlinephotofiler.com/Images/A_9/3/7/3/123739/2bb8f2c429dd46a39f3086ee75110113.1600x1200.jpg"
127509;"CALVARY CHRISTIAN SCHOOL";"19248 EAST SAN TAN BLVD";"QUEEN CREEK";"AZ";"480.988.4241";"http://www.ccsqcaz.org/";;;;;;;;;;;;;;;;;
127507;"TEDDY BEAR CARE";"8416 EAST SPOUSE DRIVE";"PRESCOTT VALLEY";"AZ";"(928)775-4673";"http://www.teddybearcarepv.com/";"http://www.teddybearcarepv.com/";"http://www.facebook.com/pages/Teddy-Bear-Care/122511931158025?sk=wall";"Monday - Friday
6:00am - 6:00pm";;"http://www.teddybearcarepv.com/files/Registration_Form.pdf";"http://www.teddybearcarepv.com/files/Parent_Handbook3.pdf";"y";"y";"y";"y";"n";"n";"http://www.teddybearcarepv.com/sitebuilder/images/teddybearcare1Cutout-348x288.png";;;;
