"ID";"Inspection Type";"Date";"Inspection URL"
35218;"Annual Review";"11/9/2021";"https://www.scchildcare.org/InspectionReports/7037/25038_sv_11092021.pdf"
35218;"Initial Application";"3/1/2021";"https://www.scchildcare.org/InspectionReports/5040/25038l_fe_03012021.pdf"
17755;"Annual Review";"4/19/2023";"https://www.scchildcare.org/InspectionReports/13684/18149_av_04-19-23.pdf"
17755;"Annual Review";"5/11/2022";"https://www.scchildcare.org/InspectionReports/8819/18149_sv_05112022.pdf"
17755;"Initial Application";"10/25/2021";"https://www.scchildcare.org/InspectionReports/7457/18149_ren_10252021.pdf"
17755;"Annual Review";"5/6/2021";"https://www.scchildcare.org/InspectionReports/5196/18149l_sv_05062021.pdf"
46844;"Annual Review";"6/26/2023";"https://www.scchildcare.org/InspectionReports/15460/25590-sv-june-26-2023.pdf"
46844;"Complaint";"10/7/2022";"https://www.scchildcare.org/InspectionReports/11181/25590-complaint-october-7-2022.pdf"
46844;"Initial Application";"7/21/2021";"https://www.scchildcare.org/InspectionReports/12864/21207-renewal-july-21-2021.pdf"
43243;"Annual Review Follow Up";"8/18/2023";"https://www.scchildcare.org/InspectionReports/15383/24913-follow-up-august-18-2023.pdf"
43243;"Annual Review";"8/1/2023";"https://www.scchildcare.org/InspectionReports/15058/24913-sv-august-1-2023.pdf"
43243;"Renewal Application";"3/27/2023";"https://www.scchildcare.org/InspectionReports/14342/24913-renewal-march-27-2023.pdf"
43243;"Annual Review";"10/24/2022";"https://www.scchildcare.org/InspectionReports/11163/24913-sv-october-24-2022.pdf"
43243;"Complaint";"6/9/2022";"https://www.scchildcare.org/InspectionReports/9069/24913-complaint-june-9-2022.pdf"
43243;"Annual Review";"5/6/2022";"https://www.scchildcare.org/InspectionReports/8736/24913-follow-up-may-6-2022.pdf"
43243;"Annual Review";"2/16/2022";"https://www.scchildcare.org/InspectionReports/7783/24913-follow-up-february-16-2022.pdf"
43243;"Complaint";"1/26/2022";"https://www.scchildcare.org/InspectionReports/7782/24913-complaint-january-26-2022.pdf"
43243;"Annual Review";"6/22/2021";"https://www.scchildcare.org/InspectionReports/5523/24913-sv-june-22-2021.pdf"
43243;"Initial Application";"3/29/2021";"https://www.scchildcare.org/InspectionReports/5438/24913-renewal-march-29-2021.pdf"
45716;"Renewal Application";"2/27/2023";"https://www.scchildcare.org/InspectionReports/13726/25270-renewal-february-27-2023.pdf"
45716;"Complaint";"7/26/2022";"https://www.scchildcare.org/InspectionReports/9710/25270-complaint-and-follow-up-july-26-2022.pdf"
45716;"Annual Review";"7/13/2022";"https://www.scchildcare.org/InspectionReports/9711/25270-sv-july-13-2022.pdf"
33993;"Complaint";"3/17/2023";"https://www.scchildcare.org/InspectionReports/13572/p23554_cv_03-17-23.pdf"
33993;"Annual Review";"2/10/2023";"https://www.scchildcare.org/InspectionReports/14152/p23554_av_02-10-23.pdf"
33993;"Annual Review";"4/22/2022";"https://www.scchildcare.org/InspectionReports/8878/23554_sv_4-22-22.pdf"
33993;"Initial Application";"10/8/2021";"https://www.scchildcare.org/InspectionReports/6674/23554_ren_10082021.pdf"
33416;"Renewal Application";"2/3/2023";"https://www.scchildcare.org/InspectionReports/13427/l23373_renewal_02032023.pdf"
33416;"Annual Review";"8/16/2022";"https://www.scchildcare.org/InspectionReports/11257/l23373_annual_08162022.pdf"
33416;"Annual Review";"4/28/2021";"https://www.scchildcare.org/InspectionReports/5643/l23373_follow-up_04282021.pdf"
31948;"Annual Review";"10/13/2022";"https://www.scchildcare.org/InspectionReports/11198/23007-sv-october-13-2022.pdf"
31948;"Initial Application";"10/20/2021";"https://www.scchildcare.org/InspectionReports/12126/23007-renewal-october-20-2021.pdf"
31948;"Annual Review";"6/3/2021";"https://www.scchildcare.org/InspectionReports/5938/23007-sv-june-3-2021.pdf"
31948;"Complaint";"1/7/2021";"https://www.scchildcare.org/InspectionReports/4476/23007-complaint-january-7-2021.pdf"
"CC044105";"ABC";"8/11/2023";"https://www.scchildcare.org/ABCInspectionReports/380/health-safety-inspection-checklist-geiger-elem.pdf"
"CC044105";"ABC";"5/17/2022";"https://www.scchildcare.org/ABCInspectionReports/210/geiger-elementary-health-and-safety-inspection-05-17-22-004.pdf"
"CC044105";"ABC";"9/13/2021";"https://www.scchildcare.org/ABCInspectionReports/134/exempt-health-and-safety-inspection-version-(geiger-elementary).pdf"
25303;"Annual Review";"4/12/2023";"https://www.scchildcare.org/InspectionReports/13685/22377_av_04-12-23.pdf"
25303;"Application";"12/7/2022";"https://www.scchildcare.org/InspectionReports/13350/22377_ren_12-07-22.pdf"
25303;"Annual Review";"6/1/2022";"https://www.scchildcare.org/InspectionReports/9187/22377_sv_06012022.pdf"
25303;"Initial Application";"2/2/2022";"https://www.scchildcare.org/InspectionReports/7356/22377_ren-02022022.pdf"
25303;"Annual Review";"6/10/2021";"https://www.scchildcare.org/InspectionReports/5216/22377r_sv_06102021.pdf"
25452;"Annual Review";"11/16/2022";"https://www.scchildcare.org/InspectionReports/11823/l22466_annual_11162022.pdf"
25452;"Complaint";"9/1/2022";"https://www.scchildcare.org/InspectionReports/11255/l22466_complaint_09012022.pdf"
25452;"Complaint";"8/26/2022";"https://www.scchildcare.org/InspectionReports/10427/l22466_complaint_08262022.pdf"
25452;"Annual Review";"5/13/2022";"https://www.scchildcare.org/InspectionReports/9480/l22466_renewal_05132022.pdf"
25452;"Complaint";"3/17/2022";"https://www.scchildcare.org/InspectionReports/9322/l22466_complaint_03172022.pdf"
25452;"Annual Review";"10/14/2021";"https://www.scchildcare.org/InspectionReports/6983/l22466_annual_10142021.pdf"
25452;"Complaint";"6/28/2021";"https://www.scchildcare.org/InspectionReports/6295/l22466_complaint_06282021.pdf"
24169;"Annual Review";"3/21/2022";"https://www.scchildcare.org/InspectionReports/8476/l22113_annual_03212022.pdf"
24169;"Annual Review";"8/2/2021";"https://www.scchildcare.org/InspectionReports/6910/l22113_annual_08022021.pdf"
24169;"Annual Review";"7/7/2021";"https://www.scchildcare.org/InspectionReports/6893/l22113_follow-up_07072021.pdf"
21562;"Renewal Application";"6/6/2023";"https://www.scchildcare.org/InspectionReports/15200/21658_ren_06-06-23.pdf"
21562;"Initial Application";"6/7/2022";"https://www.scchildcare.org/InspectionReports/9407/21658_ren_06072022.pdf"
21562;"Initial Application";"7/28/2021";"https://www.scchildcare.org/InspectionReports/6569/21658r_vren_07282021.pdf"
21652;"Annual Review";"6/8/2022";"https://www.scchildcare.org/InspectionReports/9557/r21602_renewal_06082022.pdf"
46824;"Annual Review";"6/8/2023";"https://www.scchildcare.org/InspectionReports/15557/p25638_av_06-08-23.pdf"
46824;"Annual Review";"11/1/2022";"https://www.scchildcare.org/InspectionReports/13991/p46824_av_11-01-22.pdf"
26081;"Annual Review";"6/29/2023";"https://www.scchildcare.org/InspectionReports/15028/22484-sv-june-29-2023.pdf"
26081;"Annual Review";"10/21/2022";"https://www.scchildcare.org/InspectionReports/11196/22484-sv-october-21-2022.pdf"
26081;"Annual Review";"7/28/2022";"https://www.scchildcare.org/InspectionReports/9721/22484-follow-up-july-28-2022.pdf"
26081;"Complaint";"7/11/2022";"https://www.scchildcare.org/InspectionReports/9720/22484-complaint-july-11-2022.pdf"
26081;"Initial Application";"5/3/2022";"https://www.scchildcare.org/InspectionReports/9722/22484-renewal-may-3-2022.pdf"
26081;"Annual Review";"7/16/2021";"https://www.scchildcare.org/InspectionReports/10964/22484-sv-july-16-2021.pdf"
37805;"Annual Review";"6/27/2023";"https://www.scchildcare.org/InspectionReports/15469/24290-sv-june-27-2023.pdf"
37805;"Annual Review";"5/17/2022";"https://www.scchildcare.org/InspectionReports/9612/24290-sv-may-17-2022.pdf"
37805;"Annual Review";"4/6/2022";"https://www.scchildcare.org/InspectionReports/8929/24290-sv-april-6-2022.pdf"
37805;"Annual Review";"10/28/2021";"https://www.scchildcare.org/InspectionReports/10996/24290-sv-october-28-2021.pdf"
21940;"Initial Application";"10/3/2022";"https://www.scchildcare.org/InspectionReports/12590/p21771_ren_10-03-22.pdf"
21940;"Annual Review";"10/3/2022";"https://www.scchildcare.org/InspectionReports/12669/p21771_fu_10-03-22.pdf"
39517;"Initial Application";"12/7/2022";"https://www.scchildcare.org/InspectionReports/11833/l24396_renewal_12072022.pdf"
39517;"Annual Review";"12/3/2021";"https://www.scchildcare.org/InspectionReports/10785/l24396_annual_12032021.pdf"
32804;"Annual Review";"7/24/2023";"https://www.scchildcare.org/InspectionReports/15217/23275-sv-july-24-2023.pdf"
32804;"Annual Review";"9/14/2022";"https://www.scchildcare.org/InspectionReports/12831/23275-sv-september-14-2022.pdf"
32804;"Annual Review";"8/9/2022";"https://www.scchildcare.org/InspectionReports/10974/23275-sv-august-9-2022.pdf"
32804;"Annual Review";"8/31/2021";"https://www.scchildcare.org/InspectionReports/5863/23275-sv-august-31-2021.pdf"
32804;"Initial Application";"10/8/2020";"https://www.scchildcare.org/InspectionReports/5488/23275-renewal-october-8-2020.pdf"
35255;"Review";"3/14/2023";"https://www.scchildcare.org/InspectionReports/13020/23691-sv-march-14-2023.pdf"
35255;"Annual Review";"10/19/2022";"https://www.scchildcare.org/InspectionReports/11128/23691-sv-october-19-2022.pdf"
35255;"Initial Application";"5/24/2022";"https://www.scchildcare.org/InspectionReports/9705/23691-renewal-may-24-2022.pdf"
35255;"Annual Review";"5/5/2021";"https://www.scchildcare.org/InspectionReports/5423/23691-sv-may-5-2021.pdf"
46405;"Annual Review";"8/11/2023";"https://www.scchildcare.org/InspectionReports/15285/r25421_annual_08112023.pdf"
46405;"Initial Application";"1/19/2023";"https://www.scchildcare.org/InspectionReports/11736/r25421_renewal_01192023.pdf"
46405;"Annual Review";"10/6/2022";"https://www.scchildcare.org/InspectionReports/10779/r25421_annual_10062022.pdf"
46058;"Renewal Application";"6/19/2023";"https://www.scchildcare.org/InspectionReports/14799/25318-renewal-june-19-2023.pdf"
46058;"Annual Review";"2/27/2023";"https://www.scchildcare.org/InspectionReports/12955/25318-sv-february-27-2023.pdf"
46058;"Initial Application";"6/7/2022";"https://www.scchildcare.org/InspectionReports/9712/25318-renewal-june-7-2022.pdf"
46058;"Annual Review";"3/23/2022";"https://www.scchildcare.org/InspectionReports/8139/25318-sv-march-23-2022.pdf"
46058;"Annual Review";"10/12/2021";"https://www.scchildcare.org/InspectionReports/5906/25318-sv-october-12-2021.pdf"
45676;"Annual Review Follow Up";"6/22/2023";"https://www.scchildcare.org/InspectionReports/14852/25207_fu_sr_06-22-23.pdf"
45676;"Complaint";"3/8/2023";"https://www.scchildcare.org/InspectionReports/13752/25207_cv_03-08-23.pdf"
45676;"Complaint";"2/8/2023";"https://www.scchildcare.org/InspectionReports/12774/25207_cv_02-08-23.pdf"
45676;"Annual Review";"1/26/2023";"https://www.scchildcare.org/InspectionReports/12775/25207_ren_01-26-23.pdf"
45676;"Complaint";"1/9/2023";"https://www.scchildcare.org/InspectionReports/12773/25207_cv_01-09-23.pdf"
45676;"Annual Review";"7/13/2022";"https://www.scchildcare.org/InspectionReports/9692/25207_sv_07132022.pdf"
45676;"Complaint";"4/27/2022";"https://www.scchildcare.org/InspectionReports/8860/25207_cv_04272022.pdf"
45676;"Annual Review";"8/5/2021";"https://www.scchildcare.org/InspectionReports/6577/25207l_sv_08052021.pdf"
45676;"Annual Review";"4/29/2021";"https://www.scchildcare.org/InspectionReports/5052/25207l_fu_04292021.pdf"
40289;"Initial Application";"2/10/2023";"https://www.scchildcare.org/InspectionReports/12924/24474-renewal-february-10-2023.pdf"
40289;"Annual Review";"10/3/2022";"https://www.scchildcare.org/InspectionReports/10471/24474-follow-up-october-3-2022.pdf"
40289;"Annual Review";"9/2/2022";"https://www.scchildcare.org/InspectionReports/10202/24474-follow-up-september-2-2022.pdf"
40289;"Annual Review";"7/29/2022";"https://www.scchildcare.org/InspectionReports/9799/24474-sv-jul-y29-2022.pdf"
40289;"Annual Review";"6/28/2021";"https://www.scchildcare.org/InspectionReports/5514/24474-sv-june-28-2021.pdf"
40289;"Complaint";"4/12/2021";"https://www.scchildcare.org/InspectionReports/4913/24474-complaint-april-12-2021.pdf"
"CC044165";"ABC";"9/6/2023";"https://www.scchildcare.org/ABCInspectionReports/381/hartsville-family-ymca-6.pdf"
"CC044165";"ABC";"2/2/2023";"https://www.scchildcare.org/ABCInspectionReports/299/hartsville-family-ymca-2.pdf"
"CC044165";"ABC";"9/19/2022";"https://www.scchildcare.org/ABCInspectionReports/237/hartsville-family-ymca-4.pdf"
"CC044165";"ABC";"12/8/2020";"https://www.scchildcare.org/ABCInspectionReports/61/(hartsville-ymca).pdf"
18058;"Annual Review";"2/27/2023";"https://www.scchildcare.org/InspectionReports/12726/r18296_annual_02272023.pdf"
18058;"Initial Application";"1/30/2023";"https://www.scchildcare.org/InspectionReports/11842/r18296_renewal_01302023.pdf"
18058;"Annual Review";"4/4/2022";"https://www.scchildcare.org/InspectionReports/8261/r18296_annual_04042022.pdf"
18058;"Annual Review";"2/18/2022";"https://www.scchildcare.org/InspectionReports/7883/r18296_renewal_02182022.pdf"
18058;"Annual Review";"10/18/2021";"https://www.scchildcare.org/InspectionReports/6962/r18296_annual_10182021.pdf"
46206;"Annual Review";"1/31/2023";"https://www.scchildcare.org/InspectionReports/12181/25427-sv-january-31-2023.pdf"
46206;"Annual Review";"9/27/2022";"https://www.scchildcare.org/InspectionReports/10490/25427-sv-september-27-2022.pdf"
46503;"Renewal Application";"5/18/2023";"https://www.scchildcare.org/InspectionReports/14501/r25502_renewal_05182023.pdf"
46503;"Annual Review";"10/26/2022";"https://www.scchildcare.org/InspectionReports/11857/r25502_annual_10262022.pdf"
"CC046394";"ABC";"7/19/2023";"https://www.scchildcare.org/ABCInspectionReports/370/health-safety_hicklin-associates20230719-signed.pdf"
42640;"Annual Review";"4/6/2022";"https://www.scchildcare.org/InspectionReports/8619/24960-sv-april-6-2022.pdf"
42640;"Annual Review";"7/15/2021";"https://www.scchildcare.org/InspectionReports/5965/24960-sv-july-15-2021.pdf"
25147;"Annual Review";"6/14/2023";"https://www.scchildcare.org/InspectionReports/15332/p24651_av_6-14-23.pdf"
25147;"Annual Review";"10/13/2022";"https://www.scchildcare.org/InspectionReports/12334/24651_sv_10-13-22.pdf"
25147;"Initial Application";"12/14/2021";"https://www.scchildcare.org/InspectionReports/9655/24651_ren_12-14-2021.pdf"
25147;"Annual Review";"11/23/2021";"https://www.scchildcare.org/InspectionReports/7204/24651_sv_11232021.pdf"
29708;"Renewal Application";"4/26/2023";"https://www.scchildcare.org/InspectionReports/13937/cc029708_ren_04-26-23.pdf"
29708;"Annual Review";"3/21/2023";"https://www.scchildcare.org/InspectionReports/13563/p22864_av_03-21-23.pdf"
29708;"Complaint";"1/11/2023";"https://www.scchildcare.org/InspectionReports/12512/p22864_cv_01-11-23.pdf"
29708;"Annual Review";"7/15/2022";"https://www.scchildcare.org/InspectionReports/10138/22864_sv_7-15-22.pdf"
29708;"Complaint";"5/4/2022";"https://www.scchildcare.org/InspectionReports/8870/22864_comp_5-4-22.pdf"
29708;"Complaint";"3/18/2022";"https://www.scchildcare.org/InspectionReports/8391/22864_comp_3-18-22.pdf"
29708;"Annual Review";"10/27/2021";"https://www.scchildcare.org/InspectionReports/6757/22864_sv_10272021.pdf"
29708;"Complaint";"9/22/2021";"https://www.scchildcare.org/InspectionReports/6073/22864_comp_09222021.pdf"
29708;"Initial Application";"4/9/2021";"https://www.scchildcare.org/InspectionReports/4833/22864_ren_04092021.pdf"
42911;"Complaint";"7/28/2023";"https://www.scchildcare.org/InspectionReports/15441/24831_cv_07-28-23.pdf"
42911;"Complaint";"2/24/2023";"https://www.scchildcare.org/InspectionReports/13660/24831_cv_02-24-23.pdf"
42911;"Complaint";"12/12/2022";"https://www.scchildcare.org/InspectionReports/12766/24831_cv_12-12-22.pdf"
42911;"Annual Review";"11/2/2022";"https://www.scchildcare.org/InspectionReports/12046/24831_sv_11-2-22.pdf"
42911;"Annual Review";"6/23/2021";"https://www.scchildcare.org/InspectionReports/6661/24831_sv_06232021.pdf"
42911;"Initial Application";"12/9/2020";"https://www.scchildcare.org/InspectionReports/5022/24831l_vren_12092020.pdf"
46127;"Renewal Application";"7/11/2023";"https://www.scchildcare.org/InspectionReports/14920/r25310_renewal_07112023.pdf"
46127;"Annual Review";"12/6/2022";"https://www.scchildcare.org/InspectionReports/11693/r25310_annual_12062022.pdf"
46127;"Initial Application";"7/6/2022";"https://www.scchildcare.org/InspectionReports/10415/r25310_renewal_07062022.pdf"
46404;"Annual Review";"6/7/2023";"https://www.scchildcare.org/InspectionReports/15128/25445_av_06-07-23.pdf"
46404;"Initial Application";"12/21/2022";"https://www.scchildcare.org/InspectionReports/11540/25445_ren_12-21-22.pdf"
46404;"Annual Review Follow Up";"10/17/2022";"https://www.scchildcare.org/InspectionReports/14049/l25445_follow-up_10172022.pdf"
46404;"Annual Review";"5/11/2022";"https://www.scchildcare.org/InspectionReports/8818/25445_sv_05112022.pdf"
22209;"Renewal Application";"8/7/2023";"https://www.scchildcare.org/InspectionReports/15181/22292_ren_08-07-23.pdf"
22209;"Annual Review";"2/13/2023";"https://www.scchildcare.org/InspectionReports/12309/22292_av_02-13-23.pdf"
22209;"Annual Review";"8/31/2022";"https://www.scchildcare.org/InspectionReports/10160/22292_sv_08312022.pdf"
22209;"Initial Application";"7/13/2022";"https://www.scchildcare.org/InspectionReports/9520/22292_vren_07132022.pdf"
22209;"Annual Review";"10/19/2021";"https://www.scchildcare.org/InspectionReports/7441/22292_sv_10192021.pdf"
22209;"Initial Application";"7/14/2021";"https://www.scchildcare.org/InspectionReports/6536/22292r_vren_07142021.pdf"
23110;"Annual Review Follow Up";"8/29/2023";"https://www.scchildcare.org/InspectionReports/15373/22673-follow-up-august-29-2023.pdf"
23110;"Annual Review Follow Up";"7/7/2023";"https://www.scchildcare.org/InspectionReports/14861/22673-follow-up-july-7-2023.pdf"
