"InspectionId";"ProviderId";"InspectionType";"InspectionStartDate";"InspectionStartTime";"InspectionEndDate";"InspectionEndTime";"ReportFilename"
221044;99098;"Investigation";"2017-08-02";"18:45:00";"2017-08-21";"11:45:00";"99098_221044.pdf"
242414;99098;"Investigation";"2017-10-12";"09:15:00";"2017-10-12";"10:30:00";"99098_242414.pdf"
244107;99098;"Renewal Application";"2018-05-09";"08:15:00";"2018-05-09";"13:15:00";"99098_244107.pdf"
246538;99098;"Investigation";"2018-08-23";"09:30:00";"2018-09-20";"11:50:00";"99098_246538.pdf"
278734;99098;"Renewal Application";"2019-03-12";"10:15:00";"2019-03-12";"14:00:00";"99098_278734.pdf"
289385;99098;"Investigation";"2019-04-16";"09:30:00";"2019-04-16";"11:00:00";"99098_289385.pdf"
293342;99098;"Renewal Application";"2020-07-27";"09:00:00";"2020-07-29";"11:20:00";"99098_293342.pdf"
304270;99098;"Investigation";"2020-08-07";"10:00:00";"2020-08-07";"11:30:00";"99098_304270.pdf"
307698;99098;"Renewal Application";"2021-06-23";"08:50:00";"2021-06-23";"12:20:00";"99098_307698.pdf"
321656;99098;"Renewal Application";"2022-06-16";"10:30:00";"2022-06-16";"14:15:00";"99098_321656.pdf"
40609;105519;"Initial Application";"2013-06-28";"11:30:00";"2013-06-28";"13:40:00";"105519_40609.pdf"
41174;105519;"Investigation";"2013-07-10";"10:25:00";"2013-07-10";"10:40:00";"105519_41174.pdf"
41388;105519;"Renewal Application";"2013-10-01";"09:30:00";"2013-10-01";"12:00:00";"105519_41388.pdf"
107216;105519;"Renewal Application";"2014-09-26";"09:15:00";"2014-09-26";"14:30:00";"105519_107216.pdf"
138732;105519;"Investigation";"2015-01-07";"12:45:00";"2015-01-07";"14:30:00";"105519_138732.pdf"
138792;105519;"Investigation";"2015-01-05";"10:00:00";"2015-01-05";"12:00:00";"105519_138792.pdf"
149825;105519;"Investigation";"2015-04-02";"14:30:00";"2015-04-02";"17:10:00";"105519_149825.pdf"
170330;105519;"Investigation";"2015-04-20";"13:06:00";"2015-04-20";"14:23:00";"105519_170330.pdf"
190716;105519;"Investigation";"2015-06-03";"11:02:00";"2015-06-18";"08:24:00";"105519_190716.pdf"
190781;105519;"Investigation";"2015-06-03";"11:02:00";"2015-06-03";"12:54:00";"105519_190781.pdf"
191434;105519;"Investigation";"2015-07-06";"12:00:00";"2015-07-06";"13:15:00";"105519_191434.pdf"
192193;105519;"Renewal Application";"2015-09-02";"11:25:00";"2015-09-02";"16:25:00";"105519_192193.pdf"
217302;105519;"Renewal Application";"2016-10-20";"09:30:00";"2016-10-20";"12:25:00";"105519_217302.pdf"
221090;105519;"Investigation";"2017-08-01";"19:45:00";"2017-08-01";"20:30:00";"105519_221090.pdf"
231709;105519;"Renewal Application";"2017-09-14";"08:00:00";"2017-09-14";"11:30:00";"105519_231709.pdf"
242472;105519;"Investigation";"2017-10-17";"08:00:00";"2017-10-17";"08:20:00";"105519_242472.pdf"
246113;105519;"Renewal Application";"2018-08-02";"09:20:00";"2018-08-02";"12:45:00";"105519_246113.pdf"
290715;105519;"Renewal Application";"2019-08-15";"09:50:00";"2019-08-15";"11:57:00";"105519_290715.pdf"
305163;105519;"Renewal Application";"2020-11-12";"08:00:00";"2020-11-12";"11:50:00";"105519_305163.pdf"
318956;105519;"Investigation";"2021-10-01";"10:20:00";"2021-10-01";"10:45:00";"105519_318956.pdf"
319008;105519;"Renewal Application";"2021-10-01";"08:45:00";"2021-10-01";"10:20:00";"105519_319008.pdf"
1721;2887;"Investigation";"2011-11-09";"07:44:00";"2011-11-09";"09:32:00";"2887_1721.pdf"
4182;2887;"Investigation";"2011-12-12";"16:30:00";"2011-12-19";"10:45:00";"2887_4182.pdf"
7004;2887;"Renewal Application";"2012-03-12";"10:06:00";"2012-03-12";"13:00:00";"2887_7004.pdf"
7690;2887;"Investigation";"2012-02-27";"09:20:00";"2012-02-27";"10:15:00";"2887_7690.pdf"
8172;2887;"Investigation";"2012-03-08";"10:50:00";"2012-03-08";"13:00:00";"2887_8172.pdf"
14900;2887;"Investigation";"2012-11-16";"08:00:00";"2012-11-16";"09:30:00";"2887_14900.pdf"
16685;2887;"Renewal Application";"2013-02-18";"10:10:00";"2013-02-18";"15:30:00";"2887_16685.pdf"
17123;2887;"Investigation";"2013-02-18";"14:00:00";"2013-02-18";"15:00:00";"2887_17123.pdf"
53618;2887;"Investigation";"2014-01-08";"11:35:00";"2014-01-08";"12:40:00";"2887_53618.pdf"
53954;2887;"Renewal Application";"2014-02-04";"10:35:00";"2014-02-04";"12:58:00";"2887_53954.pdf"
85127;2887;"Investigation";"2014-04-11";"12:44:00";"2014-04-11";"14:45:00";"2887_85127.pdf"
139132;2887;"Renewal Application";"2015-02-10";"08:15:00";"2015-02-10";"12:10:00";"2887_139132.pdf"
192096;2887;"Investigation";"2015-08-28";"13:20:00";"2015-08-28";"15:15:00";"2887_192096.pdf"
214039;2887;"Renewal Application";"2016-03-10";"10:05:00";"2016-03-10";"14:45:00";"2887_214039.pdf"
218987;2887;"Renewal Application";"2017-03-14";"09:34:00";"2017-03-14";"13:00:00";"2887_218987.pdf"
220514;2887;"Investigation";"2017-06-07";"13:30:00";"2017-06-07";"14:45:00";"2887_220514.pdf"
243579;2887;"Renewal Application";"2018-04-05";"11:30:00";"2018-04-05";"15:04:00";"2887_243579.pdf"
278115;2887;"Renewal Application";"2019-01-10";"09:30:00";"2019-01-10";"12:30:00";"2887_278115.pdf"
292604;2887;"Renewal Application";"2020-01-15";"09:35:00";"2020-01-15";"12:10:00";"2887_292604.pdf"
306555;2887;"Renewal Application";"2021-03-23";"09:10:00";"2021-03-23";"12:05:00";"2887_306555.pdf"
321591;2887;"Renewal Application";"2022-07-05";"10:25:00";"2022-07-05";"12:15:00";"2887_321591.pdf"
320947;202909;"Initial Application";"2022-04-21";"11:20:00";"2022-04-21";"13:00:00";"202909_320947.pdf"
53026;106214;"Initial Application";"2013-11-25";"08:46:00";"2013-11-25";"12:13:00";"106214_53026.pdf"
105964;106214;"Investigation";"2014-06-13";"15:30:00";"2014-06-13";"16:30:00";"106214_105964.pdf"
127455;106214;"Investigation";"2014-09-12";"08:22:00";"2014-09-12";"10:08:00";"106214_127455.pdf"
139144;106214;"Renewal Application";"2015-02-06";"09:00:00";"2015-02-06";"16:00:00";"106214_139144.pdf"
214053;106214;"Renewal Application";"2016-02-17";"08:58:00";"2016-02-17";"12:15:00";"106214_214053.pdf"
215673;106214;"Investigation";"2016-06-15";"11:00:00";"2016-06-15";"13:15:00";"106214_215673.pdf"
217243;106214;"Investigation";"2016-09-27";"09:00:00";"2016-10-05";"12:40:00";"106214_217243.pdf"
218567;106214;"Investigation";"2017-02-09";"10:55:00";"2017-02-09";"11:45:00";"106214_218567.pdf"
218859;106214;"Investigation";"2017-02-15";"18:45:00";"2017-03-03";"13:07:00";"106214_218859.pdf"
218908;106214;"Investigation";"2017-02-07";"15:07:00";"2017-02-20";"15:30:00";"106214_218908.pdf"
218985;106214;"Renewal Application";"2017-03-16";"10:15:00";"2017-03-16";"13:45:00";"106214_218985.pdf"
219806;106214;"Investigation";"2017-04-13";"09:00:00";"2017-04-13";"11:00:00";"106214_219806.pdf"
241983;106214;"Investigation";"2017-10-04";"10:30:00";"2017-10-04";"12:45:00";"106214_241983.pdf"
242076;106214;"Investigation";"2017-10-04";"10:00:00";"2017-10-04";"12:45:00";"106214_242076.pdf"
243585;106214;"Renewal Application";"2018-02-08";"08:30:00";"2018-02-08";"10:55:00";"106214_243585.pdf"
244747;106214;"Investigation";"2018-04-12";"08:35:00";"2018-04-12";"08:55:00";"106214_244747.pdf"
247357;106214;"Investigation";"2018-10-18";"13:00:00";"2018-10-18";"14:00:00";"106214_247357.pdf"
278123;106214;"Renewal Application";"2019-01-29";"10:40:00";"2019-01-29";"12:53:00";"106214_278123.pdf"
290379;106214;"Investigation";"2019-07-08";"11:25:00";"2019-07-08";"12:01:00";"106214_290379.pdf"
292615;106214;"Renewal Application";"2020-02-07";"09:00:00";"2020-02-07";"12:30:00";"106214_292615.pdf"
306844;106214;"Renewal Application";"2021-04-01";"09:14:00";"2021-04-01";"13:33:00";"106214_306844.pdf"
9390;1179;"Renewal Application";"2012-05-10";"14:30:00";"2012-05-10";"16:30:00";"1179_9390.pdf"
10354;1179;"Change of Location";"2012-05-22";"10:00:00";"2012-05-22";"11:30:00";"1179_10354.pdf"
14858;1179;"Investigation";"2012-11-09";"09:30:00";"2012-11-09";"09:31:00";"1179_14858.pdf"
17906;1179;"Renewal Application";"2013-04-02";"13:02:00";"2013-04-02";"13:03:00";"1179_17906.pdf"
18787;1179;"Renewal Application";"2013-04-24";"15:25:00";"2013-04-24";"17:30:00";"1179_18787.pdf"
54384;1179;"Renewal Application";"2014-04-16";"15:35:00";"2014-04-16";"18:00:00";"1179_54384.pdf"
85190;1179;"Change of Location";"2014-05-01";"09:38:00";"2014-05-01";"10:35:00";"1179_85190.pdf"
149595;1179;"Renewal Application";"2015-03-09";"15:07:00";"2015-03-09";"17:15:00";"1179_149595.pdf"
214914;1179;"Renewal Application";"2016-04-28";"07:00:00";"2016-04-28";"09:05:00";"1179_214914.pdf"
219370;1179;"Renewal Application";"2017-03-28";"14:30:00";"2017-03-28";"16:30:00";"1179_219370.pdf"
242008;1179;"Investigation";"2017-09-26";"08:15:00";"2017-09-26";"08:50:00";"1179_242008.pdf"
243094;1179;"Investigation";"2017-12-12";"09:30:00";"2017-12-13";"10:27:00";"1179_243094.pdf"
244081;1179;"Renewal Application";"2018-05-08";"08:00:00";"2018-05-08";"09:45:00";"1179_244081.pdf"
278707;1179;"Renewal Application";"2019-02-27";"10:30:00";"2019-02-27";"11:30:00";"1179_278707.pdf"
307413;1179;"Renewal Application";"2021-06-01";"09:45:00";"2021-06-01";"11:00:00";"1179_307413.pdf"
321355;1179;"Renewal Application";"2022-08-25";"15:04:00";"2022-08-25";"16:40:00";"1179_321355.pdf"
307857;202748;"Initial Application";"2021-06-25";"09:00:00";"2021-06-25";"12:00:00";"202748_307857.pdf"
192479;168590;"Initial Application";"2015-11-03";"10:05:00";"2015-11-03";"12:15:00";"168590_192479.pdf"
216164;168590;"Change of Location";"2016-07-07";"10:30:00";"2016-07-07";"12:00:00";"168590_216164.pdf"
218603;168590;"Investigation";"2017-02-13";"12:30:00";"2017-03-03";"10:00:00";"168590_218603.pdf"
218674;168590;"Renewal Application";"2017-02-20";"08:05:00";"2017-02-20";"10:00:00";"168590_218674.pdf"
241759;168590;"Investigation";"2017-10-12";"14:15:00";"2017-10-12";"16:00:00";"168590_241759.pdf"
241911;168590;"Investigation";"2017-09-15";"12:32:00";"2017-09-15";"14:14:00";"168590_241911.pdf"
243186;168590;"Renewal Application";"2018-01-09";"09:33:00";"2018-01-09";"13:09:00";"168590_243186.pdf"
243313;168590;"Investigation";"2018-01-09";"09:33:00";"2018-01-09";"14:20:00";"168590_243313.pdf"
243324;168590;"Investigation";"2018-01-09";"08:35:00";"2018-01-09";"09:40:00";"168590_243324.pdf"
243662;168590;"Investigation";"2018-03-09";"11:44:00";"2018-03-09";"12:22:00";"168590_243662.pdf"
244148;168590;"Investigation";"2018-03-06";"11:55:00";"2018-03-06";"12:45:00";"168590_244148.pdf"
245057;168590;"Investigation";"2018-05-05";"21:00:00";"2018-05-08";"11:05:00";"168590_245057.pdf"
247807;168590;"Renewal Application";"2018-12-19";"09:46:00";"2018-12-19";"13:15:00";"168590_247807.pdf"
279035;168590;"Investigation";"2019-03-12";"10:00:00";"2019-03-18";"11:00:00";"168590_279035.pdf"
292322;168590;"Investigation";"2019-12-06";"13:45:00";"2019-12-06";"16:00:00";"168590_292322.pdf"
292397;168590;"Renewal Application";"2020-01-28";"09:10:00";"2020-01-28";"12:45:00";"168590_292397.pdf"
306565;168590;"Change of Location";"2021-03-26";"08:50:00";"2021-03-26";"11:05:00";"168590_306565.pdf"
319014;168590;"Renewal Application";"2021-10-19";"09:30:00";"2021-10-19";"13:45:00";"168590_319014.pdf"
320680;168590;"Renewal Application";"2022-07-06";"10:15:00";"2022-07-06";"12:00:00";"168590_320680.pdf"
8309;69892;"Investigation";"2012-03-27";"10:00:00";"2012-03-27";"15:00:00";"69892_8309.pdf"
8468;69892;"Renewal Application";"2012-04-11";"11:28:00";"2012-04-11";"14:15:00";"69892_8468.pdf"
18421;69892;"Renewal Application";"2013-04-12";"08:30:00";"2013-04-12";"14:00:00";"69892_18421.pdf"
20039;69892;"Investigation";"2013-05-03";"08:45:00";"2013-05-03";"11:30:00";"69892_20039.pdf"
53349;69892;"Investigation";"2013-12-09";"12:00:00";"2013-12-09";"14:00:00";"69892_53349.pdf"
74965;69892;"Renewal Application";"2014-04-02";"09:15:00";"2014-04-02";"13:15:00";"69892_74965.pdf"
95609;69892;"Investigation";"2014-05-27";"09:00:00";"2014-05-27";"15:45:00";"69892_95609.pdf"
107107;69892;"Investigation";"2014-08-29";"09:02:00";"2014-08-29";"11:26:00";"69892_107107.pdf"
149889;69892;"Renewal Application";"2015-04-08";"09:00:00";"2015-04-08";"14:30:00";"69892_149889.pdf"
215396;69892;"Renewal Application";"2016-05-11";"09:15:00";"2016-05-11";"15:10:00";"69892_215396.pdf"
216174;69892;"Investigation";"2016-07-21";"16:10:00";"2016-07-21";"16:53:00";"69892_216174.pdf"
220035;69892;"Renewal Application";"2017-05-22";"10:30:00";"2017-05-22";"14:30:00";"69892_220035.pdf"
244045;69892;"Renewal Application";"2018-06-12";"11:35:00";"2018-06-12";"16:05:00";"69892_244045.pdf"
278739;69892;"Renewal Application";"2019-03-11";"09:45:00";"2019-03-11";"15:30:00";"69892_278739.pdf"
278845;69892;"Investigation";"2019-03-01";"13:45:00";"2019-03-01";"15:30:00";"69892_278845.pdf"
279108;69892;"Investigation";"2019-04-05";"13:25:00";"2019-04-05";"14:43:00";"69892_279108.pdf"
292232;69892;"Investigation";"2019-11-08";"01:15:00";"2019-11-08";"14:30:00";"69892_292232.pdf"
293345;69892;"Renewal Application";"2020-07-20";"08:15:00";"2020-07-20";"12:00:00";"69892_293345.pdf"
306962;69892;"Investigation";"2021-04-05";"11:04:00";"2021-04-05";"12:15:00";"69892_306962.pdf"
307691;69892;"Renewal Application";"2021-06-09";"09:15:00";"2021-06-09";"12:00:00";"69892_307691.pdf"
318550;69892;"Investigation";"2021-08-17";"11:10:00";"2021-12-01";"09:47:00";"69892_318550.pdf"
320193;69892;"Investigation";"2022-02-02";"08:35:00";"2022-02-09";"16:30:00";"69892_320193.pdf"
321543;69892;"Investigation";"2022-05-31";"09:00:00";"2022-05-31";"10:15:00";"69892_321543.pdf"
321714;69892;"Renewal Application";"2022-10-20";"12:00:00";"2022-10-20";"14:10:00";"69892_321714.pdf"
13563;101106;"Initial Application";"2012-09-24";"08:30:00";"2012-09-24";"10:45:00";"101106_13563.pdf"
19290;101106;"Renewal Application";"2013-05-28";"10:15:00";"2013-05-28";"13:30:00";"101106_19290.pdf"
95297;101106;"Renewal Application";"2014-05-16";"08:15:00";"2014-05-16";"14:30:00";"101106_95297.pdf"
106184;101106;"Investigation";"2014-06-30";"10:20:00";"2014-06-30";"11:15:00";"101106_106184.pdf"
170403;101106;"Renewal Application";"2015-06-02";"08:20:00";"2015-06-02";"11:15:00";"101106_170403.pdf"
215407;101106;"Renewal Application";"2016-05-25";"13:45:00";"2016-05-25";"16:30:00";"101106_215407.pdf"
220333;101106;"Renewal Application";"2017-07-06";"10:00:00";"2017-07-06";"13:30:00";"101106_220333.pdf"
244669;101106;"Renewal Application";"2018-04-26";"10:30:00";"2018-04-26";"13:45:00";"101106_244669.pdf"
289252;101106;"Renewal Application";"2019-04-26";"10:31:00";"2019-04-26";"12:00:00";"101106_289252.pdf"
292773;101106;"Investigation";"2020-01-13";"09:15:00";"2020-01-13";"10:45:00";"101106_292773.pdf"
294014;101106;"Renewal Application";"2020-06-26";"09:04:00";"2020-06-26";"10:53:00";"101106_294014.pdf"
319254;101106;"Renewal Application";"2021-10-18";"08:55:00";"2021-10-18";"10:50:00";"101106_319254.pdf"
306292;202655;"Initial Application";"2021-02-12";"08:30:00";"2021-02-12";"11:30:00";"202655_306292.pdf"
54230;106469;"Initial Application";"2014-03-07";"08:20:00";"2014-03-07";"10:40:00";"106469_54230.pdf"
170404;106469;"Renewal Application";"2015-05-12";"10:50:00";"2015-05-12";"13:20:00";"106469_170404.pdf"
170415;106469;"Investigation";"2015-04-24";"09:30:00";"2015-04-24";"10:30:00";"106469_170415.pdf"
190794;106469;"Change of Location";"2015-06-10";"09:45:00";"2015-06-10";"13:45:00";"106469_190794.pdf"
191536;106469;"Investigation";"2015-07-16";"12:00:00";"2015-07-16";"12:40:00";"106469_191536.pdf"
213710;106469;"Investigation";"2015-12-22";"14:30:00";"2015-12-22";"15:00:00";"106469_213710.pdf"
215409;106469;"Renewal Application";"2016-05-18";"09:23:00";"2016-05-18";"13:55:00";"106469_215409.pdf"
220329;106469;"Renewal Application";"2017-06-05";"08:05:00";"2017-06-05";"12:15:00";"106469_220329.pdf"
244661;106469;"Renewal Application";"2018-05-16";"09:00:00";"2018-05-16";"13:00:00";"106469_244661.pdf"
246343;106469;"Investigation";"2018-08-13";"11:00:00";"2018-08-13";"13:25:00";"106469_246343.pdf"
278292;106469;"Investigation";"2019-01-17";"10:25:00";"2019-01-17";"11:40:00";"106469_278292.pdf"
278625;106469;"Investigation";"2019-03-05";"09:20:00";"2019-03-05";"10:45:00";"106469_278625.pdf"
289244;106469;"Renewal Application";"2019-04-24";"09:30:00";"2019-04-24";"13:45:00";"106469_289244.pdf"
294068;106469;"Renewal Application";"2020-07-10";"09:30:00";"2020-07-15";"11:31:00";"106469_294068.pdf"
304860;106469;"Investigation";"2020-10-13";"09:15:00";"2020-10-13";"10:45:00";"106469_304860.pdf"
318588;106469;"Renewal Application";"2021-10-28";"09:33:00";"2021-10-28";"14:34:00";"106469_318588.pdf"
321861;106469;"Renewal Application";"2022-08-24";"14:00:00";"2022-08-24";"15:50:00";"106469_321861.pdf"
322987;203031;"Initial Application";"2022-09-13";"11:00:00";"2022-09-14";"12:00:00";"203031_322987.pdf"
323900;203084;"Initial Application";"2022-11-21";"09:00:00";"2022-11-21";"12:10:00";"203084_323900.pdf"
320315;202879;"Initial Application";"2022-02-18";"10:00:00";"2022-02-18";"15:30:00";"202879_320315.pdf"
9910;98468;"Initial Application";"2012-05-17";"09:15:00";"2012-05-17";"12:45:00";"98468_9910.pdf"
16010;98468;"Renewal Application";"2013-02-05";"08:00:00";"2013-02-05";"11:45:00";"98468_16010.pdf"
19180;98468;"Investigation";"2013-05-07";"09:13:00";"2013-05-07";"11:20:00";"98468_19180.pdf"
19337;98468;"Investigation";"2013-04-25";"14:00:00";"2013-04-25";"15:50:00";"98468_19337.pdf"
53608;98468;"Renewal Application";"2014-01-15";"09:57:00";"2014-01-15";"15:00:00";"98468_53608.pdf"
138836;98468;"Renewal Application";"2015-01-30";"09:30:00";"2015-01-30";"12:30:00";"98468_138836.pdf"
149414;98468;"Change of Location";"2015-03-10";"10:00:00";"2015-03-10";"12:30:00";"98468_149414.pdf"
191170;98468;"Investigation";"2015-06-19";"14:00:00";"2015-06-19";"15:15:00";"98468_191170.pdf"
213764;98468;"Renewal Application";"2016-01-13";"11:40:00";"2016-01-13";"16:15:00";"98468_213764.pdf"
213912;98468;"Investigation";"2016-01-12";"11:30:00";"2016-01-12";"12:30:00";"98468_213912.pdf"
218216;98468;"Investigation";"2017-02-02";"14:28:00";"2017-02-02";"16:05:00";"98468_218216.pdf"
218575;98468;"Investigation";"2017-01-11";"14:00:00";"2017-01-11";"14:15:00";"98468_218575.pdf"
218671;98468;"Renewal Application";"2017-02-17";"09:30:00";"2017-02-17";"13:15:00";"98468_218671.pdf"
219768;98468;"Investigation";"2017-04-19";"14:20:00";"2017-04-19";"15:30:00";"98468_219768.pdf"
243201;98468;"Renewal Application";"2018-01-18";"10:00:00";"2018-01-18";"13:37:00";"98468_243201.pdf"
247822;98468;"Renewal Application";"2019-01-15";"08:50:00";"2019-01-15";"13:15:00";"98468_247822.pdf"
292413;98468;"Renewal Application";"2020-01-07";"08:45:00";"2020-01-07";"11:30:00";"98468_292413.pdf"
306377;98468;"Renewal Application";"2021-03-08";"08:30:00";"2021-03-08";"12:50:00";"98468_306377.pdf"
320822;98468;"Renewal Application";"2022-08-10";"10:15:00";"2022-08-10";"13:30:00";"98468_320822.pdf"
9177;1428;"Renewal Application";"2012-05-08";"15:40:00";"2012-05-08";"16:55:00";"1428_9177.pdf"
17915;1428;"Renewal Application";"2013-03-13";"15:30:00";"2013-03-13";"17:15:00";"1428_17915.pdf"
54377;1428;"Renewal Application";"2014-03-14";"07:00:00";"2014-03-14";"08:00:00";"1428_54377.pdf"
138546;1428;"Investigation";"2014-12-09";"07:00:00";"2014-12-09";"08:30:00";"1428_138546.pdf"
149858;1428;"Renewal Application";"2015-04-28";"07:22:00";"2015-04-28";"08:31:00";"1428_149858.pdf"
214916;1428;"Renewal Application";"2016-04-26";"14:30:00";"2016-04-26";"16:45:00";"1428_214916.pdf"
218394;1428;"Investigation";"2016-12-12";"12:00:00";"2016-12-12";"12:10:00";"1428_218394.pdf"
219641;1428;"Renewal Application";"2017-04-26";"02:35:00";"2017-04-26";"17:45:00";"1428_219641.pdf"
244110;1428;"Renewal Application";"2018-03-05";"16:20:00";"2018-03-05";"18:15:00";"1428_244110.pdf"
278632;1428;"Investigation";"2019-03-19";"07:50:00";"2019-03-19";"08:30:00";"1428_278632.pdf"
278736;1428;"Renewal Application";"2019-03-26";"16:05:00";"2019-03-26";"17:55:00";"1428_278736.pdf"
307518;1428;"Renewal Application";"2021-08-20";"07:00:00";"2021-08-20";"09:11:00";"1428_307518.pdf"
321353;1428;"Renewal Application";"2022-09-14";"15:15:00";"2022-09-14";"16:20:00";"1428_321353.pdf"
95667;116726;"Initial Application";"2014-06-06";"10:00:00";"2014-06-06";"12:45:00";"116726_95667.pdf"
139312;116726;"Investigation";"2015-02-05";"11:15:00";"2015-02-05";"12:06:00";"116726_139312.pdf"
192195;116726;"Renewal Application";"2015-10-30";"09:08:00";"2015-10-30";"13:58:00";"116726_192195.pdf"
