"ID";"Facility_Name";"Address_Street";"Address_City";"Address_County";"Address_State";"Address_zip";"Phone";"Facility_Type";"Capacity";"Status";"Expiration";"License_Number";"Monday";"Tuesday";"Wednesday";"Thursday";"Friday";"Saturday";"Sunday";"Additional_Services";"Gold_Seal_Last_Accreditation_Agency";"Gold_Seal_Last_Accreditation_Effective_Date";"Gold_Seal_Last_Accreditation_Expiration_Date";"VPK_Program";"Faith_Based";"Head_Start";"School_Readiness"
36145;"Kinder Kampus";"640 State Road 434";"Winter Springs";"Seminole";"FL";32708;4073274613;"Child Care Facility";42;"Operational";"06/02/2023";"C18SE0142 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"Food Served;Full Day;Half Day";;;;"Yes";"No";"No";"Yes"
288211;"Seminole County Public Schools - Winter Springs Elementary";"701 State Road 434";"Winter Springs";"Seminole";"FL";32708;4073200650;"Child Care Facility";0;"Operational";;"E18SE0049 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;;;;;"Yes";"No";"No";"No"
413340;"Ms. Vivian's 24 hr. Childcare and Education Center";"1007 State Road 434";"Casselberry";"Seminole";"FL";32708;3219729090;"Child Care Facility";42;"Operational";"12/15/2022";"C18SE0367 ";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care;Transportation;Weekend Care";;;;;"No";"No";"Yes"
273434;"Seminole County Public Schools - HIGHLANDS ELEMENTARY";"1600 Shepard Rd";"Winter Springs";"Seminole";"FL";32708;4077466650;"Child Care Facility";0;"Operational";;"E18SE0004 ";;;;;;;;;;;;"Yes";"No";"No";"No"
403274;"Funtastic Learning Academy LLC Winter Springs";"1500 Shepard Rd";"Winter Springs";"Seminole";"FL";32708;4079604823;"Child Care Facility";89;"Operational";"07/08/2023";"C18SE0358 ";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";;;"After School;Before School;Food Served;Full Day;Half Day;Infant Care;Transportation";;;;"Yes";"No";"No";"Yes"
37778;"Little Journey";"621 Sumter Ct";"Winter Springs";"Seminole";"FL";32708;4076957854;"Family Day Care Home";10;"Operational";"08/30/2022";"R18SE0095 ";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";" 8:00AM - 6:00PM";;;"Full Day;Infant Care";;;;;"No";"No";"No"
294539;"First Presbyterian Church Preschool of Tequesta";"482 Tequesta Dr";"Tequesta";"Palm Beach";"FL";33469;5617465161;"Child Care Facility";99;"Operational";"12/31/2022";"C15PB0432 ";" 9:00AM - 3:00PM";" 9:00AM - 3:00PM";" 9:00AM - 3:00PM";" 9:00AM - 3:00PM";" 9:00AM - 3:00PM";;;"After School;Half Day";;;;;"No";"No";"No"
294082;"Mary, Mother of the Light Academy";"46 Willow Rd";"Tequesta";"Palm Beach";"FL";33469;5612032424;"Child Care Facility";50;"Operational";"12/31/2022";"C15PB0129 ";" 7:30AM - 6:30PM";" 7:30AM - 6:30PM";" 7:30AM - 6:30PM";" 7:30AM - 6:30PM";" 7:30AM - 6:30PM";;;"Food Served;Full Day;Half Day";;;;"Yes";"No";"No";"No"
294583;"Good Shepherd Episcopal School LLC";"402 Seabrook Rd";"Tequesta";"Palm Beach";"FL";33469;5617465507;"Child Care Facility";108;"Operational";"12/31/2022";"C15PB0470 ";" 9:00AM - 12:00PM";" 9:00AM - 12:00PM";" 9:00AM - 12:00PM";" 9:00AM - 12:00PM";" 9:00AM - 12:00PM";;;"Full Day;Half Day";;;;;"No";"No";"No"
288329;"Bright Horizons Academy";"550 Florida Ave";"Melbourne";"Brevard";"FL";32901;3213121663;"Child Care Facility";52;"Operational";"01/24/2023";"C18BR0079 ";" 7:30AM - 3:30PM";" 7:30AM - 3:30PM";" 7:30AM - 3:30PM";" 7:30AM - 3:30PM";" 7:30AM - 12:30PM";;;"Food Served;Full Day";;;;"Yes";"No";"No";"No"
32550;"Education Of Teenage Parents Palm Bay Magnet High School";"101 Pirate Ln";"Melbourne";"Brevard";"FL";32901;3219525900;"Child Care Facility";40;"Operational";"01/30/2023";"C18BR0179 ";" 7:30AM - 4:00PM";" 7:30AM - 4:00PM";" 7:30AM - 4:00PM";" 7:30AM - 4:00PM";" 7:30AM - 4:00PM";;;"Food Served;Full Day;Infant Care;Transportation";;;;;"No";"No";"No"
34425;"Hands On Learning Child Care Center";"2802 Lipscomb St";"Melbourne";"Brevard";"FL";32901;3215417165;"Child Care Facility";50;"Operational";"11/14/2022";"C18BR0245 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 8:00AM - 5:00PM";;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Transportation;Weekend Care";;;;"Yes";"No";"No";"Yes"
460299;"Holy Trinity Episcopal Academy";"1720 Peachtree St";"Melbourne";"Brevard";"FL";32901;3217238323;"Child Care Facility";36;"Operational";"05/19/2023";"X18BR0018 ";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";;;"After School;Before School;Food Served;Full Day;Half Day";;;;;"Yes";"No";"No"
376226;"Our Lady of Lourdes";"1618 Oak St";"Melbourne";"Brevard";"FL";32901;3217233631;"Child Care Facility";96;"Operational";"06/30/2023";"X18BR0010 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"After School;Before School;Full Day";;;;"Yes";"Yes";"No";"No"
38087;"Coral Reef Academy";"4945 Stack Blvd";"Melbourne";"Brevard";"FL";32901;3217288895;"Child Care Facility";252;"Operational";"03/10/2023";"C18BR0237 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Transportation";"National Early Childhood Program Accreditation";"09/30/2019";"09/30/2022";"Yes";"No";"No";"Yes"
38466;"Center for Child Development";"611 Sheridan Rd";"Melbourne";"Brevard";"FL";32901;3214347261;"Child Care Facility";407;"Operational";"08/27/2022";"C18BR0137 ";" 6:00AM - 8:00PM";" 6:00AM - 8:00PM";" 6:00AM - 8:00PM";" 6:00AM - 8:00PM";" 6:00AM - 8:00PM";" 6:00AM - 7:30PM";;"After School;Drop In;Food Served;Full Day;Half Day;Infant Care;Weekend Care";;;;"Yes";"No";"No";"No"
295057;"Coral Reef Academy";"1755 Nasa Blvd";"Melbourne";"Brevard";"FL";32901;3218373330;"Child Care Facility";261;"Operational";"02/16/2023";"C18BR0096 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Transportation";"National Early Childhood Program Accreditation";"11/30/2021";"11/30/2024";"Yes";"No";"No";"Yes"
35035;"Eglin AFB Child Development Center III";"   ";"Eglin AFB";"Okaloosa";"FL";32542;8508823251;"Child Care Facility";;"Operational";;"E01OK0042 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";;;"Drop In;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"No"
30105;"Eglin Air Force Base Child Development Center #2";"   ";"Eglin AFB";"Okaloosa";"FL";32542;8508825519;"Child Care Facility";;"Operational";;"E01OK0041 ";;;;;;;;;;;;"Yes";"No";"No";"No"
17957;"Polk County Schools - CODE Academy";"2805 Morgan Combee Rd";"Lakeland";"Polk";"FL";33801;8634992966;"Child Care Facility";0;"Operational";;"E10PO0028 ";;;;;;;;;;;;"Yes";"No";"No";"No"
38053;"Kids Town Preschool";"333 Griffin Ave";"Lakeland";"Polk";"FL";33801;8636655161;"Child Care Facility";61;"Operational";"07/26/2022";"C10PO0046 ";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";;;"After School;Before School;Food Served;Full Day;Half Day;Transportation";;;;"Yes";"No";"No";"Yes"
354146;"Camelia's Learning Center";"1401 Long St";"Lakeland";"Polk";"FL";33801;8633376225;"Child Care Facility";29;"Operational";"11/11/2022";"C10PO0314 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;;"No";"No";"Yes"
479104;"Innovative Minds Learning Academy Llc";"1006 Combee Rd";"Lakeland";"Polk";"FL";33801;2022766766;"Child Care Facility";12;"Operational";"10/28/2022";"C10PO0379 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;;"No";"No";"Yes"
17938;"Polk County Schools Head Start - Crystal Lake Elementary ";"700 Galvin Dr";"Lakeland";"Polk";"FL";33801;8634992966;"Child Care Facility";0;"Operational";;"E10PO0018 ";;;;;;;;;;;;"Yes";"No";"Yes";"No"
38706;"Sheri's Learning Thru Love LLC";"2302 Haywood St";"Lakeland";"Polk";"FL";33801;8635834977;"Child Care Facility";25;"Operational";"08/08/2022";"C10PO0825 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day";;;;"Yes";"No";"No";"Yes"
33029;"Destined for Greatness Preschool, LLC";"2605 Sunshine Dr";"Lakeland";"Polk";"FL";33801;8639376931;"Child Care Facility";66;"Operational";"01/14/2023";"C10PO0880 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Infant Care;Transportation";;;;"Yes";"No";"No";"Yes"
32766;"Donald Katrina Family Daycare Home ";"1144 Waterview Blvd";"Lakeland";"Polk";"FL";33801;8636651262;"Family Day Care Home";10;"Operational";"12/18/2022";"F10PO0617 ";" 6:00AM - 6:00AM";" 6:00AM - 6:00AM";" 6:00AM - 6:00AM";" 6:00AM - 6:00AM";" 6:00AM - 6:00AM";;;"After School;Before School;Food Served;Full Day;Half Day;Infant Care;Night Care;Transportation";;;;;"No";"No";"Yes"
385228;"Boys and Girls Club of Polk County - Carl G. Showe Unit";"920 Lowry Ave";"Lakeland";"Polk";"FL";33801;8636861719;"Child Care Facility";0;"Operational";"10/11/2022";"E10PO0093 ";" 2:00PM - 7:00PM";" 2:00PM - 7:00PM";" 2:00PM - 7:00PM";" 2:00PM - 7:00PM";" 2:00PM - 7:00PM";;;"After School;Food Served;Transportation";;;;;"No";"No";"No"
37155;"Little Jewels Child Development Center ";"2540 Crystal Lake Dr";"Lakeland";"Polk";"FL";33801;8636987895;"Child Care Facility";44;"Operational";"07/01/2023";"C10PO0849 ";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";" 6:30AM - 5:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"Yes"
35048;"God Little Helpers";"1641 Memorial Blvd";"Lakeland";"Polk";"FL";33801;8636820830;"Child Care Facility";70;"Operational";"04/24/2023";"C10PO0639 ";" 7:00AM - 11:00PM";" 7:00AM - 11:00PM";" 7:00AM - 11:00PM";" 7:00AM - 11:00PM";" 7:00AM - 11:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care;Transportation";;;;"Yes";"No";"No";"Yes"
37384;"Highsmith Early Childhood Learning Center Inc";"1741 Gary Rd";"Lakeland";"Polk";"FL";33801;8636878721;"Child Care Facility";137;"Operational";"07/01/2023";"C10PO0770 ";" 6:00AM - 8:00PM";" 6:00AM - 8:00PM";" 6:00AM - 8:00PM";" 6:00AM - 8:00PM";" 6:00AM - 8:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Transportation";;;;;"No";"No";"Yes"
32001;"Holt Family Day Care Home";"1819 Lowry Ave";"Lakeland";"Polk";"FL";33801;8636655593;"Family Day Care Home";10;"Operational";"11/30/2022";"F10PO0123 ";" 7:00AM - 4:00PM";" 7:00AM - 4:00PM";" 7:00AM - 4:00PM";" 7:00AM - 4:00PM";" 7:00AM - 4:00PM";;;"Full Day;Infant Care";;;;;"No";"No";"No"
34210;"Creative Minds Academy II";"1802 Crystal Lake Dr";"Lakeland";"Polk";"FL";33801;8636828882;"Child Care Facility";41;"Operational";"02/17/2023";"C10PO0558 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Transportation";;;;;"No";"No";"Yes"
36499;"A & S Robinson's Family Childcare Center";"1731 Mockingbird Ln";"Lakeland";"Polk";"FL";33801;8634990120;"Child Care Facility";28;"Operational";"06/10/2023";"C10PO0970 ";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";" 6:30AM - 5:30PM";;;"Food Served;Full Day;Infant Care";;;;"Yes";"No";"No";"Yes"
34464;"Early Childhood Learning Center";"1703 Skinner St";"Lakeland";"Polk";"FL";33801;8636870070;"Child Care Facility";117;"Operational";"03/31/2023";"C10PO0516 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"Food Served;Full Day;Infant Care";;;;"Yes";"No";"No";"Yes"
307383;"Polk County Schools - Philip O'Brien Elementary";"1225 Lime St";"Lakeland";"Polk";"FL";33801;8634992950;"Child Care Facility";0;"Operational";;"E10PO0086 ";;;;;;;;;;;;"Yes";"No";"No";"No"
306631;"Polk County Schools Head Start - Oscar J. Pope Elementary";"2730 Main St";"Lakeland";"Polk";"FL";33801;8606483051;"Child Care Facility";0;"Operational";;"E10PO0066 ";;;;;;;;;;;;"Yes";"No";"Yes";"No"
36189;"Treehouse Preschool Academy Inc";"1115 Memorial Blvd";"Lakeland";"Polk";"FL";33801;8636878733;"Child Care Facility";91;"Operational";"06/03/2023";"C10PO0764 ";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";" 7:00AM - 5:30PM";;;"After School;Before School;Full Day;Half Day;Infant Care";;;;"Yes";"Yes";"No";"Yes"
31078;"Little Shepherds Preschool";"175 Lake Hollingsworth Dr";"Lakeland";"Polk";"FL";33801;8636169196;"Child Care Facility";125;"Operational";"09/29/2022";"C10PO0055 ";" 8:30AM - 2:00PM";" 8:30AM - 2:00PM";" 8:30AM - 2:00PM";" 8:30AM - 2:00PM";" 8:30AM - 2:00PM";;;"Food Served;Half Day;Infant Care";;;;;"No";"No";"No"
443812;"Dawson's Learning Academy LLC";"905 Parker St";"Lakeland";"Polk";"FL";33801;8638163081;"Child Care Facility";51;"Operational";"06/07/2023";"C10PO0361 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Half Day;Infant Care;Transportation";;;;;"No";"No";"Yes"
388211;"Carol Jenkins Barnett Center for Early Childhood Learning and Health";"1040 Frank Lloyd Wright Way";"Lakeland";"Polk";"FL";33801;8636804103;"Child Care Facility";109;"Operational";"08/23/2022";"C10PO0335 ";" 7:30AM - 5:15PM";" 7:30AM - 5:15PM";" 7:30AM - 5:15PM";" 7:30AM - 5:15PM";" 7:30AM - 5:15PM";;;"After School;Before School;Full Day;Half Day;Transportation";;;;;"No";"No";"No"
36411;"Star Achievers LLC";"850 Lake Ave";"Lakeland";"Polk";"FL";33801;8636837393;"Child Care Facility";78;"Operational";"06/10/2023";"C10PO0820 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";;;"After School;Before School;Food Served;Full Day;Half Day;Infant Care;Transportation";;;;"Yes";"No";"No";"Yes"
36837;"First United Methodist Church Preschool";"72 Lake Morton Dr";"Lakeland";"Polk";"FL";33801;8636839049;"Child Care Facility";147;"Operational";"06/30/2023";"C10PO0032 ";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";;;"Food Served;Full Day;Infant Care";"United Methodist Association of Preschools, Inc.";"10/15/2020";"10/15/2023";"Yes";"Yes";"No";"No"
288226;"Nurturing Love Academy LLC";"618 Massachusetts Ave";"Lakeland";"Polk";"FL";33801;8639379740;"Child Care Facility";85;"Operational";"01/23/2023";"C10PO0285 ";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";" 7:30AM - 4:30PM";;;"After School;Drop In;Food Served;Full Day;Half Day";;;;"Yes";"No";"No";"Yes"
38296;"Lighthouse Community Preschool";"215 Magnolia St";"Lakeland";"Polk";"FL";33801;8636874588;"Child Care Facility";52;"Operational";"08/24/2022";"C10PO0241 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"Full Day;Infant Care";;;;;"No";"No";"No"
38692;"Mcnish Leola Jean Family Day Care";"1420 Miller Ln";"Lakeland";"Polk";"FL";33801;8636883950;"Family Day Care Home";10;"Operational";"09/28/2022";"F10PO1070 ";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";;;"Drop In;Food Served;Full Day;Half Day;Infant Care";;;;;"No";"No";"Yes"
35291;"Kidz Logic FHDC";"2154 Monticello Ave";"Lakeland";"Polk";"FL";33801;8635132847;"Family Day Care Home";10;"Operational";"05/02/2023";"F10PO0092 ";" 12:00AM - 1:30AM; 5:30AM - 11:59PM";" 12:00AM - 1:30AM; 5:30AM - 11:59PM";" 12:00AM - 1:30AM; 5:30AM - 11:59PM";" 12:00AM - 1:30AM; 5:30AM - 11:59PM";" 12:00AM - 1:30AM; 5:30AM - 11:59PM";" 6:00AM - 2:30PM";;"After School;Before School;Drop In;Food Served;Full Day;Half Day;Infant Care;Night Care;Weekend Care";;;;;"No";"No";"Yes"
365339;"Home Away From Home Child Care Center Llc";"2332 Crystal Lake Dr";"Lakeland";"Polk";"FL";33801;8635009436;"Family Day Care Home";10;"Operational";"08/19/2022";"F10PO0340 ";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";" 12:00AM - 11:59PM";;;"After School;Before School;Drop In;Full Day;Half Day;Infant Care;Night Care";;;;;"No";"No";"Yes"
355996;"Posh Tots Family Child Care ";"2818 Coachman Lakes Dr";"Jacksonville";"Duval";"FL";32246;9045663843;"Large Family Child Care Home";12;"Operational";"10/01/2022";"L04DU0130 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"Drop In;Food Served;Full Day;Half Day;Infant Care";;;;;"No";"No";"Yes"
409450;"Girls Inc of Jacksonville - Sandalwood High School  ";"2750 John Promenade Blvd";"Jacksonville";"Duval";"FL";32246;9045148568;"Child Care Facility";;"Operational";"07/21/2021";"E04DU0283 ";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";" 7:30AM - 5:30PM";;;"After School";;;;;"No";"No";"No"
21431;"Al-furqan Academy";"2333 Saint Johns Bluff Rd";"Jacksonville";"Duval";"FL";32246;9046450810;"Child Care Facility";0;"Operational";;"E04DU0007 ";" 7:30AM - 5:30AM";" 7:30AM - 5:30AM";" 7:30AM - 5:30AM";" 7:30AM - 5:30AM";" 7:30AM - 5:30AM";;;"After School;Before School;Full Day";;;;"Yes";"Yes";"No";"No"
492977;"Cornerstone Classical Preschool";"2360 Saint Johns Bluff Rd";"Jacksonville";"Duval";"FL";32246;9044818163;"Child Care Facility";42;"Operational";"05/10/2023";"C04DU1461 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Full Day;Half Day";;;;;"No";"No";"No"
35726;"AC Center Inc";"1804 Saint Johns Bluff Rd";"Jacksonville";"Duval";"FL";32246;9046421164;"Child Care Facility";183;"Operational";"06/30/2023";"C04DU0941 ";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";" 6:00AM - 6:00PM";;;"After School;Before School;Food Served;Full Day";;;;"Yes";"No";"No";"Yes"
29621;"Kernan Trail Elementary School";"2281 Kernan Blvd";"Jacksonville";"Duval";"FL";32246;9042201310;"Child Care Facility";300;"Operational";;"E04DU0101 ";;;;;;;;;;;;;"No";"No";"Yes"
490627;"Faith First Preschool";"11925 Beach Blvd";"Jacksonville";"Duval";"FL";32246;9045666106;"Child Care Facility";74;"Operational";"03/16/2023";"C04DU1458 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"Full Day;Infant Care";;;;;"No";"No";"Yes"
37522;"Chappell@FSCJ South";"11901 Beach Blvd";"Jacksonville";"Duval";"FL";32246;9046462225;"Child Care Facility";104;"Operational";"07/31/2022";"C04DU0095 ";" 6:45AM - 6:00PM";" 6:45AM - 6:00PM";" 6:45AM - 6:00PM";" 6:45AM - 6:00PM";" 6:45AM - 6:00PM";;;"After School;Before School;Food Served;Full Day";"National Early Childhood Program Accreditation";"10/31/2020";"10/31/2023";"Yes";"No";"No";"Yes"
409662;"YMCA of Florida's First Coast - YMCA TEAM UP Brookview Elementary";"10450 Theresa Dr";"Jacksonville";"Duval";"FL";32246;9047302006;"Child Care Facility";60;"Operational";"07/23/2023";"E04DU0298 ";" 3:00PM - 6:00PM";" 3:00PM - 6:00PM";" 3:00PM - 6:00PM";" 3:00PM - 6:00PM";" 3:00PM - 6:00PM";;;"After School";;;;;"No";"No";"No"
29573;"Duval County Schools - Brookview Elementary ASP";"10450 Theresa Dr";"Jacksonville";"Duval";"FL";32246;9045652720;"Child Care Facility";336;"Operational";;"E04DU0045 ";;;;;;;;;;;;;"No";"No";"Yes"
340107;"Intercoastal KinderCare";"11761 Beach Blvd";"Jacksonville";"Duval";"FL";32246;9046415273;"Child Care Facility";219;"Operational";"06/03/2023";"C04DU1300 ";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";" 6:30AM - 6:30PM";;;"Drop In;Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"Yes"
392336;"DanceMania";"12226 Beach Blvd Unit 12&13";"Jacksonville";"Duval";"FL";32246;9049987522;"Child Care Facility";0;"Operational";;"E04DU0281 ";" 4:00PM - 6:00PM";" 4:00PM - 6:00PM";" 4:00PM - 6:00PM";" 4:00PM - 6:00PM";" 4:00PM - 6:00PM";;;"After School";;;;;"No";"No";"No"
409748;"St. John the Divine Early Learning Center";"12760 Beach Blvd";"Jacksonville";"Duval";"FL";32246;9043965384;"Child Care Facility";132;"Operational";"08/03/2022";"C04DU1398 ";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";" 7:00AM - 6:00PM";;;"Food Served;Full Day;Half Day;Infant Care";;;;"Yes";"No";"No";"Yes"
409635;"Boys and Girls Club of Northeast Florida - McKenzie Wilson Countryside Boys & Girls Club";"10960 Beach Blvd";"Jacksonville";"Duval";"FL";32246;9043964435;"Child Care Facility";0;"Operational";"08/01/2022";"E04DU0292 ";" 3:00PM - 7:00PM";" 3:00PM - 7:00PM";" 3:00PM - 7:00PM";" 3:00PM - 7:00PM";" 3:00PM - 7:00PM";;;"After School";;;;;"No";"No";"No"
371129;"Blessed Trinity Catholic";"10472 Beach Blvd";"Jacksonville";"Duval";"FL";32246;9046416458;"Child Care Facility";272;"Operational";"04/28/2023";"X04DU0112 ";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";" 6:30AM - 6:00PM";;;"After School;Before School;Full Day";;;;;"Yes";"No";"No"
19312;"Blessed Trinity Catholic School";"10472 Beach Blvd";"Jacksonville";"Duval";"FL";32246;9046416458;"Child Care Facility";360;"Operational";;"E04DU0018 ";" 7:15AM - 6:00PM";" 7:15AM - 6:00PM";" 7:15AM - 6:00PM";" 7:15AM - 6:00PM";" 7:15AM - 6:00PM";;;"After School;Before School;Full Day";;;;"Yes";"Yes";"No";"No"
363197;"Ganeinu Early Childhood Development Center";"11271 Alumni Way";"Jacksonville";"Duval";"FL";32246;9046464434;"Child Care Facility";50;"Operational";"01/07/2023";"C04DU1335 ";" 9:00AM - 3:30PM";" 9:00AM - 3:30PM";" 9:00AM - 3:30PM";" 9:00AM - 3:30PM";" 9:00AM - 3:30PM";;;"Full Day";;;;"Yes";"Yes";"No";"Yes"
28431;"Southside Estates Elementary";"9775 Ivey Rd";"Jacksonville";"Duval";"FL";32246;9045652706;"Child Care Facility";75;"Operational";;"E04DU0087 ";" 3:00PM - 6:00PM";" 3:00PM - 6:00PM";" 3:00PM - 6:00PM";" 3:00PM - 6:00PM";" 3:00PM - 6:00PM";;;"Food Served";;;;"Yes";"No";"No";"Yes"
439904;"Communities In Schools of Jacksonville, Inc. at Southside Estates Elementary";"9775 Ivey Rd";"Jacksonville";"Duval";"FL";32246;9045440148;"Child Care Facility";100;"Operational";"03/08/2023";"C04DU1423 ";" 3:00PM - 6:00PM";" 3:00PM - 6:00PM";" 3:00PM - 6:00PM";" 3:00PM - 6:00PM";" 3:00PM - 6:00PM";;;"After School;Food Served";;;;;"No";"No";"No"
