"title";"street_address";"city";"state";"zip";"QRIS_step";"phone";"category";"ages_served";"id";"DBA";"RR";"C_O";"licensing_specialist";"licensing_specialist_email";"status";"status_date";"capacity";"approval_date";"license_type";"licensed_from";"licensed_to";"accepts_ccps"
"KNIGHT, DENISE";"17 MARTIN VIEW DRIVE";"NAPLES";"ME";4055;1;"(207) 787-2542";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";445818;"SWEET MOMENTS";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"11/16/21";8;"2/19/2021";"Full";"2/26/2021";"2/26/2023";"No"
"CASCO/NAPLE BEFORE & AFTER CARE CENTER";"18 VILLAGE GREEN";"NAPLES";"ME";4055;1;"(207) 310-8125";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 30<br />";603588;"KIMBERLY LITCHFIELD";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"6/16/21";49;"1/26/2021";"Full";"3/18/2021";"3/18/2023";"Yes"
"FECTEAU, PATRICIA";"25 LYNWOOD DRIVE";"NORTH WATERBORO";"ME";4061;1;"(207) 286-6706";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";446708;"LIL MOOSE HOME CHILD CARE";;;"JENNIFER L MARTEL-PETTIT";"jennifer.martel-pettit@maine.gov";"Expired";"10/10/22";12;"10/19/2020";"Full";"10/09/2020";"10/09/2022";"Yes"
"CARTWRIGHT, DANIELLE";"78 NORTHLAND COURT";"NORTH WATERBORO";"ME";4061;1;"(207) 939-3293";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";568635;"LITTLE ALLSTARS DAYCARE";;;"JENNIFER L MARTEL-PETTIT";"jennifer.martel-pettit@maine.gov";"Active";"3/22/21";12;"3/08/2021";"Full";"3/02/2021";"3/02/2023";"No"
"WINDHAM SACC - PRIMARY SCHOOL";"404 GRAY RD";"WINDHAM";"ME";4062;4;"(207) 252-9837";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";395759;"Marshall, Hannah";;;"Sheila Single";"Sheila.Single@maine.gov";"Renewal in process";"10/08/22";75;"5/18/2021";"Full";"10/07/2020";"10/07/2022";"Yes"
"A CHILD\'S WORLD";"190 ROOSEVELT TRAIL";"WINDHAM";"ME";4062;3;"(207) 892-2223";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";391617;"DEBORAH KING & MARY PARTRIDGE";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"10/15/21";49;"2/19/2021";"Full";"5/10/2021";"5/10/2023";"Yes"
"ELIOTT, SARAH";"76 FALL RIDGE ROAD";"WINDHAM";"ME";4062;3;"(207) 892-0648";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 1<br />Open Preschool Slots, 3-5 years old: 1<br />Open School Age Slots, 5 years or older: 1<br />";435397;"PLUMMER'S PLACE CHILDCARE";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"3/01/22";12;"11/16/2021";"Full";"1/13/2022";"1/13/2024";"Yes"
"CHILDREN\'S DISCOVERY CENTER, INC.";"48 ROOSEVELT TRAIL";"WINDHAM";"ME";4062;2;"(207) 892-4400";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";215098;"TODD GARTSU";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"6/21/21";65;"6/21/2021";"Full";"11/05/2020";"11/05/2022";"Yes"
"SOUTHERN MAINE CHILDREN\'S ACADEMY";"32 TANDBERG TR #7";"WINDHAM";"ME";4062;2;"(207) 893-1599";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";654709;"Jacqueline Billington";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"9/28/21";36;"7/07/2021";"Full";"9/04/2021";"9/04/2023";"Yes"
"A JOYFUL NOISE CHRISTIAN DAYCARE & LEARNING CENTER";"679 ROOSEVELT TRAIL";"WINDHAM";"ME";4062;2;"(207) 892-3770";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 1<br />Open Toddler Slots, 1-2 years old: 1<br />Open Preschool Slots, 3-5 years old: 1<br />Open School Age Slots, 5 years or older: 5<br />";550902;"JENNIFER WHITE";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"12/20/21";100;"8/05/2021";"Full";"11/10/2021";"11/10/2023";"Yes"
"SOUTHERN MAINE CHILDREN\'S ACADEMY II";"125 PRESUMPSCOTT STREET";"UNIT 10, PORTLAND";"ME";4062;2;"(207) 747-5394";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";628780;"JACQUELINE BILLINGTON";;;"Sheila Single";"Sheila.Single@maine.gov";"Renewal in process";"9/02/22";100;"7/15/2020";"Full";"9/01/2020";"9/01/2022";"No"
"CANDY APPLE\'S DAYCARE";"211 TANDBERG TRAIL";"WINDHAM";"ME";4062;1;"(207) 892-4800";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";738400;"CANDICE APPLIN";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"8/03/21";20;"4/27/2021";"Full";"7/18/2021";"7/18/2023";"Yes"
"FLANDERS, KELLY";"67 VARNEY MILL ROAD";"WINDHAM";"ME";4062;1;"(207) 329-5354";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 3<br />Open School Age Slots, 5 years or older: 0<br />";422146;"KELLY'S KIDS";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"4/20/22";12;"12/09/2021";"Full";"2/19/2022";"2/19/2024";"Yes"
"FOLEY, AMY";"112 ALBION ROAD";"WINDHAM";"ME";4062;1;"(207) 892-7614";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 1<br />Open Toddler Slots, 1-2 years old: 1<br />Open Preschool Slots, 3-5 years old: 1<br />Open School Age Slots, 5 years or older: 1<br />";423481;"AMY'S HOME DAYCARE";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"4/14/22";12;"1/11/2022";"Full";"3/11/2022";"3/11/2024";"No"
"ALL ABOUT KIDS";"1 PLAZA DRIVE";"WINDHAM";"ME";4062;1;"(207) 756-5437";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";740833;"JAMIE LIPPMAN";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"11/16/21";185;"6/25/2021";"Full";"9/02/2021";"9/02/2023";"Yes"
"DYER, DENISE";"128 LAND OF NOD";"WINDHAM";"ME";4062;1;"(207) 332-2441";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";741461;"LAND OF NOD CHILD CARE";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"6/10/21";12;"9/03/2020";"Full";"12/05/2020";"12/05/2022";"No"
"CHILDREN\'S ADVENTURE CENTER";"690 ROOSEVELT TRAIL";"WINDHAM";"ME";4062;1;"(207) 893-2543";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";611449;"SHERRI ADAMS";;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Active";"9/24/21";80;"8/24/2021";"Full";"10/03/2021";"10/03/2023";"Yes"
"THE SCHOOL HOUSE LEARING CENTER";"421 ROOSEVELT TRAIL";"WINDHAM";"ME";4062;1;"(207) 893-8970";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";728025;"KARA PIATTONI";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"4/05/21";75;"2/17/2021";"Full";"2/11/2021";"2/02/2023";"Yes"
"LITTLE LOG CABIN MONTESSORI SCHOOL";"120 TANDERG TRL";"WINDHAM";"ME";4062;1;"(207) 892-1441";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";572871;"Rosemary Jordan";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"9/09/21";46;"7/12/2021";"Full";"9/08/2021";"9/08/2023";"Yes"
"DEINSTADT, SHARON";"20A HEMLOCK DRIVE";"WINDHAM";"ME";4062;1;"(207) 632-5369";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";572561;"SUNRISE RANCH FAMILY CHILDCARE";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"7/19/22";12;"5/23/2022";"Full";"8/03/2022";"8/03/2024";"Yes"
"LITTLE LOG CABIN LEARNING ACADEMY";"1105 ROOSEVELT TRL";"WINDHAM";"ME";4062;1;"(207) 892-3101";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 11<br />Open Preschool Slots, 3-5 years old: 12<br />Open School Age Slots, 5 years or older: 6<br />";571943;"LOVELLA O'CONNELL";;;"Sheila Single";"Sheila.Single@maine.gov";"Renewal in process";"9/04/22";32;"9/03/2020";"Full";"9/03/2020";"9/03/2022";"Yes"
"CREATIVE EXPLORATIONS- RIVER CAMPUS";"1003 RIVER ROAD";"WINDHAM";"ME";4062;1;"(207) 893-9029";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";762000;"TABITHA CUMMINGS";;;"Robert Gauthier";"Robert.Gauthier@maine.gov";"Active";"9/06/22";83;"6/29/2022";"Provisional";"9/06/2022";"9/06/2023";"No"
"WOOD, DARLENE & DANIEL";"23 PARK RD";"WINDHAM";"ME";4062;1;"(207) 892-5113";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 1<br />Open School Age Slots, 5 years or older: 0<br />";218943;"DEE DEE'S DAYCARE";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"10/19/21";12;"5/21/2021";"Full";"8/17/2021";"8/17/2023";"Yes"
"CREATIVE EXPLORATIONS CHILD DEVELOPMENT CENTER";"842 ROOSEVELT TRL";"WINDHAM";"ME";4062;1;"(207) 893-9029";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";724702;"Tabitha Cummings";;;"Sheila Single";"Sheila.Single@maine.gov";"Renewal in process";"8/29/22";85;"6/24/2020";"Full";"8/28/2020";"8/28/2022";"Yes"
"MANNETTE, KELLY";"354 RIVER ROAD";"WINDHAM";"ME";4062;1;"(207) 892-8001";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";531720;"MANNETTE FAMILY DAYCARE";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"9/09/21";12;"1/29/2021";"Full";"2/23/2021";"2/23/2023";"No"
"BELL, MICHELLE";"197 FALMOUTH ROAD";"WINDHAM";"ME";4062;1;"(207) 653-1323";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 1<br />Open Toddler Slots, 1-2 years old: 1<br />Open Preschool Slots, 3-5 years old: 1<br />Open School Age Slots, 5 years or older: 0<br />";683774;"I CARE FOR KIDS";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"2/02/22";8;"2/01/2022";"Full";"1/31/2022";"1/05/2024";"No"
"SARAH\'S BUSY BEES";"697 RIVER ROAD";"WINDHAM";"ME";4062;1;"(207) 831-5804";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";747188;"SARAH MARTIN";;;"Sheila Single";"Sheila.Single@maine.gov";"Renewal in process";"8/29/22";12;"8/26/2020";"Full";"10/22/2020";"10/22/2022";"Yes"
"WINDHAM CHRISTIAN ACADEMY PRESCHOOL";"1051 ROOSEVELT TRAIL";"WINDHAM";"ME";4062;1;"(207) 892-2244";"Child Care-Nursery School";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 8<br />Open School Age Slots, 5 years or older: 0<br />";747233;"JACLYN SANDS";;;"Sheila Single";"Sheila.Single@maine.gov";"Renewal in process";"8/18/22";12;"7/29/2021";"Full";"8/17/2021";"8/17/2022";"No"
"WINDHAM SACC - MANCHESTER SCHOOL";"709 ROOSEVELT TRAIL";"WINDHAM";"ME";4062;;"(207) 252-9837";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";425589;"Marshall, Hannah";;;"Sheila Single";"Sheila.Single@maine.gov";"Renewal in process";"10/11/22";49;"9/22/2020";"Full";"10/10/2020";"10/10/2022";"Yes"
"CROSSROADS";"120 MAIN ST";"WINDHAM";"ME";4062;;"(207) 892-2146";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";672645;"Susan Ward";;;"Sheila Single";"Sheila.Single@maine.gov";"Active-On Hold";"7/21/22";12;"9/21/2020";"Full";"11/19/2020";"11/19/2022";"No"
"KNIGHT, LENA";"13 HARMON AVENUE";"OLD ORCHARD BEACH";"ME";4064;1;"(207) 590-1710";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";211415;;;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Active";"4/11/22";12;"3/02/2022";"Full";"4/09/2022";"4/09/2024";"Yes"
"DAY-HINK, JENNIFER L.";"21 CROSS ROAD";"PORTER";"ME";4068;1;"(207) 329-4114";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";214575;;;;"Alice Engelhardt";"Alice.Engelhardt@maine.gov";"Renewal in process";"9/11/22";12;"7/17/2020";"Full";"9/10/2020";"9/10/2022";"No"
"MCNULTY, COURTNEY";"263 PORTERFIELD ROAD";"PORTER";"ME";4068;1;"(207) 206-2614";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";754725;"LET THEM BE LITTLE CHILDCARE";;;"Alice Engelhardt";"Alice.Engelhardt@maine.gov";"Active";"11/09/20";6;"9/29/2020";"Full";"10/31/2020";"10/31/2022";"No"
"SANBORN, JENNIFER";"127 PORTERFIELD RD";"PORTER";"ME";4068;1;"(207) 625-2170";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";682826;"Hillside Childcare and Preschool";;;"Alice Engelhardt";"Alice.Engelhardt@maine.gov";"Active";"7/12/22";12;"9/20/2021";"Full";"11/14/2021";"11/14/2023";"Yes"
"BURTT, AMY";"131 UPPER MINOT RD";"POWNAL";"ME";4069;1;"(207) 406-1052";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 1<br />Open Toddler Slots, 1-2 years old: 3<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";392978;"COUNTRY KIDZ DAYCARE";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"7/19/22";12;"7/01/2022";"Full";"7/12/2022";"6/12/2024";"No"
"RSU #5 RECREATION & COMMUNITY EDUCATION - LAUGH & LEARN CHILDCARE";"654 HALLOWELL ROAD";"DURHAM";"ME";4069;1;"(207) 865-6171";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";606340;"Peter Wagner";;;"ELIZABETH BURNHAM";"Elizabeth.Burnham@maine.gov";"Active";"8/06/21";27;"5/07/2021";"Full";"8/14/2021";"8/14/2023";"Yes"
"HILLS, SARAH M.";"494 BROWN ROAD";"POWNAL";"ME";4069;1;"(207) 956-1996";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";525582;"Helping Hands Child Care";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"6/02/21";12;"4/29/2021";"Full";"7/27/2021";"7/27/2023";"No"
"THOMPSON, DIANNE";"614 HODSDON ROAD";"POWNAL";"ME";4069;1;;"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";211903;"POWNAL CHILDCARE";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"6/21/22";12;"1/04/2022";"Full";"2/11/2022";"2/11/2024";"Yes"
"LATTY, DENISE";"17 HODSDON RD";"POWNAL";"ME";4069;1;"(207) 846-5654";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";211513;"KIDS N US DAYCARE";;;"MELLISSA A RUSSELL";"Melissa.Russell@maine.gov";"Active";"8/01/22";6;"6/03/2022";"Full";"5/31/2022";"5/31/2024";"No"
"WINDHAM SACC - RAYMOND";"434 WEBBS MILLS ROAD";"RAYMOND";"ME";4071;4;"(207) 252-9837";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";594007;"Hannah Marshall";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"9/14/22";39;"9/12/2022";"Full";"9/13/2022";"9/02/2024";"Yes"
"SMITH, MELISSA";"23 POND ROAD";"RAYMOND";"ME";4071;3;"(207) 590-8288";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";529060;"LITTLE DRAGONFLY'S CHILD CARE";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"5/20/21";12;"3/08/2021";"Full";"5/19/2021";"5/19/2023";"Yes"
"VALENTE, NANCY";"8 QUINN DRIVE";"RAYMOND";"ME";4071;2;"(207) 899-5442";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";208055;"LITTLE PINE LEARNING CENTER";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"4/13/22";12;"5/03/2021";"Full";"5/14/2021";"5/14/2023";"Yes"
"SMALL, LORRIE";"5 SMALL ROAD";"RAYMOND";"ME";4071;1;"(207) 627-5308";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";211888;"BRIGHT BEGINNINGS DAYCARE";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"7/19/22";6;"1/20/2022";"Full";"2/03/2022";"2/03/2024";"No"
"EMERY-FREYRE GRACE";"10 TENNY HILL ROAD";"RAYMOND";"ME";4071;1;"(207) 396-0256";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";735283;"TU CASA CHILD CARE";;;"Sheila Single";"Sheila.Single@maine.gov";"Renewal in process";"7/28/22";12;"7/15/2020";"Full";"7/27/2020";"7/27/2022";"No"
"SADAK, TERESA R.";"207 WEBBS MILLS ROAD";"RAYMOND";"ME";4071;1;"(207) 655-5411";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";216667;"PEEK-A-ROO DAYCARE";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"8/25/21";12;"1/04/2021";"Full";"1/25/2021";"1/25/2023";"Yes"
"MOORE, STACEY";"7 SAMUEL ROAD";"RAYMOND";"ME";4071;1;"(207) 402-1170";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";758825;"LITTLE CRITTERS DAYCARE";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"3/01/22";12;"7/07/2021";"Provisional";"2/24/2022";"2/24/2023";"Yes"
"BRIGHTER DAYS";"1317 ROOSEVELT TRAIL";"RAYMOND";"ME";4071;1;"(207) 655-6294";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";761877;"HOLLY FLYNN";;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"5/06/22";49;"3/28/2022";"Provisional";"5/07/2022";"5/07/2023";"Yes"
"LAPIERRE, DIANE";"86 MILL STREET";"RAYMOND";"ME";4071;;"(207) 776-2053";"Family Child Care Provider";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";457304;;;;"Sheila Single";"Sheila.Single@maine.gov";"Active";"9/14/22";10;"1/21/2022";"Provisional";"9/14/2022";"9/14/2023";"No"
"YORK COUNTY COMMUNITY ACTION CORPORATION - SANFORD HEAD START";"6 SPRUCE ST";"SANFORD";"ME";4072;4;"(207) 432-1809";"Child Care Facility";"Open Infant Slots, 6 weeks to 1 year old: 0<br />Open Toddler Slots, 1-2 years old: 0<br />Open Preschool Slots, 3-5 years old: 0<br />Open School Age Slots, 5 years or older: 0<br />";404533;"Barbara Crider/ Cecily Silva";;;"Catherine Paglio";"Catherine.A.Paglio@maine.gov";"Active";"8/09/22";20;"3/31/2022";"Full";"5/30/2022";"5/30/2024";"No"
