"Id";"Date";"Violations";"Link to Notices";"violations";"ViolationsDescription"
16979;"02/20/2020";"3 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/unsigned305PDF.20200224.104059.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 03/12/2020 Compliance Action Plan Completed Date: 03/05/2020 Compliance Due Date: 02/20/2020 Compliance Achieved Date: 04/06/2020 Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 03/12/2020 Compliance Action Plan Completed Date: 03/05/2020 Compliance Due Date: 02/20/2020 Compliance Achieved Date: 04/06/2020 Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 03/12/2020 Compliance Action Plan Completed Date: 03/05/2020 Compliance Due Date: 02/20/2020 Compliance Achieved Date: 04/06/2020"
16979;"11/07/2019";"2 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/Reported Violations and Complaints.Signed 305.20191107.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 11/21/2019 Compliance Action Plan Completed Date: 11/14/2019 Compliance Due Date: 11/21/2019 Compliance Achieved Date: 04/14/2020 Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 11/21/2019 Compliance Action Plan Completed Date: 11/14/2019 Compliance Due Date: 11/21/2019 Compliance Achieved Date: 11/14/2019"
16979;"10/20/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/signed209PDF.20221024.134438.pdf";"No";
16979;"06/24/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/signed300PDF.20220624.121258.pdf";"No";
16979;"06/16/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/unsigned300PDF.20220927.150220.pdf";"No";
16979;"11/03/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/signed209PDF.20211103.170009.pdf";"No";
16979;"08/13/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/signed300PDF.20210813.115626.pdf";"No";
16979;"07/06/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/signed300PDF.20210706.172957.pdf";"No";
16979;"04/01/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/signed300PDF.20210401.142908.pdf";"No";
16979;"03/01/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/signed209PDF.20210301.125702.pdf";"No";
16979;"02/25/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/signed300PDF.20210225.145559.pdf";"No";
16979;"01/25/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/signed300PDF.20210126.144524.pdf";"No";
16979;"12/03/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/signed300PDF.20201203.150901.pdf";"No";
16979;"11/03/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/signed209PDF.20201103.150547.pdf";"No";
16979;"10/28/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/signed300PDF.20201028.113127.pdf";"No";
16979;"07/07/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/signed300PDF.20200707.154307.pdf";"No";
16979;"06/09/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/16979/unsigned300PDF.20200609.152139.pdf";"No";
16979;"04/06/2020";"Facility Visit";;"No";
16979;"02/27/2020";"Facility Visit";;"No";
16979;"02/20/2020";"Facility Visit";;"No";
16979;"02/10/2020";"Facility Visit";;"No";
16979;"11/07/2019";"Renewal / Validation Visit";;"No";
16979;"11/04/2019";"Facility Visit";;"No";
16979;"03/19/2019";"Facility Visit";;"No";
2413;"10/22/2019";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2413/Reported Violations and Complaints.Signed 305.20191022.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 10/30/2019 Compliance Action Plan Completed Date: 10/29/2019 Compliance Due Date: 10/30/2019 Compliance Achieved Date: 01/06/2020"
2413;"08/18/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2413/Visits.Signed 209300.20220818.000000.pdf";"No";
2413;"01/28/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2413/signed209PDF.20220128.094452.pdf";"No";
2413;"08/05/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2413/signed300PDF.20210805.111030.pdf";"No";
2413;"02/26/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2413/signed209PDF.20210226.100747.pdf";"No";
2413;"09/23/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2413/signed300PDF.20200923.150605.pdf";"No";
2413;"09/16/2020";"Facility Visit";;"No";
2413;"02/21/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2413/signed209PDF.20200221.095920.pdf";"No";
2413;"01/06/2020";"Facility Visit";;"No";
2413;"10/22/2019";"Facility Visit";;"No";
2413;"02/08/2019";"Renewal / Validation Visit";;"No";
1906;"06/23/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1906/signed300PDF.20220623.122142.pdf";"No";
1906;"12/29/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1906/signed209PDF.20211229.093948.pdf";"No";
1906;"06/08/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1906/signed300PDF.20210608.084820.pdf";"No";
1906;"01/04/2021";"Renewal / Validation Visit";;"No";
1906;"06/17/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1906/signed300PDF.20200617.111753.pdf";"No";
1906;"01/10/2020";"Facility Visit";;"No";
1906;"12/18/2019";"Renewal / Validation Visit";;"No";
1906;"06/13/2019";"Facility Visit";;"No";
1942;"01/12/2022";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/1942/Visits/48448/CCL305/305PDF.CPL48448.20220114.101521.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/26/2022 Compliance Action Plan Completed Date: 03/07/2022 Compliance Due Date: 01/12/2022 Compliance Achieved Date: 01/12/2022"
1942;"07/27/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1942/signed209PDF.20220727.104037.pdf";"No";
1942;"01/12/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1942/signed300PDF.20220112.114430.pdf";"No";
1942;"08/10/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1942/signed209PDF.20210810.111814.pdf";"No";
1942;"04/01/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1942/signed300PDF.20210401.113220.pdf";"No";
1942;"08/25/2020";"Renewal / Validation Visit";;"No";
1942;"05/29/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1942/signed300PDF.20200602.154326.pdf";"No";
1942;"09/16/2019";"Renewal / Validation Visit";;"No";
1942;"01/18/2019";"Facility Visit";;"No";
1955;"10/17/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1955/signed300PDF.20221017.110847.pdf";"No";
1955;"05/16/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1955/signed300PDF.20220516.102142.pdf";"No";
1955;"05/10/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1955/signed209PDF.20220510.142706.pdf";"No";
1955;"10/14/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1955/signed300PDF.20211014.093603.pdf";"No";
1955;"05/05/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1955/signed209PDF.20210505.115527.pdf";"No";
1955;"05/05/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1955/signed300PDF.20210505.140023.pdf";"No";
1955;"01/04/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/1955/unsigned300PDF.20210111.111553.pdf";"No";
1955;"04/29/2020";"Renewal / Validation Visit";;"No";
1955;"10/02/2019";"Facility Visit";;"No";
1955;"04/11/2019";"Renewal / Validation Visit";;"No";
17236;"07/06/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17236/signed300PDF.20220706.105113.pdf";"No";
17236;"02/03/2022";"Initial Inspection";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17236/signed200PDF.20220308.094029.pdf";"No";
17370;"09/02/2022";"Initial Inspection";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17370/signed200PDF.20220902.122500.pdf";"No";
17214;"03/30/2022";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/17214/Visits/48796/CCL305/305PDF.CPL48796.20220404.113614.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 04/13/2022 Compliance Action Plan Completed Date: 04/21/2022 Compliance Due Date: 04/11/2022 Compliance Achieved Date: 04/20/2022"
17214;"09/02/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17214/signed209PDF.20220913.140403.pdf";"No";
17214;"03/30/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17214/signed300PDF.20220330.154737.pdf";"No";
17214;"09/01/2021";"Initial Inspection";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/17214/unsigned200PDF.20210913.145248.pdf";"No";
918;"01/20/2021";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/918/Visits/46649/CCL305/305PDF.CPL46649.20210120.113312.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/30/2021 Compliance Action Plan Completed Date: 02/11/2021 Compliance Due Date: 01/20/2021 Compliance Achieved Date: 02/11/2021"
918;"12/22/2020";"4 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org//SignedForms/Programs/918/Visits/46591/CCL305/305PDF.CPL46591.20201222.092202.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/02/2021 Compliance Action Plan Completed Date: 12/22/2020 Compliance Due Date: 01/02/2021 Compliance Achieved Date: 02/11/2021 Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/02/2021 Compliance Action Plan Completed Date: 12/22/2020 Compliance Due Date: 12/22/2020 Compliance Achieved Date: 12/22/2020 Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/02/2021 Compliance Action Plan Completed Date: 12/22/2020 Compliance Due Date: 01/02/2022 Compliance Achieved Date: 12/22/2020 Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/02/2021 Compliance Action Plan Completed Date: 12/22/2020 Compliance Due Date: 12/22/2020 Compliance Achieved Date: 01/21/2021"
918;"12/17/2020";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/918/305RPVPDF.CPL5027.20210106.071040.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 01/16/2021 Compliance Action Plan Completed Date: 01/08/2021 Compliance Due Date: 01/16/2021 Compliance Achieved Date: 01/08/2021"
918;"08/07/2020";"2 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/918/Reported Violations and Complaints.Signed 305.20200807.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 08/21/2020 Compliance Action Plan Completed Date: 08/14/2020 Compliance Due Date: 08/07/2020 Compliance Achieved Date:Regulation: Chapter 10. Fire Standards for Child Care Centers and Family Child Care Centers - Education Classification (Group E) Compliance Action Plan Due Date: 08/21/2020 Compliance Action Plan Completed Date: 08/14/2020 Compliance Due Date: 08/07/2020 Compliance Achieved Date: 08/14/2020"
918;"11/13/2019";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/918/Reported Violations and Complaints.Signed 305.20220319.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 12/13/2019 Compliance Action Plan Completed Date: 12/11/2019 Compliance Due Date:Compliance Achieved Date:"
918;"11/12/2019";"3 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/918/unsigned305PDF.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 11/27/2019 Compliance Action Plan Completed Date: 12/11/2019 Compliance Due Date: 12/11/2019 Compliance Achieved Date: 12/11/2019 Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 11/27/2019 Compliance Action Plan Completed Date: 12/11/2019 Compliance Due Date: 12/11/2019 Compliance Achieved Date: 12/11/2019 Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 11/27/2019 Compliance Action Plan Completed Date: 12/11/2019 Compliance Due Date: 12/11/2019 Compliance Achieved Date: 12/11/2019"
918;"07/20/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/918/signed209PDF.20220720.150553.pdf";"No";
918;"03/02/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/918/signed300PDF.20220302.113806.pdf";"No";
918;"07/23/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/918/signed209PDF.20210723.105757.pdf";"No";
918;"01/20/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/918/signed300PDF.20210120.113243.pdf";"No";
918;"12/22/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/918/signed300PDF.20201222.092125.pdf";"No";
918;"08/07/2020";"Renewal / Validation Visit";;"No";
918;"03/12/2020";"Facility Visit";;"No";
918;"03/03/2020";"Facility Visit";;"No";
918;"11/13/2019";"Facility Visit";;"No";
918;"10/17/2019";"Facility Visit";;"No";
918;"08/13/2019";"Renewal / Validation Visit";;"No";
918;"03/20/2019";"Facility Visit";;"No";
2387;"09/21/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2387/signed300PDF.20220921.120628.pdf";"No";
2387;"03/02/2022";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2387/signed209PDF.20220302.110157.pdf";"No";
2387;"05/20/2021";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2387/signed300PDF.20210520.113211.pdf";"No";
2387;"02/23/2021";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2387/signed209PDF.20210223.102100.pdf";"No";
2387;"09/29/2020";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2387/signed300PDF.20200929.112648.pdf";"No";
2387;"02/25/2020";"Renewal / Validation Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2387/signed209PDF.20200225.120602.pdf";"No";
2387;"10/24/2019";"Facility Visit";;"No";
2387;"09/18/2019";"Facility Visit";;"No";
2387;"03/19/2019";"Renewal / Validation Visit";;"No";
2149;"09/18/2019";"1 Non-Compliant Violations";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2149/Reported Violations and Complaints.Signed 305.20190918.000000.pdf";"Yes";"Regulation: Chapter 4. General Requirements Compliance Action Plan Due Date: 10/08/2019 Compliance Action Plan Completed Date: 10/10/2019 Compliance Due Date:Compliance Achieved Date:"
2149;"09/21/2022";"Facility Visit";"https://findchildcarewy.orghttps://www.wylicensing.org/documents/Programs/2149/signed300PDF.20220921.120250.pdf";"No";
