"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"detail";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
713298;"Personal Touch Child Care";"6708 N BROAD ST # 10";"PHILADELPHIA";"PA";19126;"PHILADELPHIA";2155495437;"http://www.personaltouchchildcare.org/contact.html";"personaltouchdelaware@comcast.net";"Our mission is to provide ""Progressively modern child care in a clean, comfortable and secure environment."" Our goal is to give children the education they need to grow academically and as good citizens. With that goal firmly in mind, we strive to provide a quality educational program to motivate and challenge each student, while providing for individual differences. ";"http://www.personaltouchchildcare.org/contact.html";;"Monday - Friday 6:30AM to 6:30PM";;"http://www.personaltouchchildcare.org/teachers.html";;"y";"y";"y";"y";"y";"y";"http://www.personaltouchchildcare.org/PTELC_Logo_16APR2010_800x362.jpg";"http://www.personaltouchchildcare.org/PTELC_Pic6.jpg";"http://www.personaltouchchildcare.org/PTELC_Pic5_op_696x1044.jpg";"http://www.personaltouchchildcare.org/IMG_1922_op_2.jpg";"http://www.personaltouchchildcare.org/Billboard.jpg";;
713299;"Fern Rock Community Baptist Church CCC";"6714 N BROAD ST # 16";"PHILADELPHIA";"PA";19126;"PHILADELPHIA";2157787134;;;;;;;;;;;;;;;;;;;;;"Y";
713327;"FOREVER FRIENDS, INC";"546 WALNUT LN FRNT";"PHILADELPHIA";"PA";19128;"PHILADELPHIA";2155092273;"http://foreverfriendspa.com/";;"Forever Friends of Philadelphia, PA is a child care center providing educational programs for children between the ages of 6 weeks and 5 years old. Our staff is highly trained to assure high quality care and education for your children. Let your child explore and discover in our center. ";"http://foreverfriendspa.com/";;;;;;"y";"y";"y";"y";"n";"n";"http://foreverfriendspa.com/cs/Satellite?blobcol=urlheaderimage&blobheader=image%2Fjpeg&blobheadername1=Content-Disposition&blobheadervalue1=inline%3B+filename%3Dchild-care-philadelphia-pa-forever-friends-header-0.jpg&blobkey=id&blobtable=FoundationSite&blobwhere=1301160868154&ssbinary=true&moddate=2012-06-25%2023:36:44";"http://foreverfriendspa.com/cs/Satellite?blobcol=urlmainimage&blobheader=image%2Fjpeg&blobheadername1=Content-Disposition&blobheadervalue1=inline%3B+filename%3Dprekindergarten-philadelphia-pa-forever-friends-callout.jpg&blobkey=id&blobtable=FoundationPage&blobwhere=1301160868125&ssbinary=true&moddate=2012-06-15%2009:56:08";;;;;
713328;"JANE MUNN SCHOOL";"8131 RIDGE AVE";"PHILADELPHIA";"PA";19128;"PHILADELPHIA";2154839024;;;;;;;;;;;;;;;;;;;;;"Y";
713331;"Roxborough YMCA Day Care";"7219 RIDGE AVE";"PHILADELPHIA";"PA";19128;"PHILADELPHIA";2154823900;"https://philaymca.org/branches/roxborough/child-care/";"jstolzer@philaymca.org";"The YMCA of Philadelphia and Vicinity’s Child Care Services:

    Are accessible to families throughout the communities we serve and, to every extent possible, are provided on an ability to pay basis.
    Involve parent extensively in their children’s child care experience.
    Are staffed by carefully selected child care providers whose enthusiasm and talent create an atmosphere that is fun and exciting.
    Are housed in licensed facilities that are safe, clean and attractive.
    Combine exercise for the body, challenge for the mind and inspiration for the spirit.
";"https://philaymca.org/branches/roxborough/child-care/";"https://www.facebook.com/PhiladelphiaFreedomValleyY";"Monday-Friday
6:30am-6:00pm";;"https://philaymca.org/wp-content/uploads/2012/08/Complete-enrollment-packet-2014-2015-school-year.pdf";;"n";"y";"y";"y";"y";"n";;"https://scontent-b-lax.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/s720x720/10599707_515411271927246_677249573753973415_n.jpg?oh=eaa7238b201ead760e4cc9c6c868deb9&oe=54CA7B53";"https://scontent-a-lax.xx.fbcdn.net/hphotos-xpf1/v/l/t1.0-9/s720x720/10425037_515410985260608_4872181949977684406_n.jpg?oh=a28e61fad374a385548ff4d216f86045&oe=54CA7A56";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/q81/s720x720/10409770_515410628593977_1003711666397440448_n.jpg?oh=96c0c1d762c84ce1378c8d93a429dfe6&oe=548EAD02&__gda__=1418349447_78795bb0df2c27529328ea6c8fdda4c3";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/s720x720/10678515_515410381927335_6217563248849366552_n.jpg?oh=f81c3ec5b70f1c8148ad93be9454b0dc&oe=54861ED6&__gda__=1419225451_ec0190bfd6f3dc98584b5bac18d2fbfb";;
713332;"GREEN LANE SCHOOL";"470 GREEN LN";"PHILADELPHIA";"PA";19128;"PHILADELPHIA";2154870740;;;;;;;;;;;;;;;;;;;;;"Y";
713336;"LES PETITS CHERUBS AT THE FALLS";"3300 HENRY AVE BLDG 3";"PHILADELPHIA";"PA";19129;"PHILADELPHIA";2154824999;"http://www.lespetitscherubs.com/";;"Les Petits Cherubs is a private child care and learning center, with locations in Philadelphia and Montgomery County. Operating year-round Monday thru Friday from 6:00 am to 6:30 pm. We offer a limited number of enrollments to children from 6 weeks of age through 13 years old. We offer infant, toddler, preschool, pre-kindergarten and kindergarten programs, before and after care programs for school age children through 13 years of age, along with a Summer Camp program and holiday care program.

Les Petits Cherubs is licensed through the Department of Public Welfare and accredited through Pennsylvania Keystone Stars and has been awarded a partnership with the Pennsylvania Pre-K Counts Program.

We strive to provide a comprehensive curriculum to establish firm foundations in the areas of emotional, cognitive, and physical development. By offering children the opportunity to learn, grow, and accomplish tasks in a challenging environment, we promote confidence, security, and positive self-image for each child.We believe children should be children and that their day should be filled with learning, adventure, and fun in a safe, protected atmosphere that encourages confidence and caring. Les Petits Cherubs truly respects the rights of parents and their children. In strong support of open and continuing communication between parents and staff, we encourage any and all comments, concerns, and suggestions.";"http://www.lespetitscherubs.com/";;"Monday thru Friday from 6:00 am to 6:30 pm";;"http://www.lespetitscherubs.com/about-our-school/enrollment-and-tuition";;"y";"y";"y";"y";"y";"y";;;;;;;
713337;"CREATIVE MINDS CHILD CARE";"4068 RIDGE AVE";"PHILADELPHIA";"PA";19129;"PHILADELPHIA";2154380818;;;;;;;;;;;;;;;;;;;;;"Y";
713339;"CREATIVE MINDS CHILD CARE DEVELOPMENT CT";"4137 RIDGE AVE";"PHILADELPHIA";"PA";19129;"PHILADELPHIA";2154384128;;;;;;;;;;;;;;;;;;;;;"Y";
713340;"WEE CARE CHILD CARE OF EAST FALLS";"3714 MIDVALE AVE";"PHILADELPHIA";"PA";19129;"PHILADELPHIA";2158496717;;;;;;;;;;;;;;;;;;;;;"Y";
713346;"READING RAINBOW LEARNING CENTER";"921 N 29TH ST";"PHILADELPHIA";"PA";19130;"PHILADELPHIA";2157692969;"http://www.readingrainbowlearningcenter.net/contactus/";"readingrainbowlearningctr@gmail.com";"Reading Rainbow is a diverse Child Care provider, Licensed to provide Day Care, Evening Care and Over Night Care to children of all backgrounds. Our goal is to provide an atmosphere that promotes growth and understanding, while making learning fun for all.

We at Reading Rainbow Learning Center understand that children come from diverse back grounds, yet their common goal is being understood and loved. That's why we cater to families with diverse circumstances, with goals to service them all with custom solutions to their child care needs. We also recognize that when children are confronted with the illness of a sibling it's particularly stressing and often overwhelming to the child; because of having to spend many hours in a hospital seeing

their sibling in pain and having to deal with, what seems to be their parents showing more attention to their sibling than to them. When children attend Reading Rainbow Learning Center with such circumstances we help them to deal with their concerns. While allowing the parents to care for their ailing child without the concerns of entertaining the other child, or assisting them with things such as home work, and other activities children need for developmental growth.";"http://www.readingrainbowlearningcenter.net/contactus/";;"Monday thru Friday

7:00am - 6:00pm";"http://www.pureleverageamazing.com//careeropportunities";"http://www.readingrainbowlearningcenter.net/enrollment/";;"y";"y";"y";"y";"y";"y";"http://www.readingrainbowlearningcenter.net/contactus/rrlc1000x900simplecontactusmedia/newlogo%20topper.jpg";;;;;;
713348;"Juliet Askew Child Care";"2813 W GIRARD AVE";"PHILADELPHIA";"PA";19130;"PHILADELPHIA";2157650454;;;;;;;;;;;;;;;;;;;;;"Y";
713350;"THE IMAGINATION STATION ACADEMY LRNG CTR";"1733 RIDGE AVE";"PHILADELPHIA";"PA";19130;"PHILADELPHIA";2673245148;"https://www.facebook.com/pages/The-Imagination-Station-Academy-Learning-Center/136470863186296?sk=info";;;"https://www.facebook.com/pages/The-Imagination-Station-Academy-Learning-Center/136470863186296?sk=info";"https://www.facebook.com/pages/The-Imagination-Station-Academy-Learning-Center/136470863186296?sk=info";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
713354;"Nadja's Way Learning Center, Inc.";"815 PERKIOMEN ST";"PHILADELPHIA";"PA";19130;"PHILADELPHIA";2152362252;;;;;;;;;;;;;;;;;;;;;"Y";
713355;"PEOPLE FOR PEOPLE CHILD DEVELOPMENT CENTER";"800 N BROAD ST";"PHILADELPHIA";"PA";19130;"PHILADELPHIA";2675460542;"http://www.peopleforpeople.org/ecdc/";;"Welcome to the People for People, Inc. Early Childhood Development Center (PFP ECDC)! We offer a program of excellence in a safe and nurturing learning environment where children are our number one priority. For nearly a decade, parents have choosen PFP ECDC because of our reputation for excellence. Our caring and devoted staff is one of the many reasons why we have children who are happy and engaged!

Our teaching staff of 21 professionals have been teaching on average for over 15 years. Their dedication and experience combine to help make our center a wonderful place for your child to learn. Our program structure is designed to balance instructional time with free choice time. Since we understand that children learn best through play, we develop our academic program to offer a balance of the two. Our classroom environments are colorful, print rich, and designed for exploration and discovery.

Why choose PFP ECDC? Simple ... because our program of quality represents excellence and the very best. ";"http://www.peopleforpeople.org/ecdc/";;" Monday thru Friday: 6:30am – 6:00pm";;"http://www.peopleforpeople.org/ecdc/enrollment-information.html";;"y";"y";"y";"y";"n";"n";;;;;;;
713359;"YOUNG WORLD EARLY LEARNING CENTER";"1737 FAIRMOUNT AVE";"PHILADELPHIA";"PA";19130;"PHILADELPHIA";2157637656;;;;;;;;;;;;;;;;;;;;;"Y";
713377;"YOU AND ME CHILD DEVELOPMENT CENTER";"5337 WYNNEFIELD AVE";"PHILADELPHIA";"PA";19131;"PHILADELPHIA";"215-878-1141";"http://www.woodbineacademy.com/";;"The Woodbine Academy supplements its straight-forward traditional approach to teaching basic skills with thoughtful and personalized attention to each child's creative development and sound emotional growth. We must help children want to learn.";"http://www.woodbineacademy.com/";"https://www.facebook.com/pages/Woodbine-Academy/1419740874911394?sk=info";;;"http://www.woodbineacademy.com/admissions";;"n";"n";"y";"y";"y";"y";"http://woodbineacademy.com/yahoo_site_admin/assets/images/logo.199222020_logo.jpg";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/s720x720/10685373_1556555294563284_4886338252316946272_n.jpg?oh=67532aeeb91fd5f5ab666d7cb948327a&oe=54866D7E&__gda__=1418604614_76764c2ea4ccabd2ab2da5960eafa40b";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/s720x720/10547611_1540162876202526_8143755340003173589_n.jpg?oh=853e9afe22f9998e9ad943f8aae32cac&oe=54984E3A&__gda__=1422139793_e21c2ee55177343b8e65d516b4972ca7";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/q88/s720x720/10547611_1540162882869192_5612468945858074493_n.jpg?oh=05c252cbe5cfcef231cdf44a06f7025d&oe=5495443D&__gda__=1419003176_85b834b5124c4102983a438014e73edb";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/q85/s720x720/10537105_1536461043239376_8389846613824977344_n.jpg?oh=d7fd40d1c5b5e3446c15169ff7fef1fd&oe=54CD7C16&__gda__=1418206937_89b86503cdf8db7c3fd9477e6c5d9a63";;
713402;"MY SPECIAL ANGEL CHILDCARE & LRNG CTR";"1315 N 52ND ST";"PHILADELPHIA";"PA";19131;"PHILADELPHIA";2158790502;;;;;;;;;;;;;;;;;;;;;"Y";
713413;"CHILDSPACE WEST";"4910 WYALUSING AVE";"PHILADELPHIA";"PA";19131;"PHILADELPHIA";2154737914;"http://cspwest.childspacedaycarecenters.org/";;"We are so glad you found our website!  Please look around.  You can find information about our philosophy, programs, and curriculum, if you are new to Childspace.  New or old, you can also find practical details, like forms, procedures, and contact information.  Once you've reviewed the information here, please be in touch!";"http://cspwest.childspacedaycarecenters.org/";;"8am-6:00pm Monday through Friday";;"http://cspwest.childspacedaycarecenters.org/fileadmin/cspdocs/forms/Application_Form-West.pdf";"http://cspwest.childspacedaycarecenters.org/fileadmin/cspdocs/forms/CHILDSPACE_WEST_DAY_CARE_CENTER_Parent_Handbook.pdf";"y";"y";"y";"y";"n";"n";"http://cspwest.childspacedaycarecenters.org/fileadmin/images/Childspace_West_665.gif";;;;;;
713417;"CSP AT THOMAS MAY PEIRCE ELEMENTARY SCHOOL";"2839 N 23RD ST";"PHILADELPHIA";"PA";19132;"PHILADELPHIA";2152274411;;;;;;;;;;;;;;;;;;;;;"Y";
713418;"VERY IMPORTANT LITTLE PEOPLE";"254042 W HAGERT ST SITE 1";"PHILADELPHIA";"PA";19132;"PHILADELPHIA";2152239144;;;;;;;;;;;;;;;;;;;;;"Y";
713429;"MAGICAL MINDS CHILDCARE CENTER";"2501 W ALLEGHENY AVE";"PHILADELPHIA";"PA";19132;"PHILADELPHIA";2672395435;;;;;;;;;;;;;;;;;;;;;"Y";
713439;"PRECIOUS BABIES LEARNING ACADEMY DAYCARE INC";"2204 W CAMBRIA ST";"PHILADELPHIA";"PA";19132;"PHILADELPHIA";2157479111;;;;;;;;;;;;;;;;;;;;;"Y";
713444;"PRECIOUS BABIES LEARNING ACADEMY DAY CARE";"2839 N 22ND ST";"PHILADELPHIA";"PA";19132;"PHILADELPHIA";2152239111;;;;;;;;;;;;;;;;;;;;;"Y";
713454;"NORTH PENN DAY CARE CENTER";"2419 N 27TH ST";"PHILADELPHIA";"PA";19132;"PHILADELPHIA";2152282475;"http://www.northpennbaptistchurch.com/youth-ministries.html";;;"http://www.northpennbaptistchurch.com/youth-ministries.html";;;;;;"n";"n";"y";"y";"y";"y";;"http://www.northpennbaptistchurch.com/uploads/7/9/7/9/7979588/8334058.jpg";"http://www.northpennbaptistchurch.com/uploads/7/9/7/9/7979588/23514.jpg";"http://www.northpennbaptistchurch.com/uploads/7/9/7/9/7979588/9366835.jpg";"http://www.northpennbaptistchurch.com/uploads/7/9/7/9/7979588/1474970_orig.jpg";;
713455;"GREG'S RAINBOW DAY CARE";"2642 W HUNTINGDON ST";"PHILADELPHIA";"PA";19132;"PHILADELPHIA";;;;;;;;;;;;;;;;;;;;;;"Y";
713463;"KIDS R SPECIAL CLUB HOUSE";"2254 N BROAD ST";"PHILADELPHIA";"PA";19132;"PHILADELPHIA";2157650404;;;;;;;;;;;;;;;;;;;;;"Y";
713464;"NOAH'S KIDDIE CAMPUS ACADEMY";"2247 N BROAD ST";"PHILADELPHIA";"PA";19132;"PHILADELPHIA";2152366624;;;;;;;;;;;;;;;;;;;;;"Y";
713472;"UMMTAAHIR'S INTERACTIVE LEARNING & MOTIVATION DAY";"2744 GERMANTOWN AVE # 46";"PHILADELPHIA";"PA";19133;"PHILADELPHIA";2152254456;;;;;;;;;;;;;;;;;;;;;"Y";
713479;"PRECIOUS BABIES LRNG ACADEMY DAYCARE";"917 W LEHIGH AVE";"PHILADELPHIA";"PA";19133;"PHILADELPHIA";2152259111;;;;;;;;;;;;;;;;;;;;;"Y";
713480;"APM CHILD CARE CENTER";"2318 N MARSHALL ST";"PHILADELPHIA";"PA";19133;"PHILADELPHIA";2158393313;"http://www.apmphila.org/headstart.html";"info@apmphila.org";" In 1996, APM responded to the overwhelming need to provide affordable childcare services within its community by opening the first of two early childhood education centers in North Philadelphia.  Our programs are NAECY-certified and have achieved a Keystone 4-STAR rating. 

The goal of our early childhood education programs is to promote the cultural, cognitive, social, emotional and physical development of young children.  Each child has the opportunity to experience programs that feature age-appropriate developmental learning and enrichment activities, ensuring that children reach their fullest potential while in our care.  We place a strong emphasis on parent involvement and on positive reinforcement, thereby building children's self esteem in a safe and caring environment.  Our staff is highly capable and works successfully with children diagnosed with developmental disabilities. 

At APM, each classroom is led by experienced bilingual (English/Spanish) and bicultural teachers and assistants with formal training.  We require that all staff participate in continuous training opportunities, ensuring that the latest child development research tools are applied in our curriculum.  ";"http://www.apmphila.org/headstart.html";;;;;;"y";"y";"y";"y";"n";"n";"http://www.apmphila.org/images/APMlogo.png";"http://www.apmphila.org/images/Headstart.jpg";"http://www.apmphila.org/images/Crayons.jpg";;;;
