"Id";"Name";"Address";"City";"State";"Zip";"County";"Phone";"Main url";"Email";"Details";"location website";"Facebook page";"Career employment";"Application/registration url";"Parent handbook url";"Infant (under 12 months)";"Toddler (1-2yrs)";"Preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1179384;"ST ANDREW";"4081 REED RD";"COLUMBUS";"OH";43220;"FRANKLIN";6144511626;"http://www.standrewschool.com/";"jwichtma@cdeducation.org";"Located at the corner of Reed and McCoy Roads, on the St. Andrew Parish property, St. Andrew School’s mission is to instill and reinforce Catholic values in lifelong learners, within a supportive and challenging academic environment. The teachers and programs develop the whole child, by guiding each one to reach potential spiritually, emotionally, physically, and mentally.

The school’s curriculum is based upon the Diocesan Guidelines and the Ohio Standards, St. Andrew School is 100 percent compliant with the Operating Standards for Ohio’s Catholic Schools. The Commission of the Ohio Catholic School Accreditating Association granted St. Andrew School full accreditation, in the Ohio Catholic School Accrediting Association, (OCSAA).

As a Department of Education Blue Ribbon School of Excellence, St. Andrew students and teachers have been awarded numerous honors and distinctions through the years. These awards include: First Place Catholic School Honors National Championship (2000-2001), the Harold C. Shaw Outstanding School Award, State Science Day, The Ohio Academy of Science and MathCounts Awards (1997-2002).  For additional information regarding our school, please call (614)-451-1626.

 ";"http://www.standrewschool.com/";"https://web.facebook.com/St-Andrew-Parish-and-School-Columbus-OH-499454073448471/";"http://www.standrewschool.com/job-openings";"http://www.standrewschool.com/visitors/registration";"http://www.standrewschool.com/currentparents/handbook";;;;"x";"x";;"http://www.standrewschool.com/wp-content/themes/standrewschool/images/header_logo.png";"8:00am - 2:50pm";"8:00am - 2:50pm";"8:00am - 2:50pm";"8:00am - 2:50pm";"8:00am - 2:50pm";"Closed";"Closed";
1179385;"ST ANGELA MERICI";"20830 LORAIN RD";"FAIRVIEW PARK";"OH";44126;"Cuyahoga";;"https://www.samparish.org/";"mrswhelan@samparish.org";"St. Angela Merici is a suburban Roman Catholic Parish which has been serving the people of Fairview Park, Rocky River and the surrounding area for 90 years. We have approximately 3,200 families involved in various aspects of Catholic life, making our parish a vibrant place. We support Catholic education with our Parish Elementary School, Parish School of Religion (PSR), and Youth of St. Angela (YOSA).

People of all faiths and all walks of life are always welcome at St. Angela's. There are many ways to become involved in our Church even if you are not yet Catholic. If you are interested in becoming Catholic we encourage you to visit our Becoming Catholic page to learn more. If you are interested in joining St. Angela's complete the Parish Registration form and either email it or return it to the Parish Center.";"https://www.samparish.org/";"https://web.facebook.com/St-Angela-Merici-Parish-School-753179164770742/?_rdc=1&_rdr";"https://www.samparish.org/giving-opportunities/";"https://static1.squarespace.com/static/58595274e3df28f333113ba9/t/5aebbbefaa4a991e53d9a3ba/1525398511969/Preschool+application2.pdf";"https://static1.squarespace.com/static/58595274e3df28f333113ba9/t/5ba04e28758d46a9d808f420/1537232446493/Preschool+Parent+Handbook+1820180917_13284367.pdf";;;"x";"x";;;"https://static1.squarespace.com/static/58595274e3df28f333113ba9/t/588a15453e00bed8dedfda9e/1538447430737/?format=1500w";"9:15 a.m - 2:00 p.m";"9:15 a.m - 2:00 p.m";"9:15 a.m - 2:00 p.m";"9:15 a.m - 2:00 p.m";"9:15 a.m - 2:00 p.m";"Closed";"Closed";
1179386;"ST ANN";"3064 PLEASANT AVE";"HAMILTON";"OH";45015;"BUTLER";5138630604;"https://saintanncs.com/";"sarah.bitzer@saintanncs.com";"St. Ann Catholic School is a Parish-structured parochial school in the Archdiocese of Cincinnati that has as its primary goal, the development of each child – spiritually, intellectually, emotionally, socially, physically – within the content of a living and vibrant Catholic Christian community.

We at St. Ann Catholic School are committed to the education of children in partnership with pastor, principal, faculty, staff, and parents who recognize that, for people of faith, the wisdom and culture transmitted by a school are enriched and put into perspective, by the Gospel message of Jesus.

Working in cooperation with the Parish of St. Ann and the parents of our students, we, as a school, strive to prepare students to be productive citizens and followers of Christ.

    We believe all students will grow in their Faith, knowing they are loved by God.
    We believe all students are capable of learning.
    We believe all students learn in different ways; curriculum and instructional practices will incorporate a variety of learning activities to accommodate all learning styles.
    We believe all students deserve a quality education in a safe and nurturing environment.
    We believe all students, parents, and staff members deserve to be treated with dignity and respect.
    We believe in educating the whole child to prepare them to be responsible citizens in a global community.
";"https://saintanncs.com/";"https://web.facebook.com/StAnnBruins?ref=stream&_rdc=1&_rdr";;"http://www.optionc.com/external/home/admissions-new/welcome/8226/7256279";"https://saintanncs.com/wp-content/uploads/2017/08/Preschool-Handbook-2017.pdf";;;"x";"x";"x";;"https://saintanncs.com/wp-content/uploads/2016/07/StAnn_logo-e1469410308101.png";"7:45 a.m. – 2:20 p.m";"7:45 a.m. – 2:20 p.m";"7:45 a.m. – 2:20 p.m";"7:45 a.m. – 2:20 p.m";"7:45 a.m. – 2:20 p.m";"Closed";"Closed";
1179387;"ST ANSELM";"13013 CHILLICOTHE RD";"CHESTERLAND";"OH";44026;"GEAUGA";4407297806;"http://stanselmschool.org/";"office@stanselmschool.org";"We, the Saint Anselm Community, believe Catholic education is centered in the family. The process of education, which includes parents, teachers, and students, as well as the wider faith community, is founded on a shared commitment to the spiritual, academic, and social growth of the child. It is our belief that the child, supported by the loving witness of our Catholic faith community, will develop a life-long active response to God’s love. Believing in the unique blessedness of each child, we are committed to creating an environment that empowers students to develop their full potential.

Mission Statement
The community of Saint Anselm School seeks to promote excellence in education in a Christ-centered environment.";"http://stanselmschool.org/";"https://web.facebook.com/saintanselmschool/?ref=settings";"http://stanselmschool.org/about-us/employment-opportunities/";"http://stanselmschool.org/admissions/registration/";;;;"x";"x";;;"http://stanselmschool.org/wp-content/themes/WebFuelsTheme/images/logo.png";;;;;;;;
1179388;"ST ANTHONY OF PADUA";"1339 E ERIE AVE";"LORAIN";"OH";44052;"LORAIN";4402882155;"https://www.stanthonylorain.org/";"stefanl@stanthonylorain.com";"Through these years, we have become a community of diversity, opportunity, service and faith.  Our generations of students have found a home at St. Anthony’s where Faith meets Knowledge to be leaders for the future.  As a student at St. Anthony’s, you will become part of a community that believes in Catholic Education.  We are a community that believes and strives to help each student meet their potential.  We are a community that believes in partnerships with parents and their importance to a child’s education.  We are a community that believes in our Faith and the opportunities it opens for our students.  We are a community that believes in each other.  New and exciting opportunities are happening everyday at our fully accredited St. Anthony of Padua School & Preschool.  We welcome you to come and see our Catholic Faith Community and join us in our journey of enriching the lives of our next generation.";"https://www.stanthonylorain.org/";"https://web.facebook.com/pages/St-Anthony-Of-Padua-School/1555433784691827?_rdc=1&_rdr";"https://www.stanthonylorain.org/our-parish/employment/";"https://www.stanthonylorain.org/wp-content/uploads/2018/01/2018-2019-Enrollment-Application-and-Information-Enrollment-Application-Update-1-23-18.pdf";"https://www.stanthonylorain.org/our-school/parent-info-back-school-forms/";;;"x";;;;"https://www.stanthonylorain.org/wp-content/uploads/2017/02/logo3-1.png";"8:00 am – 2:45pm";"8:00 am – 2:45pm";"8:00 am – 2:45pm";"8:00 am – 2:45pm";"8:00 am – 2:45pm";"Closed";"Closed";
1179390;"ST BARBARA";"2809 LINCOLN WAY NW";"MASSILLON";"OH";44647;"STARK";3308339510;"https://www.sbsmassillon.com/";"stbarbaraelem@youngstowndiocese.org";" We believe that our most valuable gift from God is our children.  St. Barbara School celebrates the teachings of Jesus by spreading the Word of God through a Catholic education.  We encourage  intellectual curiousity to develop the desire for life-long learning and to help the students grow to their potential.  Through our offerings, we educate the whole child, including respect for each other, and community and service to others.  The education we provide is supported in collaboration with parents, church and community, which is enhanced by technology in a safe and caring environment. St.Barbara school is a Roman Catholic elementary school in the Diocese of Youngstown serving grades PreK-6th.";"https://www.sbsmassillon.com/";"https://web.facebook.com/StBarbaraMassillon/?_rdc=1&_rdr";"https://www.glassdoor.com/Jobs/St-Barbara-School-Jobs-E1403273.htm";"https://www.sbsmassillon.com/student-forms";"https://www.sbsmassillon.com/media/1/SBS%20Student%20Handbook%202004-05.pdf";;;"x";;"x";;"https://static.radiuswebtools.com/templates/hca_stbarbara/images/logo.png";"8:00 am – 2:45pm";"8:00 am – 2:45pm";"8:00 am – 2:45pm";"8:00 am – 2:45pm";"8:00 am – 2:45pm";"Closed";"Closed";
1179389;"ST AUGUSTINE";"722 MONROE ST";"NAPOLEON";"OH";43545;"HENRY";4195923641;"http://www.staugie.net/";"jim.george@augustinenapoleon.com";"
St. Augustine School educates children from preschool through the eighth grade.  Operated as a ministry of St. Augustine Parish and the Diocese of Toledo, the school serves the children of the parish and from adjacent parishes without Catholic schools.  St. Augustine School also welcomes non-Catholic children whose parents want to provide a value-based education for their children.

 

St. Augustine School emphasizes Catholic values through the curriculum with service projects, local and global mission efforts, and liturgical planning and participation.

 

The St. Augustine School philosophy parallels the Diocese of Toledo School district philosophy:

""St. Augustine School assists parents in preparing their children to assume their Christian vocation; in preparing their children to use their God-given abilities to develop their knowledge, skills, values, and attitudes; in preparing their children to become people of faith inside and outside the school setting; in preparing their children to integrate their experience of living and learning at each stage of their development; in preparing their children to understand we are all part of God's community; in preparing their children to work for themslves as well as the common good of the community of mankind; in preparing their children to pray.  Our ultimate goal is union with Jesus Chris, the way, the truth, and the life.""


Parents who choose St. Augustine to assist their efforts to educate their child are investing in their child's future by providing a lifelong gift. A solid academic program infused with Catholic values and supported by parents will go a long way to help children develop into mature Christian witnesses.
";"http://www.staugie.net/st-augustine-school/";"https://www.facebook.com/St.Augustine.Napoleon/";;"http://www.staugie.net/st-augustine-school/school-forms/";"www.staugie.net/app/download/13841111/Student+Handbook+2017-18.pdf";;;"x";;;;;;;;;;;;
1179391;"ST BARNABAS";"9200 OLDE 8 RD";"NORTHFIELD";"OH";44067;"SUMMIT";3304677921;"http://www.sbcatholicschool.com/";"admissions@barnabasohio.org";"St. Barnabas School is committed to Catholic education that is grounded in the Gospel message, rooted in Catholic tradition, and infused with spiritual values that engage all stakeholders in prayer, worship and service.

Our learning community commits our stakeholders to academic excellence, address student learning styles and empower students to be critical thinkers, lifelong learners and moral problem solvers.

We believe that Catholic education should summon all stakeholders to live as Christian stewards, fulfilling our baptismal promises and modeling our patron saint, St. Barnabas as, ""Sons and daughters of encouragement.""
Belief Statements

    We believe that each person is a child of God and deserves respect.
    We believe that a quality Catholic education teaches the whole child: spiritually, emotionally, academically, physically and socially.
    We believe that faith formation is an ongoing collaboration between the school, family, and community.
    We believe instruction and assessment must provide for the diverse needs and abilities of all students, nurturing 21st Century learners.
    We believe that students learn to participate in the global community by serving the spiritual and social needs of all.
    We believe in continuous improvement through research, ongoing education, and implementation of best practices.
    We believe that the courage and devotion of Saint Barnabas provide a model for Catholic education and remind us of our call to love and serve others.

";"http://www.sbcatholicschool.com/";"https://web.facebook.com/stbarnabascatholicschool/?_rdc=1&_rdr";"http://www.sbcatholicschool.com/CareerOpportunities.aspx";"www.sbcatholicschool.com/EnrollmentOverview.aspx";"http://www.sbcatholicschool.com/StudentHandbook.aspx";;;"x";"x";"x";;"http://www.sbcatholicschool.com/sysimages/LogoHeader.png";"7:45 AM - 3:15 PM";"7:45 AM - 3:15 PM";"7:45 AM - 3:15 PM";"7:45 AM - 3:15 PM";"7:45 AM - 3:15 PM";"Closed";"Closed";
1179392;"ST BENEDICT CATHOLIC SCHOOL";"1620 OLIMPHIA RD";"TOLEDO";"OH";43615;"LUCAS";4195361194;"http://stbenedicttoledo.com/";"mhartman@stbenedicttoledo.org";"St. Benedict Catholic School provides high-quality academic and Christian education for children. We offer preschool-8th grade.";"http://stbenedicttoledo.com/";"https://web.facebook.com/StBenedictToledo?_rdc=1&_rdr";;"https://docs.google.com/forms/d/e/1FAIpQLSdnfc54ofqi7cItXe8GLfJgyUybm_k2HmKSF91y5c56hUMBCA/viewform";"stbenedicttoledo.com/wp-content/uploads/2018/01/St.-Benedict-Family-Handbook-2017-2018.pdf";;;"x";"x";;;"http://stbenedict.jumpit.io/wp-content/uploads/2017/08/ST-B-COLOR-HORIZ.jpg";"7:30 - 3:30 ";"7:30 - 3:30 ";"7:30 - 3:30 ";"7:30 - 3:30 ";"7:30 - 3:30 ";"Closed";"Closed";
1179393;"ST BERNADETTE";"1453 LOCUST LAKE RD";"AMELIA";"OH";45102;"CLERMONT";5137534744;"http://stbameliaschool.org";"lingram@stbernadetteamelia.org ";"St. Bernadette Preschool provides the parents of our school community with a loving, positive and Christian preschool environment where their child can grow as a learner.  Our curriculum is designed to meet the needs of every child and encourages each child to grow intellectually, socially, physically, and spiritually.  We foster a strong partnership in learning between the students and teachers.   Under the leadership of our teachers, the children commit to working in a harmonious environment that promotes an “I can” attitude at all times.  Our teachers use the best practices in preschool education so that the whole child’s learning is nurtured in an engaging and exciting way.  Every child enrolled in St. Bernadette’s preschool program will have their chance to shine, and to develop a love for learning.";"http://stbameliaschool.org";"https://web.facebook.com/stbernadetteamelia.org/";;"http://stbameliaschool.org/Admissions/Registration-due-Mar-1";;;;"x";"x";;;"http://stbameliaschool.org/Portals/3/WebsiteHeader8.png";"8:00am-3:00pm";"8:00am-3:00pm";"8:00am-3:00pm";"8:00am-3:00pm";"8:00am-3:00pm";"Closed";"Closed";
