"Id";"Name";"Address";"City";"State";"Zip";"County";"Phone";"Main url";"Email";"Details";"location website";"Facebook page";"Career employment";"Application/registration url";"handbook";"Infant (under 12 months)";"Toddler (1-2yrs)";"Preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1179761;"WELLS ACADEMY";"420 N 4TH ST";"STEUBENVILLE";"OH";43952;"JEFFERSON";7402821651;"http://www.steubenville.k12.oh.us/";"kcrosier@scsohio.org";"Dr. Richard A. Ross, Supt. of Public Instruction, recognized Wells Academy (Elementary School) as both a 2013 School of Promise and a 2013 High-Performing School of Honor based upon its 2012-2013 Local Report Card. The Ohio Department of Education recognized Wells for its success in closing the math and reading achievement gaps and for sustained high student achievement. The Steubenville City Schools Board of Education presented the teachers with a banner in recognition of their top ranking among elementary schools across the state. Congratulations to the Wells Academy Students, Parents, and Staff!!!";"http://www.steubenville.k12.oh.us/wellsacademy.html";"https://www.facebook.com/WellsAcademy1/";;"www.steubenville.k12.oh.us/enrollment.html";"http://www.steubenville.k12.oh.us/forms/SCSElementaryHandbook.pdf";;;;;;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/p200x200/20728230_1924103484467938_6843261473620473527_n.jpg?_nc_cat=111&_nc_ht=scontent-mrs1-1.xx&oh=e7b06b64ec69d559fb4c32107c4b2705&oe=5C404B37";"8:30 A.M -3:25 PM";"8:30 A.M -3:25 PM";"8:30 A.M -3:25 PM";"8:30 A.M -3:25 PM";"8:30 A.M -3:25 PM";"Closed";"Closed";
1179763;"WELLSTON INTERMEDIATE SCHOOL";"225 GOLDEN ROCKET DR";"WELLSTON";"OH";45692;"JACKSON";7403842060;"https://www.wcs.k12.oh.us/";"mlanning@wcs.k12.oh.us";"Wellston Intermediate School will achieve excellence in education for ALL learners.
The purpose of WCS is to: educate ALL students using differentiated instruction, develop
the whole child, provide a caring, safe & respectful environment, develop successful 
members of society.";"https://is.wcs.k12.oh.us/";"https://www.facebook.com/wcsrockets/";"https://www.wcs.k12.oh.us/apps/jobs/";"https://www.wcs.k12.oh.us/apps/pages/index.jsp?uREC_ID=90288&type=d";"https://www.wcs.k12.oh.us/ourpages/auto/2010/5/20/46779544/WCS%20Student%20Handbook%202018-2019.pdf";;;;;;;"https://scontent-lga3-1.xx.fbcdn.net/v/t1.0-1/p200x200/44611064_2102876716671152_5545874820152950784_n.jpg?_nc_cat=100&_nc_ht=scontent-lga3-1.xx&oh=30dcbed612b003b0cf80a6494116eae2&oe=5C89984E";"8:45 a.m -3:20 pm";"8:45 a.m -3:20 pm";"8:45 a.m -3:20 pm";"8:45 a.m -3:20 pm";"8:45 a.m -3:20 pm";"Closed";"Closed";
1179765;"WELSH HILLS SCHOOL";"2610 NEWARK GRANVILLE RD";"GRANVILLE";"OH";43023;"LICKING";7405222020;"https://www.welshhills.org/";"info@welshhills.org";"Celebrating our 39th year, Welsh Hills School is the only independent school in Licking County. We educate children from infancy through grade 12. Through our hands-on STEAM (science, technology, engineering, art and math) curriculum, students experience education in an environment that encourages creativity and nurtures a child’s natural love of learning.

 

Spanish, music, visual arts, robotics, drama, coding, organic gardening, and an award-winning, global education program are additional components of our school that expand and enrich our academic curriculum.

 

An infant program, and part-time and full-time toddler and preschool programs are available for families with children who are ready to join our school community.";"https://www.welshhills.org/";"https://www.facebook.com/welshhills/";"https://www.welshhills.org/employment-opportunities";"https://www.welshhills.org/admissions";;"x";"x";"x";"x";"x";;;"8:15 a.m  -3:15 p.m";"8:15 a.m  -3:15 p.m";"8:15 a.m  -3:15 p.m";"8:15 a.m  -3:15 p.m";"8:15 a.m  -3:15 p.m";"Closed";"Closed";
1179766;"WEST BRANCH MIDDLE SCHOOL";"14409 BELOIT SNODES RD";"BELOIT";"OH";44609;"MAHONING";3309384300;"http://www.westbranch.k12.oh.us";"stephen.fowler@wbwarriors.org";"Welcome to West Branch Middle School! We are a veteran staff serving students in grades 5-8 in a beautiful new building located in Goshen Township, Mahoning County. Students receive instruction in Language Arts, Social Studies, Science, Math, Music, Art, and Physical Education.";"http://www.westbranch.k12.oh.us/2/home";"https://www.facebook.com/WBLSD/";"http://www.westbranch.k12.oh.us/Employment";"http://www.westbranch.k12.oh.us/userfiles/35/my%20files/18-19%20new%20student%20registration%20packet%20summer.pdf?id=123645";"http://www.westbranch.k12.oh.us/userfiles/36/my%20files/studenthandbook.pdf?id=124158";;;;;;;;"8:55 AM – 2:20 PM";"8:55 AM – 2:20 PM";"8:55 AM – 2:20 PM";"8:55 AM – 2:20 PM";"8:55 AM – 2:20 PM";"Closed";"Closed";
1179767;"WEST BROAD ELEMENTARY SCHOOL";"2744 W BROAD ST";"COLUMBUS";"OH";43204;"FRANKLIN";6143655964;"https://www.ccsoh.us/";"talktous@columbus.k12.oh.us";"West Broad Elementary School is located at 2744 West Broad St, Columbus OH 43204. West Broad Elementary School is in the Columbus City School District. West Broad Elementary School is a Public school that serves grade levels PK-5.";"https://www.ccsoh.us/WestBroadES";"https://www.facebook.com/pages/Weinland-Park-Elementary-School/1501490850127368";"https://www.ccsoh.us/jobs";"https://www.ccsoh.us/enroll";;;;;;;;"https://www.ccsoh.us/cms/lib/OH01913306/Centricity/Template/GlobalAssets/images///logos/West%20Broad%20ES-01.png";"9:00 am - 3:30 pm";"9:00 am - 3:30 pm";"9:00 am - 3:30 pm";"9:00 am - 3:30 pm";"9:00 am - 3:30 pm";"Closed";"Closed";
1179773;"WEST LIBERTY-SALEM SCHOOL";"7208 US HIGHWAY 68 N";"WEST LIBERTY";"OH";43357;"LOGAN";9374841557;"https://www.wlstigers.org/";"ahollar@wlstigers.org";"West Liberty-Salem Middle/High School is located at 7208 US Hwy 68 North, West Liberty OH 43357. West Liberty-Salem Middle/High School is in the West Liberty-Salem Local School District. West Liberty-Salem Middle/High School is a Public school that serves grade levels 6-12.";"https://www.wlstigers.org/";"https://www.facebook.com/pages/West-Liberty-Salem-High-School/113766545300316";"https://www.wlstigers.org/site/Default.aspx?PageID=1040";"https://www.wlstigers.org/Page/1191";"https://www.wlstigers.org/cms/lib/OH01001711/Centricity/domain/9/2016-17/2016-17%20MSHS%20Handbook.pdf";;;;;;;"https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSAHRF1K2bv9fPbZS5bwCrf57WJkToOZdpPCjZSlzIAZPSqHD3pkg";"7:35am – 2:59 pm";"7:35am – 2:59 pm";"7:35am – 2:59 pm";"7:35am – 2:59 pm";"7:35am – 2:59 pm";"Closed";"Closed";
1179768;"WEST ELEMENTARY";"57710 US HIGHWAY 50";"MC ARTHUR";"OH";45651;"VINTON";7405965236;"http://www.vinton.k12.oh.us/";"kevin.waddell@vc-k12.us";"West Elementary School is located at 57710 US Hwy 50, Mcarthur OH 45651. West Elementary School is in the Vinton County Local School District. West Elementary School is a Public school that serves grade levels PK-5.";"http://www.vinton.k12.oh.us/westelementary_home.aspx";"https://www.facebook.com/Vinton-County-Local-Schools-170065540288/";;"http://www.vinton.k12.oh.us/forms.aspx";"http://www.vinton.k12.oh.us/Downloads/Student-Parent%20Handbook%202018-20193.pdf";;;;;;;"http://www.vinton.k12.oh.us/sysimages/hdrLogoNEW.png";"7:45am – 2:30 pm";"7:45am – 2:30 pm";"7:45am – 2:30 pm";"7:45am – 2:30 pm";"7:45am – 2:30 pm";"Closed";"Closed";
1179769;"WEST ELEMENTARY SCHOOL";"9675 STATE ROUTE 37";"MALTA";"OH";43758;"MORGAN";7403424873;"http://www.mlsd.k12.oh.us/";"mc-nesselroadd@seovec.org";"West Elementary first opened in the fall of 2002.  Our building serves approximatley 350 children in preschool through sixth grade as well as a handicapped unit.  Our School has been awarded an Excellent rating by the Ohio Department of Education in 2011, in addition to earning Adequate Yearly Progress recognition during the 2011school year, and Above classification in Value Added.  Our school serves a rural population.  All but a few students ride buses to and from school.  Our building organizes a variety of family centered events each year, such as Math Night, a spring carnival, Awards ceremony each nine weeks. and we bring an author to our building. We organize dances and activities to express to our students that we appreciate their hard work. We believe that families and schools need to work together in the best interest of the child.  At West Elementary we encourage students to reach their highest potential. to perform at high levels, and to be respectful of their teachers and to the other students. and to the other students.";"http://www.mlsd.k12.oh.us/elementary/west";"https://www.facebook.com/MorganLocalSchoolDistrict/?eid=ARCfYRUOhI9hgQRfVeLekpnVzZG0_CQQcwYqVOsT4p7xfrtclyrf5iAFpRPXW4ic6vMzN_hLWy7x5pQk";"http://www.mlsd.k12.oh.us/district/job-opportunities";"http://www.mlsd.k12.oh.us/studentsparents/kindergarten-registration";"http://www.mlsd.k12.oh.us/elementary/west/handbook";;;;;;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/p200x200/29542256_1354133998064092_2186727148522462517_n.png?_nc_cat=104&_nc_ht=scontent-mrs1-1.xx&oh=f6af66056460216e583e5a5679987180&oe=5C846E8B";"9:00 a.m. – 3:30 p.m.";"9:00 a.m. – 3:30 p.m.";"9:00 a.m. – 3:30 p.m.";"9:00 a.m. – 3:30 p.m.";"9:00 a.m. – 3:30 p.m.";"Closed";"Closed";
1179770;"WEST ELEMENTARY SCHOOL";"232 TUSCARAWAS AVE NW";"NEW PHILADELPHIA";"OH";44663;"TUSCARAWAS";3303640755;"http://www.npschools.org/";"frantzc@npschools.org";"West Elementary School is located at 232 Tuscarawas Ave NW, New Philadelphia OH 44663. West Elementary School is in the New Philadelphia City School District. West Elementary School is a Public school that serves grade levels K-5.";"http://www.npschools.org/westelementary_home.aspx";"https://www.facebook.com/New-Philadelphia-City-School-District-798552803604817/";"http://www.npschools.org/Employment.aspx";"http://www.npschools.org/EnrollmentRegistration.aspx";;;;;;;;"http://www.npschools.org/sysimages/hdrLOGO.png";"9:00 a.m. – 3:45 p.m.";"9:00 a.m. – 3:45 p.m.";"9:00 a.m. – 3:45 p.m.";"9:00 a.m. – 3:45 p.m.";"9:00 a.m. – 3:45 p.m.";"Closed";"Closed";
1179771;"WEST ELEMENTARY SCHOOL";"517 BEAVER ST";"NEWCOMERSTOWN";"OH";43832;"TUSCARAWAS";7404984151;"http://www.nctschools.org/";"PeoplesEr00@staff.nctschools.org";" Newcomerstown West Elementary School offers a variety of curricular and extracurricular programs. The school has an enrollment of more than 300 students in grades two through five. Its academic curriculum includes various subjects, such as English, reading, writing, mathematics, science and social studies. The school has a library that offers a variety of storybooks, magazines, picture dictionaries, fiction and nonfiction books, study materials and Internet access to students. Its facilities include a playground, cafeteria and computer lab. Located in Newcomerstown, Ohio, it is a part of the Newcomerstown School District. The school district additionally operates Newcomerstown East Elementary, Newcomerstown High School and Newcomerstown Middle School. ";"http://www.nctschools.org/westelementary_home.aspx";"https://www.facebook.com/NCTboardofEducation/";"http://www.nctschools.org/EmploymentOpportunities.aspx";"https://newcomerstown.esvportal.com/";"http://www.nctschools.org/Handbooks.aspx";;;;"x";;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/p200x200/14034818_1046441575432933_6553457380783108264_n.png?_nc_cat=107&_nc_ht=scontent-mrs1-1.xx&oh=9c46bfa21bb3f1bad70ca58cbed17360&oe=5C84B746";"8:10 AM – 2:55 PM";"8:10 AM – 2:55 PM";"8:10 AM – 2:55 PM";"8:10 AM – 2:55 PM";"8:10 AM – 2:55 PM";"Closed";"Closed";
1179772;"WEST HOLMES MIDDLE SCHOOL";"10901 STATE ROUTE 39";"MILLERSBURG";"OH";44654;"HOLMES";3306744761;"http://www.westholmes.k12.oh.us/";"bzimmerly@westholmes.org";"West Holmes Middle School is located at 10901 State Route 39, Millersburg OH 44654. West Holmes Middle School is in the West Holmes Local School District. West Holmes Middle School is a Public school that serves grade levels 6-8.";"http://www.westholmes.k12.oh.us/pages/schools/middle%20school/ms_index.html";"https://www.facebook.com/pages/West-Holmes-Middle-School/898231960195356?ref=br_rs";;"http://www.westholmes.k12.oh.us/pages/schools/middle%20school/content/after%20school.pdf";"http://www.westholmes.k12.oh.us/pages/schools/middle%20school/handbook/Handbook.pdf";;;;"x";;;"https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-1/c4.0.200.200/p200x200/11200642_927857473924265_766774855706848737_n.jpg?_nc_cat=105&_nc_ht=scontent-mrs1-1.xx&oh=2d6c00752dc4523dc89cceda9cca75bd&oe=5C80C5C5";"7:25 AM - 2:38 PM";"7:25 AM - 2:38 PM";"7:25 AM - 2:38 PM";"7:25 AM - 2:38 PM";"7:25 AM - 2:38 PM";"Closed";"Closed";
1179774;"WEST MOUND ELEMENTARY SCHOOL";"2051 W MOUND ST";"COLUMBUS";"OH";43223;"FRANKLIN";6143655968;"https://www.ccsoh.us/";"talktous@columbus.k12.oh.us";"Lowest grade taught: Prekindergarten - Highest grade taught: 5th Grade";"https://www.ccsoh.us/Domain/111";"https://www.facebook.com/pages/West-Mound-Elementary-School/423414217805823";"https://www.ccsoh.us/jobs";"https://www.ccsoh.us/enroll";;;;;;;;"https://www.ccsoh.us/cms/lib/OH01913306/Centricity/Template/GlobalAssets/images///logos/West%20Mound%20ES-01.png";;;;;;;;
1179775;"WEST PARK LUTHERAN";"4260 ROCKY RIVER DR";"CLEVELAND";"OH";44135;"CUYAHOGA";2169412770;"https://www.westparkschool.us";"Secretary@hcwpls.org.in";"West Park Lutheran School's mission is to lead our children to know and respond to Jesus Christ as their Lord and Savior while providing academic excellence.

We strive to provide thorough instruction in God's Word as well as teach all the required elementary and junior high subjects.  Our goal is that knowledge, when taught in harmony with the Holy Scriptures, may help boys and girls to live successfully, and in accord with the Word and will of God.";"https://www.westparkschool.us";"https://www.facebook.com/pages/West-Park-Lutheran-School/1023348797682125";;"https://www.westparkschool.us/forms-and-handbooks";"https://www.westparkschool.us/forms-and-handbooks";;;;;;;;"8:15 a.m  -3:30p.m";"8:15 a.m  -3:30p.m";"8:15 a.m  -3:30p.m";"8:15 a.m  -3:30p.m";"8:15 a.m  -3:30p.m";"Closed";"Closed";
1179776;"WEST SHORE SPORTS CAMP";"1575 COLUMBIA RD";"WESTLAKE";"OH";44145;"CUYAHOGA";4408716885;"https://www.clevelandymca.org/";"kprescott@clevelandymca.org";"YMCA Sports Camp focuses on improving sport skills through teamwork and friendly competition while making new friends. We will be doing a variety of sport weeks where campers will complete drills, scrimmages, and activities enhancing their athletic ability and general sports knowledge. For ages 6-12.";"https://www.clevelandymca.org/west-shore-sports-camp.html";"https://www.facebook.com/pg/WestShoreFamilyYmca/";"https://www.clevelandymca.org/employment.html";"https://www.clevelandymca.org/childcare-forms.html";"https://www.clevelandymca.org/uploads/2/5/2/8/25280116/sports_camp_parent_handbook_2018-rev-may.pdf";;;;"x";;;"https://scontent.fkhi11-1.fna.fbcdn.net/v/t1.0-1/15823093_1170490209724649_964452776657457240_n.png?_nc_cat=106&_nc_ht=scontent.fkhi11-1.fna&oh=6b0a38a9b160080d10b43da844fe79fe&oe=5C4B9B5D";"9:00 am to 4:00 pm";"9:00 am to 4:00 pm";"9:00 am to 4:00 pm";"9:00 am to 4:00 pm";"9:00 am to 4:00 pm";"Closed";"Closed";
1179777;"WEST SIDE MONTESSORI CENTER - BANCROFT";"7115 W BANCROFT ST";"TOLEDO";"OH";43615;"LUCAS";4198661931;"http://www.montessoritoledo.org/";"contactus@montessoritoledo.org";"West Side Montessori is a family-oriented educational community engaging and inspiring children to discover their potential within an environment promoting mutual respect, social responsibility, natural curiosity, and a love of learning.

Ideally, each child has the same teachers for multiple years. This gives teachers the opportunity to truly know and understand each child and determine how to both entice and engage children in the learning process. Montessori educators carefully prepare their classroom environments to allow each child to construct his/her own learning. The children gain confidence over time, unlocking their potential and setting them on a path of discovery for life.

The school engages families in the learning process for each child. Expectations for parent involvement and responsibilities are detailed in the School/Parent Partnership Agreement that each family signs annually. Parents observe, volunteer, attend parent education programs and child development classes, and receive regular communication via the online weekly newsletter and blog posts. WSM, in conjunction with the Parents’ Association Coordinating Committee (PACC), provides numerous opportunities for involvement in special events and programs. Teachers and parents often communicate via email or telephone.

At West Side Montessori the “prepared environment” includes a culture of mutual respect that encourages children to take responsibility for their own behavior and learning, including taking appropriate risks. Children are empowered to make choices and decisions, practice leadership, and engage in the world beyond our walls. The balance of freedom and responsibility practiced at West Side Montessori sets our students on the path to seek and love learning.";"http://www.montessoritoledo.org/?module=Page&sID=contact";"https://www.facebook.com/pg/WSMontessori/";"http://www.montessoritoledo.org/?module=Page&sID=employment";"https://pws.inresonance.com/school/montessoritoledo/index.php#login";"https://www.montessoritoledo.org/files/Parent%20Handbook%20Revised%209.14.18.pdf";;"x";"x";"x";"x";;"https://scontent.fkhi11-1.fna.fbcdn.net/v/t1.0-1/c9.0.200.200/p200x200/13419242_1392905074060419_1671065372529880843_n.jpg?_nc_cat=101&_nc_ht=scontent.fkhi11-1.fna&oh=87f0c1257eaaa230bb2c77fcd0e9d5d9&oe=5C83E690";"8:15 a.m  -3:30p.m";"8:15 a.m  -3:30p.m";"8:15 a.m  -3:30p.m";"8:15 a.m  -3:30p.m";"8:15 a.m  -3:30p.m";"Closed";"Closed";
1179780;"WESTERN  SCHOOL";"7959 STATE ROUTE 124";"LATHAM";"OH";45646;"PIKE";7407023120;"https://www.westernlocalschools.com/";"bwhitt@westernlocalschools.com";"Western Elementary School is located at 7959 State Route 124, Latham OH 45646. Western Elementary School is in the Western Local School District. Western Elementary School is a Public school that serves grade levels PK-6.";"https://www.westernlocalschools.com/school-profile--13";"https://www.facebook.com/pg/westernelementaryschool/";;"https://www.westernlocalschools.com/forms-links";"https://www.westernlocalschools.com/o/district/browse/4980";;;;"x";;;"https://www.westernlocalschools.com/assets/apptegy_cms/themes/westernlocaloh/logo-99f6f27a6c514454389cc71000e8db02.png";"8:00 AM to 2:55 PM";"8:00 AM to 2:55 PM";"8:00 AM to 2:55 PM";"8:00 AM to 2:55 PM";"8:00 AM to 2:55 PM";"Closed";"Closed";
1179781;"WESTERN ELEMENTARY SCHOOL";"385 W MAIN ST";"LEXINGTON";"OH";44904;"Richland";4198842765;"http://www.lexington.k12.oh.us/";"kist.trisha@lexington.k12.oh.us";"Western Elementary School is a public elementary school in Lexington. The principal of Western Elementary School is Mr. David B. Roberts. 373 children attend Western Elementary School, and the ratio of students to teachers is 19:1. Central Elementary School is one of the nearest elementary school";"http://www.lexington.k12.oh.us/index.php/schools/western-elementary";"https://www.facebook.com/pg/westernelementary/";"http://www.lexington.k12.oh.us/index.php/teachers-staff/job-postings";;"http://www.lexington.k12.oh.us/images/western/WesternStudentHandbook1819.pdf";;;"x";"x";;;"https://scontent.fkhi11-1.fna.fbcdn.net/v/t1.0-1/p200x200/1506763_1011387025584038_867888992760390660_n.jpg?_nc_cat=108&_nc_ht=scontent.fkhi11-1.fna&oh=1ab443fd74a96ade68edf02c70bedd78&oe=5C81EC73";"8:50 a.m. to 3:20 p.m";"8:50 a.m. to 3:20 p.m";"8:50 a.m. to 3:20 p.m";"8:50 a.m. to 3:20 p.m";"8:50 a.m. to 3:20 p.m";"Closed";"Closed";
