"id";"name";"address";"city";"state";"zip";"county";"phone";"main url";"email";"details";"location website";"facebook page";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1176497;"Lakeside Church";"5800 Lake Oconee Parkeway";"Greensboro";"GA";30642;"GREENE";"(706) 454-1652";"http://lakesidechurch.ws/";"questions@lakesidechurch.ws";"We believe our children play an active role in the Kingdom. We are here to assist parents, as we invite our kids to experience and learn the true heart of God. We long for them to understand that they are part of the journey. ";"http://lakesidechurch.ws/ministries/kids";"https://www.facebook.com/lakesidechurchatlakeoconee/";;;;;;"x";"x";;;"https://s3.amazonaws.com/media.cloversites.com/df/df8ce5b5-8d00-41b9-8413-733595be3fd1/site-images/0d7c118a-da40-4c43-bf98-374d0ae313c0.png";"9AM - 4PM";"9AM - 4PM";"9AM - 4PM";"9AM - 4PM";"9AM - 4PM";"Closed";"Closed";
1176498;"Oakland Elementary";"551 Highway 81 West";"McDonough";"GA";30253;"HENRY";"(770) 954-1901";"https://schoolwires.henry.k12.ga.us/";;"Oakland Elementary prepares each student for academic and personal success in an ever-changing global community by creating opportunities for every child to excel every day!";"https://schoolwires.henry.k12.ga.us/oe";"https://www.facebook.com/OKESOWLS/";;;"https://schoolwires.henry.k12.ga.us/domain/12574";;;"x";"x";;;"https://schoolwires.henry.k12.ga.us/cms/lib/GA01000549/Centricity/Template/GlobalAssets/images///logos/1%20Oakland%20Elementary.png";"7:45AM – 2:25PM";"7:45AM – 2:25PM";"7:45AM – 2:25PM";"7:45AM – 2:25PM";"7:45AM – 2:25PM";"Closed";"Closed";
1176501;"Sweet Apple";"12025 Etris Road";"Roswell";"GA";30075;"FULTON";"(470) 254-3310";"http://school.fultonschools.org/";;"Working together to excel in academics and citizenship";"http://school.fultonschools.org/es/sweetapple/Pages/default.aspx";;;"http://school.fultonschools.org/es/sweetapple/Pages/RegistrationandForms.aspx";"http://school.fultonschools.org/es/sweetapple/Documents/SAE%20Family%20Handbook%2017-18.pdf";;;"x";"x";;;;"7:10AM - 2:20PM";"7:10AM - 2:20PM";"7:10AM - 2:20PM";"7:10AM - 2:20PM";"7:10AM - 2:20PM";"Closed";"Closed";
1176500;"Stonewall Tell Elementary";"3310 Stonewall Tell Road";"College Park";"GA";30349;"Fulton";"(470) 254-3500";"http://school.fultonschools.org/";;"The mission of Stonewall Tell Elementary School is to create and sustain a safe, culturally sensitive, and rigorous academic environment in which the power of ""collective capacity"" is used to identify and implement a diversity of research-based, technologically advanced strategies to advance teaching and learning, resulting in greater student academic performance.";"http://school.fultonschools.org/es/stonewalltell/Pages/default.aspx";;;"http://www.fultonschools.org/en/about/newtofcs/Pages/Registration.aspx";;;;"x";"x";;;;;;;;;;;
1176499;"Southwest Georgia STEM Charter School Pre-K";"185 Pecan Street";"Shellman";"GA";39886;"RANDOLPH";"(229) 679-5555";"http://swgeorgiastem.ga.schoolinsites.com/";"enrollment@sowegastemcharter.org";"Southwest Georgia S.T.E.M. Charter is a PUBLIC, tuition-free school system with a statewide attendance zone and a focus on Calhoun, Clay, Dougherty, Lee, Quitman, Randolph, Stewart, Sumter, Terrell, and Webster counties.";"http://swgeorgiastem.ga.schoolinsites.com/";"https://www.facebook.com/groups/116256502053538/about/";"http://swgeorgiastem.ga.schoolinsites.com/?PageName=bc&n=254507";"http://swgeorgiastem.ga.schoolinsites.com/?PageName=bc&n=254513";;;;"x";"x";;;"http://images.pcmac.org/SiSFiles/Schools/GA/SouthwestGeorgiaSTEM/SouthwestGeorgiaSTEM/images/PageWrapper.jpg";;;;;;;;
1176504;"Wesley Lakes Elementary";"685 McDonough Parkway";"McDonough";"GA";30253;"HENRY";"(770) 914-1889";"https://schoolwires.henry.k12.ga.us/";;"Henry County Schools is committed to ensuring success for each student and creating student agency through personalized learning opportunities is an essential part of that vision. ";"https://schoolwires.henry.k12.ga.us/wle";;;"https://schoolwires.henry.k12.ga.us/domain/12726";"https://schoolwires.henry.k12.ga.us/Page/125";;;"x";"x";;;"https://schoolwires.henry.k12.ga.us/cms/lib/GA01000549/Centricity/Template/GlobalAssets/images///logos/1%20Wesley%20Lakes%20Elementary.png";"7:45AM – 2:25PM";"7:45AM – 2:25PM";"7:45AM – 2:25PM";"7:45AM – 2:25PM";"7:45AM – 2:25PM";"Closed";"Closed";
1176502;"Veterans Elementary";"306 Fabus Avenue";"Macon";"GA";31220;"BIBB";"(478) 779-2400 ";"https://www.bcsdk12.net/";"arrika.tunstell@bcsdk12.net";" Each student demonstrates strength of character and is college or career ready.";"https://www.bcsdk12.net/Domain/632";;"https://www.applitrack.com/bibb/onlineapp/";;"https://campus.bibb.k12.ga.us/campus/portal/bibb.jsp";;;"x";"x";;;"https://www.bcsdk12.net/cms/lib/GA01000598/Centricity/Template/GlobalAssets/images///Logos/BCSDLogoOnly.png";"8:20AM - 3:20PM";"8:20AM - 3:20PM";"8:20AM - 3:20PM";"8:20AM - 3:20PM";"8:20AM - 3:20PM";"Closed";"Closed";
1176503;"Vickery Mill Elementary";"1201 Alpharetta Street";"Roswell";"GA";30075;"FULTON";"(470) 254-2400";"http://school.fultonschools.org/";;"An engaging community of diverse familly and educators inspiring students to be wise";"http://school.fultonschools.org/es/vickerymill/Pages/default.aspx";;;"http://www.fultonschools.org/en/about/newtofcs/Pages/Registration.aspx";"http://school.fultonschools.org/es/vickerymill/Pages/VM-Student-Handbook.aspx";;;"x";"x";;;;"7:40AM – 2:20PM";"7:40AM – 2:20PM";"7:40AM – 2:20PM";"7:40AM – 2:20PM";"7:40AM – 2:20PM";"Closed";"Closed";
1176505;"Wolf Creek Elementary";"4440 Derrick Road";"Atlanta";"GA";30349;"FULTON";"(470) 254-2760";"http://school.fultonschools.org/";;"The Fulton County School System is one of the most unique school systems in the nation. Though not Georgia's largest school system in terms of student enrollment, it is, however, one of the largest systems in geographic area";"http://school.fultonschools.org/es/wolfcreek/Pages/default.aspx";"https://www.facebook.com/wolfcreekwolves/";;"http://school.fultonschools.org/es/wolfcreek/Pages/RegistrationandForms.aspx";"http://school.fultonschools.org/es/wolfcreek/Pages/Code-of-Conduct.aspx";;;"x";"x";;;"http://school.fultonschools.org/es/wolfcreek/SiteAssets/Pages/default/Logo5.jpg";"7:40AM – 2:20PM";"7:40AM – 2:20PM";"7:40AM – 2:20PM";"7:40AM – 2:20PM";"7:40AM – 2:20PM";"Closed";"Closed";
1176714;"Little Rascals";"15 Orman Street";"Bamberg";"SC";29003;"BAMBERG";"(803) 245-0505";;;;;"https://www.facebook.com/Little-Rascals-Daycare-2069342373346861/";;;;;;;;;;;;;;;;;;
1176711;"St. Joseph's Catholic School";"1200 Cornelia Road";"Anderson";"SC";29621;"ANDERSON";"(864) 760-1619";"https://www.sjccs.net/";" school.info@sjccs.net";"Saint Joseph Catholic School, a ministry of Saint Joseph Catholic Church, Anderson, South Carolina, integrates all learning with faith by empowering preschool, elementary, and middle school students to achieve their full potential as children of God";"https://www.sjccs.net/73";"https://www.facebook.com/StJosephCatholicSchoolAnderson/";;;;;;"x";"x";;;"https://static.radiuswebtools.com/templates/sjccs-school_mars/images/logo-school.png";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"Closed";"Closed";
1176721;"S.T.E.A.M. Express Academy";"101 Builders Court";"Boiling Springs";"SC";29316;"Spartanburg";"(864) 310-6899";;;"We are a NEW DSS LICENSED CHILDCARE FACILITY IN BOILING SPRINGS, SC that is extending our services.";;"https://www.facebook.com/STEAM-Express-Academy-1653856494868062/";;;;;;;;"x";"x";"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/18698017_1850627938524249_4603806745751883101_n.jpg?_nc_cat=0&oh=fcec8404906893618143bdddad89f84e&oe=5BBA4FF0";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1176720;"Nana Dee's Child Development";"4524 Parris Bridge Rd";"Boiling Springs";"SC";29316;"Spartanburg";"(864) 586-1181";;;"NaNa Dee's Child Development Center is a fun place for children ages birth-4yrs to come and learn in a safe and engaging environment.";;"https://www.facebook.com/Nanadeeschilddevelopmentcenter/";;;;"x";"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/13465937_1231338580224317_8938233542179950697_n.jpg?_nc_cat=0&oh=5ef2f456dc6b65f2acf80e3979073745&oe=5B7F22C7";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1176718;"Candle Lakes Academy, LLC";"422 Blythewood Road";"Blythewood";"SC";29016;"RICHLAND";"(803) 754-3807";"https://www.candlelakesacademy.com/";;"Candle Lakes Academy strives to provide a safe, developmentally appropriate environment for preschool and school age children";"https://www.candlelakesacademy.com/";"https://www.facebook.com/pages/Candle-Lakes-Child-Care/122057064517022";;;;;;"x";"x";;;"https://static.wixstatic.com/media/6b2669_b3f6ecb0c6484d94b4ddc70070cf78d0~mv2.png/v1/fill/w_156,h_113,al_c,usm_0.66_1.00_0.01/6b2669_b3f6ecb0c6484d94b4ddc70070cf78d0~mv2.png";;;;;;;;
1176716;"Bishopville Primary School Dennis Campus CDEP";"321 Roland Street";"Bishopville";"SC";29010;"LEE";"(803) 483-1005";"https://leebps.leeschooldistrictsc.org/";;"Bishopville Primary School, is a school that is dedicated to provide first class educational experiences for all learners.";"https://leebps.leeschooldistrictsc.org/";;;;"https://leebps.leeschooldistrictsc.org/apps/pages/index.jsp?uREC_ID=1017955&type=d&pREC_ID=1324887";;;"x";"x";;;;"8AM - 2:40PM";"8AM - 2:40PM";"8AM - 2:40PM";"8AM - 2:40PM";"8AM - 2:40PM";"Closed";"Closed";
1176730;"First Presbyterian Church Weekday Preschool";"709 Pridgen Drive";"Clinton";"SC";29325;"LAURENS";"(864) 323-9076";"http://www.fpcclinton.org/";;"First Presbyterian Church Weekday Preschool was founded in 1948 by Dr. William Redd Turner, Senior Minister of First Presbyterian Church. Dr. Turner’s purpose in starting the Weekday Preschool was to demonstrate his love for children and to provide an outreach ministry to the Clinton community";"http://www.fpcclinton.org/article208910.htm";;;"http://images.acswebnetworks.com/1/1888/Schoolapplication20182019edited1.pdf";;"x";"x";"x";"x";;;"http://images.acswebnetworks.com/1/1888/churchheader8.png";;"7:30AM - 5:15PM";"7:30AM - 5:15PM";"7:30AM - 5:15PM";"7:30AM - 5:15PM";"Closed";"Closed";
1176728;"Sundrops Montessori";"2391 Clements Ferry Road";"Charleston";"SC";29492;"CHARLESTON";"(843) 647-7848";"http://sundropsmontessori.com/";"udrey@sundropsmontessori.com";"At Sundrops we strive to educate by nurturing the social, emotional and cognitive developmental needs for each child individually.   Our mission is to awaken your child’s natural desire to learn in an environment where trust, respect, responsibility, community and cooperation flourish. Our Montessori classrooms encompass developmentally appropriate materials and tools for each child to progress naturally at their own pace to realize their full potential.";"http://sundropsmontessori.com/contact/";"https://www.facebook.com/sundropsmontessoridanielisland/";;;;"x";"x";"x";"x";;;"http://sundropsmontessori.com/wp-content/uploads/2016/05/LogoWP1-e1447358139305.jpg";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"7:30AM - 5:30PM";"Closed";"Closed";
1176729;"Little Nest";"120 College Street";"Chester";"SC";29706;"CHESTER";"(803) 581-1595";"http://www.littlenestchester.com/";;"Our caregivers nurture and love our infants and toddlers; they are played with, held, talked to, read to, and sung to throughout the day.";"http://www.littlenestchester.com/";"https://www.facebook.com/littlenestchester/";"http://www.littlenestchester.com/employment.html";"http://www.littlenestchester.com/childcare-options.html";;"x";"x";"x";"x";;;;"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"Closed";"Closed";
1176727;"Plymouth Childcare Development Center";"24 Sycamore Ave";"Charleston";"SC";29407;"CHARLESTON";"(843) 990-9625";"https://pccdc.weebly.com/store/c1/Featured_Products.html";"pcdc2424@gmail.com";"We offer a Christian-based curriculum, with QUALIFIED educated teachers. We also offer nutritious meals, and ABC Vouchers are accepted.";"https://pccdc.weebly.com/store/c1/Featured_Products.html";"https://www.facebook.com/plymouthcdc/";;"https://pccdc.weebly.com/enrollment.html";;"x";"x";"x";"x";;;"https://pccdc.weebly.com/uploads/5/1/3/3/51335637/published/logopng-2.png?1499823994";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1176726;"First Baptist School of Charleston";"48 Meeting Street";"Charleston";"SC";29401;"CHARLESTON";"(843) 722-6646";"http://www.fbschool.org/";"fbs@fbschool.org";"First Baptist offers a high standard, co-educational, college preparatory program from grades K2-12";"http://www.fbschool.org/";"https://www.facebook.com/FirstBaptistSchoolCharleston/";;"http://www.fbschool.org/admissions";;;;;"x";;;"http://www.fbschool.org/logo@2x.png";;;;;;;;
1176736;"Doughty Dependable Childcare Center";"1744 Decker Boulevard";"Columbia";"SC";29206;"RICHLAND";"(803) 569-9064";;;"We've been open since June 29, 2017 and our students are growing and learning Academically and Biblically each day! ";;"https://www.facebook.com/Doughtys-Dependable-Childcare-Center-1512431078812875/";;;;;;;;;;;;;;;;;;
1176749;"Simons Learning Center";"3730 Camden Hwy.";"Dalzell";"SC";29040;"SUMTER";"(803) 607-9284";;;;;;;;;;;;;;;;;;;;;;;
1176747;"Mercy Baptist Church Child Development Center";"2805 Fourth Avenue";"Conway";"SC";29527;"HORRY";"(843) 488-1442";"http://www.mercybc.org/";"mercybaptistcdc@outlook.com";"Our mission is to provide each child with a loving and safe environment, enabling us to bring a fun and exciting Christian based curriculum to Mercy Baptist CDC";"http://www.mercybc.org/child_development_center.html";;;;;;;;;;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/16003126_1371938729512359_4298585700717037854_n.jpg?_nc_cat=0&oh=45892bdeb84092f319ebdca125807fb4&oe=5B7F1BAF";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1176745;"Victory Learning Academy";"1732 Decker Boulevard";"Columbia";"SC";29223;"RICHLAND";"(803) 828-4489";;"victorylearningacademy2017@yahoo.com";"Climbing the ladder of success!";;"https://www.facebook.com/victorylearningacademy1732/";;;;;;;;;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/33159135_841773202694649_4117286848311590912_n.jpg?_nc_cat=0&oh=bd11e7191f25821396a6fc5693715345&oe=5BB8B44E";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"Closed";"Closed";
1176753;"The Sunshine House/The Quest Zone";"121 Bombing Range Road";"Elgin";"SC";29045;"KERSHAW";"(803) 462-3900";"http://thequestzone.com/";" info@thequestzone.com ";"The Quest Zone’s unique format couples innovation with inspiration to create a captivating after school program where students love learning. Conveniently located on-site at each school where the program is offered, the after school program is both convenient and secure.";"http://thequestzone.com/locations/#1514949234947-31d4fc66-32c8";"https://www.facebook.com/qzinfo/";"http://thequestzone.com/jobs/";"http://thequestzone.com/enroll/";;;;"x";"x";"x";;"http://thequestzone.com/wp-content/uploads/2017/12/the-quest-zone-logo-header-1.png";;;;;;;;
1176762;"Woods Road Head Start Center";"1400 Woods Road";"Florence";"SC";29501;"FLORENCE";"(843) 678-3423";;;;;"https://www.facebook.com/pages/biz/day_care_preschool/Child-Development-Center-At-Woods-Road/262033780919540/";;;;;;;;;;;;;;;;;;
1176759;"McLaurin Elementary School";"1400 McMillan Lane";"Florence";"SC";29506;"FLORENCE";"(843) 664-8457";"https://www.fsd1.org/";;"The mission of McLaurin Elementary School is to provide a quality education in a safe environment, enabling students to become productive citizens in a culturally diverse society.";"https://www.fsd1.org/mclaurin";"https://www.facebook.com/McLaurin-Elementary-School-746180685429952/";;"https://www.fsd1.org/domain/318";;;;"x";"x";;;"https://www.fsd1.org/cms/lib/SC02209534/Centricity/Template/GlobalAssets/images///logos/mclaurin.png";"7:45AM – 2:15PM";"7:45AM – 2:15PM";"7:45AM – 2:15PM";"7:45AM – 2:15PM";"7:45AM – 2:15PM";"Closed";"Closed";
1176766;"B.D. Lee Elementary";"401 Overbrook Drive";"Gaffney";"SC";29341;"CHEROKEE";"(864) 206-6432";"http://bdl.cherokee1.k12.sc.us/";;"The mission of B. D. Lee Elementary School is to inspire, lead, and provide each student, in partnership with family and community, the educational foundation to be a responsible, productive individual through a safe, nurturing environment and a challenging curriculum.";"http://bdl.cherokee1.k12.sc.us/pages/B_D_Lee_Elementary";;;;;;;"x";"x";;;"http://bdl.cherokee1.k12.sc.us/dynimg/_pHAAA_/docid/0x0D7606413604BCB4/10/large_bee.png";;;;;;;;
1176767;"Goucher Elementary School";"604 Goucher School Road";"Gaffney";"SC";29340;"CHEROKEE";"(864) 206-6890";"http://ges.cherokee1.k12.sc.us/";;"Goucher Elementary School will lay the foundation dedicated to the success of respectful, responsible, productive life-long learners.";"http://ges.cherokee1.k12.sc.us/pages/Goucher_Elementary";"https://www.facebook.com/pages/Goucher-Elementary/1510412435895148";;"http://ges.cherokee1.k12.sc.us/files/_laL4d_/2dc24580caa515713745a49013852ec4/3K4K5KRegistration_Schedule2018.pdf";;;;"x";"x";;;"http://ges.cherokee1.k12.sc.us/dynimg/_pHAAA_/docid/0x0E7A0641335BB4E4/11/gorilla%2BShield%2Bresized.jpg";;;;;;;;
1176770;"Learn 2 Grow, LLC";"311 Broad Street";"Gilbert";"SC";29054;"LEXINGTON";"(803) 892-0450";;;"Providing quality care in a small & loving setting. We're like a family, where kids can LEARN and GROW while having fun. ";;"https://www.facebook.com/Learn-2-Grow-Child-Development-Center-251833731985121/";;;;;"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-9/34140913_388920711609755_5125311223096672256_o.jpg?_nc_cat=0&oh=2a3d51a520c9d4937fa7c27e9e8f4dfd&oe=5BBE4345";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1176773;"Still Water Montessori School";"103 Laurel Avenue";"Goose Creek";"SC";29445;"BERKELEY";"(843)790-4973";"http://stillwaterschool.org/";"stillwatermontessori00@gmail.com";"Still Water Montessori School is devoted to providing an educational environment where each child feels valued and heard.  We carefully prepare the school environment to create a “children’s house,” a place just for them that changes according to their needs and personalities.";"http://stillwaterschool.org/";"https://www.facebook.com/stillwaterschool/";;"http://stillwaterschool.org/admissions/";;;;"x";"x";"x";;;"8AM - 5:30PM";"8AM - 5:30PM";"8AM - 5:30PM";"8AM - 5:30PM";"8AM - 5:30PM";"Closed";"Closed";
1176774;"Wheatley Montessori School";"200 Clark Street #300";"Greenville";"SC";29607;"GREENVILLE";"(864) 438-3055";"https://www.wheatleymontessori.com/";"wheatleymontessori@gmail.com";"Wheatley Montessori School is committed to creating a self-stimulating learning environment where students will acquire the necessary intellectual and social skills that will instill a lifelong thirst for learning, a respect for all cultures, and an inspiration to become promoters of world peace.  ";"https://www.wheatleymontessori.com/";"https://www.facebook.com/WheatleyMontessoriSchool/";;"https://www.wheatleymontessori.com/enrollment-application";"https://www.wheatleymontessori.com/handbook";;;"x";"x";"x";"x";"https://static.wixstatic.com/media/f98c59_b702f09b52d94b35ab2391c4e30d9c18.jpg/v1/fill/w_75,h_85,al_c,q_80,usm_0.66_1.00_0.01/f98c59_b702f09b52d94b35ab2391c4e30d9c18.webp";"7:30AM - 6PM";"7:30AM - 6PM";"7:30AM - 6PM";"7:30AM - 6PM";"7:30AM - 6PM";"Closed";"Closed";
1176778;"Mountain Montessori School";"405 Tanyard Road";"Greenville";"SC";29609;"GREENVILLE";"(864) 610-2887";"http://www.mountain-montessori.com/";"mountainmontessori@icloud.com";" The Primary Montessori classroom is a carefully prepared environment  where children of mixed ages (3-6 years) work independently with Montessori materials, which are appropriate for each stage of their development";"http://www.mountain-montessori.com/";;;;"http://www.mountain-montessori.com/Websites/mountainmontessori/files/Content/6260776/MM_Brouchure_Master.pdf";;"x";"x";"x";;;"http://www.mountain-montessori.com/ResizeImage.aspx?img=/Websites/mountainmontessori/WebsiteLogo.png&h=100";"8:15AM - 3:15PM";"8:15AM - 3:15PM";"8:15AM - 3:15PM";"8:15AM - 3:15PM";"8:15AM - 3:15PM";"Closed";"Closed";
1176779;"Rubye H Jones Head Start";"40 John McCarroll Way";"Greenville";"SC";29607;"GREENVILLE";"(864) 233-4128";;;;;;;;;;;;;;;;;;;;;;;
1176781;"Gilmore Prep Academy";"1271 S Suber Road Suite B";"Greer";"SC";29650;"GREENVILLE";"(864) 655-5845";;"trice@gilmoreprep.com";"Gilmore Prep is a preschool for 3, 4, and 5 year old children. We are dedicated to helping our little ones develop a strong literacy foundation.";;"https://www.facebook.com/gilmoreprep/";;;;;;"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/c0.1.200.200/p200x200/1011959_485403958200805_262096004_n.jpg?_nc_cat=0&oh=87f976ad7d0ca822515a92bb1cdcc50b&oe=5BB9D4A9";;;;;;;;
1176782;"Imagine That!";"103 First Street East";"Hampton";"SC";29924;"HAMPTON";"(803) 943-5055";;;;;;;;;;;;;;;;;;;;;;;
1176784;"The Chalkboard Preschool, LLC";"1254 Yeamans Hall Road";"Hanahan";"SC";29410;"Berkeley";"(843) 784-6556";"https://www.thechalkboardpreschool.com/";"thechalkboardpreschool@yahoo.com";"The Chalkboard is a place that is 100% family oriented! We pride ourselves in being able to serve your entire family while offering excellent childcare and education to your preschooler. We are committed to the safety, well-being and education of all of the children that walk through our doors. At TCP, we pride ourselves on our small size, close relationships and being able to put our children and families first! We are little school with lots of heart.";"https://www.thechalkboardpreschool.com/";"https://www.facebook.com/TheChalkboardPreschool/";;"https://www.thechalkboardpreschool.com/enrollment";;;"x";"x";"x";;"x";"https://static.wixstatic.com/media/4af9fa_c3326359cc3e4f9e935479f40ed5663d.png/v1/crop/x_0,y_6,w_844,h_328/fill/w_433,h_168,al_c,usm_0.66_1.00_0.01/4af9fa_c3326359cc3e4f9e935479f40ed5663d.png";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"Closed";"Closed";
1176785;"Chosen One Christian Child Care Center";"415 Bellinger Hill Rd";"Hardeeville";"SC";29927;"JASPER";"(843) 263-5667";;"coclcsh@gmail.com";"Our mission is to provide a quality education for children, in a loving environment, where they will come to know Jesus Christ and His Word.";;"https://www.facebook.com/ChosenOneChildCare/";;;;"x";"x";"x";"x";;;;"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1176787;"Montessori Day Academy of Hartsville";"103 Campus Drive";"Hartsville";"SC";29550;"DARLINGTON";"(843) 620-5040";"http://www.montessorihartsville.com/";"montessorihartsville@outlook.com";"Montessori Day Academy of Hartsville serves children ages six weeks to six years in Hartsville, SC, and surrounding communities.";"http://www.montessorihartsville.com/";"https://www.facebook.com/pg/montessoridayacademyofhartsville/about/?ref=page_internal";;"http://www.montessorihartsville.com/mdah-application-for-admission";"http://www.montessorihartsville.com/fee-schedule/";"x";"x";"x";"x";;;"http://static1.squarespace.com/static/563b615ee4b0d753fb7be35a/t/56a51a4f69492eecad1b4659/1525265027293/?format=1500w";"7:30Am - 5:30PM";"7:30Am - 5:30PM";"7:30Am - 5:30PM";"7:30Am - 5:30PM";"7:30Am - 5:30PM";"Closed";"Closed";
1176789;"Indian Land Academy, Inc";"8558 Shelley Mullis Road";"Indian Land";"SC";29707;"Lancaster";"(803) 548-0078";"http://www.indianlandacademy.net/";"brooke@indianlandacademy.com";"We are an independent and dynamic preschool who is dedicated to pursuing excellence by promoting quality through developmental and age appropriate programs.  ILA provides programs to help children have fun learning.  We want them to reach their full potential, as they approach and surpass their milestones with joy and enthusiasm.  Nurturing each child's unique qualities and potential is imperative.  Together with our staff and families, we strive to build strong, long-term partnerships. ";"http://www.indianlandacademy.net/";"https://www.facebook.com/Indian-Land-Academy-227577894249262/";"http://www.indianlandacademy.net/carreers/";"http://www.indianlandacademy.net/parents/";;"x";"x";"x";"x";;;"http://static1.squarespace.com/static/56c4b5057da24f28de37e9d6/t/56cdeff5f699bb984234833e/1489688035876/?format=1500w";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1176796;"McFadden's Learning & Child Care Academy";"414 S. Morris Street";"Lake City";"SC";29560;"FLORENCE";"(843) 394-3442";;;;;"https://www.facebook.com/pages/biz/lancaster/Greater-New-Hope-Child-Development-Center/163058570386165/";;;;;;;;;;;;;;;;;;
1176797;"Greater New Hope Child Development CTR";"1401 Old Landfords Road";"Lancaster";"SC";29720;"LANCASTER";"(803) 289-6303";;;;;;;;;;;;;;;;;;;;;;;
1176799;"Aspire Early Learning Academy, LLC #2";"320 South Lake Drive";"Lexington";"SC";29072;"LEXINGTON";"(803) 356-0650";"http://aspireearlylearningacademy.com/";" AspireEarlyLearningAcademy@gmail.com.";"We prepare your preschooler for kindergarten in a positive, safe, loving, and fun environment that focuses on academics and social interactions.";"http://aspireearlylearningacademy.com/contact/";"https://www.facebook.com/AspireAcademy2/";"http://aspireearlylearningacademy.com/employment/";"http://aspireearlylearningacademy.com/registration/";;"x";"x";"x";"x";;;"http://aspireearlylearningacademy.com/wp-content/uploads/2017/11/Aspire-Logo-300x213.jpg";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
