"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"s"
869314;"EDUCATION CONNECTION ADVENTURE PROGRAM";"3 TRADES LANE- JOHN REED INTERMEDIATE SCHOOL";"NEWTOWN";"CT";6470;"FAIRFIELD";"203-516-1356";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869317;"NURSERY ON NOTCH HILL";"320 NOTCH HILL ROAD";"NORTH BRANFORD";"CT";6471;"NEW HAVEN";"203-481-0240";"http://www.nurseryonnotchhill.com/";"nurseryonnotchhill@gmail.com";"The Nursery on Notch Hill was established as an outreach program by the Zion Episcopal Church and has been providing Early Childhood Education since 1971!  We are a Preschool that provides a structured and academic program to enhance your child’s social, emotional, physical and cognitive development.  Our qualified teachers provide a safe, child-centered environment where we prepare our children to succeed in all areas and help them to become developmentally ready for Kindergarten.  We believe that each child is a unique individual who will develop at his or her own pace and we provide developmentally appropriate activities that encourage creativity, curiosity, independence and self-confidence.  Our program is designed to help children become independent, play well with other children and enjoy sustained relationships with adults outside the family.  We strive to provide a warm, loving environment where each child receives unconditional positive regard and encouragement to explore the wonderful world around us.";"http://www.nurseryonnotchhill.com/";"https://www.facebook.com/pages/Nursery-on-Notch-Hill/173341462678075";"M-F 8am – 3pm";;;;"y";"y";"y";"y";"n";"n";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869318;"WEE CARE OF NORTH BRANFORD INC";"1680 FOXON ROAD";"NORTH BRANFORD";"CT";6471;"NEW HAVEN";"203-481-3909";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869319;"TWIN LAKE CHILDREN'S CENTER";"999 FOXON ROAD- RTE 80";"NORTH BRANFORD";"CT";6471;"NEW HAVEN";"203-484-2800";"http://www.twinlakechildrenscenter.com/";"Carol8615@sbcglobal.net";"Twin Lake Children's Center has been serving the community of North Branford and its surrounding towns since 1995. Our goal is to provide a safe, loving, nurturing and intellectually stimulating environment for your child. We believe in a well balanced curriculum that sees the importance of social learning and interaction as well as academic learning and achievement. Your peace of mind and your child's well being is of the utmost importance to us. We strive to constantly provide high quality care to your child and believe the more we study and learn about early childhood education, the better care and advantages your child will have.
     We are your child's first teachers. We help shape and teach your child and make sure their experiences here at TLCC provides them with an excitement and love for learning that will continue the rest of their lives.

";"http://www.twinlakechildrenscenter.com/";;;;;;"y";"y";"y";"y";"n";"n";"http://www.twinlakechildrenscenter.com/templates/Vienna/img/logo.gif";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869320;"KID'S CONNECTION.COM, INC.";"605 FOXON ROAD";"NORTH BRANFORD";"CT";6471;"NEW HAVEN";"203-484-3344";"http://northbranfordchildcare.com/";;"North Branford Child Care is the preeminent child care and early education center serving North Branford and south-central Connecticut.

North Branford Child Care has been developed as a safe haven for creativity and imagination. Our concentrated programs offer wonderful care, both academically and socially, for children ranging from 8 weeks to 11 years of age.

Our Center offers structured classroom settings for specific age groups. Infant registration ranges from 8 weeks to one year. Toddler registration ranges from 12-36 months. The next big step is our fully functional Nursery School for 3 and 4 year olds.

North Branford Child Care also offers a wide variety of before and after school programs designated for ages 5 through 11 years.

Our goal is to provide a safe, comfortable, home away from home environment. Nothing is more important to us than the happiness and well being of your child. Each staff member is committed to an overall program of child development.
";"http://northbranfordchildcare.com/";;"Monday-Friday
6:30 a.m. - 6 p.m.";;"http://northbranfordchildcare.com/enrollment-information/";;"y";"y";"y";"y";"y";"y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869324;"COMMUNITY SERVICES DAY CARE CENTER";"7 LINSLEY STREET";"NORTH HAVEN";"CT";6473;"NEW HAVEN";"203-239-7366";"http://www.northhaven-ct.gov/government/town_departments/departments_%28a_-_d%29/day_care.php";;"The mission of the Community Services Daycare is to provide high quality childcare to families with low to moderate income.


The Daycare provides children with a safe, nurturing and stimulating environment that promotes their physical, social, emotional and cognitive development.


The North Haven Community Services Daycare is partially funded by a grant from the State of Connecticut Department of Education, the Child Nutrition Program and parent fees. Nutritious meals and snacks are provided at no additional fee. Admission criteria is based upon income levels. A sliding fee scale is available.


Our state-licensed center is accredited through the National Association for the Education of Children (NAEYC). The program consists of a full-day preschool program and a before- and after- school program which services a total of 45 children (15 preschool / 30 school age).


The Center provides a learning environment that exposes each child to age appropriate activities that meet and enhance their individual needs. We follow the Connecticut Preschool Framework and assess our preschool children in the areas of personal & social, physical, cognitive and creative domains. Children experience swimming at our town pool and educational field trips to enhance our curriculum.";"http://www.northhaven-ct.gov/government/town_departments/departments_%28a_-_d%29/day_care.php";;;;;;"y";"y";"y";"y";"n";"n";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1103687;"ST FRANCES CABRINI CHILD CARE";"90 CHAPEL HILL RD";"NORTH HAVEN";"CT";6473;"New Haven";"203-985-0424";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869330;"ST. THERESE NURSERY SCHOOL";"555 MIDDLETOWN AVENUE";"NORTH HAVEN";"CT";6473;"NEW HAVEN";"203-234-9971";"http://www.sttheresenurseryschool.com/";"madinolfi70@gmail.com";"St. Therese was established on October 30, 2000. We began with two classrooms, thirty students and four staff members. We now have almost 100 students, 3 classrooms, a pre-k program, and a staff of 10! We have evolved over the past eleven years to maintain the balance of socialization as well as academic skills. Due to the ""No Child Left Behind Act"", academics have become more of a focus in early childhood as we prepare students for kindergarten where goals and objectives are higher than they were ever before. Finding a balance in how to integrate these academic skills in a developmentally appropriate manner is something our staff successfully achieves through professional development as well as their cohesiveness as a team of professionals.

Our mission of learning is a journey, not a destination. We believe and act upon this mission on a daily basis. We pray that we will be the first stop on your child's educational journey. If you have questions, please feel free to contact me at any time.";"http://www.sttheresenurseryschool.com/";;"8am-3pm";;;"http://www.sttheresenurseryschool.com/";"y";"y";"y";"y";"n";"n";"http://www.sttheresenurseryschool.com/StTheresLogo.jpg";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869333;"HAMDEN/NORTH HAVEN YMCA CLINTONVILLE";"456 CLINTONVILLE ROAD";"NORTH HAVEN";"CT";6473;"NEW HAVEN";"203-239-0873";"http://www.cccymca.org/2011/09/after-school/";"ekelly@cccymca.org";"Every school day the Hamden/North Haven Y provides a safe, healthy and enriching environment for the children of Hamden and North Haven in our state-licensed child care programs.  While children are in the care of our trained and certified staff at their elementary schools, you have peace of mind at work knowing that your child is engaged in activities that will enhance youth development, healthy living and social responsibility.";"http://www.cccymca.org/2011/09/after-school/";"https://www.facebook.com/pages/Central-Connecticut-Coast-YMCA/199418263419229";;"http://www.cccymca.org/jobs/";"http://www.cccymca.org/wp-content/uploads/2015_6-CCC-Y-School-Aged-Child-Care-Registration-Packet-03-13-20151.pdf";"http://www.cccymca.org/wp-content/uploads/CCC-Y-SACC-Parent-Handbook-2015-16-2-3.pdf";"y";"n";"n";"n";"y";"y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869335;"HAMDEN/NORTH HAVEN YMCA GREEN ACRES A/S";"146 UPPER STATE STREET";"NORTH HAVEN";"CT";6473;"NEW HAVEN";"203-248-6361";"http://www.cccymca.org/2011/09/after-school/";"ekelly@cccymca.org";"Every school day the Hamden/North Haven Y provides a safe, healthy and enriching environment for the children of Hamden and North Haven in our state-licensed child care programs.  While children are in the care of our trained and certified staff at their elementary schools, you have peace of mind at work knowing that your child is engaged in activities that will enhance youth development, healthy living and social responsibility.";"http://www.cccymca.org/2011/09/after-school/";"https://www.facebook.com/pages/Central-Connecticut-Coast-YMCA/199418263419229";;"http://www.cccymca.org/jobs/";"http://www.cccymca.org/wp-content/uploads/2015_6-CCC-Y-School-Aged-Child-Care-Registration-Packet-03-13-20151.pdf";"http://www.cccymca.org/wp-content/uploads/CCC-Y-SACC-Parent-Handbook-2015-16-2-3.pdf";"y";"n";"n";"n";"y";"y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869336;"SHERWOOD CHILDREN'S CORNER";"45 SHERWOOD TERRACE";"OLD SAYBROOK";"CT";6475;"MIDDLESEX";"860-388-3717";"http://thesherwoodschool.com/about-us/our-history/";;"We are a developmental, discovery oriented  program, deeply committed to individualized, child centered learning.

Our philosophy is based on the principles of Jean Piaget, John Dewey and Maria Montessori, believing that children are naturally curious, and when given time and the opportunity to explore their own interests, develop their own unique talents and strengths.

The teachers at Sherwood are devoted professionals, trained in early childhood education. We are not successful in our daily mission of excellence in early learning unless you understand our goals and developmentally appropriate practices.";"http://thesherwoodschool.com/about-us/our-history/";;"7am-5:30pm";;"http://thesherwoodschool.com/about-us/apply-for-enrollment/";;"n";"y";"y";"y";"y";"y";"http://thesherwoodschool.com/wp-content/themes/thesherwoodschool/images/logo.png";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869337;"COMMUNITY COOP NURSERY SCHOOL";"366 MAIN STREET- FIRST CHURCH OF CHRIST";"OLD SAYBROOK";"CT";6475;"MIDDLESEX";"860-388-9623";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869338;"MY SECOND HOME";"18 KING STREET";"OLD SAYBROOK";"CT";6475;"MIDDLESEX";"860-395-0621";"https://www.facebook.com/pages/My-Second-Home/149699551739896";;;"https://www.facebook.com/pages/My-Second-Home/149699551739896";"https://www.facebook.com/pages/My-Second-Home/149699551739896";;;;;"y";"y";"y";"y";"y";"y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869341;"THE CHILDREN'S TREE MONTESSORI, LLC";"96 ESSEX ROAD";"OLD SAYBROOK";"CT";6475;"MIDDLESEX";"860-388-3536";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869343;"ORANGE COMMUNITY NURSERY SCHOOL";"525 ORANGE CENTER ROAD";"ORANGE";"CT";6477;"NEW HAVEN";"203-795-3869";"http://www.ocnskids.com/";"ocnskidsinfo@gmail.com ";"Founded in 1956, the Orange Community Nursery School is a cooperative, non-profit preschool administered by a director and teachers.  O.C.N.S. is located in the High Plains Community Center.  

The preschool years are much more than the time before “real school.”  They are an unparalleled time of growth, joy, and wonder.  What a wonderful time for parents to be involved in their child’s life!  In return for an investment of time and energy, parents who co-op have opportunities to grow in knowledge and understanding of the world of young children, while enjoying a shared experience with like-minded parents.  We believe that children learn best when they have: 
 
* A child-centered environment where they can work and play at their own level and develop at their own pace.
* A supportive, nurturing atmosphere to stimulate and reinforce positive self-awareness, confidence and self-esteem.
* A rich learning environment and an array of experiences that foster observation, language development, problem solving, and satisfaction of personal achievement.
* The opportunity to participate in group experiences that encourage development of communication and listening skills and respect for others.
* A myriad of opportunities for free self-expression in art, music, movement, story telling, dramatic and creative play.
* The opportunity to relate to and feel secure with adults other than their own parents.
* Help in recognizing reasonable limits, strengthening emotional control and developing self discipline.
* Equipment and space to development strength and coordination.

The mainstays of our learning environment include block play, art, dramatic play, music, books, table toys, puzzles, and sand and water play.    
";"http://www.ocnskids.com/";;"9-1:30 ";;"http://www.ocnskids.com/open-enrollment.html";;"y";"y";"y";"y";"n";"n";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869345;"HOLY INFANT PRESCHOOL";"456 RACEBROOK ROAD";"ORANGE";"CT";6477;"NEW HAVEN";"203-799-6783";"https://www.facebook.com/pages/Holy-Infant-Preschool/113536635347111";;;"https://www.facebook.com/pages/Holy-Infant-Preschool/113536635347111";"https://www.facebook.com/pages/Holy-Infant-Preschool/113536635347111";;;;;"y";"y";"y";"y";"n";"n";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869347;"STORK CLUB,INC.";"801 BALDWIN ROAD";"ORANGE";"CT";6477;"NEW HAVEN";"203-891-0599";"http://www.storkclubs.com/";;"Our quality staff will create positive interactions between children, parents and administration. 
Serving Your Childcare and Educational Development Needs Since 1982
Family Owned and Operated Since 1982
Transportation to and from Local Schools
Open 6:30 AM – 6:00 PM Monday through Friday
CPR/1st Aid Certified Staff on Premises
Educational, Nurse and Dental Consultants Available
Curriculum based on CT Early Learning Development Standards
Easy On/Off Highway Access for All Locations
We Accept Care 4 Kids at All Locations
Veteran Administrators";"http://www.storkclubs.com/";"https://www.facebook.com/storkclubs";"6:30AM – 6:00PM";;;;"y";"y";"y";"y";"y";"y";"http://www.storkclubs.com/img/logo.png";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869348;"BRIGHT HORIZONS A YALE AFFILIATED CENTER";"230 WEST CAMPUS DR.";"ORANGE";"CT";6477;"NEW HAVEN";"203-812-2805";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869356;"BRIGHT BEGINNINGS";"185 WEST MAIN STREET";"PLANTSVILLE";"CT";6479;"HARTFORD";"860-621-9770";;;;;;;;;;;;;;;;;;;;;"Y";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
869357;"PLANTSVILLE COMMUNITY NURSERY SCHOOL";"109 CHURCH STREET";"PLANTSVILLE";"CT";6479;"HARTFORD";"860-628-8878";"http://www.plantsvilleucc.org/communitynurseryschool.html";"PCNS1955@gmail.com";"Plantsville Community Nursery School is non-denominational and is the oldest continually operational nursery school in the state with classes for 3-5 year olds. We have communicated with Southington kindergarten teachers to make sure our program meets the best needs of children to prepare them for their next big step into elementary school.

Opened in October 1955 by the mother’s club of Plantsville Congregational Church, the nursery school began with Mrs. Ruth Nelson, Mrs. Helen Macleod and Mrs. Otley Kania teaching 16 children in the 4 year old class and 17 children in the 3 year old class. Each year the teaching staff has provided children in Southington and surrounding towns with an educational experience that will prepare them for entering kindergarten.

Over the years the program has improved to provide the best up to date experience for each child in socialization, self-reliance, cognitive skills, fine and gross motor skills and improving imagination while still caring for the basic needs of 3-5 year olds.

We are proud that in the 60 years we have been in operation, we have had only 29 teachers, reflecting a low turnover rate that has helped to keep consistency throughout our program.";"http://www.plantsvilleucc.org/communitynurseryschool.html";;"9-11:30 a.m. ";;;;"n";"n";"y";"y";"n";"n";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
