"FacilityID";"InspectionID";"Inspection Date";"Inspection Result"
"BrooklynDC410";"cab3caea7ae1611b07650cd74edacc00";" 12/9/21";" Initial Annual Inspection - Reinspection Not Required"
"BrooklynDC34713";"0af68718933b3a48e755d51f113ad2cb";" 11/17/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC14740";"963a6908638b15c166d904d7d642f7b3";" 1/13/22";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC18839";"160ccd53f4ff0847d0065b5ba2c32db2";" 9/8/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC16869";"f5f8ab1d22726b43fbbfec3864dd70c9";" 12/16/21";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"BrooklynDC1894";"0685124fc2506c96a3e7f9c9efd12a92";" 3/6/20";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC411";"f079c3f6cd2bb12e3017a072caaed44e";" 1/12/22";
"BrooklynDC14590";"04d3619b9217174cd09cd6b14f40d7a6";" 7/20/21";" Initial Annual Inspection - Reinspection Not Required"
"BrooklynDC1594";"24d8bc41cdd95b871414f79fc53e5300";" 11/16/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC1056";"bcd9ac5903f1e4a4561128248ffccd38";" 1/29/20";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC34756";"20715279c1127922c77b65c75ee62c52";" 2/12/20";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BrooklynDC1036";"4b2898e1c5ac53415f85b7211cabfc7c";" 1/27/22";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC37626";"5227983ee5be8231fdf3c53e6a170932";" 10/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC38929";"eb5163c04feb3b8b6f0ae1011b9b6052";" 12/16/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC39632";"90837ed15023ce14c5651ccf7ef68d5b";" 11/23/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC37625";"7d8cd9e4c42057845b1536e338593de8";" 10/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC39633";"808f7e6a8497a8ae9524e94b90631ea3";" 11/23/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC39819";"c3326bfdfa71008df8959ad06361c2fb";" 12/28/21";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"BrooklynDC19577";"f05cd4a953c697c11bc777fdd927346e";" 10/5/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC15538";"38d5494ccdc0e81f1934b876ebff286e";" 10/5/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC10751";"eec01e6a349aca6f8b5cf021f3338c1f";" 3/3/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC14482";"8f898205af9b31c30b61a8cb412b9950";" 3/5/20";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC38981";"64851f693682ee189c79f4a6d7402694";" 10/1/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC21095";"6b627f60e9af54f3f37980a14f72fea0";" 11/4/21";
"BrooklynDC2112";"ea5ef6ed4493b9d89c57b40d02eb5980";" 1/31/20";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC471";"54c4f5821404c90c40fdcaa5407669d9";" 9/23/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC19505";"b80a93c7076d56a470eca072bf14774d";" 7/30/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC433";"a106bfba2d4efa45c9746cc594a0ecae";" 1/12/22";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC1907";"f4c8d79c94984279538ff658797c317f";" 11/10/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC18142";"bec09d2825bc80c94adb2b1578661369";" 9/28/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC14520";"19a68023f9af357ef603f5069c6ff9f6";" 1/6/22";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"BrooklynDC17439";"2e19f21c71739ef7365677810b417160";" 1/12/22";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC10568";"a14f13c893462ca721ac5a39eade5f71";" 8/5/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC17917";"e9092e6de2a52994d078b9334bb2b524";" 1/27/22";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC508";"5ff4c31686ede8f90a9a8f5faa97ff6d";" 2/10/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"BrooklynDC509";"282aaa5f95fb90afa5d716653bde3e23";" 12/2/21";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC20914";"ff953b74b8d71ef652abf2d293952567";" 1/25/22";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC1725";"cf4cdf38befb8d069cacd125970f4de2";" 12/10/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC25613";"5f46b143f5b63521ce84bccb0ec1a1f0";" 9/9/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC515";"436a3519a7b162066b05d0d64d76b5c7";" 1/26/22";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC414";"656c2bd3d8e957b3bb29dd9cb30f4bdf";" 9/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC20923";"5999daa4da3d6405e257bc4bf7d1eba8";" 9/28/20";
"BrooklynDC1733";"a444bb70a7d9e3d999300feb48036ded";" 1/7/20";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC20927";"a5499488b902b49a334d32a9f93299c3";" 11/9/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"BrooklynDC22510";"d6631e5514b7a9b34e5cd0e19378584a";" 12/14/21";" Initial Annual Inspection - Reinspection Not Required"
"BrooklynDC23094";"64b744bc90de9e19be0234aacf840854";" 12/8/21";" Compliance Inspection of Open Violations - Reinspection Required"
"BrooklynDC32509";"51ef3619e231d691111fd93ea3180903";" 2/13/20";" Initial Annual Inspection - Reinspection Required; Fines pending"
"BrooklynDC12191";"f3722fc408d410df6305cbd99792bccb";" 2/4/20";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC32956";"02eb29ea24c703ef32e31aa2b619d1f6";" 10/17/19";" Initial Annual Inspection - Reinspection Not Required"
"BrooklynDC26200";"a7a6322b713f4eb3a40d4063952ec524";" 12/2/21";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC32499";"40528387aff88c96ae5112b6ba319b30";" 12/16/21";" Initial Annual Inspection - Reinspection Not Required"
"BrooklynDC26121";"0b12e5ac56d584796bb4643de8df5fd8";" 11/27/19";" Initial Annual Inspection - Reinspection Not Required"
"BrooklynDC32383";"911d9ac697dad92cf661cb36b4360d16";" 12/8/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC31723";"20b0bb3bbaa087a5f19ee91822f07d19";" 11/24/20";" Monitoring Inspection Non-Routine - Reinspection Required; Fines pending"
"BrooklynDC1058";"343805d47e5fb370245cb18eab60f17d";" 2/13/20";" Compliance Inspection of Open Violations - Reinspection Required"
"BrooklynDC31671";"1ea6ac04655c91fc51dcef452ba827f4";" 11/3/21";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC32258";"eeed61a859071f5dc0a9efea72f0c8ed";" 10/21/21";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC11853";"9b569b380530493e3407de7721f85f0a";" 11/14/19";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC21160";"f04c652bd84ff78c658748db2f777b68";" 3/12/21";" Monitoring Inspection Non-Routine - Reinspection Not Required"
"BrooklynDC38072";"fbabb0c9c3e3640169b4a92a35fc668f";" 3/6/20";
"BrooklynDC26046";"c25b4447cf829b3aa37b8495a3767922";" 9/9/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC24697";"600133a4a370c0eca883d1901b0be25f";" 1/27/22";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"BrooklynDC26162";"6fdfbb4be118d61f5d77082b7a24e145";" 10/19/21";" Initial Annual Inspection - Reinspection Required; Violations corrected at time of inspection"
"BrooklynDC35749";"b229247a385c431cdcf9b4428e2602da";" 10/19/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC2019";"200c0f945b4b6950de1d415d9b4da7cd";" 10/27/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC2108";"59306bd344d291535490c291d25bb2ff";" 1/25/22";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC32467";"457e3e52481e168c4c8265539c279ae4";" 12/9/21";
"BrooklynDC32465";"254729c63e3af897b48d0ae96e8e94b1";" 12/9/21";
"BrooklynDC38895";"06de1ced9bf836f6f01ebbf6f1264679";" 12/1/21";" Initial Annual Inspection - Reinspection Not Required"
"BrooklynDC37545";"2b4a340c902b10b91285b3609a27f2d6";" 9/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC36487";"528e762d3596376befdecf48b768524c";" 9/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC38935";"d02a849f52f2e1f4193758dbe7c72c28";" 1/13/22";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC33749";"4b224bf8e6f05ad34d29a72f11ecd02d";" 12/1/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC20506";"279e17e7295bf4fc9f81284f61af9fd3";" 10/28/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC10553";"ffb356ff9b43a6a0c688f3997baab28e";" 10/14/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC10745";"27ad0eb67c4abdd7986295995d8f88a4";" 12/15/21";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"BrooklynDC36651";"f73249b83a3a0049439d9ca199763386";" 11/10/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC12024";"df4a23c70d9bfb11e2269a851781e47b";" 9/14/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC14455";"709f1c2785090328b2febe34f2a7ebce";" 12/7/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"BrooklynDC2121";"fcda851ba6a0f015d4da14d6df5b3c49";" 1/25/22";" Initial Annual Inspection - Reinspection Required; Fines pending"
"BrooklynDC10762";"923e750b8774fd6bb0d963ae22ecafac";" 7/21/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC14352";"897153fdac4ff292207e1a48efad5ed7";" 10/29/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BrooklynDC20006";"dc61899d0c99c06e6da56a0dec5d3a60";" 10/20/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC20004";"7366ffba01a42e447d07811712fb8fd8";" 10/28/21";" Monitoring Inspection Non-Routine - Passed inspection with no violations"
"BrooklynDC14394";"b3d16f0d45d8396172a1aee048d345b0";" 7/15/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC703";"17b1b4af82de9e2cc28e3f61587f3b8e";" 7/26/21";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC1689";"66b9abd6423fd9c059601a45c994eabf";" 7/9/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC39118";"9a26583c0a0f9e653ea7c962ebaa7eb5";" 10/29/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"BrooklynDC36071";"954c2c6de89faa5da30f49fdd0ceea00";" 1/4/22";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"BrooklynDC33719";"eb5af99a8366042f20e40fb9dccf696a";" 7/1/21";" Initial Annual Inspection - Passed inspection; Violations corrected at time of inspection"
"BrooklynDC37421";"6807c65343c993cec15ef677b6d6653c";" 1/4/22";" Compliance Inspection of Open Violations - Passed inspection; Violations corrected at time of inspection"
"BrooklynDC17714";"31b11424c2a21123476dccea329aa8fd";" 1/12/22";" Initial Annual Inspection - Reinspection Not Required"
"BrooklynDC2012";"245f6c162b02f4bdaf407708f2b08fe4";" 5/11/21";" Initial Annual Inspection - Reinspection Not Required"
"BrooklynDC24846";"5da3b50d24b24f2e0f097272bb34a86f";" 11/12/21";
"BrooklynDC842";"7d37f1a8181dad662c4bc76e653de5df";" 11/9/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC10602";"498d0fa11f6fdf75a92385bd3eff16ba";" 8/6/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC39158";"24efdc701931d73ed5dce10afe95e14d";" 9/29/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC34754";"3f718c2b7c20173f5d7cc674f709cae5";" 9/21/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC14940";"5fe6fed2d4c4db49ff35da7e5149d0fc";" 10/1/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC19670";"6e5ebe8b184b5b7dd472c322d4394d09";" 1/21/22";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC24698";"612607668b4bf8b8b587bb44e0ec15bc";" 12/2/21";" Initial Annual Inspection - Reinspection Not Required"
"BrooklynDC1767";"b860c738c695d0411d193b71f3a86e7b";" 1/27/22";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC545";"c0812942ea5c20007d59a29b2143b8e5";" 12/22/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC20928";"74a3f0fd5946b9e8af563d98797b184a";" 12/15/21";" Initial Annual Inspection - Reinspection Not Required"
"BrooklynDC20917";"fa00c9bbfe7854f967e33b3cb9d4e703";" 11/17/21";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC17544";"823da4599474ca42b4121135e52a69df";" 9/25/20";" Compliance Inspection of Open Violations - Reinspection Required"
"BrooklynDC548";"772b7ce7745d666c83f026f6c7a82555";" 1/17/20";" Compliance Inspection of Open Violations - Reinspection Required"
"BrooklynDC34843";"67c40f937fe4434615efc053b7cdce48";" 11/5/20";" Compliance Inspection of Open Violations - Previously cited violations corrected"
"BrooklynDC22864";"851b50ac541203e230379d4dcb14cbc5";" 10/2/19";" Initial Annual Inspection - Reinspection Not Required"
"BrooklynDC1718";"a08a564f5f1bdee66ffd21f54523d070";" 12/7/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
"BrooklynDC36852";"aeeed1ccfa2a337a187486dec08433a8";" 12/8/21";" Initial Annual Inspection - Reinspection Required; Fines pending"
"BrooklynDC204";"21d03bf909d6dc9e73dc55d6ded98789";" 10/7/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC20926";"b5e231e0ac0205642166051ffda35a13";" 11/12/21";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC1691";"64bf02029cdf1445aa00d02e28e98e53";" 10/8/19";" Initial Annual Inspection - Reinspection Not Required"
"BrooklynDC82";"409ef5d9d58d0b6c548cb94a6f623f49";" 9/21/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC36064";"9525a488ae6f36c31f884e78bed01c90";" 8/12/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC469";"dfe9b5d83e286a446b356501c83e22e1";" 11/18/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC470";"9f57ca41241523d754b5ff3d2a15dedb";" 11/18/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC15613";"dfae6b03aaa46c963bdeed9b415e530c";" 1/26/22";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC15614";"0d9254ab2456629cc10db2ae166bc247";" 1/26/22";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC21351";"3ae0147a794d735416e8357b98fe0e7e";" 7/13/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC10592";"cbd40b24ecf70dc77aef216b0838f9b5";" 7/13/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC39735";"d91f3f9b36e0caa829998b4341c5573f";" 7/28/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC39740";"65d3418f69b2d1df5973b331b0e52e97";" 7/28/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC10455";"f334d994e4b9bc3e871c19083d8c5c7f";" 11/19/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC23021";"40253d9fba08205383c0e9a1ff42d5e6";" 11/19/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC39682";"c3d0eb9c03b08d4fc31884dac15bc4fe";" 7/23/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC22618";"09208524e51a37e1a75dba8224a336a7";" 11/19/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC22667";"3ed4ebde0138d069993dc2e89e03564a";" 10/6/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC33827";"2835367fadde791388d6220af52f6171";" 10/7/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC69";"93cb5b7deb69c797606673845b18609d";" 10/18/21";
"BrooklynDC11017";"fb9621de3e5a68260ecf6066823a0246";" 1/6/22";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC12233";"a156753d80e59ce26e012ea16b42c51b";" 12/21/21";
"BrooklynDC12234";"2da74797811ad9aa7dfc79059ce1b938";" 1/26/22";
"BrooklynDC24647";"92eee00dd7ac51b331205fea98b2693f";" 10/27/21";" Initial Annual Inspection - Passed inspection with no violations"
"BrooklynDC24648";"7b83e49ab60da8774ed7ecae07677d7a";" 7/21/21";" Initial Annual Inspection - Reinspection Required"
"BrooklynDC23116";"b3541d3ba4b787cf0ea4c246c1afbdca";" 6/30/21";" Compliance Inspection of Open Violations - Reinspection Required; Violations corrected at time of inspection"
