Provider ID;SSPS Provider Number;License ID;License Cert;Authority;Facility Type;License Type;License Status;Provider Name;Provider Name Label;Primary Contact;First Initial License Date;First Full License Date;License Anniversary Date;License Expires;Primary Phone;Email;Fax;Capacity;Ages;AgeFromMonths;AgeToMonths;Mail Addr1;Mail Addr2;Mail Addr3;Mail City;Mail State;Mail Zip;Physical Addr1;Physical Addr2;Physical Addr3;Physical City;Physical State;Physical Zip;Business Addr1;Business Addr2;Business Addr3;Business City;Business State;Business Zip;Label Addr1;Label Addr2;Label Addr3;Label City;Label State;Label Zip;County;Licensor;Office;Service Area;Lattitude;Longitude;Early Achievers Status;Referral Status
525944;629507;527520;Licensed;DEL;Center;Non-Expiring;Open;Jitter Bug Child Care;Jitter Bug Child Care;;7/16/2010;10/7/2013;6-Oct;;3604595626;jitterbugchildcare@gmail.com;;57;1 month to 12 years 11 months;1;155;PO Box 250;;;East Olympia;WA;98540;7605 Martin Way E;;;Olympia;WA;98516;7605 Martin Way E;;;Olympia;WA;98516;PO Box 250;;;East Olympia;WA;98540;Thurston;Charlotte Dedman;Olympia;Southwest;47.053523;-122.778492;Participating in Quality Improvement;Okay to refer
6723;178672;454456;Licensed;DEL;Center;Non-Expiring;Open;JOSE MARTI CHILD DEV CNTR;JOSE MARTI CHILD DEV CNTR;;10/24/1991;10/24/1991;24-Oct;;2063298961;;;170;12 months to 13 years;12;156;El Centro De La Raza;2524 S 16TH AVE;;SEATTLE;WA;98144;2524 16TH AVE S;;;SEATTLE;WA;98144;2524 16TH AVE S;;;SEATTLE;WA;98144;El Centro De La Raza;2524 S 16TH AVE;;SEATTLE;WA;98144;King;Lynora Hirata;Renton;Northwest;47.580215;-122.311437;Quality Level of Excellence;Okay to refer
4251;113880;668711;Licensed;DEL;Center;Non-Expiring;Open;JOSEPHINE SUNSET HOME;JOSEPHINE SUNSET HOME;;4/15/1991;4/15/1991;14-Apr;;3606294915;;;111;1 month to 13 years;1;156;9901 272ND PL NW;;;STANWOOD;WA;98292;9901 272ND PLACE NW;;;STANWOOD;WA;98292;9901 272ND PL NW;;;STANWOOD;WA;98292;9901 272ND PL NW;;;STANWOOD;WA;98292;Snohomish;Wendy Lin;Everett;North Central;48.24441;-122.367296;Participating in Quality Improvement;Okay to refer
511927;628707;497394;Licensed;DEL;Center;Non-Expiring;Open;JOURNEY DISCOVERY CENTER;JOURNEY DISCOVERY CENTER;;6/1/2010;12/1/2010;1-Jun;;5094481795;Explore@JourneyDiscoveryCenter.com;;89;1 month to 12 years;1;144;110 W CATALDO;;;Spokane;WA;99201;110 W CATALDO;;;Spokane;WA;99201;110 W CATALDO;;;Spokane;WA;99201;110 W CATALDO;;;Spokane;WA;99201;Spokane;Judy Davis;Spokane;East;47.6665009;-117.413279;Quality Level of Excellence;Okay to refer
860236;609848;672663;Licensed;DEL;Center;Non-Expiring;Open;JOURNEY SCHOOL;JOURNEY SCHOOL;;12/1/2014;4/28/2015;1-Dec;;4254459718;;;118;2 months to 11 years;2;132;21500 CYPRESS WAY;;;Lynnwood;WA;98036;21500 CYPRESS WAY;;;Lynnwood;WA;98036;21500 CYPRESS WAY;;;Lynnwood;WA;98036;21500 CYPRESS WAY;;;Lynnwood;WA;98036;Snohomish;Frances Conrad;Everett;North Central;47.8034369;-122.2584244;Participating in Quality Improvement;Okay to refer
265110;282857;636794;Licensed;DEL;Center;Non-Expiring;Open;Journeys Montessori;Journeys Montessori;;12/12/2002;12/12/2002;11-Dec;;2538911406;journeysmontessori@gmail.com;;15;2 years 6 months to 12 years;30;144;Journeys Montessori;6102 Parker Road East;Dara Knowles;Sumner;WA;98390;Journeys Montessori;6102 Parker Road East;Dara Knowles;Sumner;WA;98390;Journeys Montessori;6102 Parker Road East;Dara Knowles;Sumner;WA;98390;Journeys Montessori;6102 Parker Road East;Dara Knowles;Sumner;WA;98390;Pierce;Ed Manglona;Tacoma;Southwest;47.2016984;-122.2217058;Not Participating;Okay to refer
692692;114357;474736;Licensed;DEL;Center;Non-Expiring;Open;Joyful Noise Early Learning Center;Joyful Noise Early Learning Center;;9/1/2012;3/1/2013;1-Sep;;5094691103;;;53;1 month to 8 years;1;96;402 N 2nd Street;;;Yakima;WA;98901;402 N 2nd Street;;;Yakima;WA;98901;402 N 2nd Street;;;Yakima;WA;98901;402 N 2nd Street;;;Yakima;WA;98901;Yakima;Alisha Burkett;Yakima;North Central;46.607726;-120.507581;Not Participating;Okay to refer
482967;595093;488406;Licensed;DEL;Center;Non-Expiring;Open;JOYLAND PRESCHOOL;JOYLAND PRESCHOOL;;5/6/2010;11/5/2010;5-May;;4257428562;;;56;12 months to 11 years;12;132;16824 44TH AVE W 130;;;Lynnwood;WA;98037;16824 44TH AVE W #130;;;Lynnwood;WA;98037;16824 44TH AVE W #130;;;Lynnwood;WA;98037;16824 44TH AVE W 130;;;Lynnwood;WA;98037;Snohomish;Diane Smith;Everett;North Central;47.8463775;-122.292552;Participating in Quality Improvement;Okay to refer
304997;96;639652;Licensed;DEL;Center;Non-Expiring;Open;JUMP FOR JOY TOO;JUMP FOR JOY TOO;;6/7/2006;10/17/2007;17-Oct;;3604554331;;;133;1 month to 12 years 11 months;1;155;4431 Martin Way E;;;Olympia;WA;98516;4431 Martin Way E;;;Lacey;WA;98516;4431 Martin Way E;;;Lacey;WA;98516;4431 Martin Way E;;;Olympia;WA;98516;Thurston;Charlotte Dedman;Olympia;Southwest;47.047552;-122.826105;Quality Level of Excellence;Okay to refer
295374;554832;620691;Licensed;DEL;Center;Non-Expiring;Open;JUNIOR JUNCTION DAY SCHOOL;JUNIOR JUNCTION DAY SCHOOL;;9/30/2005;9/30/2005;28-Sep;;4254326340;jjmaplevalley@jr-junction.com;4254326341;183;1 month to 12 years;1;144;23928 SE 276TH ST;;;MAPLE VALLEY;WA;98038;23928 SE 276TH ST;;;MAPLE VALLEY;WA;98038;23928 SE 276TH ST;;;MAPLE VALLEY;WA;98038;23928 SE 276TH ST;;;MAPLE VALLEY;WA;98038;King;Tom Burchard;Renton;Northwest;47.355464;-122.021943;Quality Level of Excellence;Okay to refer
334125;261773;691727;Licensed;DEL;Center;Non-Expiring;Open;Just Like Home Daycare Center;Just Like Home Daycare Center;;3/2/2009;7/13/2009;2-Oct;;2539851415;smilingadvocate1@yahoo.com;;60;12 months to 6 years;12;72;Just Like Home Daycare Center;6208 South Mullen Street;Allen Trimmings;Tacoma;WA;98466;Just Like Home Daycare Center;5915 Orchard Street South;Allen Trimmings;Tacoma;WA;98466;Just Like Home Daycare Center;5915 Orchard Street South;Allen Trimmings;Tacoma;WA;98466;Just Like Home Daycare Center;6208 South Mullen Street;Allen Trimmings;Tacoma;WA;98466;Pierce;Ed Manglona;Tacoma;Southwest;47.2029735;-122.5076417;Participating in Quality Improvement;Okay to refer
804094;381918;595745;Licensed;DEL;Center;Non-Expiring;Open;Just Like Home Daycare Center of Lakewood;Just Like Home Daycare Center of Lakewood;;2/10/2014;7/8/2014;9-Feb;;2539851415;smilingadvocate1@yahoo.com;;31;1 month to 5 years 11 months;1;71;7606 Douglas St W;;;Lakewood;WA;98499;7606 Douglas St W;;;Lakewood;WA;98499;7606 Douglas St W;;;Lakewood;WA;98499;7606 Douglas St W;;;Lakewood;WA;98499;Pierce;Desiree Eberhart;Tacoma;Southwest;47.188207;-122.512844;Not Participating;Okay to refer
279865;219315;497398;Licensed;DEL;Center;Non-Expiring;Open;K & A CHILDCARE LLC;Impressions Childcare;;6/3/2004;6/3/2004;2-Jun;;5097587122;impressionschildcare@yahoo.com;5097588820;68;1 month to 12 years;1;144;Impressions Childcare;1495 Elm Street;;CLARKSTON;WA;99403;Impressions Childcare;1495 ELM STREET;;CLARKSTON;WA;99403;Impressions Childcare;1495 ELM STREET;;CLARKSTON;WA;99403;Impressions Childcare;1495 Elm Street;;CLARKSTON;WA;99403;Asotin;Lisa Hall;Spokane;East;46.4144777;-117.0689231;Not Participating;Okay to refer
213979;431800;642665;Licensed;DEL;Center;Non-Expiring;Open;KALEIDOSCOPE CHILD CARE CTR;KALEIDOSCOPE CHILD CARE CTR;;2/10/2000;2/10/2000;7-Feb;;2538878114;;;41;1 month to 12 years 11 months;1;155;"813 ""F"" St. SE STE. A & B";;;Auburn;WA;98002;"813 ""F"" St. SE STE. A & B";;;Auburn;WA;98002;"813 ""F"" St. SE STE. A & B";;;Auburn;WA;98002;"813 ""F"" St. SE STE. A & B";;;Auburn;WA;98002;King;Connie Acosta;Renton;Northwest;47.2998996;-122.2214639;Participating in Quality Improvement;Okay to refer
126188;172102;476433;Licensed;DEL;Center;Non-Expiring;Open;KALEIDOSCOPE DAY CARE;KALEIDOSCOPE;;1/6/1992;1/6/1992;5-Jan;;3603762484;kaleidoscope@centurytel.net;;59;1 month to 13 years;1;156;PO BOX 1476;;;EASTSOUND;WA;98245;1292 NORTH BEACH RD;;;EASTSOUND;WA;98245;1292 NORTHBEACH RD;;;EASTSOUND;WA;98245;PO BOX 1476;;;EASTSOUND;WA;98245;San Juan;Gloria Trinidad;Bellingham;North Central;48.707109;-122.905852;Participating in Quality Improvement;Okay to refer
438040;439609;455406;Licensed;DEL;Center;Non-Expiring;Open;KCR - West Bremerton Early Learning Center;KCR - West Bremerton Early Learning Center;;9/10/2009;3/9/2010;9-Sep;;3604734476;;3604732114;34;1 month to 5 years 11 months;1;71;Kitsap Community Resources;1201 Park Avenue;;Bremerton;WA;98337;900 Olympic Avenue;;;Bremerton;WA;98312;900 Olympic Avenue;;;Bremerton;WA;98312;Kitsap Community Resources;1201 Park Avenue;;Bremerton;WA;98337;Kitsap;Jody Hitchings;Tacoma;Southwest;47.569555;-122.647674;Rated Quality Level of Excellence;Okay to refer
262745;621631;631686;Licensed;DEL;Center;Non-Expiring;Open;KCR Head Start Rosemary Moen Child Care Center;KCR Head Start Rosemary Moen Child Care Center;;10/29/2002;10/29/2002;28-Oct;;3603731997;;;35;1 month to 6 years;1;72;1201 Park Avenue;;;Bremerton;WA;98337;2282 Homer Jones Drive;;;Bremerton;WA;98310;2282 Homer Jones Drive;;;Bremerton;WA;98310;1201 Park Avenue;;;Bremerton;WA;98337;Kitsap;Jody Hitchings;Tacoma;Southwest;47.578483;-122.620417;Rated Quality Level of Excellence;Okay to refer
885233;99999;627729;Licensed;DEL;Center;Initial (1st);Open;Kellogg - ECEAP;Kellogg - ECEAP;;5/18/2015;;16-Nov;11/16/2015;3603833160;None;;18;3 years to 5 years 11 months;36;71;1111 Cornwall, Suite 200;;;Bellingham;WA;98225;237 W Kellogg Road;;;Bellingham;WA;98225;237 W Kellogg Road;;;Bellingham;WA;98225;1111 Cornwall, Suite 200;;;Bellingham;WA;98225;Whatcom;Marion Parkins;Wenatchee;North Central;48.7946799;-122.4925799;Not Participating;Okay to refer
284356;292254;522478;Licensed;DEL;Center;Non-Expiring;Open;Kelly Lake Montessori;Kelly Lake Montessori;;9/23/2004;9/23/2004;22-Sep;;2534474445;;2534474831;33;12 months to 11 years 11 months;12;143;Kelly Lake Montessori;20608 Sumner Buckley Hwy;Kelly Huston;Bonney Lake;WA;98391;Kelly Lake Montessori;20608 Sumner Buckley Hwy;Kelly Huston;Bonney Lake;WA;98391;Kelly Lake Montessori;20608 Sumner Buckley Hwy;Kelly Huston;Bonney Lake;WA;98391;Kelly Lake Montessori;20608 Sumner Buckley Hwy;Kelly Huston;Bonney Lake;WA;98391;Pierce;Ed Manglona;Tacoma;Southwest;47.1769982;-122.1554012;Not Participating;Okay to refer
7058;188889;478520;Licensed;DEL;Center;Non-Expiring;Open;KELSO CHRISTIAN ACADEMY;KELSO CHRISTIAN ACADEMY;;3/7/1992;3/7/1992;6-Mar;;3604238740;;;60;1 month to 12 years;1;144;403 ACADEMY ST;;;KELSO;WA;98626;403 ACADEMY ST;;;KELSO;WA;98626;403 ACADEMY ST;;;KELSO;WA;98626;403 ACADEMY ST;;;KELSO;WA;98626;Cowlitz;Irene Higgins;Vancouver;Southwest;46.145444;-122.908565;Not Participating;Okay to refer
7100;189926;457213;Licensed;DEL;Center;Non-Expiring;Open;KENNEWICK CHRISTIAN SCHOOL;KENNEWICK CHRISTIAN SCHOOL;;9/29/1991;9/29/1991;28-Sep;;5097358413;;;57;12 months to 11 years;12;132;4004 WEST 4TH AVENUE;;;KENNEWICK;WA;99336;4004 WEST 4TH AVENUE;;;KENNEWICK;WA;99336;4004 WEST 4TH AVENUE;;;KENNEWICK;WA;99336;4004 WEST 4TH AVENUE;;;KENNEWICK;WA;99336;Benton;Kathryn Gibson;Tri-Cities;East;46.207329;-119.173528;Not Participating;Okay to refer
885223;760492;627722;Licensed;DEL;Center;Initial (1st);Open;Kent Family Center ECEAP;Kent Family Center ECEAP;;4/2/2015;;1-Oct;9/30/2015;2536309590;None;;38;2 years 5 months to 6 years;29;72;13111 SE 274th Street;;;Kent;WA;98030;13111 SE 274th Street;;;Kent;WA;98030;13111 SE 274th Street;;;Kent;WA;98030;13111 SE 274th Street;;;Kent;WA;98030;King;Rita Swanson;Renton;Northwest;47.3558116;-122.167003;Not Participating;Okay to refer
520952;779903;531534;Licensed;DEL;Center;Non-Expiring;Open;Keystone Learning Center;Keystone Learning Center;;9/13/2010;9/11/2011;10-Sep;;3605328750;keystonelearningcenter@gmail.com;;44;1 month to 12 years 11 months;1;155;1800 Coolidge Rd;;;Aberdeen;WA;98520;1800 Coolidge Rd;;;Aberdeen;WA;98520;1800 Coolidge Rd;;;Aberdeen;WA;98520;1800 Coolidge Rd;;;Aberdeen;WA;98520;Grays Harbor;Linda Robertson;Olympia;Southwest;46.954688;-123.811263;Participating in Quality Improvement;Okay to refer
319980;28257;531561;Licensed;DEL;Center;Non-Expiring;Open;KID CENTRAL;KID CENTRAL;;11/1/2007;11/1/2007;1-Nov;;5094898322;;;56;12 months to 13 years;12;156;15205 East 16th;;;Veradale;WA;99037;2440 E FRANCIS AVE;;;SPOKANE;WA;99207;2440 E FRANCIS AVE;;;SPOKANE;WA;99208;15205 East 16th;;;Veradale;WA;99037;Spokane;Karen Cole;Spokane;East;47.714636;-117.373169;Quality Level of Excellence;Okay to refer
404935;769347;460424;Licensed;DEL;Center;Non-Expiring;Open;KID CITY CHILD DEVELOPMENT;KID CITY CHILD DEVELOPMENT;;11/13/2006;11/13/2006;12-Nov;;4257422644;kidcity1985@gmail.com;;50;12 months to 13 years;12;156;6009 168TH STREET SW;;;Lynnwood;WA;98037;6009 168th STREET SW;;;Lynnwood;WA;98037;6009 168TH STREET SW;;;Lynnwood;WA;98037;6009 168TH STREET SW;;;Lynnwood;WA;98037;Snohomish;Frances Conrad;Everett;North Central;47.84684;-122.314799;Not Participating;Okay to refer
28104;527158;704734;Licensed;DEL;Center;Non-Expiring;Open;Kid City Daycare;Kid City Daycare;;5/30/1993;5/30/1993;10-Aug;;5098266220;xast2@yahoo.com;;25;1 month to 13 years;1;156;PO Box 2093;;;Omak;WA;98841;358 Oak Street;;;Omak;WA;98841;358 Oak Street;;;Omak;WA;98841;PO Box 2093;;;Omak;WA;98841;Okanogan;Eva Freimuth;Wenatchee;North Central;48.416566;-119.516301;Participating in Quality Improvement;Okay to refer
188993;812949;460375;Licensed;DEL;Center;Non-Expiring;Open;KID KARE DAY KARE INC;KID KARE DAY KARE INC;;10/27/1997;10/27/1997;26-Oct;;2062429811;kidkaredaykareinc@hotmail.com;;58;1 month to 12 years;1;144;14623 35TH AVE S;;;TUKWILA;WA;98168;14623 35TH AVE S;;;TUKWILA;WA;98168;14623 35TH AVE S;;;Tukwila;WA;98168;14623 35TH AVE S;;;TUKWILA;WA;98168;King;Cathryn Green;Renton;Northwest;47.4718639;-122.288317;Not Participating;Okay to refer
286300;435236;609689;Licensed;DEL;Center;Non-Expiring;Open;Kid'N Around;Kid'N Around;;8/19/2004;9/11/2005;10-Sep;;3602645550;;;27;11 months to 12 years 11 months;11;155;PO BOX 4033;;;TENINO;WA;98589;197 SUSSEX E;;;TENINO;WA;98589;197 SUSSEX EAST;;;TENINO;WA;98589;PO BOX 4033;;;TENINO;WA;98589;Thurston;Charlotte Dedman;Olympia;Southwest;46.8579103;-122.8507501;Participating in Quality Improvement;Okay to refer
654935;998388;663667;Licensed;DEL;Center;Non-Expiring;Open;Kid's Kingdom Childcare and Preschool;Kid's Kingdom Childcare and Preschool;;2/20/2012;5/1/2012;17-Feb;;2534452488;;;39;1 month to 12 years 11 months;1;155;12811 109th Ave Ct. E;;;Puyallup;WA;98374;12811 109th Ave Ct E;;;Puyallup;WA;98374;12811 109th Ave Ct E;;;Puyallup;WA;98374;12811 109th Ave Ct. E;;;Puyallup;WA;98374;Pierce;Karen Ford;Tacoma;Southwest;47.139884;-122.282669;Participating in Quality Improvement;Okay to refer
525124;709035;522502;Licensed;DEL;Center;Non-Expiring;Open;KIDDIE ACADEMY OF BOTHELL;KIDDIE ACADEMY OF BOTHELL;;9/15/2010;3/14/2011;14-Sep;;4254857200;KAOFBOTHELL@GMAIL.COM;;170;1 month to 13 years;1;156;22703 BOTHELL-EVERETT HWY #A;;;Bothell;WA;98021;22703 BOTHELL-EVERETT HWY #A;;;Bothell;WA;98021;22703 BOTHELL-EVERETT HWY #A;;;Bothell;WA;98021;22703 BOTHELL-EVERETT HWY #A;;;Bothell;WA;98021;Snohomish;Diane Smith;Everett;North Central;47.792504;-122.211683;Participating in Quality Improvement;Okay to refer
701690;550560;474322;Licensed;DEL;Center;Non-Expiring;Open;Kiddie Academy of Kirkland;Kiddie Academy of Kirkland;;8/30/2012;3/1/2013;29-Aug;;4252420075;;;170;1 month to 12 years;1;144;12620 NE 85th St., Ste 112;;;Kirkland;WA;98033;12620 NE 85th St., Ste. 112;;;Kirkland;WA;98033;12620 NE 85th St, Ste. 112;;;Kirkland;WA;98033;12620 NE 85th St., Ste 112;;;Kirkland;WA;98033;King;Julia Dunham;Bellevue;Northwest;47.679756;-122.171899;Participating in Quality Improvement;Okay to refer
715884;203000;511467;Licensed;DEL;Center;Non-Expiring;Open;Kiddie Academy of Lacey;Kiddie Academy of Lacey;;2/21/2013;8/20/2013;22-Feb;;3604565700;lacey@kiddieacademy.net;3604565757;149;1 month to 12 years 11 months;1;155;1130 Galaxy Dr NE;;;Lacey;WA;98516;1130 Galaxy Dr NE;;;Lacey;WA;98516;1130 Galaxy Dr NE;;;Lacey;WA;98516;1130 Galaxy Dr NE;;;Lacey;WA;98516;Thurston;Charlotte Dedman;Olympia;Southwest;47.0569914;-122.7690507;Quality Level of Excellence;Okay to refer
732144;550017;527491;Licensed;DEL;Center;Non-Expiring;Open;Kiddie Academy of Redmond;Kiddie Academy of Redmond;;4/1/2013;10/1/2013;1-Apr;;4256541347;redmond@kiddieacademy.net;;160;1 month to 12 years;1;144;9049 236th Ave NE;;;Redmond;WA;98053;23445 NE Novelty Hill Road;;;Redmond;WA;98053;23445 NE Novelty Hill Road;;;Redmond;WA;98053;9049 236th Ave NE;;;Redmond;WA;98053;King;Jane Inglis;Bellevue;Northwest;47.6995479;-122.0277657;Participating in Quality Improvement;Okay to refer
524132;676421;601733;Licensed;DEL;Center;Non-Expiring;Open;KIDDIE KOOP 2;KIDDIE KOOP 2;;8/1/2010;7/30/2011;29-Jul;;4257718200;;;40;4 years to 13 years;48;156;5421 196TH ST SW #1;;;Lynnwood;WA;98036;5421 196TH ST SW #3;;;Lynnwood;WA;98036;5421 196TH ST SW #3;;;Lynnwood;WA;98036;5421 196TH ST SW #1;;;Lynnwood;WA;98036;Snohomish;Frances Conrad;Everett;North Central;47.821487;-122.3066114;Not Participating;Okay to refer
281649;285734;521575;Licensed;DEL;Center;Non-Expiring;Open;KIDDIE KOOP CHILDCARE;KIDDIE KOOP CHILDCARE;;9/1/2004;9/1/2004;1-Sep;;4257718200;;;40;12 months to 13 years;12;156;5421 196TH ST SW STE 1;;;LYNNWOOD;WA;98036;5421 196TH ST SW #1;;;LYNNWOOD;WA;98036;5421 196TH ST SW #1;;;LYNNWOOD;WA;98036;5421 196TH ST SW STE 1;;;LYNNWOOD;WA;98036;Snohomish;Frances Conrad;Everett;North Central;47.821487;-122.3066114;Not Participating;Okay to refer
133335;107513;519540;Licensed;DEL;Center;Non-Expiring;Open;Kiddieland Children's Center;Kiddieland Children's Center;;8/18/1992;8/18/1992;17-Aug;;3604910433;kiddieland@olcog.org;;85;2 years 6 months to 10 years;30;120;5005 Lacey Blvd;;;Lacey;WA;98503;5005 LACEY BLVD;;;LACEY;WA;98503;5005 LACEY BLVD.;;;LACEY;WA;98503;5005 Lacey Blvd;;;Lacey;WA;98503;Thurston;Mary O'Connor;Olympia;Southwest;47.033269;-122.816213;Participating in Quality Improvement;Okay to refer
138728;408947;669025;Licensed;DEL;Center;Non-Expiring;Open;KIDDY KORNER CHILD CARE CENTER;KIDDY KORNER CHILD CARE CENTER;;2/1/1993;2/1/1993;1-Feb;;3607941976;kiddykornermontessori17@gmail.com;;102;1 month to 13 years;1;156;1188 VILLAGE WAY;;;MONROE;WA;98272;1188 VILLAGE WAY;;;MONROE;WA;98272;1188 VILLAGE WAY;;;MONROE;WA;98272;1188 VILLAGE WAY;;;MONROE;WA;98272;Snohomish;Diane Smith;Everett;North Central;47.849975;-121.986238;Participating in Quality Improvement;Okay to refer
276795;27377;471274;Licensed;DEL;Center;Non-Expiring;Open;KIDKARE SCHOOL HOUSE INC;KIDKARE SCHOOL HOUSE INC;;12/17/2003;12/17/2003;16-Dec;;2539394550;kidkarekids@hotmail.com;;67;12 months to 12 years 11 months;12;155;832 21ST ST SE;;;AUBURN;WA;98002;832 21ST ST SE;;;AUBURN;WA;980027641;832 21ST SE;;;AUBURN;WA;98002;832 21ST ST SE;;;AUBURN;WA;98002;King;Connie Acosta;Renton;Northwest;47.2897589;-122.21793;Participating in Quality Improvement;Okay to refer
638921;695367;667822;Licensed;DEL;Center;Non-Expiring;Open;Kids Campus;KIDS CAMPUS;;11/23/2011;5/22/2012;22-Nov;;3607553792;;;34;12 months to 7 years;12;84;16528 78TH AVE NW;;;Stanwood;WA;98292;3523 E COLLEGE WAY;;;Mount Vernon;WA;98273;3523 E COLLEGE WAY;;;Mount Vernon;WA;98273;16528 78TH AVE NW;;;Stanwood;WA;98292;Skagit;Sheau-Pyng Li;Bellingham;North Central;48.435937;-122.294685;Participating in Quality Improvement;Okay to refer
27586;523823;668748;Licensed;DEL;Center;Non-Expiring;Open;Kids Co at Adams Elementary;Kids Co at Adams Elementary;;9/12/1992;9/12/1992;4-Oct;;2067818186;;2067810271;75;3 years to 12 years;36;144;Evergreen Children's Associatio;2208 NW Market St, Suite 510;;SEATTLE;WA;98107;2631 NW 62ND ST;;;SEATTLE;WA;98107;2631 NW 62nd ST.;;;SEATTLE;WA;98107;Evergreen Children's Associatio;2208 NW Market St, Suite 510;;SEATTLE;WA;98107;King;Lynora Hirata;Renton;Northwest;47.6738283;-122.3905701;Participating in Quality Improvement;Okay to refer
280839;183195;676669;Licensed;DEL;Center;Non-Expiring;Open;Kids Co At Graham Hill Elementary;Kids Co At Graham Hill Elementary;;3/11/2004;3/11/2004;10-Mar;;2067253540;grahamhill@kidscompany.org;;134;2 years 6 months to 13 years;30;156;2208 NW Market ST STE 510;;;Seattle;WA;98107;5149 S GRAHAM ST;;;SEATTLE;WA;98118;5149 S GRAHAM ST;;;SEATTLE;WA;98118;2208 NW Market ST STE 510;;;Seattle;WA;98107;King;Celestine Lanier-Mcclary;Renton;Northwest;47.5458404;-122.2683764;Participating in Quality Improvement;Okay to refer
623946;933913;595801;Licensed;DEL;Center;Non-Expiring;Open;Kids Co At John Muir;Kids Co At John Muir;;9/7/2011;7/9/2013;6-Sep;;2067257507;;2067836849;45;4 years to 12 years 11 months;48;155;2208 NW Market ST. STE 510;;;Seattle;WA;98107;3301 S. Horton ST;;;Seattle;WA;98144;3301 S. Horton ST.;;;Seattle;WA;98144;2208 NW Market ST. STE 510;;;Seattle;WA;98107;King;Rita Swanson;Renton;Northwest;47.573151;-122.290749;Participating in Quality Improvement;Okay to refer
509920;709055;582778;Licensed;DEL;Center;Non-Expiring;Open;Kids Co. at South Shore;Kids Co. at South Shore;;4/24/2010;8/21/2011;23-Apr;;2067258000;;;64;4 years to 12 years 11 months;48;155;4800 S. Henderson St;;;Seattle;WA;98118;4800 S Henderson St;;;Seattle;WA;98118;4800 S Henderson St;;;Seattle;WA;98118;4800 S. Henderson St;;;Seattle;WA;98118;King;Lynora Hirata;Renton;Northwest;47.5233324;-122.2728202;Not Participating;Okay to refer
187712;158811;512556;Licensed;DEL;Center;Non-Expiring;Open;KIDS CORNER CHILDCARE CENTER;KIDS CORNER CHILDCARE CENTER;;9/28/1995;9/28/1995;1-Aug;;4254873541;kcdaycare@cs.com;;80;1 month to 13 years;1;156;10508 185TH ST NE;;;BOTHELL;WA;98011;10508 185TH ST NE;;;BOTHELL;WA;98011;10600 NORTHEAST 185TH STREET;;;BOTHELL;WA;98011;10508 185TH ST NE;;;BOTHELL;WA;98011;King;Julia Dunham;Bellevue;Northwest;47.7620332;-122.200099;Participating in Quality Improvement;Okay to refer
598924;896905;647707;Licensed;DEL;Center;Non-Expiring;Open;Kids Country - Burien;Kids Country - Burien;;3/23/2011;3/23/2011;23-Jan;;2062425437;burienkidscountry@gmail.com;2063920000;173;1 month to 12 years;1;144;14400 Ambaum Blvd SW Ste R;;;Burien;WA;98166;14400 Ambaum Blvd SW, Ste R;;;Burien;WA;98166;14400 SW Ambaum Blvd Ste R;;;Burien;WA;98166;14400 Ambaum Blvd SW Ste R;;;Burien;WA;98166;King;Cathryn Green;Renton;Northwest;47.473591;-122.346539;Participating in Quality Improvement;Okay to refer
509931;637278;505395;Licensed;DEL;Center;Non-Expiring;Open;KIDS COUNTRY CANYON PARK;KIDS COUNTRY CANYON PARK;;6/22/2010;12/21/2010;23-Jun;;4254860260;KIDSCOUNTRYBOTHELL@GMAIL.COM;4252054016;198;1 month to 13 years;1;156;820 228TH STREET SE;;;Bothell;WA;98021;820 228TH STREET SE;;;Bothell;WA;98021;820 228TH STREET SE;;;Bothell;WA;98021;820 228TH STREET SE;;;Bothell;WA;98021;Snohomish;Frances Conrad;Everett;North Central;47.791257;-122.2226947;Participating in Quality Improvement;Okay to refer
