"ProviderNumber";"Report_Date";"Arrival_Time";"Report_Type";"Filename"
"CCLC-2519";"Oct 04, 2018";"12:20 PM";"Monitoring Visit";"CCLC-2519_MV_10042018_1.pdf"
"CCLC-32675";"Jul 13, 2023";"11:30 AM";"Licensing Study";"mlla_CCLC-32675_LS_7132023_(0).pdf"
"CCLC-32675";"Feb 16, 2023";"12:30 PM";"Licensing Study";"mlla_CCLC-32675_LS_2162023_(1).pdf"
"CCLC-32675";"Jul 22, 2022";"10:00 AM";"Monitoring Visit";"mlla_CCLC-32675_MV_7222022_(0).pdf"
"CCLC-32675";"Feb 09, 2022";"02:30 PM";"Monitoring Visit";"mlla_CCLC-32675_MV_292022_(0)_1.pdf"
"CCLC-32675";"Sep 08, 2021";"09:25 AM";"Licensing Study";"CCLC-32675_LS_09082021_1.pdf"
"CCLC-32675";"Jan 06, 2021";"11:15 AM";"Monitoring Visit";"CCLC-32675_MV_01062021_1.pdf"
"CCLC-32675";"Sep 29, 2020";"01:00 PM";"Licensing Study";"CCLC-32675_LS_09292020_1.pdf"
"CCLC-32675";"Jan 28, 2020";"09:30 AM";"Monitoring Visit";"CCLC-32675_MV_01282020_1.pdf"
"CCLC-32675";"Jul 31, 2019";"08:40 AM";"Licensing Study";"CCLC-32675_LS_07312019_1.pdf"
"CCLC-32675";"Jan 08, 2019";"09:50 AM";"Licensing Study";"CCLC-32675_LS_01082019_1.pdf"
"CCLC-32675";"Sep 17, 2018";"02:00 PM";"Monitoring Visit";"CCLC-32675_MV_09172018_1.pdf"
"CCLC-54883";"May 25, 2023";"02:30 PM";"Monitoring Visit";"hnee_CCLC-54883_MV_5252023_(0).pdf"
"CCLC-54883";"Sep 07, 2021";"12:30 PM";"Initial Licensing Study";"CCLC-54883_ILS_09072021_1.pdf"
"CCLC-36186";"Mar 20, 2023";"02:35 PM";"Licensing Study";"cssn_CCLC-36186_LS_3202023_(0).pdf"
"CCLC-36186";"May 16, 2022";"02:45 PM";"Monitoring Visit";"CCLC-36186_MV_05162022_1.pdf"
"CCLC-36186";"Dec 07, 2021";"02:15 PM";"Licensing Study";"shea_CCLC-36186_LS_1272021_(0)_1.pdf"
"CCLC-36186";"May 19, 2021";"01:35 PM";"Licensing Study";"shea_CCLC-36186_LS_5192021_(2)_1.pdf"
"CCLC-36186";"Oct 09, 2019";"02:40 PM";"Licensing Study";"CCLC-36186_LS_10092019_1.pdf"
"CCLC-36186";"Apr 09, 2019";"04:45 PM";"Monitoring Visit";"CCLC-36186_MV_04092019_1.pdf"
"CCLC-36186";"Nov 29, 2018";"04:20 PM";"Licensing Study";"CCLC-36186_LS_11292018_1.pdf"
"FR-25876";"May 04, 2023";"01:15 PM";"Monitoring Visit";"mlla_FR-25876_MV_542023_(2).pdf"
"FR-25876";"Aug 31, 2021";"01:00 PM";"Monitoring Visit";"FR-25876_MV_08312021_1.pdf"
"FR-25876";"Mar 31, 2021";"01:30 PM";"Licensing Study";"FR-25876_LS_03312021_1.pdf"
"FR-25876";"Sep 21, 2020";"01:00 PM";"Monitoring Visit";"FR-25876_MV_09212020_1.pdf"
"FR-25876";"May 20, 2020";"12:40 PM";"Licensing Study";"FR-25876_LS_05202020_1.pdf"
"FR-25876";"Jul 29, 2019";"10:00 AM";"Monitoring Visit";"FR-25876_MV_07292019_1.pdf"
"FR-25876";"Jan 30, 2019";"04:00 PM";"Licensing Study";"FR-25876_LS_01302019_1.pdf"
"FR-25876";"Jan 02, 2019";" ";"License Fee";"FR-25876_LicenseFee_01022019_1.pdf"
"EX-43307";"Jul 19, 2019";" 10:45 AM ";" Exemption Health and Safety Monitoring Checklist ";"Exemption_Checklist_Report_620.pdf"
"CCLC-36540";"May 02, 2023";"02:30 PM";"Monitoring Visit";"meen_CCLC-36540_MV_522023_(0).pdf"
"CCLC-36540";"Oct 18, 2022";"09:50 AM";"Licensing Study";"CCLC-36540_LS_10182022.pdf"
"CCLC-36540";"May 25, 2022";"11:30 AM";"Monitoring Visit";"meen_CCLC-36540_MV_5252022_(0)_1.pdf"
"CCLC-36540";"Oct 25, 2021";"03:00 PM";"Licensing Study";"rdcy_CCLC-36540_LS_10252021_(0)_1.pdf"
"CCLC-36540";"Jun 09, 2021";"01:00 PM";"Monitoring Visit";"prla_CCLC-36540_MV_692021_(1)_1.pdf"
"CCLC-36540";"Oct 22, 2020";"12:45 PM";"Licensing Study";"CCLC-36540_LS_10222020_1.pdf"
"CCLC-36540";"Dec 11, 2019";"12:20 PM";"Licensing Study";"CCLC-36540_LS_12112019_1.pdf"
"CCLC-36540";"Jan 11, 2019";"09:00 AM";"Licensing Study";"CCLC-36540_LS_01112019_1.pdf"
"CCLC-50420";"Jun 06, 2023";"07:30 AM";"Monitoring Visit";"meen_CCLC-50420_MV_662023_(0).pdf"
"CCLC-50420";"Oct 13, 2022";"10:00 AM";"Licensing Study";"CCLC-50420_LS_10132022.pdf"
"CCLC-50420";"May 11, 2022";"09:00 AM";"Monitoring Visit";"meen_CCLC-50420_MV_5112022_(0)_1.pdf"
"CCLC-50420";"Nov 17, 2021";"12:30 PM";"Licensing Study";"rdcy_CCLC-50420_LS_11172021_(1)_1.pdf"
"CCLC-50420";"Jul 19, 2021";"09:30 AM";"Follow-Up";"CCLC-50420_II_FollowUp_07192021_1.pdf"
"CCLC-50420";"Jun 09, 2021";"11:00 AM";"Monitoring Visit";"CCLC-50420_MV_06092021_1.pdf"
"CCLC-50420";"Mar 23, 2021";"10:45 AM";"Complaint Closure";"CCLC-50420_ComplaintClosure_02242021_1.pdf"
"CCLC-50420";"Feb 24, 2021";"10:45 AM";"Complaint Investigation Follow Up";"CCLC-50420_CIFollowUp_02242021_1.pdf"
"CCLC-50420";"Oct 28, 2020";"09:00 AM";"Licensing Study";"CCLC-50420_LS_10282020_1.pdf"
"CCLC-50420";"Feb 11, 2020";"10:00 AM";"Complaint Closure";"CCLC-50420_ComplaintClosure_01222020_1.pdf"
"CCLC-50420";"Jan 22, 2020";"10:00 AM";"Complaint Investigation & Licensing Study";"CCLC-50420_CI_LS_01222020_1.pdf"
"CCLC-50420";"Dec 23, 2019";"10:30 AM";"Complaint Closure";"CCLC-50420_ComplaintClosure_12052019_1.pdf"
"CCLC-50420";"Dec 05, 2019";"10:30 AM";"Complaint Investigation & Monitoring Visit";"CCLC-50420_CI_MV_12052019_1.pdf"
"CCLC-50420";"May 02, 2019";"11:00 AM";"Monitoring Visit";"CCLC-50420_MV_05022019_1.pdf"
"CCLC-50420";"Apr 02, 2019";"01:40 PM";"Follow-Up";"CCLC-50420_CIFollowUp_04022019_1.pdf"
"CCLC-50420";"Feb 28, 2019";"09:55 AM";"Initial Licensing Study";"CCLC-50420_ILS_02282019_1.pdf"
"CCLC-17151";"Jun 07, 2023";"08:00 AM";"Monitoring Visit";"meen_CCLC-17151_MV_672023_(0).pdf"
"CCLC-17151";"Oct 13, 2022";"01:30 PM";"Licensing Study";"CCLC-17151_LS_10132022.pdf"
"CCLC-17151";"Feb 22, 2022";"01:55 PM";"Monitoring Visit";"CCLC-17151_CI_MV_02222022_1.pdf"
"CCLC-17151";"Nov 30, 2021";"10:00 AM";"Licensing Study";"rdcy_CCLC-17151_LS_11302021_(0)_1.pdf"
"CCLC-17151";"Jun 21, 2021";"02:00 PM";"MV POI Follow Up";"CCLC-17151_MVPOI_Follow-Up_06212021_1.pdf"
"CCLC-17151";"May 07, 2021";"10:00 AM";"Complaint Closure";"mxka_CCLC-17151_ComplaintClosure_472021_(1)_1.pdf"
"CCLC-17151";"Apr 07, 2021";"10:00 AM";"Complaint Investigation Follow Up";"mxka_CCLC-17151_CIFollowUp_472021_(1)_1.pdf"
"CCLC-17151";"Oct 27, 2020";"12:30 PM";"Licensing Study";"CCLC-17151_LS_10272020_1.pdf"
"CCLC-17151";"Dec 09, 2019";"11:05 AM";"Licensing Study";"CCLC-17151_LS_12092019_1.pdf"
"CCLC-17151";"Mar 20, 2019";"08:30 AM";"Licensing Study";"CCLC-17151_LS_03202019_1.pdf"
"CCLC-52039";"May 16, 2023";"11:00 AM";"Incident Investigation & Follow Up";"meen_CCLC-52039_IIFollowUp_5162023_(0).pdf"
"CCLC-52039";"May 16, 2023";"11:00 AM";"Incident Investigation Closure";"meen_CCLC-52039_IncidentInvestigationClosure_5162023_(0).pdf"
"CCLC-52039";"Apr 21, 2023";"12:00 PM";"Monitoring Visit";"meen_CCLC-52039_CIMV_4212023_(0).pdf"
"CCLC-52039";"Oct 20, 2022";"09:30 AM";"Licensing Study";"CCLC-52039_LS_10202022.pdf"
"CCLC-52039";"May 23, 2022";"10:30 AM";"Monitoring Visit";"meen_CCLC-52039_MV_5232022_(0)_1.pdf"
"CCLC-52039";"Oct 27, 2021";"03:00 PM";"Licensing Study";"rdcy_CCLC-52039_LS_10272021_(1)_1.pdf"
"CCLC-52039";"Jun 24, 2021";"11:30 AM";"Monitoring Visit";"CCLC-52039_MV_06242021_1.pdf"
"CCLC-52039";"Nov 16, 2020";"12:00 PM";"Licensing Study";"CCLC-52039_LS_11162020_1.pdf"
"CCLC-52039";"Jun 22, 2020";"09:00 AM";"Initial Licensing Study";"CCLC-52039_ILS_06222020_1.pdf"
"CCLC-288";"Jul 19, 2023";"09:50 AM";"Complaint Closure";"meen_CCLC-288_ComplaintClosure_7192023_(0).pdf"
"CCLC-288";"Jul 19, 2023";"09:50 AM";"Complaint Investigation & Licensing Study";"meen_CCLC-288_CILS_7192023_(0).pdf"
"CCLC-288";"May 23, 2023";"10:20 AM";"Follow-Up";"meen_CCLC-288_CIFollowUp_5232023_(0).pdf"
"CCLC-288";"May 02, 2023";"12:30 PM";"Monitoring Visit";"meen_CCLC-288_MV_522023_(0).pdf"
"CCLC-288";"Nov 16, 2022";"10:00 AM";"Licensing Study";"CCLC-288_LS_11162022.pdf"
"CCLC-288";"Sep 12, 2022";"08:45 AM";"Monitoring Visit";"mnda_CCLC-288_CIMV_9122022_(1).pdf"
"CCLC-288";"Jun 03, 2022";"11:00 AM";"Follow-Up";"meen_CCLC-288_CIFollowUp_632022_(0)_1.pdf"
"CCLC-288";"Oct 22, 2021";"10:00 AM";"Licensing Study";"rdcy_CCLC-288_LS_10222021_(1)_1.pdf"
"CCLC-288";"May 18, 2021";"10:00 AM";"Monitoring Visit";"rdcy_CCLC-288_MV_5182021_(0)_1.pdf"
"CCLC-288";"Nov 20, 2020";"01:00 PM";"Licensing Study";"CCLC-288_LS_11202020_1.pdf"
"CCLC-288";"Dec 18, 2019";"10:00 AM";"Monitoring Visit";"CCLC-288_MV_12182019_1.pdf"
"CCLC-288";"Feb 07, 2019";"09:00 AM";"Licensing Study";"CCLC-288_LS_02072019_1.pdf"
"CCLC-288";"Sep 13, 2018";"02:40 PM";"Monitoring Visit";"CCLC-288_MV_09132018_1.pdf"
"FR-28103";"Aug 10, 2023";"10:15 AM";"Monitoring Visit";"meen_FR-28103_MV_8102023_(0).pdf"
"FR-28103";"Jan 18, 2023";"11:05 AM";"Licensing Study";"meen_FR-28103_LS_1182023_(0).pdf"
"FR-28103";"Aug 10, 2022";"09:40 AM";"Monitoring Visit";"meen_FR-28103_MV_8102022_(0).pdf"
"FR-28103";"Apr 08, 2022";"10:45 AM";"Licensing Study";"meen_FR-28103_LS_482022_(0)_1.pdf"
"FR-28103";"Aug 19, 2021";"09:15 AM";"Monitoring Visit";"FR-28103_MV_08192021_1.pdf"
"FR-28103";"Feb 18, 2021";"02:00 PM";"Licensing Study";"FR-28103_LS_02182021_1.pdf"
"FR-28103";"Aug 28, 2020";"01:00 PM";"Monitoring Visit";"FR-28103_MV_08282020_1.pdf"
"FR-28103";"Mar 03, 2020";"10:40 AM";"Monitoring Visit";"FR-28103_MV_03032020_1.pdf"
"FR-28103";"Jul 29, 2019";"10:00 AM";"Licensing Study";"FR-28103_LS_07292019_1.pdf"
"FR-28103";"Jan 25, 2019";"09:20 AM";"Licensing Study";"FR-28103_LS_01252019_1.pdf"
"CCLC-50216";"Mar 09, 2023";"10:30 AM";"POI Follow Up";"hsbe_CCLC-50216_POIFollow-Up_392023_(0).pdf"
"CCLC-50216";"Mar 07, 2023";"09:30 AM";"Complaint Closure";"hsbe_CCLC-50216_ComplaintClosure_2222023_(0).pdf"
"CCLC-50216";"Feb 22, 2023";"09:30 AM";"Complaint Investigation & Monitoring Visit";"fkme_CCLC-50216_CIMV_2222023_(1).pdf"
"CCLC-50216";"Dec 19, 2022";"11:35 AM";"Licensing Study";"fkme_CCLC-50216_LS_12192022_(1).pdf"
"CCLC-50216";"Sep 20, 2022";"09:30 AM";"Follow-Up";"hnta1_CCLC-50216_CIFollowUp_9202022_(0).pdf"
"CCLC-50216";"May 11, 2022";"10:30 AM";"Follow-Up";"hsbe_CCLC-50216_CIFollowUp_5112022_(0)_1.pdf"
"CCLC-50216";"May 03, 2022";"09:30 AM";"Monitoring Visit";"CCLC-50216_MV_05032022_1.pdf"
"CCLC-50216";"Nov 19, 2021";"12:00 PM";"Monitoring Visit";"bsaa1_CCLC-50216_CIMV_11192021_(0)_1.pdf"
"CCLC-50216";"Oct 27, 2021";"03:00 PM";"Licensing Study";"make_CCLC-50216_LS_10272021_(1)_1.pdf"
"CCLC-50216";"Mar 23, 2021";"09:30 AM";"Monitoring Visit";"CCLC-50216_MV_03232021_1.pdf"
"CCLC-50216";"Nov 18, 2020";"09:30 AM";"Follow-Up";"CCLC-50216_CIFollowUp_11182020_1.pdf"
"CCLC-50216";"Oct 23, 2020";"09:45 AM";"Licensing Study";"CCLC-50216_LS_10232020_1.pdf"
"CCLC-50216";"Jul 09, 2019";"10:00 AM";"Licensing Study";"CCLC-50216_CI_LS_07092019_1.pdf"
"CCLC-50216";"May 29, 2019";"12:30 PM";"Monitoring Visit";"CCLC-50216_MV_05292019_1.pdf"
"CCLC-50216";"Mar 13, 2019";"09:30 AM";"Initial Licensing Study";"CCLC-50216_ILS_03132019_1.pdf"
"CCLC-50216";"Nov 29, 2018";"09:45 AM";"Initial Licensing Study";"CCLC-50216_ILS_11292018_1.pdf"
"CCLC-53780";"Jun 06, 2023";"09:05 AM";"Monitoring Visit";"meen_CCLC-53780_MV_662023_(0).pdf"
"CCLC-53780";"Nov 02, 2022";"12:35 PM";"Licensing Study";"CCLC-53780_LS_11022022.pdf"
"CCLC-53780";"Apr 12, 2022";"01:00 PM";"Licensing Study POI Follow-Up";"meen_CCLC-53780_CILSPOIFollow-Up_4122022_(0)_1.pdf"
"CCLC-53780";"Feb 18, 2022";"10:00 AM";"Incident Investigation Closure";"lass_CCLC-53780_IncidentInvestigationClosure_1112022_(1)_1.pdf"
"CCLC-53780";"Jan 11, 2022";"10:00 AM";"Incident Investigation & Follow Up";"lass_CCLC-53780_IIFollowUp_1112022_(1)_1.pdf"
"CCLC-53780";"Mar 19, 2021";"11:15 AM";"Initial Licensing Study";"trth_CCLC-53780_ILS_3192021_(3)_1.pdf"
"CCLC-50141";"Dec 14, 2022";"08:30 AM";"Licensing Study";"hsbe_CCLC-50141_LS_12142022_(0).pdf"
"CCLC-50141";"Dec 14, 2022";"08:30 AM";"Licensing Study";"hsbe_CCLC-50141_LS_12142022_(0)_1.pdf"
"CCLC-50141";"Jul 19, 2022";"09:45 AM";"Monitoring Visit";"CCLC-50141_MV_07192022.pdf"
"CCLC-50141";"Oct 25, 2021";"03:00 PM";"Licensing Study";"make_CCLC-50141_LS_10252021_(1)_1.pdf"
"CCLC-50141";"Jun 02, 2021";"01:00 PM";"Monitoring Visit";"byjr_CCLC-50141_MV_622021_(0)_1.pdf"
"CCLC-50141";"Oct 21, 2020";"11:20 AM";"Licensing Study";"CCLC-50141_LS_10212020_1.pdf"
"CCLC-50141";"Dec 13, 2019";"10:00 AM";"Licensing Study";"CCLC-50141_LS_12132019_1.pdf"
"CCLC-50141";"Jun 12, 2019";"09:00 AM";"Follow-Up";"CCLC-50141_CIFollowUp_06122019_1.pdf"
"CCLC-50141";"Feb 27, 2019";"09:00 AM";"Monitoring Visit";"CCLC-50141_MV_02272019_1.pdf"
"CCLC-50141";"Nov 07, 2018";"10:00 AM";"Initial Licensing Study";"CCLC-50141_ILS_11072018_1.pdf"
"FR-51315";"Aug 10, 2023";"11:20 AM";"Monitoring Visit";"meen_FR-51315_MV_8102023_(0).pdf"
"FR-51315";"Mar 02, 2023";"09:15 AM";"Licensing Study";"meen_FR-51315_LS_322023_(0).pdf"
"FR-51315";"Aug 10, 2022";"09:00 AM";"Monitoring Visit";"meen_FR-51315_MV_8102022_(1).pdf"
"FR-51315";"Apr 08, 2022";"09:30 AM";"Licensing Study";"meen_FR-51315_LS_482022_(0)_1.pdf"
"FR-51315";"Sep 09, 2021";"01:00 PM";"Monitoring Visit";"shay_FR-51315_MV_992021_(0)_1.pdf"
"FR-51315";"Feb 22, 2021";"12:00 PM";"Licensing Study";"FR-51315_LS_02222021_1.pdf"
"FR-51315";"Sep 16, 2020";"01:00 PM";"Monitoring Visit";"FR-51315_MV_09162020_1.pdf"
"FR-51315";"Feb 12, 2020";"11:00 AM";"Monitoring Visit";"FR-51315_MV_02122020_1.pdf"
"FR-51315";"Jul 29, 2019";"11:20 AM";"Licensing Study";"FR-51315_LS_07292019_1.pdf"
"FR-51315";"Jun 21, 2019";"10:45 AM";"Initial Licensing Study";"FR-51315_ILS_06212019_1.pdf"
"CCLC-2906";"Jun 06, 2023";"11:15 AM";"Monitoring Visit";"meen_CCLC-2906_MV_662023_(0).pdf"
"CCLC-2906";"Nov 16, 2022";"01:15 PM";"Licensing Study";"CCLC-2906_LS_11162022.pdf"
"CCLC-2906";"Mar 23, 2022";"09:30 AM";"Licensing Study";"meen_CCLC-2906_LS_3232022_(2)_1.pdf"
"CCLC-2906";"Aug 12, 2021";"10:00 AM";"Monitoring Visit";"slmn_CCLC-2906_CIMV_8122021_(0)_1.pdf"
"CCLC-2906";"Jun 22, 2021";"09:20 AM";"Monitoring Visit";"CCLC-2906_MV_06222021_1.pdf"
"CCLC-2906";"Nov 17, 2020";"02:00 PM";"Licensing Study";"CCLC-2906_LS_11172020_1.pdf"
"CCLC-2906";"Dec 10, 2019";"10:45 AM";"Licensing Study";"CCLC-2906_LS_12102019_1.pdf"
"CCLC-2906";"Sep 25, 2019";"05:10 PM";"Follow-Up";"CCLC-2906_CIFollowUp_09252019_1.pdf"
"CCLC-2906";"Jan 08, 2019";"12:40 PM";"Licensing Study";"CCLC-2906_LS_01082019_1.pdf"
"CCLC-2906";"Sep 10, 2018";"11:20 AM";"Monitoring Visit";"CCLC-2906_MV_09102018_1.pdf"
"FR-9900105722";"Aug 09, 2023";"09:15 AM";"Monitoring Visit";"meen_FR-9900105722_MV_892023_(0).pdf"
"FR-9900105722";"Jan 23, 2023";"10:45 AM";"Licensing Study";"meen_FR-9900105722_LS_1232023_(0).pdf"
"FR-9900105722";"Aug 11, 2022";"11:30 AM";"Monitoring Visit";"meen_FR-9900105722_MV_8112022_(0).pdf"
"FR-9900105722";"Mar 08, 2022";"01:00 PM";"Licensing Study";"hsbe_FR-9900105722_LS_382022_(1)_1.pdf"
"FR-9900105722";"Oct 12, 2021";"11:00 AM";"Monitoring Visit";"rdcy_FR-9900105722_MV_10122021_(0)_1.pdf"
"FR-9900105722";"Feb 11, 2021";"01:30 PM";"Licensing Study";"FR-9900105722_LS_02112021_1.pdf"
"FR-9900105722";"Aug 27, 2020";"01:00 PM";"Monitoring Visit";"FR-9900105722_MV_08272020_1.pdf"
"FR-9900105722";"Jan 22, 2020";"02:00 PM";"Monitoring Visit";"FR-9900105722_MV_01222020_1.pdf"
"FR-9900105722";"Jul 30, 2019";"09:45 AM";"Licensing Study";"FR-9900105722_LS_07302019_1.pdf"
"FR-9900105722";"Jan 08, 2019";"11:00 AM";"Licensing Study";"FR-9900105722_LS_01082019_1.pdf"
"CCLC-55115";"Feb 15, 2023";"02:00 PM";"Complaint Investigation & Monitoring Visit";"meen_CCLC-55115_CIMV_2152023_(0).pdf"
"CCLC-55115";"Feb 15, 2023";"02:00 PM";"Complaint Closure";"meen_CCLC-55115_ComplaintClosure_2152023_(0).pdf"
"CCLC-55115";"Oct 18, 2022";"11:45 AM";"Licensing Study";"CCLC-55115_LS_10182022.pdf"
"CCLC-55115";"Mar 09, 2022";"09:30 AM";"Initial Licensing Study";"nnwa_CCLC-55115_ILS_392022_(1)_1.pdf"
"CCLC-2808";"May 31, 2023";"10:00 AM";"Monitoring Visit";"meen_CCLC-2808_MV_5312023_(0).pdf"
"CCLC-2808";"Nov 09, 2022";"09:00 AM";"Licensing Study";"meen_CCLC-2808_LS_1192022_(0).pdf"
"CCLC-2808";"Apr 28, 2022";"10:30 AM";"Monitoring Visit";"meen_CCLC-2808_MV_4282022_(0)_1.pdf"
"CCLC-2808";"Oct 28, 2021";"09:00 AM";"Licensing Study";"rdcy_CCLC-2808_LS_10282021_(0)_1.pdf"
"CCLC-2808";"May 17, 2021";"01:00 PM";"Monitoring Visit";"rdcy_CCLC-2808_MV_5172021_(0)_1.pdf"
"CCLC-2808";"Nov 20, 2020";"09:30 AM";"Licensing Study";"CCLC-2808_LS_11202020_1.pdf"
"CCLC-2808";"Dec 19, 2019";"12:40 PM";"Monitoring Visit";"CCLC-2808_MV_12192019_1.pdf"
"CCLC-2808";"Feb 14, 2019";"09:00 AM";"Licensing Study";"CCLC-2808_LS_02142019_1.pdf"
"CCLC-2808";"Sep 18, 2018";"10:05 AM";"Monitoring Visit";"CCLC-2808_MV_09182018_1.pdf"
"CCLC-25848";"May 16, 2023";"01:35 PM";"Monitoring Visit";"meen_CCLC-25848_MV_5162023_(0).pdf"
"CCLC-25848";"Nov 02, 2022";"10:00 AM";"Licensing Study";"CCLC-25848_LS_11022022.pdf"
"CCLC-25848";"Jun 01, 2022";"11:00 AM";"Monitoring Visit";"meen_CCLC-25848_MV_612022_(0)_1.pdf"
"CCLC-25848";"Jan 20, 2022";"12:45 PM";"Monitoring Visit";"snla_CCLC-25848_CIMV_1202022_(0)_1.pdf"
"CCLC-25848";"Oct 22, 2021";"12:00 PM";"Licensing Study";"rdcy_CCLC-25848_LS_10222021_(1)_1.pdf"
"CCLC-25848";"Jun 10, 2021";"10:00 AM";"Monitoring Visit";"tani_CCLC-25848_MV_6102021_(1)_1.pdf"
"CCLC-25848";"Dec 02, 2020";"04:00 PM";"Licensing Study";"CCLC-25848_LS_12022020_1.pdf"
"CCLC-25848";"Sep 10, 2020";"09:50 AM";"Monitoring Visit";"CCLC-25848_CI_MV_09102020_1.pdf"
"CCLC-25848";"Dec 18, 2019";"12:15 PM";"Monitoring Visit";"CCLC-25848_MV_12182019_1.pdf"
"CCLC-25848";"Feb 19, 2019";"09:20 AM";"Licensing Study";"CCLC-25848_LS_02192019_1.pdf"
"CCLC-47217";"Jun 27, 2023";"09:40 AM";"Licensing Study";"tani_CCLC-47217_LS_6272023_(0).pdf"
"CCLC-47217";"Nov 01, 2022";"08:30 AM";"Monitoring Visit";"hsbe_CCLC-47217_MV_1112022_(0).pdf"
"CCLC-47217";"Feb 23, 2022";"02:40 PM";"Licensing Study";"hyoa_CCLC-47217_CILS_2232022_(0)_1.pdf"
"CCLC-47217";"Aug 11, 2021";"11:00 AM";"Incident Investigation Closure";"slmn_CCLC-47217_IncidentInvestigationClosure_842021_(0)_1.pdf"
"CCLC-47217";"Aug 04, 2021";"11:00 AM";"Incident Investigation-Monitoring Visit";"slmn_CCLC-47217_IIMV_842021_(0)_1.pdf"
"CCLC-47217";"Jun 03, 2021";"10:00 AM";"Monitoring Visit";"byjr_CCLC-47217_MV_632021_(0)_1.pdf"
"CCLC-47217";"Nov 17, 2020";"02:30 PM";"Licensing Study";"CCLC-47217_LS_11172020_1.pdf"
"CCLC-47217";"Jul 22, 2020";"09:35 AM";"Monitoring Visit";"CCLC-47217_CI_MV_07222020_1.pdf"
"CCLC-47217";"Nov 25, 2019";"11:30 AM";"Licensing Study";"CCLC-47217_LS_11252019_1.pdf"
"CCLC-47217";"Feb 26, 2019";"09:30 AM";"Monitoring Visit";"CCLC-47217_MV_02262019_1.pdf"
"CCLC-47217";"Oct 23, 2018";"08:50 AM";"Licensing Study";"CCLC-47217_LS_10232018_1.pdf"
"FR-000001336";"Aug 09, 2023";"11:25 AM";"Monitoring Visit";"meen_FR-000001336_MV_892023_(0).pdf"
"FR-000001336";"Jan 18, 2023";"10:00 AM";"Licensing Study";"meen_FR-000001336_LS_1182023_(0).pdf"
"FR-000001336";"Aug 11, 2022";"12:05 PM";"Monitoring Visit";"meen_FR-000001336_MV_8112022_(0).pdf"
"FR-000001336";"Mar 15, 2022";"10:00 AM";"Licensing Study";"tani_FR-000001336_LS_3152022_(0)_1.pdf"
"FR-000001336";"Sep 16, 2021";"01:00 PM";"Monitoring Visit";"rdcy_FR-000001336_MV_9162021_(0)_1.pdf"
"FR-000001336";"Feb 11, 2021";"12:00 PM";"Licensing Study";"FR-000001336_LS_02112021_1.pdf"
"FR-000001336";"Sep 09, 2020";"01:00 PM";"Monitoring Visit";"FR-000001336_MV_09092020_1.pdf"
"FR-000001336";"Feb 10, 2020";"12:00 PM";"Monitoring Visit";"FR-000001336_MV_02102020_1.pdf"
"FR-000001336";"Aug 12, 2019";"11:20 AM";"Licensing Study";"FR-000001336_LS_08122019_1.pdf"
"FR-000001336";"Jan 11, 2019";"11:40 AM";"Licensing Study";"FR-000001336_LS_01112019_1.pdf"
"CCLC-35159";"May 23, 2023";"08:30 AM";"Monitoring Visit";"meen_CCLC-35159_MV_5232023_(0).pdf"
"CCLC-35159";"Nov 09, 2022";"11:30 AM";"Licensing Study";"CCLC-35159_LS_11092022.pdf"
"CCLC-35159";"May 09, 2022";"01:30 PM";"Monitoring Visit";"meen_CCLC-35159_MV_592022_(0)_1.pdf"
"CCLC-35159";"Nov 17, 2021";"03:00 PM";"Licensing Study";"rdcy_CCLC-35159_LS_11172021_(1)_1.pdf"
"CCLC-35159";"Jun 17, 2021";"01:30 PM";"Monitoring Visit";"slmn_CCLC-35159_CIMV_6172021_(0)_1.pdf"
"CCLC-35159";"Dec 01, 2020";"03:35 PM";"Licensing Study";"CCLC-35159_LS_12012020_1.pdf"
"CCLC-35159";"Jun 09, 2020";"12:00 PM";"Licensing Study";"CCLC-35159_LS_06092020_1.pdf"
"CCLC-35159";"Dec 19, 2019";"10:00 AM";"Monitoring Visit";"CCLC-35159_MV_12192019_1.pdf"
"CCLC-35159";"Apr 23, 2019";"11:00 AM";"Licensing Study";"CCLC-35159_LS_04232019_1.pdf"
"CCLC-35159";"Sep 10, 2018";"03:15 PM";"Monitoring Visit";"CCLC-35159_MV_09102018_1.pdf"
"FR-000000433";"Aug 09, 2023";"10:20 AM";"Monitoring Visit";"meen_FR-000000433_MV_892023_(0).pdf"
"FR-000000433";"Jan 23, 2023";"12:00 PM";"Licensing Study";"meen_FR-000000433_LS_1232023_(0).pdf"
"FR-000000433";"Aug 10, 2022";"10:25 AM";"Monitoring Visit";"meen_FR-000000433_MV_8102022_(0).pdf"
"FR-000000433";"Mar 14, 2022";"02:00 PM";"Licensing Study";"tani_FR-000000433_LS_3142022_(0)_1.pdf"
"FR-000000433";"Sep 15, 2021";"01:00 PM";"Monitoring Visit";"FR-000000433_MV_09152021_1.pdf"
"FR-000000433";"Jan 14, 2021";"10:00 AM";"Licensing Study";"FR-000000433_LS_01142021_1.pdf"
"FR-000000433";"Aug 27, 2020";"10:00 AM";"Monitoring Visit";"FR-000000433_MV_08272020_1.pdf"
"FR-000000433";"Feb 10, 2020";"12:55 PM";"Monitoring Visit";"FR-000000433_MV_02102020_1.pdf"
"FR-000000433";"Aug 12, 2019";"10:00 AM";"Licensing Study";"FR-000000433_LS_08122019_1.pdf"
